"Five-Year Graduation Rates, 2011-12"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Westport School District","=""1580011""","Not Eligible For Lunch",411,405,98.5
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",27,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",27,"*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",237,223,94.1
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch","*","*","*"
"Windham School District","=""1630011""","Eligible For Free Lunch",101,66,65.3
"Windham School District","=""1630011""","Eligible For Reduced Lunch",30,27,90.0
"Windham School District","=""1630011""","Not Eligible For Lunch",52,46,88.5
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",30,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",21,"*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",97,94,96.9
"Windsor School District","=""1640011""","Eligible For Free Lunch",67,"*","*"
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",37,"*","*"
"Windsor School District","=""1640011""","Not Eligible For Lunch",215,199,92.6
"Wolcott School District","=""1660011""","Eligible For Free Lunch",28,"*","*"
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",32,"*","*"
"Wolcott School District","=""1660011""","Not Eligible For Lunch",159,153,96.2
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch",6,"*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch",30,"*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",250,"*","*"

