"Five-Year Graduation Rates, 2013-14"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",424,420,99.1
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",37,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",27,"*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",240,231,96.3
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",295,290,98.3
"Windham School District","=""1630011""","Eligible For Free Lunch",88,64,72.7
"Windham School District","=""1630011""","Eligible For Reduced Lunch",25,25,100.0
"Windham School District","=""1630011""","Not Eligible For Lunch",55,48,87.3
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",32,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",15,"*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",90,86,95.6
"Windsor School District","=""1640011""","Eligible For Free Lunch",70,"*","*"
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",34,"*","*"
"Windsor School District","=""1640011""","Not Eligible For Lunch",192,181,94.3
"Wolcott School District","=""1660011""","Eligible For Free Lunch",53,47,88.7
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",25,25,100.0
"Wolcott School District","=""1660011""","Not Eligible For Lunch",164,161,98.2
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",254,248,97.6

