"Five-Year Graduation Rates, 2012-13"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Westbrook School District","=""1540011""","Not Eligible For Lunch",69,"*","*"
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",202,"*","*"
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",456,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",32,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",17,"*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",220,209,95.0
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",312,301,96.5
"Windham School District","=""1630011""","Eligible For Free Lunch",95,71,74.7
"Windham School District","=""1630011""","Eligible For Reduced Lunch",32,28,87.5
"Windham School District","=""1630011""","Not Eligible For Lunch",67,60,89.6
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",34,28,82.4
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",21,"*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",85,"*","*"
"Windsor School District","=""1640011""","Eligible For Free Lunch",80,"*","*"
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",46,"*","*"
"Windsor School District","=""1640011""","Not Eligible For Lunch",219,203,92.7
"Wolcott School District","=""1660011""","Eligible For Free Lunch",23,"*","*"
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",19,"*","*"
"Wolcott School District","=""1660011""","Not Eligible For Lunch",179,174,97.2
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",259,250,96.5

