"Five-Year Graduation Rates, 2012-13"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",56,"*","*","*","*"
"Thompson School District","=""1410011""","Eligible For Free Lunch",14,0,"*","*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",13,0,"*","*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",58,0,0.0,0,0.0
"Tolland School District","=""1420011""","Eligible For Free Lunch",13,"*","*","*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch",7,"*","*",0,"*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",224,"*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Free Lunch",81,"*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",35,"*","*","*","*"
"Torrington School District","=""1430011""","Not Eligible For Lunch",159,"*","*","*","*"
"Trumbull School District","=""1440011""","Eligible For Free Lunch",49,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",22,0,0.0,0,0.0
"Trumbull School District","=""1440011""","Not Eligible For Lunch",479,"*","*","*","*"
"Unified School District #1","=""3360015""","Eligible For Free Lunch",393,73,18.6,313,79.6
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",20,"*","*",16,80.0
"Unified School District #1","=""3360015""","Not Eligible For Lunch",34,"*","*",29,85.3
"Unified School District #2","=""3470015""","Eligible For Free Lunch",34,0,0.0,23,67.6
"Unified School District #2","=""3470015""","Eligible For Reduced Lunch","*","*","*","*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch","*","*","*","*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",73,"*","*","*","*"
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",21,0,0.0,0,0.0
"Vernon School District","=""1460011""","Not Eligible For Lunch",144,"*","*","*","*"
"Wallingford School District","=""1480011""","Eligible For Free Lunch",60,"*","*","*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",27,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",448,"*","*",21,4.7
"Waterbury School District","=""1510011""","Eligible For Free Lunch",938,"*","*",323,34.4
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",153,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Not Eligible For Lunch",206,"*","*","*","*"
"Waterford School District","=""1520011""","Eligible For Free Lunch",30,"*","*","*","*"
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",15,"*","*",0,"*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",197,"*","*","*","*"
"Watertown School District","=""1530011""","Eligible For Free Lunch",38,"*","*","*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",26,0,0.0,"*","*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",208,"*","*",9,4.3
"West Hartford School District","=""1550011""","Eligible For Free Lunch",148,"*","*","*","*"
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",66,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",618,"*","*",10,1.6
"West Haven School District","=""1560011""","Eligible For Free Lunch",226,10,4.4,77,34.1
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",71,"*","*","*","*"
"West Haven School District","=""1560011""","Not Eligible For Lunch",140,"*","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Not Eligible For Lunch",69,0,0.0,"*","*"
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",202,"*","*",0,0.0
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",456,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",32,"*","*","*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",17,0,"*","*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",220,"*","*","*","*"
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*","*","*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",312,"*","*","*","*"
"Windham School District","=""1630011""","Eligible For Free Lunch",95,"*","*","*","*"
"Windham School District","=""1630011""","Eligible For Reduced Lunch",32,"*","*","*","*"
"Windham School District","=""1630011""","Not Eligible For Lunch",67,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",34,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",21,"*","*",0,0.0
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",85,0,0.0,"*","*"
"Windsor School District","=""1640011""","Eligible For Free Lunch",80,"*","*","*","*"
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",46,0,0.0,"*","*"
"Windsor School District","=""1640011""","Not Eligible For Lunch",219,"*","*","*","*"
"Wolcott School District","=""1660011""","Eligible For Free Lunch",23,"*","*","*","*"
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",19,0,"*","*","*"
"Wolcott School District","=""1660011""","Not Eligible For Lunch",179,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",259,"*","*","*","*"

