"Five-Year Graduation Rates, 2013-14"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Thompson School District","=""1410011""","Not Eligible For Lunch",55,"*","*","*","*"
"Tolland School District","=""1420011""","Eligible For Free Lunch",8,0,"*",0,"*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch",8,"*","*",0,"*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",212,"*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Free Lunch",106,"*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",27,0,0.0,"*","*"
"Torrington School District","=""1430011""","Not Eligible For Lunch",132,"*","*","*","*"
"Trumbull School District","=""1440011""","Eligible For Free Lunch",44,"*","*","*","*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",26,"*","*","*","*"
"Trumbull School District","=""1440011""","Not Eligible For Lunch",485,"*","*","*","*"
"Unified School District #1","=""3360015""","Eligible For Free Lunch",388,"*","*",286,73.7
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",9,"*","*","*","*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",26,11,42.3,"*","*"
"Unified School District #2","=""3470015""","Eligible For Free Lunch",36,"*","*","*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch",8,0,"*","*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",81,"*","*","*","*"
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",26,"*","*","*","*"
"Vernon School District","=""1460011""","Not Eligible For Lunch",188,"*","*","*","*"
"Wallingford School District","=""1480011""","Eligible For Free Lunch",64,"*","*","*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",20,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",401,"*","*",13,3.2
"Waterbury School District","=""1510011""","Eligible For Free Lunch",989,18,1.8,295,29.8
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",118,"*","*","*","*"
"Waterbury School District","=""1510011""","Not Eligible For Lunch",236,"*","*","*","*"
"Waterford School District","=""1520011""","Eligible For Free Lunch",23,0,0.0,"*","*"
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",10,0,"*",0,"*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",169,"*","*","*","*"
"Watertown School District","=""1530011""","Eligible For Free Lunch",40,"*","*","*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",16,"*","*",0,"*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",172,"*","*","*","*"
"West Hartford School District","=""1550011""","Eligible For Free Lunch",136,"*","*","*","*"
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",55,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",549,"*","*",9,1.6
"West Haven School District","=""1560011""","Eligible For Free Lunch",214,"*","*",49,22.9
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",55,"*","*","*","*"
"West Haven School District","=""1560011""","Not Eligible For Lunch",151,7,4.6,"*","*"
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Not Eligible For Lunch",59,0,0.0,0,0.0
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",171,"*","*","*","*"
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",424,"*","*","*","*"
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",37,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",27,"*","*","*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",240,"*","*","*","*"
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*","*","*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",295,"*","*","*","*"
"Windham School District","=""1630011""","Eligible For Free Lunch",88,"*","*","*","*"
"Windham School District","=""1630011""","Eligible For Reduced Lunch",25,0,0.0,0,0.0
"Windham School District","=""1630011""","Not Eligible For Lunch",55,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",32,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",15,"*","*",0,"*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",90,"*","*","*","*"
"Windsor School District","=""1640011""","Eligible For Free Lunch",70,"*","*","*","*"
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",34,0,0.0,"*","*"
"Windsor School District","=""1640011""","Not Eligible For Lunch",192,"*","*","*","*"
"Wolcott School District","=""1660011""","Eligible For Free Lunch",53,"*","*","*","*"
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",25,0,0.0,0,0.0
"Wolcott School District","=""1660011""","Not Eligible For Lunch",164,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",254,0,0.0,"*","*"

