"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","M",25,25,100.0,25,8,32.0,"*","*",7,28.0,"*","*",0,0.0,"*","*",217
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","F",172,172,100.0,172,10,5.8,23,13.4,18,10.5,92,53.5,29,16.9,121,70.3,262
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","M",180,178,98.9,178,14,7.9,19,10.7,38,21.3,78,43.8,29,16.3,107,60.1,256
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","F",140,139,99.3,139,"*","*","*","*",10,7.2,86,61.9,33,23.7,119,85.6,275
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","M",154,152,98.7,152,"*","*","*","*",20,13.2,80,52.6,41,27.0,121,79.6,272
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","F",142,141,99.3,141,"*","*","*","*",13,9.2,70,49.6,53,37.6,123,87.2,286
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","M",130,130,100.0,130,"*","*","*","*",12,9.2,67,51.5,47,36.2,114,87.7,286
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","F",122,121,99.2,121,"*","*","*","*",10,8.3,68,56.2,28,23.1,96,79.3,270
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","M",103,100,97.1,100,"*","*","*","*",11,11.0,55,55.0,25,25.0,80,80.0,270
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","F",156,155,99.4,155,"*","*","*","*",20,12.9,86,55.5,40,25.8,126,81.3,277
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","M",136,134,98.5,134,"*","*","*","*",15,11.2,69,51.5,45,33.6,114,85.1,280
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","F",264,264,100.0,263,9,3.4,6,2.3,16,6.1,121,46.0,111,42.2,232,88.2,287
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","M",251,251,100.0,251,7,2.8,10,4.0,19,7.6,120,47.8,95,37.8,215,85.7,283
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","F",75,73,97.3,73,0,0.0,0,0.0,6,8.2,46,63.0,21,28.8,67,91.8,290
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","M",82,82,100.0,82,"*","*","*","*",10,12.2,47,57.3,18,22.0,65,79.3,271
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","F",87,87,100.0,87,"*","*","*","*",13,14.9,49,56.3,19,21.8,68,78.2,270
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","M",99,99,100.0,99,"*","*","*","*",9,9.1,58,58.6,23,23.2,81,81.8,273
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","F",119,119,100.0,119,0,0.0,"*","*","*","*",69,58.0,43,36.1,112,94.1,288
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","M",141,141,100.0,141,8,5.7,0,0.0,7,5.0,66,46.8,60,42.6,126,89.4,288
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","F",76,75,98.7,75,"*","*","*","*",11,14.7,36,48.0,18,24.0,54,72.0,270
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","M",112,111,99.1,111,"*","*","*","*",17,15.3,51,45.9,24,21.6,75,67.6,260
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","F",71,71,100.0,71,"*","*","*","*",18,25.4,38,53.5,"*","*","*","*",251
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","M",63,61,96.8,61,"*","*","*","*",10,16.4,27,44.3,"*","*","*","*",247
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","F",74,74,100.0,74,"*","*","*","*",12,16.2,33,44.6,14,18.9,47,63.5,257
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","M",74,74,100.0,74,"*","*","*","*",9,12.2,44,59.5,8,10.8,52,70.3,261
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","F",75,74,98.7,74,9,12.2,"*","*",11,14.9,36,48.6,15,20.3,51,68.9,260
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","M",59,59,100.0,59,6,10.2,"*","*",13,22.0,27,45.8,7,11.9,34,57.6,251
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","F",148,148,100.0,148,"*","*","*","*",15,10.1,95,64.2,26,17.6,121,81.8,271
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","M",140,140,100.0,140,"*","*","*","*",15,10.7,88,62.9,23,16.4,111,79.3,269
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","F",201,197,98.0,197,28,14.2,25,12.7,49,24.9,81,41.1,14,7.1,95,48.2,242
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","M",210,209,99.5,209,44,21.1,24,11.5,36,17.2,86,41.1,19,9.1,105,50.2,243
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","F",24,24,100.0,24,12,50.0,7,29.2,"*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","M",42,41,97.6,41,25,61.0,"*","*","*","*",0,0.0,0,0.0,0,0.0,196
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","F",27,27,100.0,27,16,59.3,"*","*","*","*","*","*",0,0.0,"*","*",195
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","M",27,27,100.0,27,16,59.3,"*","*","*","*","*","*",0,0.0,"*","*",196
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","F",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",218
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","F",24,24,100.0,24,17,70.8,"*","*","*","*","*","*",0,0.0,"*","*",196
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","M",26,26,100.0,26,15,57.7,"*","*","*","*","*","*",0,0.0,"*","*",198
"Hartford School District","=""0640011""","Burr School","=""0642311""","F",28,28,100.0,28,13,46.4,9,32.1,"*","*","*","*",0,0.0,"*","*",197
"Hartford School District","=""0640011""","Burr School","=""0642311""","M",26,26,100.0,26,13,50.0,6,23.1,"*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","M",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",245
"Hartford School District","=""0640011""","Clark School","=""0642411""","F",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","F",63,63,100.0,63,18,28.6,10,15.9,13,20.6,22,34.9,0,0.0,22,34.9,227
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","M",61,61,100.0,61,18,29.5,"*","*",14,23.0,16,26.2,"*","*","*","*",225
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","F",30,28,93.3,28,11,39.3,"*","*","*","*","*","*",0,0.0,"*","*",213
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","M",26,25,96.2,25,12,48.0,"*","*","*","*","*","*",0,0.0,"*","*",204
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","F",20,20,100.0,20,"*","*","*","*","*","*",6,30.0,0,0.0,6,30.0,228
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","M",38,38,100.0,38,"*","*","*","*","*","*",14,36.8,9,23.7,23,60.5,257
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","M",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","F",24,24,100.0,24,11,45.8,"*","*","*","*","*","*",0,0.0,"*","*",209
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","M",20,20,100.0,20,8,40.0,"*","*","*","*","*","*",0,0.0,"*","*",209
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","F",101,101,100.0,101,16,15.8,11,10.9,22,21.8,41,40.6,11,10.9,52,51.5,246
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","M",107,107,100.0,107,28,26.2,10,9.3,19,17.8,38,35.5,12,11.2,50,46.7,240
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","F",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","M",30,29,96.7,29,"*","*","*","*","*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","F",23,23,100.0,23,17,73.9,"*","*","*","*","*","*",0,0.0,"*","*",185
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","M",23,23,100.0,23,19,82.6,"*","*","*","*","*","*",0,0.0,"*","*",185
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","F",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","F",41,41,100.0,40,26,65.0,"*","*","*","*","*","*",0,0.0,"*","*",196
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","M",41,41,100.0,41,26,63.4,"*","*","*","*","*","*",0,0.0,"*","*",197
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","F",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","F",25,25,100.0,25,0,0.0,"*","*","*","*",15,60.0,7,28.0,22,88.0,281
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","M",24,24,100.0,24,"*","*","*","*","*","*",6,25.0,10,41.7,16,66.7,277
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","F",51,51,100.0,51,7,13.7,"*","*",14,27.5,22,43.1,"*","*","*","*",239
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","M",28,28,100.0,28,6,21.4,"*","*",8,28.6,9,32.1,"*","*","*","*",230
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","M",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","M",27,27,100.0,27,"*","*",0,0.0,"*","*","*","*","*","*","*","*",271
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","M",25,25,100.0,25,"*","*","*","*","*","*","*","*",0,0.0,"*","*",207
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","F",32,32,100.0,32,7,21.9,"*","*","*","*",14,43.8,"*","*","*","*",248
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","M",55,55,100.0,55,11,20.0,"*","*","*","*",20,36.4,"*","*","*","*",243
"Hartford School District","=""0640011""","West Middle School","=""0642111""","F",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","F",21,21,100.0,21,"*","*",0,0.0,"*","*","*","*",0,0.0,"*","*",229
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","M",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",246
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","F",46,45,97.8,45,9,20.0,10,22.2,"*","*",19,42.2,"*","*","*","*",239
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","M",41,41,100.0,41,14,34.1,6,14.6,"*","*",12,29.3,"*","*","*","*",226
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","F",50,50,100.0,50,12,24.0,"*","*",13,26.0,17,34.0,"*","*","*","*",236
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","M",36,35,97.2,35,9,25.7,"*","*",9,25.7,10,28.6,"*","*","*","*",229
"Kent School District","=""0680011""","Kent Center School","=""0680111""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","F",87,86,98.9,86,8,9.3,"*","*",21,24.4,44,51.2,"*","*","*","*",249
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","M",88,87,98.9,87,10,11.5,"*","*",18,20.7,47,54.0,"*","*","*","*",256
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",215
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","F",40,40,100.0,40,"*","*","*","*",9,22.5,23,57.5,"*","*","*","*",264
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","M",41,41,100.0,41,"*","*","*","*",7,17.1,21,51.2,"*","*","*","*",272
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","F",65,65,100.0,65,"*","*","*","*",10,15.4,40,61.5,8,12.3,48,73.8,261
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","M",93,93,100.0,93,"*","*","*","*",17,18.3,51,54.8,14,15.1,65,69.9,263
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","M",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","F",50,50,100.0,50,"*","*","*","*","*","*",31,62.0,13,26.0,44,88.0,276
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","M",39,39,100.0,39,"*","*","*","*","*","*",16,41.0,12,30.8,28,71.8,271
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","F",157,151,96.2,151,"*","*","*","*",16,10.6,87,57.6,37,24.5,124,82.1,275
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","M",121,116,95.9,116,"*","*","*","*",18,15.5,59,50.9,34,29.3,93,80.2,278
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","F",176,174,98.9,174,45,25.9,25,14.4,35,20.1,61,35.1,8,4.6,69,39.7,232
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","M",180,179,99.4,179,34,19.0,17,9.5,39,21.8,79,44.1,10,5.6,89,49.7,238
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","F",67,67,100.0,67,"*","*",0,0.0,"*","*",32,47.8,26,38.8,58,86.6,288
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","M",71,71,100.0,71,"*","*","*","*","*","*",29,40.8,34,47.9,63,88.7,297
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","F",127,126,99.2,126,21,16.7,20,15.9,28,22.2,51,40.5,6,4.8,57,45.2,237
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","M",120,116,96.7,116,31,26.7,14,12.1,21,18.1,43,37.1,7,6.0,50,43.1,234
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","M",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","F",111,108,97.3,108,39,36.1,"*","*",25,23.1,21,19.4,"*","*","*","*",220
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","M",115,109,94.8,109,47,43.1,20,18.3,18,16.5,24,22.0,0,0.0,24,22.0,211
"Middletown School District","=""0830011""","OASIS","=""0830311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","F",167,167,100.0,167,32,19.2,27,16.2,40,24.0,57,34.1,11,6.6,68,40.7,237
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","M",139,139,100.0,139,23,16.5,14,10.1,23,16.5,66,47.5,13,9.4,79,56.8,248
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","F",78,78,100.0,78,"*","*","*","*",13,16.7,51,65.4,7,9.0,58,74.4,259
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","M",81,81,100.0,81,"*","*","*","*",18,22.2,47,58.0,8,9.9,55,67.9,259
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","F",72,71,98.6,71,"*","*","*","*",9,12.7,45,63.4,9,12.7,54,76.1,264
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","M",102,97,95.1,97,"*","*","*","*",17,17.5,47,48.5,15,15.5,62,63.9,258
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","F",63,63,100.0,63,"*","*",8,12.7,15,23.8,33,52.4,"*","*","*","*",249
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","M",97,95,97.9,95,"*","*",17,17.9,18,18.9,44,46.3,"*","*","*","*",245
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","F",123,123,100.0,123,"*","*","*","*",11,8.9,73,59.3,32,26.0,105,85.4,276
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","M",130,130,100.0,130,"*","*","*","*",10,7.7,75,57.7,33,25.4,108,83.1,275
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","F",81,80,98.8,80,"*","*","*","*",11,13.8,41,51.3,15,18.8,56,70.0,265
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","M",103,102,99.0,102,"*","*","*","*",14,13.7,47,46.1,26,25.5,73,71.6,264
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","F",137,135,98.5,135,19,14.1,22,16.3,26,19.3,61,45.2,7,5.2,68,50.4,242
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","M",197,197,100.0,197,30,15.2,33,16.8,33,16.8,81,41.1,20,10.2,101,51.3,243
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","F",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","F",37,37,100.0,37,14,37.8,8,21.6,"*","*","*","*",0,0.0,"*","*",216
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","M",29,29,100.0,29,13,44.8,9,31.0,"*","*","*","*",0,0.0,"*","*",205
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","M",30,30,100.0,30,0,0.0,0,0.0,0,0.0,"*","*","*","*","*","*",284
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","F",98,97,99.0,97,49,50.5,17,17.5,17,17.5,14,14.4,0,0.0,14,14.4,201
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","M",149,148,99.3,148,83,56.1,21,14.2,22,14.9,22,14.9,0,0.0,22,14.9,201
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","F",103,102,99.0,102,36,35.3,25,24.5,"*","*",22,21.6,"*","*","*","*",215
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","M",125,125,100.0,125,47,37.6,17,13.6,29,23.2,32,25.6,0,0.0,32,25.6,214
"New Britain School District","=""0890011""","Steps","=""0891811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","F",137,137,100.0,137,"*","*","*","*",8,5.8,62,45.3,63,46.0,125,91.2,291
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","M",165,164,99.4,164,"*","*","*","*",12,7.3,78,47.6,66,40.2,144,87.8,285
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","F",107,104,97.2,104,"*","*","*","*",14,13.5,55,52.9,25,24.0,80,76.9,271
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","M",88,88,100.0,88,"*","*","*","*",11,12.5,35,39.8,34,38.6,69,78.4,277
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","F",25,24,96.0,24,11,45.8,"*","*","*","*",0,0.0,0,0.0,0,0.0,198
