"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, English Learner Status (EL)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*","*","*",224
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",255
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",69,67,97.1,67,"*","*",0,0.0,"*","*",30,44.8,26,38.8,56,83.6,283
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",45,45,100.0,45,0,0.0,"*","*","*","*",23,51.1,15,33.3,38,84.4,281
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",81,80,98.8,80,"*","*","*","*",12,15.0,37,46.3,25,31.3,62,77.5,274
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",90,90,100.0,90,"*","*","*","*","*","*",31,34.4,52,57.8,83,92.2,303
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",63,63,100.0,63,0,0.0,0,0.0,"*","*","*","*",46,73.0,"*","*",318
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",304,302,99.3,302,"*","*","*","*","*","*","*","*","*","*","*","*",300
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",41,41,100.0,41,0,0.0,"*","*","*","*",12,29.3,26,63.4,38,92.7,313
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",76,76,100.0,76,0,0.0,"*","*","*","*",33,43.4,32,42.1,65,85.5,291
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",68,68,100.0,68,"*","*","*","*",9,13.2,32,47.1,17,25.0,49,72.1,263
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",95,94,98.9,94,0,0.0,"*","*","*","*",38,40.4,52,55.3,90,95.7,302
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",60,60,100.0,60,0,0.0,"*","*","*","*",21,35.0,33,55.0,54,90.0,307
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*","*","*",274
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*",244
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",61,61,100.0,61,0,0.0,"*","*","*","*",24,39.3,31,50.8,55,90.2,298
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*",259
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",33,32,97.0,32,0,0.0,0,0.0,"*","*",19,59.4,"*","*","*","*",287
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",38,38,100.0,38,0,0.0,"*","*","*","*",21,55.3,13,34.2,34,89.5,287
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",30,30,100.0,30,"*","*","*","*",8,26.7,12,40.0,"*","*","*","*",239
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",52,52,100.0,52,"*","*",7,13.5,12,23.1,26,50.0,"*","*","*","*",255
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N","*","*","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",36,36,100.0,36,0,0.0,"*","*","*","*",15,41.7,12,33.3,27,75.0,280
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",39,38,97.4,38,"*","*","*","*",7,18.4,18,47.4,"*","*","*","*",249
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",45,44,97.8,44,8,18.2,"*","*",10,22.7,16,36.4,"*","*","*","*",233
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",55,55,100.0,55,"*","*","*","*",10,18.2,32,58.2,7,12.7,39,70.9,263
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",54,51,94.4,51,"*","*","*","*","*","*","*","*",0,0.0,"*","*",204
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",210
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",25,24,96.0,24,"*","*",6,25.0,7,29.2,6,25.0,"*","*","*","*",221
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N",37,37,100.0,37,12,32.4,"*","*","*","*",6,16.2,0,0.0,6,16.2,202
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",20,20,100.0,20,17,85.0,"*","*","*","*",0,0.0,0,0.0,0,0.0,159
"Hartford School District","=""0640011""","Burr School","=""0642311""","N",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","N",60,60,100.0,60,"*","*","*","*",10,16.7,26,43.3,16,26.7,42,70.0,269
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","N",52,52,100.0,52,10,19.2,15,28.8,"*","*","*","*","*","*","*","*",221
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Y",31,31,100.0,31,17,54.8,8,25.8,"*","*","*","*",0,0.0,"*","*",190
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","N",22,22,100.0,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","N",47,46,97.9,46,11,23.9,"*","*","*","*",9,19.6,0,0.0,9,19.6,216
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Y",25,25,100.0,25,12,48.0,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","N",35,35,100.0,35,6,17.1,7,20.0,"*","*","*","*",0,0.0,"*","*",220
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Y",28,28,100.0,28,11,39.3,8,28.6,"*","*","*","*",0,0.0,"*","*",196
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","N",26,26,100.0,26,"*","*","*","*","*","*","*","*",0,0.0,"*","*",185
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N",22,22,100.0,22,"*","*",6,27.3,7,31.8,6,27.3,"*","*","*","*",231
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","N",50,50,100.0,50,"*","*","*","*","*","*","*","*",0,0.0,"*","*",213
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","N",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",218
"Hartford School District","=""0640011""","SAND School","=""0640111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","N",38,37,97.4,37,"*","*","*","*","*","*","*","*","*","*","*","*",232
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","N",28,26,92.9,26,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","N",22,22,100.0,22,"*","*",0,0.0,"*","*",9,40.9,7,31.8,16,72.7,273
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","N",106,106,100.0,106,"*","*","*","*",18,17.0,49,46.2,30,28.3,79,74.5,270
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N",40,40,100.0,40,13,32.5,9,22.5,10,25.0,"*","*","*","*",8,20.0,212
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N",76,76,100.0,76,16,21.1,"*","*",25,32.9,18,23.7,"*","*","*","*",220
"Kent School District","=""0680011""","Kent Center School","=""0680111""","N",27,27,100.0,27,0,0.0,0,0.0,"*","*",13,48.1,"*","*","*","*",298
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","N",150,148,98.7,148,"*","*","*","*","*","*","*","*","*","*","*","*",248
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
