"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Y",59,56,94.9,56,"*","*","*","*",22,39.3,10,17.9,14,25.0,24,42.9,261
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N",232,231,99.6,231,0,0.0,"*","*","*","*",68,29.4,131,56.7,199,86.1,304
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Y",75,75,100.0,75,"*","*",13,17.3,35,46.7,12,16.0,"*","*","*","*",246
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N",403,400,99.3,400,"*","*","*","*",65,16.3,93,23.3,232,58.0,325,81.3,303
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Y",25,25,100.0,25,"*","*","*","*",7,28.0,"*","*","*","*","*","*",247
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","N",143,141,98.6,141,0,0.0,"*","*",14,9.9,"*","*","*","*","*","*",309
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Y",154,153,99.4,152,16,10.5,16,10.5,60,39.5,39,25.7,21,13.8,60,39.5,251
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",446,444,99.6,444,0,0.0,6,1.4,61,13.7,98,22.1,279,62.8,377,84.9,307
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Y",55,54,98.2,54,"*","*",12,22.2,20,37.0,"*","*",8,14.8,"*","*",236
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","N",90,90,100.0,90,"*","*",8,8.9,29,32.2,"*","*",18,20.0,"*","*",264
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Y",107,92,86.0,92,"*","*",21,22.8,36,39.1,13,14.1,"*","*","*","*",231
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","N",145,143,98.6,143,"*","*","*","*",50,35.0,30,21.0,54,37.8,84,58.7,281
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Y",48,48,100.0,48,"*","*","*","*",18,37.5,8,16.7,10,20.8,18,37.5,253
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","N",241,241,100.0,241,0,0.0,"*","*","*","*",71,29.5,123,51.0,194,80.5,297
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Y",185,165,89.2,163,48,29.4,35,21.5,60,36.8,14,8.6,6,3.7,20,12.3,218
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","N",216,216,100.0,215,7,3.3,19,8.8,82,38.1,45,20.9,62,28.8,107,49.8,268
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","Y",118,104,88.1,99,"*","*","*","*","*","*","*","*","*","*","*","*",190
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",32,32,100.0,32,"*","*",13,40.6,10,31.3,"*","*","*","*","*","*",228
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",27,27,100.0,27,"*","*",10,37.0,8,29.6,"*","*","*","*","*","*",228
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",50,49,98.0,49,"*","*",16,32.7,12,24.5,"*","*","*","*","*","*",219
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",46,46,100.0,46,"*","*",6,13.0,22,47.8,"*","*","*","*","*","*",248
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Y",56,44,78.6,44,"*","*","*","*","*","*","*","*",0,0.0,"*","*",193
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","Y",10,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",32,30,93.8,30,16,53.3,8,26.7,"*","*","*","*",0,0.0,"*","*",190
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",235
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Y",81,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",65,64,98.5,64,"*","*","*","*",21,32.8,"*","*","*","*","*","*",224
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",31,31,100.0,31,"*","*","*","*",12,38.7,"*","*","*","*","*","*",273
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Y",37,30,81.1,29,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,181
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Y",39,38,97.4,38,"*","*","*","*","*","*","*","*",0,0.0,"*","*",207
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","Y",6,0,"*",0,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Y",84,75,89.3,74,"*","*","*","*",17,23.0,10,13.5,"*","*","*","*",219
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","N",29,28,96.6,28,"*","*","*","*",7,25.0,8,28.6,"*","*","*","*",273
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",44,43,97.7,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",207
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y",90,88,97.8,88,14,15.9,"*","*",35,39.8,16,18.2,"*","*","*","*",240
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N",21,21,100.0,21,0,0.0,"*","*",8,38.1,6,28.6,"*","*","*","*",263
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Y",53,50,94.3,50,"*","*","*","*",21,42.0,9,18.0,9,18.0,18,36.0,252
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","N",60,58,96.7,58,"*","*","*","*",9,15.5,9,15.5,37,63.8,46,79.3,305
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Y",14,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Y",78,73,93.6,73,"*","*",19,26.0,20,27.4,8,11.0,"*","*","*","*",219
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","N",104,102,98.1,102,"*","*",11,10.8,38,37.3,36,35.3,"*","*","*","*",260
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Y",80,77,96.3,76,"*","*","*","*",16,21.1,"*","*","*","*","*","*",201
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","N",35,34,97.1,34,"*","*","*","*",9,26.5,"*","*","*","*","*","*",259
"Learn","=""2450014""","LEARN Pathways Program","=""2450514""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Y",25,23,92.0,23,0,0.0,"*","*",8,34.8,"*","*",9,39.1,"*","*",281
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","N",35,35,100.0,35,0,0.0,"*","*",9,25.7,"*","*",21,60.0,"*","*",296
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Y",24,23,95.8,23,"*","*","*","*",7,30.4,6,26.1,"*","*","*","*",240
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","N",70,70,100.0,70,"*","*","*","*",21,30.0,24,34.3,"*","*","*","*",273
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y",65,63,96.9,63,"*","*","*","*",26,41.3,8,12.7,14,22.2,22,34.9,252
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","N",127,125,98.4,125,"*","*","*","*",27,21.6,33,26.4,62,49.6,95,76.0,296
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","N",52,52,100.0,52,0,0.0,"*","*","*","*","*","*","*","*","*","*",293
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Y",47,41,87.2,41,"*","*","*","*",10,24.4,8,19.5,8,19.5,16,39.0,250
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","N",246,244,99.2,244,0,0.0,"*","*","*","*",76,31.1,113,46.3,189,77.5,291
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Y",195,185,94.9,185,61,33.0,38,20.5,50,27.0,21,11.4,15,8.1,36,19.5,218
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","N",171,167,97.7,167,14,8.4,31,18.6,59,35.3,31,18.6,32,19.2,63,37.7,250
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Y",202,189,93.6,188,72,38.3,61,32.4,47,25.0,"*","*","*","*",8,4.3,201
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","N",111,111,100.0,111,"*","*",18,16.2,50,45.0,15,13.5,"*","*","*","*",246
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Y",172,163,94.8,161,67,41.6,53,32.9,30,18.6,"*","*","*","*",11,6.8,199
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","N",71,68,95.8,68,13,19.1,13,19.1,25,36.8,"*","*","*","*",17,25.0,234
"Meriden School District","=""0800011""","Success Academy","=""0801411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Success Academy","=""0801411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y",16,12,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Y",124,121,97.6,121,28,23.1,30,24.8,40,33.1,14,11.6,9,7.4,23,19.0,223
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","N",164,164,100.0,164,11,6.7,14,8.5,60,36.6,33,20.1,46,28.0,79,48.2,266
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Y",70,68,97.1,67,"*","*",19,28.4,26,38.8,8,11.9,"*","*","*","*",225
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",138,138,100.0,138,"*","*",10,7.2,50,36.2,40,29.0,"*","*","*","*",271
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Y",45,41,91.1,40,"*","*",11,27.5,15,37.5,"*","*","*","*","*","*",224
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N",183,183,100.0,182,"*","*",6,3.3,81,44.5,"*","*","*","*","*","*",271
"Milford School District","=""0840011""","The Academy","=""0840311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Y",42,42,100.0,42,"*","*","*","*",14,33.3,11,26.2,10,23.8,21,50.0,262
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",251,250,99.6,248,0,0.0,"*","*","*","*",66,26.6,140,56.5,206,83.1,303
"Montville School District","=""0860011""","Montville High School","=""0866111""","Y",63,62,98.4,62,"*","*","*","*",26,41.9,11,17.7,11,17.7,22,35.5,251
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",118,116,98.3,116,"*","*","*","*",30,25.9,30,25.9,50,43.1,80,69.0,287
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""","Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Y",152,145,95.4,145,"*","*",39,26.9,48,33.1,16,11.0,"*","*","*","*",223
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",135,133,98.5,132,"*","*",24,18.2,58,43.9,23,17.4,"*","*","*","*",250
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Y",420,385,91.7,379,172,45.4,93,24.5,80,21.1,27,7.1,7,1.8,34,9.0,202
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",98,96,98.0,96,11,11.5,20,20.8,33,34.4,17,17.7,15,15.6,32,33.3,243
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Y",44,42,95.5,42,"*","*","*","*",23,54.8,"*","*",10,23.8,"*","*",258
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N",270,268,99.3,268,0,0.0,"*","*",33,12.3,"*","*",152,56.7,"*","*",302
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Y",37,37,100.0,37,"*","*","*","*",18,48.6,6,16.2,"*","*","*","*",235
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",180,179,99.4,179,0,0.0,"*","*",51,28.5,54,30.2,"*","*","*","*",285
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y",90,86,95.6,86,15,17.4,24,27.9,35,40.7,6,7.0,6,7.0,12,14.0,227
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N",78,77,98.7,76,8,10.5,12,15.8,29,38.2,12,15.8,15,19.7,27,35.5,248
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",33,33,100.0,32,"*","*","*","*",6,18.8,9,28.1,6,18.8,15,46.9,250
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",56,56,100.0,56,"*","*","*","*",19,33.9,14,25.0,20,35.7,34,60.7,284
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Y",51,50,98.0,50,"*","*",14,28.0,11,22.0,"*","*","*","*","*","*",206
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N",21,21,100.0,21,"*","*",7,33.3,9,42.9,"*","*",0,0.0,"*","*",223
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y",121,120,99.2,119,"*","*",41,34.5,44,37.0,10,8.4,"*","*","*","*",225
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N",51,50,98.0,50,"*","*",15,30.0,"*","*",10,20.0,12,24.0,22,44.0,250
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y",35,33,94.3,33,"*","*","*","*","*","*","*","*",0,0.0,"*","*",198
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",163,130,79.8,127,69,54.3,36,28.3,"*","*","*","*",0,0.0,"*","*",189
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",71,58,81.7,55,19,34.5,"*","*",18,32.7,0,0.0,"*","*","*","*",201
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",61,56,91.8,56,"*","*",19,33.9,16,28.6,"*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",41,40,97.6,40,"*","*",11,27.5,15,37.5,"*","*","*","*","*","*",235
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y",35,34,97.1,30,"*","*",10,33.3,8,26.7,"*","*",0,0.0,"*","*",202
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N",31,31,100.0,30,"*","*",6,20.0,14,46.7,"*","*","*","*","*","*",229
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",49,46,93.9,44,"*","*","*","*",16,36.4,14,31.8,"*","*","*","*",248
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",42,40,95.2,40,0,0.0,"*","*",8,20.0,20,50.0,"*","*","*","*",273
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",259,201,77.6,190,93,48.9,41,21.6,42,22.1,6,3.2,8,4.2,14,7.4,200
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",113,99,87.6,98,11,11.2,18,18.4,36,36.7,13,13.3,20,20.4,33,33.7,246
"New London School District","=""0950011""","New London High School","=""0956111""","Y",179,163,91.1,161,"*","*","*","*",46,28.6,11,6.8,9,5.6,20,12.4,211
"New London School District","=""0950011""","New London High School","=""0956111""","N",56,55,98.2,55,"*","*","*","*",19,34.5,13,23.6,21,38.2,34,61.8,279
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",111,101,91.0,100,12,12.0,14,14.0,39,39.0,20,20.0,15,15.0,35,35.0,245
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",250,242,96.8,242,0,0.0,7,2.9,71,29.3,66,27.3,98,40.5,164,67.8,287
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",110,108,98.2,108,"*","*",17,15.7,46,42.6,17,15.7,"*","*","*","*",232
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",187,187,100.0,187,"*","*","*","*",62,33.2,53,28.3,58,31.0,111,59.4,274
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",51,49,96.1,49,"*","*","*","*",19,38.8,7,14.3,11,22.4,18,36.7,255
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",364,362,99.5,362,"*","*","*","*",51,14.1,84,23.2,222,61.3,306,84.5,303
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",52,51,98.1,51,"*","*","*","*",16,31.4,9,17.6,15,29.4,24,47.1,264
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",97,95,97.9,95,"*","*","*","*",20,21.1,32,33.7,39,41.1,71,74.7,291
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",47,44,93.6,44,"*","*",7,15.9,15,34.1,"*","*",10,22.7,"*","*",253
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",199,195,98.0,195,"*","*","*","*",59,30.3,47,24.1,76,39.0,123,63.1,282
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",284
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",241,233,96.7,231,"*","*",52,22.5,78,33.8,31,13.4,"*","*","*","*",226
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",182,180,98.9,180,"*","*","*","*",62,34.4,56,31.1,47,26.1,103,57.2,270
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",204,194,95.1,193,"*","*",41,21.2,68,35.2,24,12.4,"*","*","*","*",224
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",209,206,98.6,206,"*","*","*","*",80,38.8,47,22.8,58,28.2,105,51.0,270
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Y",285,276,96.8,275,75,27.3,66,24.0,87,31.6,29,10.5,18,6.5,47,17.1,221
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","N",272,268,98.5,267,11,4.1,17,6.4,76,28.5,67,25.1,96,36.0,163,61.0,277
