"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Y",43,43,100.0,43,6,14.0,"*","*",24,55.8,"*","*","*","*","*","*",230
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","N",336,331,98.5,331,"*","*","*","*",67,20.2,103,31.1,"*","*","*","*",291
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Y",37,37,100.0,37,"*","*","*","*",11,29.7,7,18.9,"*","*","*","*",227
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N",256,253,98.8,253,"*","*","*","*",41,16.2,70,27.7,139,54.9,209,82.6,301
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Y",35,34,97.1,34,"*","*","*","*",12,35.3,8,23.5,6,17.6,14,41.2,254
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N",439,436,99.3,436,"*","*",11,2.5,80,18.3,"*","*","*","*","*","*",300
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Y",39,39,100.0,39,"*","*",9,23.1,20,51.3,"*","*","*","*","*","*",230
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","N",157,155,98.7,155,0,0.0,"*","*","*","*","*","*","*","*","*","*",305
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",523,521,99.6,520,"*","*","*","*",97,18.7,116,22.3,292,56.2,408,78.5,300
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Y",77,76,98.7,76,"*","*",10,13.2,24,31.6,21,27.6,"*","*","*","*",242
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","N",131,130,99.2,130,"*","*","*","*","*","*","*","*","*","*","*","*",259
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","N",233,221,94.8,221,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Y",19,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","N",252,252,100.0,252,0,0.0,"*","*",51,20.2,"*","*",126,50.0,"*","*",297
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Y",37,37,100.0,37,"*","*","*","*",13,35.1,"*","*",7,18.9,"*","*",244
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","N",348,334,96.0,332,"*","*",41,12.3,135,40.7,"*","*",68,20.5,"*","*",255
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Y",53,47,88.7,46,25,54.3,13,28.3,"*","*","*","*",0,0.0,"*","*",190
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","N",110,99,90.0,95,"*","*","*","*","*","*","*","*","*","*","*","*",193
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","Y",14,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*","*","*",238
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","N",48,39,81.3,39,"*","*","*","*","*","*","*","*","*","*","*","*",203
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","Y",10,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N",25,23,92.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",193
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","N",40,34,85.0,34,"*","*","*","*","*","*","*","*",0,0.0,"*","*",185
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","N",72,67,93.1,67,"*","*","*","*","*","*","*","*","*","*","*","*",193
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","N",61,54,88.5,53,"*","*","*","*","*","*","*","*",0,0.0,"*","*",186
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Y",15,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",86,85,98.8,85,"*","*","*","*","*","*","*","*","*","*","*","*",246
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","N","*","*","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*","*","*",219
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","Y",6,0,"*",0,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","N",89,81,91.0,81,10,12.3,"*","*","*","*",18,22.2,"*","*","*","*",242
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Y",24,22,91.7,21,12,57.1,"*","*","*","*",0,0.0,"*","*","*","*",202
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",43,42,97.7,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*",214
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","N",145,141,97.2,141,"*","*",19,13.5,"*","*",44,31.2,21,14.9,65,46.1,256
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Y",37,34,91.9,34,"*","*",11,32.4,"*","*",0,0.0,0,0.0,0,0.0,188
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","N",95,92,96.8,91,"*","*","*","*","*","*","*","*","*","*","*","*",226
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN Pathways Program","=""2450514""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","N",53,51,96.2,51,0,0.0,"*","*","*","*","*","*","*","*","*","*",293
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","N",160,158,98.8,158,"*","*","*","*",42,26.6,"*","*","*","*","*","*",290
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y",32,30,93.8,30,"*","*","*","*",11,36.7,"*","*","*","*","*","*",233
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","N",55,55,100.0,55,0,0.0,"*","*","*","*","*","*","*","*","*","*",294
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","N",254,252,99.2,252,0,0.0,"*","*",51,20.2,"*","*","*","*","*","*",291
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Y",39,33,84.6,33,"*","*","*","*",9,27.3,"*","*","*","*","*","*",240
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","N",331,321,97.0,321,54,16.8,61,19.0,"*","*","*","*",47,14.6,"*","*",238
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Y",35,31,88.6,31,21,67.7,8,25.8,"*","*","*","*",0,0.0,"*","*",182
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","N",265,261,98.5,261,58,22.2,70,26.8,"*","*",21,8.0,"*","*","*","*",223
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Y",48,39,81.3,38,25,65.8,"*","*","*","*",0,0.0,0,0.0,0,0.0,185
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","N",195,189,96.9,189,54,28.6,54,28.6,"*","*",19,10.1,"*","*","*","*",216
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Y",48,42,87.5,40,26,65.0,"*","*","*","*",0,0.0,0,0.0,0,0.0,179
"Meriden School District","=""0800011""","Success Academy","=""0801411""","N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y",16,12,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","N",262,259,98.9,259,23,8.9,38,14.7,"*","*","*","*",55,21.2,"*","*",254
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Y",26,26,100.0,26,16,61.5,6,23.1,"*","*","*","*",0,0.0,"*","*",188
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",186,186,100.0,186,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Y",22,20,90.9,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N",203,202,99.5,201,"*","*",10,5.0,89,44.3,53,26.4,"*","*","*","*",268
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Y",25,22,88.0,21,"*","*",7,33.3,7,33.3,0,0.0,"*","*","*","*",206
"Milford School District","=""0840011""","The Academy","=""0840311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",271,270,99.6,268,0,0.0,"*","*",45,16.8,"*","*","*","*","*","*",301
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Y",22,22,100.0,22,"*","*","*","*",9,40.9,"*","*","*","*","*","*",243
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",166,163,98.2,163,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Montville School District","=""0860011""","Montville High School","=""0866111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",245,239,97.6,238,"*","*",52,21.8,99,41.6,39,16.4,"*","*","*","*",242
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Y",42,39,92.9,39,20,51.3,11,28.2,"*","*",0,0.0,"*","*","*","*",195
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",460,428,93.0,423,140,33.1,105,24.8,"*","*",44,10.4,"*","*","*","*",215
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Y",58,53,91.4,52,43,82.7,"*","*","*","*",0,0.0,0,0.0,0,0.0,167
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N",273,271,99.3,271,"*","*","*","*",33,12.2,"*","*",152,56.1,"*","*",301
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Y",41,39,95.1,39,0,0.0,"*","*",23,59.0,"*","*",10,25.6,"*","*",262
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",200,199,99.5,199,"*","*","*","*","*","*","*","*","*","*","*","*",281
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N",144,140,97.2,139,13,9.4,27,19.4,"*","*",18,12.9,"*","*","*","*",243
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y",24,23,95.8,23,10,43.5,9,39.1,"*","*",0,0.0,"*","*","*","*",200
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*","*","*",276
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*","*","*",215
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N",159,157,98.7,157,"*","*","*","*","*","*","*","*","*","*","*","*",236
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y",13,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",199,161,80.9,155,68,43.9,"*","*","*","*","*","*","*","*","*","*",195
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",35,27,77.1,27,20,74.1,"*","*","*","*",0,0.0,0,0.0,0,0.0,180
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",88,83,94.3,83,"*","*","*","*","*","*","*","*","*","*","*","*",224
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N",59,58,98.3,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y",7,7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N",16,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",75,72,96.0,71,"*","*","*","*","*","*","*","*","*","*","*","*",266
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",16,14,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",316,262,82.9,251,73,29.1,"*","*","*","*",19,7.6,28,11.2,47,18.7,221
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",56,38,67.9,37,31,83.8,"*","*","*","*",0,0.0,0,0.0,0,0.0,176
"New London School District","=""0950011""","New London High School","=""0956111""","N",195,186,95.4,186,37,19.9,35,18.8,"*","*","*","*",30,16.1,"*","*",235
"New London School District","=""0950011""","New London High School","=""0956111""","Y",40,32,80.0,30,17,56.7,8,26.7,"*","*","*","*",0,0.0,"*","*",186
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",316,306,96.8,305,"*","*",14,4.6,93,30.5,"*","*","*","*","*","*",280
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",45,37,82.2,37,"*","*",7,18.9,17,45.9,"*","*","*","*","*","*",227
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",248,248,100.0,248,"*","*",18,7.3,94,37.9,"*","*","*","*","*","*",269
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",49,47,95.9,47,"*","*",11,23.4,14,29.8,"*","*","*","*","*","*",206
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",384,382,99.5,382,"*","*","*","*",58,15.2,"*","*","*","*","*","*",302
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",31,29,93.5,29,"*","*","*","*",12,41.4,"*","*","*","*","*","*",246
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",126,124,98.4,124,"*","*","*","*",28,22.6,"*","*","*","*","*","*",292
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",23,22,95.7,22,"*","*","*","*",8,36.4,"*","*","*","*","*","*",224
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",231,226,97.8,226,"*","*","*","*","*","*","*","*","*","*","*","*",280
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",390,382,97.9,380,44,11.6,60,15.8,129,33.9,"*","*","*","*","*","*",248
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",33,31,93.9,31,9,29.0,6,19.4,11,35.5,"*","*","*","*","*","*",215
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",371,360,97.0,360,40,11.1,45,12.5,138,38.3,"*","*","*","*","*","*",252
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",42,40,95.2,39,14,35.9,12,30.8,10,25.6,"*","*","*","*","*","*",209
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
