"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"East Hampton School District","=""0420011""","Center School","=""0420311""","N",115,113,98.3,113,"*","*","*","*","*","*","*","*","*","*","*","*",272
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","Y",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","Y",35,35,100.0,35,"*","*","*","*",11,31.4,8,22.9,"*","*","*","*",227
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","N",23,23,100.0,23,"*","*","*","*",7,30.4,7,30.4,"*","*","*","*",223
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*",214
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","Y",50,50,100.0,50,"*","*","*","*",21,42.0,15,30.0,0,0.0,15,30.0,224
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","N",42,42,100.0,42,"*","*","*","*",14,33.3,20,47.6,"*","*","*","*",246
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","Y",27,27,100.0,27,"*","*","*","*","*","*",13,48.1,"*","*","*","*",250
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","N",36,36,100.0,36,0,0.0,"*","*","*","*",18,50.0,"*","*","*","*",276
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","Y",28,28,100.0,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",224
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Y",25,25,100.0,25,"*","*","*","*",8,32.0,"*","*","*","*","*","*",225
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N",25,25,100.0,25,"*","*","*","*",7,28.0,"*","*","*","*","*","*",246
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Y",43,43,100.0,43,"*","*","*","*",10,23.3,6,14.0,"*","*","*","*",211
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",32,32,100.0,32,"*","*","*","*",12,37.5,12,37.5,0,0.0,12,37.5,230
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Y",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",207
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",259
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Y",28,28,100.0,28,"*","*","*","*",7,25.0,11,39.3,"*","*","*","*",250
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N",36,36,100.0,36,"*","*","*","*",8,22.2,17,47.2,"*","*","*","*",260
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Y",26,26,100.0,26,"*","*","*","*",10,38.5,11,42.3,"*","*","*","*",250
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",25,25,100.0,25,"*","*",0,0.0,9,36.0,13,52.0,"*","*","*","*",254
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*",235
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",32,32,100.0,32,0,0.0,"*","*","*","*",16,50.0,8,25.0,24,75.0,266
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",173,172,99.4,172,"*","*","*","*","*","*",78,45.3,66,38.4,144,83.7,288
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",41,41,100.0,41,"*","*","*","*",12,29.3,15,36.6,9,22.0,24,58.5,258
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",39,39,100.0,39,0,0.0,0,0.0,6,15.4,18,46.2,15,38.5,33,84.6,289
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",27,27,100.0,27,"*","*","*","*",8,29.6,13,48.1,"*","*","*","*",248
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",190,190,100.0,190,"*","*","*","*",16,8.4,91,47.9,"*","*","*","*",287
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",57,57,100.0,57,"*","*","*","*","*","*","*","*",0,0.0,"*","*",210
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",50,50,100.0,50,"*","*",6,12.0,21,42.0,16,32.0,"*","*","*","*",240
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",63,63,100.0,63,0,0.0,"*","*",19,30.2,31,49.2,"*","*","*","*",256
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",52,52,100.0,52,"*","*","*","*",9,17.3,22,42.3,8,15.4,30,57.7,256
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",86,86,100.0,86,"*","*","*","*",14,16.3,47,54.7,19,22.1,66,76.7,272
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",53,53,100.0,53,"*","*","*","*",18,34.0,21,39.6,"*","*","*","*",247
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",88,88,100.0,88,"*","*","*","*",13,14.8,41,46.6,"*","*","*","*",272
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N","*","*","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*",290
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",23,23,100.0,23,"*","*","*","*",7,30.4,7,30.4,"*","*","*","*",233
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",50,50,100.0,50,0,0.0,"*","*",13,26.0,19,38.0,"*","*","*","*",257
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",74,73,98.6,73,0,0.0,"*","*","*","*","*","*","*","*","*","*",278
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",64,64,100.0,64,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",286
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",33,33,100.0,33,"*","*","*","*","*","*",16,48.5,6,18.2,22,66.7,259
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",278,276,99.3,276,"*","*","*","*","*","*",104,37.7,146,52.9,250,90.6,302
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",71,71,100.0,71,0,0.0,"*","*","*","*","*","*","*","*","*","*",292
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",26,26,100.0,26,"*","*","*","*","*","*",14,53.8,"*","*","*","*",243
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",42,42,100.0,42,"*","*","*","*","*","*",18,42.9,"*","*","*","*",276
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",86,85,98.8,85,0,0.0,"*","*","*","*","*","*","*","*","*","*",305
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",54,54,100.0,54,0,0.0,"*","*","*","*","*","*","*","*","*","*",311
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*","*","*",300
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",32,32,100.0,32,"*","*","*","*",6,18.8,12,37.5,"*","*","*","*",235
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",23,23,100.0,23,"*","*","*","*",7,30.4,6,26.1,"*","*","*","*",233
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",70,70,100.0,70,0,0.0,"*","*","*","*","*","*","*","*","*","*",296
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",33,32,97.0,32,0,0.0,0,0.0,"*","*",19,59.4,"*","*","*","*",287
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",82,82,100.0,82,0,0.0,"*","*","*","*",36,43.9,38,46.3,74,90.2,291
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",57,57,100.0,57,"*","*","*","*",18,31.6,23,40.4,6,10.5,29,50.9,248
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",67,67,100.0,67,"*","*","*","*",7,10.4,37,55.2,21,31.3,58,86.6,284
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",244
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",27,27,100.0,27,0,0.0,"*","*","*","*","*","*","*","*","*","*",284
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",23,22,95.7,22,"*","*",0,0.0,"*","*","*","*",0,0.0,"*","*",251
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",28,28,100.0,28,0,0.0,"*","*","*","*","*","*","*","*","*","*",284
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",26,26,100.0,26,"*","*","*","*","*","*",8,30.8,"*","*","*","*",231
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",268,267,99.6,267,"*","*","*","*","*","*",144,53.9,"*","*","*","*",273
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",33,33,100.0,33,"*","*","*","*",6,18.2,9,27.3,"*","*","*","*",218
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",24,24,100.0,24,"*","*","*","*",6,25.0,8,33.3,"*","*","*","*",256
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*","*","*",218
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",25,25,100.0,25,6,24.0,"*","*","*","*","*","*","*","*","*","*",213
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",25,25,100.0,25,6,24.0,"*","*","*","*","*","*","*","*","*","*",239
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",47,47,100.0,47,"*","*",0,0.0,"*","*","*","*","*","*","*","*",286
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",29,28,96.6,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",222
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y",32,32,100.0,32,9,28.1,12,37.5,"*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",53,53,100.0,53,13,24.5,14,26.4,15,28.3,"*","*","*","*",11,20.8,214
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
