"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",463,463,100.0,462,"*","*","*","*",26,5.6,226,48.9,"*","*","*","*",292
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",52,52,100.0,52,"*","*","*","*",9,17.3,15,28.8,"*","*","*","*",224
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",138,136,98.6,136,"*","*","*","*","*","*","*","*","*","*","*","*",284
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",168,168,100.0,168,0,0.0,"*","*","*","*","*","*","*","*","*","*",277
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",233,233,100.0,233,"*","*","*","*","*","*",120,51.5,"*","*","*","*",293
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",27,27,100.0,27,"*","*",0,0.0,"*","*",15,55.6,"*","*","*","*",248
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",163,161,98.8,161,"*","*",8,5.0,"*","*","*","*",42,26.1,"*","*",272
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",25,25,100.0,25,"*","*",6,24.0,"*","*","*","*",0,0.0,"*","*",213
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",118,116,98.3,116,"*","*","*","*","*","*","*","*","*","*","*","*",254
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",138,138,100.0,138,"*","*","*","*","*","*","*","*","*","*","*","*",263
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",102,101,99.0,101,"*","*","*","*",17,16.8,56,55.4,22,21.8,78,77.2,270
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",32,32,100.0,32,"*","*","*","*",7,21.9,7,21.9,0,0.0,7,21.9,210
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",255,255,100.0,255,"*","*","*","*",22,8.6,170,66.7,"*","*","*","*",274
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",33,33,100.0,33,"*","*","*","*",8,24.2,13,39.4,"*","*","*","*",238
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",348,345,99.1,345,45,13.0,"*","*",73,21.2,157,45.5,"*","*","*","*",248
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",63,61,96.8,61,27,44.3,11,18.0,12,19.7,"*","*","*","*",11,18.0,211
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",54,54,100.0,54,"*","*","*","*","*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*",0,0.0,"*","*",199
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",243
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*",200
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","N",46,46,100.0,46,"*","*","*","*","*","*","*","*",0,0.0,"*","*",202
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",248
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*","*","*",229
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N",47,45,95.7,45,"*","*","*","*","*","*","*","*",0,0.0,"*","*",210
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N",35,35,100.0,35,"*","*","*","*","*","*","*","*",0,0.0,"*","*",217
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",189,189,100.0,189,"*","*","*","*","*","*","*","*","*","*","*","*",248
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","N",43,41,95.3,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",197
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","N",37,37,100.0,37,"*","*","*","*","*","*","*","*",0,0.0,"*","*",189
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","N",28,28,100.0,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",214
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","N",66,66,100.0,65,"*","*","*","*","*","*","*","*",0,0.0,"*","*",200
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","N",30,30,100.0,30,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*","*","*",286
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*","*","*",241
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","N",26,26,100.0,26,"*","*","*","*","*","*","*","*",0,0.0,"*","*",195
"Hartford School District","=""0640011""","SAND School","=""0640111""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","N",36,36,100.0,36,"*","*","*","*","*","*","*","*",0,0.0,"*","*",211
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","N",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*","*","*",215
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","N",68,67,98.5,67,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N",80,79,98.8,79,"*","*","*","*","*","*","*","*","*","*","*","*",236
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","N",162,160,98.8,160,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",223
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","N",133,133,100.0,133,"*","*","*","*",18,13.5,84,63.2,"*","*","*","*",268
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Y",25,25,100.0,25,"*","*","*","*",9,36.0,7,28.0,"*","*","*","*",232
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","N",77,77,100.0,77,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",283
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","N",248,240,96.8,240,"*","*","*","*",25,10.4,137,57.1,"*","*","*","*",281
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Y",30,27,90.0,27,"*","*","*","*",9,33.3,9,33.3,"*","*","*","*",235
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","N",313,311,99.4,311,47,15.1,"*","*",68,21.9,140,45.0,"*","*","*","*",243
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Y",43,42,97.7,42,32,76.2,"*","*","*","*",0,0.0,0,0.0,0,0.0,179
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","N",128,128,100.0,128,"*","*","*","*","*","*","*","*","*","*","*","*",296
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","N",222,218,98.2,218,32,14.7,"*","*","*","*",94,43.1,13,6.0,107,49.1,242
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Y",25,24,96.0,24,20,83.3,"*","*","*","*",0,0.0,0,0.0,0,0.0,181
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","N",192,187,97.4,187,59,31.6,"*","*","*","*",45,24.1,"*","*","*","*",222
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Y",34,30,88.2,30,27,90.0,"*","*","*","*",0,0.0,0,0.0,0,0.0,174
"Middletown School District","=""0830011""","OASIS","=""0830311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","N",274,274,100.0,274,29,10.6,"*","*","*","*","*","*",24,8.8,"*","*",248
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Y",32,32,100.0,32,26,81.3,"*","*","*","*","*","*",0,0.0,"*","*",189
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","N",139,139,100.0,139,"*","*","*","*","*","*",91,65.5,15,10.8,106,76.3,266
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Y",20,20,100.0,20,"*","*","*","*","*","*",7,35.0,0,0.0,7,35.0,216
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","N",155,150,96.8,150,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","N",137,136,99.3,136,"*","*",18,13.2,"*","*",71,52.2,9,6.6,80,58.8,251
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Y",23,22,95.7,22,"*","*",7,31.8,"*","*",6,27.3,0,0.0,6,27.3,223
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","N",232,232,100.0,232,"*","*","*","*","*","*",139,59.9,"*","*","*","*",279
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Y",21,21,100.0,21,"*","*","*","*","*","*",9,42.9,"*","*","*","*",235
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","N",157,156,99.4,156,"*","*",8,5.1,"*","*","*","*","*","*","*","*",274
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","Y",27,26,96.3,26,"*","*",6,23.1,"*","*","*","*","*","*","*","*",211
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","N",279,278,99.6,278,27,9.7,38,13.7,53,19.1,133,47.8,27,9.7,160,57.6,249
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","Y",55,54,98.2,54,22,40.7,17,31.5,6,11.1,9,16.7,0,0.0,9,16.7,209
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","N",23,22,95.7,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",232
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",56,56,100.0,56,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","N",50,49,98.0,49,0,0.0,0,0.0,"*","*",38,77.6,"*","*","*","*",276
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",208,207,99.5,207,98,47.3,"*","*",39,18.8,"*","*",0,0.0,"*","*",205
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Y",39,38,97.4,38,"*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0,179
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",196,195,99.5,195,54,27.7,"*","*","*","*",54,27.7,"*","*","*","*",222
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Y",32,32,100.0,32,29,90.6,"*","*","*","*",0,0.0,0,0.0,0,0.0,173
"New Britain School District","=""0890011""","Steps","=""0891811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",266,266,100.0,266,"*","*","*","*",11,4.1,124,46.6,"*","*","*","*",293
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Y",36,35,97.2,35,"*","*","*","*",9,25.7,16,45.7,"*","*","*","*",250
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",178,175,98.3,175,"*","*","*","*","*","*","*","*","*","*","*","*",280
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",44,42,95.5,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*",199
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",107,107,100.0,107,"*","*","*","*","*","*","*","*","*","*","*","*",229
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",41,41,100.0,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",52,52,100.0,52,"*","*","*","*","*","*","*","*",0,0.0,"*","*",190
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",239
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*","*","*",225
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",226
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
