"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",42,42,100.0,42,"*","*","*","*","*","*",18,42.9,16,38.1,34,81.0,276
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",86,85,98.8,85,0,0.0,"*","*","*","*",30,35.3,52,61.2,82,96.5,305
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",54,54,100.0,54,0,0.0,"*","*","*","*","*","*","*","*","*","*",311
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",55,55,100.0,55,"*","*","*","*","*","*",19,34.5,31,56.4,50,90.9,300
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",66,66,100.0,66,"*","*","*","*",12,18.2,31,47.0,17,25.8,48,72.7,270
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",72,72,100.0,72,"*","*","*","*","*","*",37,51.4,27,37.5,64,88.9,285
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","F",27,27,100.0,27,"*","*","*","*","*","*",9,33.3,"*","*","*","*",235
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N","*","*","*","*","*","*","*","*",7,30.4,"*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",35,35,100.0,35,"*","*","*","*","*","*",15,42.9,12,34.3,27,77.1,273
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",70,70,100.0,70,0,0.0,"*","*","*","*",29,41.4,33,47.1,62,88.6,296
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",33,32,97.0,32,0,0.0,0,0.0,"*","*",19,59.4,"*","*","*","*",287
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",82,82,100.0,82,0,0.0,"*","*","*","*",36,43.9,38,46.3,74,90.2,291
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","F","*","*","*","*",0,0.0,7,13.5,17,32.7,"*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",67,67,100.0,67,"*","*","*","*","*","*",37,55.2,21,31.3,58,86.6,284
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","F",34,34,100.0,34,"*","*",6,17.6,"*","*",14,41.2,"*","*","*","*",247
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",27,27,100.0,27,0,0.0,"*","*","*","*",13,48.1,10,37.0,23,85.2,284
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","F",39,39,100.0,39,"*","*",9,23.1,6,15.4,13,33.3,"*","*","*","*",235
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",33,33,100.0,33,"*","*","*","*","*","*",21,63.6,"*","*","*","*",264
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","F",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",28,28,100.0,28,0,0.0,"*","*","*","*",11,39.3,11,39.3,22,78.6,284
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",268,267,99.6,267,"*","*","*","*",37,13.9,144,53.9,66,24.7,210,78.7,273
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",61,61,100.0,61,"*","*","*","*",9,14.8,35,57.4,12,19.7,47,77.0,270
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","F",27,27,100.0,27,8,29.6,"*","*",9,33.3,"*","*",0,0.0,"*","*",208
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","F",29,29,100.0,29,8,27.6,7,24.1,6,20.7,"*","*","*","*","*","*",217
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N","*","*","*","*","*","*","*","*","*","*",8,33.3,6,25.0,14,58.3,"*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","F",21,20,95.2,20,"*","*","*","*",7,35.0,"*","*",0,0.0,"*","*",216
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","F","*","*","*","*","*","*","*","*",9,39.1,"*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",25,25,100.0,25,6,24.0,"*","*","*","*",12,48.0,"*","*","*","*",239
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",47,47,100.0,47,"*","*",0,0.0,"*","*","*","*","*","*","*","*",286
"Hamden School District","=""0620011""","West Woods School","=""0621411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",45,45,100.0,45,"*","*","*","*","*","*",30,66.7,7,15.6,37,82.2,270
"Hamden School District","=""0620011""","West Woods School","=""0621411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","F",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","F",26,25,96.2,25,"*","*",6,24.0,10,40.0,"*","*",0,0.0,"*","*",222
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","F",32,32,100.0,32,9,28.1,12,37.5,"*","*","*","*",0,0.0,"*","*",201
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","F",53,53,100.0,53,13,24.5,14,26.4,15,28.3,"*","*","*","*",11,20.8,214
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N",32,32,100.0,32,0,0.0,"*","*","*","*",19,59.4,8,25.0,27,84.4,278
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","F",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*","*","*",236
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","N",21,21,100.0,21,"*","*",0,0.0,"*","*",9,42.9,7,33.3,16,76.2,275
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","F",44,44,100.0,44,"*","*",6,13.6,13,29.5,13,29.5,"*","*","*","*",230
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","N",94,94,100.0,94,"*","*","*","*",16,17.0,46,48.9,26,27.7,72,76.6,272
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","N",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","F",41,41,100.0,41,10,24.4,11,26.8,12,29.3,"*","*","*","*",8,19.5,214
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",221
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","N",27,27,100.0,27,0,0.0,0,0.0,"*","*",13,48.1,"*","*","*","*",298
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","F",61,60,98.4,60,7,11.7,11,18.3,18,30.0,"*","*","*","*","*","*",232
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","N",80,80,100.0,80,"*","*","*","*","*","*",46,57.5,9,11.3,55,68.8,259
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","R",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","F",42,40,95.2,40,"*","*","*","*",7,17.5,23,57.5,"*","*","*","*",259
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","N","*","*","*","*","*","*",0,0.0,"*","*","*","*",11,29.7,"*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","N",47,47,100.0,47,"*","*","*","*",8,17.0,27,57.4,6,12.8,33,70.2,262
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","N",61,61,100.0,61,0,0.0,"*","*","*","*",28,45.9,23,37.7,51,83.6,285
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","N",52,52,100.0,52,0,0.0,"*","*","*","*","*","*","*","*","*","*",288
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","N",32,32,100.0,32,"*","*","*","*",6,18.8,11,34.4,9,28.1,20,62.5,264
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
