"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Gender"

"",,,,,,"Non-Graduates",,,
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",105,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",89,"*","*",0,0.0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",164,0,0.0,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",163,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",95,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",97,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",91,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",98,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",43,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",60,0,0.0,0,0.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",159,0,0.0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",137,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",208,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",232,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",98,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",110,0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",77,0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",72,0,0.0,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",216,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",208,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",182,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",217,0,0.0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",72,0,0.0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",67,0,0.0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",172,0,0.0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",206,0,0.0,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",255,0,0.0,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",234,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",70,0,0.0,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",69,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",19,0,"*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",25,0,0.0,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",183,0,0.0,18,9.8
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",197,0,0.0,21,10.7
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",70,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",94,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",320,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",301,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",85,0,0.0,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",93,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",144,0,0.0,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",146,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",156,0,0.0,11,7.1
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",120,0,0.0,10,8.3
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",99,0,0.0,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",104,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",19,0,"*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",22,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",47,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",42,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",48,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",42,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",50,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",49,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",111,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",117,0,0.0,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",143,0,0.0,24,16.8
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",150,0,0.0,24,16.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",291,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",247,0,0.0,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",134,0,0.0,16,11.9
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",123,0,0.0,17,13.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",150,0,0.0,8,5.3
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",132,0,0.0,8,6.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",120,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",121,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",156,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",188,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",189,0,0.0,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",177,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",73,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",34,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",180,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",177,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",118,0,0.0,7,5.9
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",120,0,0.0,6,5.0
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",122,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",111,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",172,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",168,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",199,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",194,0,0.0,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",196,0,0.0,38,19.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",181,0,0.0,49,27.1
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",43,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",39,0,0.0,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",105,0,0.0,0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",84,0,0.0,0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",232,0,0.0,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",193,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",145,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",143,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",155,0,0.0,0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",156,0,0.0,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",78,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",101,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",70,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",76,0,0.0,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",153,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",161,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",113,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",106,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",148,0,0.0,6,4.1
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",138,0,0.0,6,4.3

