"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",324,316,97.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",66,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",333,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",19,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",120,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",75,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",303,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",135,125,92.6
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",354,348,98.3
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",54,48,88.9
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",85,77,90.6
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",230,199,86.5
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",150,141,94.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",77,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",87,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",381,321,84.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",240,229,95.4
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",42,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",136,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",119,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",171,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",146,132,90.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",130,123,94.6
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",39,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",164,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs",41,33,80.5
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",37,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",52,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",36,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",54,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",35,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",64,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",30,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",198,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",139,100,71.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",154,145,94.2
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",93,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",445,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",104,82,78.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",153,142,92.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",84,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",198,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",51,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",190,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",308,198,64.3
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",36,23,63.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",313,215,68.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",53,40,75.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",59,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",48,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",319,217,68.0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",38,29,76.3
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",64,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",174,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",76,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",157,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",112,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",228,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",110,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",283,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",247,179,72.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",130,111,85.4
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",18,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",64,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",27,27,100.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",162,162,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",76,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",349,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",78,68,87.2
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",210,203,96.7
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",35,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",276,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",131,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",48,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",60,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",86,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",125,106,84.8
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",189,181,95.8
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",79,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",140,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",52,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",234,"*","*"

