"Six-Year Graduation Rates, 2010-11"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",48,44,91.7
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",308,300,97.4
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",16,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",127,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",63,54,85.7
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",352,335,95.2
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",87,78,89.7
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",448,433,96.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",31,25,80.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",103,91,88.3
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs",42,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs",9,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",212,180,84.9
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",229,212,92.6
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",44,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",97,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",304,255,83.9
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",289,272,94.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",38,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",169,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",95,78,82.1
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",225,217,96.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",116,106,91.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",125,115,92.0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",22,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",191,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-High Needs","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",22,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",47,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",32,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",70,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",19,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",75,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",15,15,"*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",206,195,94.7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",90,60,66.7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",187,169,90.4
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",58,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",444,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",83,61,73.5
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",203,182,89.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",68,59,86.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",228,209,91.7
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",34,26,76.5
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",218,202,92.7
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",330,213,64.5
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",86,60,69.8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",240,164,68.3
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",119,104,87.4
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",58,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",56,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",267,176,65.9
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",76,53,69.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",32,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",237,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",51,39,76.5
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",194,184,94.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",105,82,78.1
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",303,291,96.0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",96,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",307,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",226,145,64.2
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",226,183,81.0
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",10,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",65,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",12,12,"*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",180,180,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",53,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",410,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",58,49,84.5
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",242,233,96.3
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",27,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",276,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",151,92,60.9
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",97,85,87.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",34,25,73.5
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",98,93,94.9
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",119,98,82.4
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",227,208,91.6
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",50,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",174,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",35,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",264,"*","*"

