"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, Special Education Status"

"Watertown School District","Watertown High School","Non-Special Education",94.9,94.2,92.8
"Watertown School District","Watertown High School","Special Education",63.3,85.2,84.4
"West Hartford School District","Conard High School","Non-Special Education",92.6,96.4,95.9
"West Hartford School District","Conard High School","Special Education",81.4,93.9,100.0
"West Hartford School District","Hall High School","Non-Special Education",98.1,97.2,97.4
"West Hartford School District","Hall High School","Special Education",90.7,87.8,100.0
"West Haven School District","West Haven High School","Non-Special Education",72.7,77.7,73.8
"West Haven School District","West Haven High School","Special Education",71.4,70.7,65.7
"Westbrook School District","Westbrook High School","Non-Special Education",97.1,94.7,"*"
"Westbrook School District","Westbrook High School","Special Education",85.7,100.0,"*"
"Weston School District","Weston High School","Non-Special Education",100.0,100.0,100.0
"Weston School District","Weston High School","Special Education",100.0,100.0,95.0
"Westport School District","Staples High School","Non-Special Education",99.3,99.2,100.0
"Westport School District","Staples High School","Special Education",97.8,94.9,98.1
"Wethersfield School District","Wethersfield High School","Non-Special Education",95.0,94.7,95.9
"Wethersfield School District","Wethersfield High School","Special Education",78.9,87.0,71.4
"Wilton School District","Wilton High School","Non-Special Education",100.0,100.0,99.3
"Wilton School District","Wilton High School","Special Education",95.8,96.7,95.6
"Windham School District","Windham High School","Non-Special Education",71.4,81.8,85.7
"Windham School District","Windham High School","Special Education",71.1,70.2,84.4
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",90.2,94.8,94.4
"Windsor Locks School District","Windsor Locks High School","Special Education",80.0,90.9,83.3
"Windsor School District","Windsor High School","Non-Special Education",89.3,92.4,93.0
"Windsor School District","Windsor High School","Special Education",82.1,83.3,79.5
"Wolcott School District","Wolcott High School","Non-Special Education",95.2,95.9,96.4
"Wolcott School District","Wolcott High School","Special Education",94.1,96.2,86.4
"Woodstock Academy District","Woodstock Academy","Non-Special Education",95.3,95.9,97.7
"Woodstock Academy District","Woodstock Academy","Special Education",91.7,94.1,84.6

