"Six-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Race/Ethnicity"

"",,,,,,"Graduates",
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","White","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Black",41,35,85.4
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Hispanic",72,56,77.8
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Asian",9,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Indian or Alaska Native","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","White","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Black",50,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Hispanic",76,51,67.1
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Asian","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","White","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Black",31,"*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Hispanic",69,43,62.3
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Asian","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","White","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Black","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Hispanic",31,17,54.8
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","White","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Black",41,34,82.9
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Hispanic",34,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Indian or Alaska Native","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","White","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Black",34,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Hispanic",48,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Asian","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","White","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Black",28,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Hispanic",22,22,100.0
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Asian","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","White","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Black","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Hispanic",6,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Asian",7,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Indian or Alaska Native","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","White",172,132,76.7
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Hispanic","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","White","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Black","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Hispanic",18,15,"*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Asian",13,13,"*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Indian or Alaska Native","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","White",180,170,94.4
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","White","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Black","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Hispanic","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Indian or Alaska Native","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","White",86,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Black","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Hispanic","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Asian",14,14,"*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Indian or Alaska Native","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","White",289,282,97.6
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Black",91,71,78.0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Hispanic",99,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Asian",33,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","White",263,219,83.3
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Black",39,31,79.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Hispanic",116,79,68.1
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Asian","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Indian or Alaska Native","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","White",149,132,88.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Black","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Hispanic",122,80,65.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Asian","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","White",131,105,80.2
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Black",79,59,74.7
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Hispanic",28,20,71.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Asian","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Indian or Alaska Native","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","White",213,184,86.4
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Black",7,7,"*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Hispanic",15,"*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Asian","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Indian or Alaska Native","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","White",190,170,89.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Black","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Hispanic",15,"*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Asian","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","White",237,225,94.9
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Black",12,12,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Hispanic",17,17,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Asian",15,15,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","White",319,315,98.7
"Montville School District","=""0860011""","Montville High School","=""0866111""","Black","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Hispanic",17,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Asian",14,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Indian or Alaska Native","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","White",149,133,89.3
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Black",36,31,86.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Hispanic",34,27,79.4
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Asian",11,11,"*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","White",287,246,85.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Black",121,87,71.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Hispanic",389,212,54.5
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Asian","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Indian or Alaska Native","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","White",181,128,70.7
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Black","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Hispanic","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Asian",8,8,"*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","White",291,287,98.6
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Hispanic",9,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Asian",6,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","White",223,212,95.1
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Black",48,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Hispanic",33,25,75.8
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Asian","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","White","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Black",28,17,60.7
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Hispanic",22,15,68.2
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","White",27,19,70.4
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Black",88,81,92.0
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Hispanic",48,37,77.1
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Asian","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","White","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Black",33,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Hispanic",7,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Black",234,152,65.0
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Hispanic",66,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","White",6,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Black",18,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Hispanic",9,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","White",6,6,"*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Black",35,28,80.0
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Hispanic",16,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","White",10,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Black","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Hispanic",10,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Asian","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","White",48,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Black",188,134,71.3
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Hispanic",240,125,52.1
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Asian","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Indian or Alaska Native","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","White",36,"*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Black",82,62,75.6
"New London School District","=""0950011""","New London High School","=""0956111""","Hispanic",102,66,64.7
"New London School District","=""0950011""","New London High School","=""0956111""","Asian","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Indian or Alaska Native","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","White",65,47,72.3
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Black",7,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Hispanic",20,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Asian",14,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","White",350,315,90.0
"Newington School District","=""0940011""","Newington High School","=""0946111""","Black",28,25,89.3
"Newington School District","=""0940011""","Newington High School","=""0946111""","Hispanic",30,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Asian",26,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","White",325,295,90.8
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Black","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Hispanic",16,16,"*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Asian","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","White",410,394,96.1
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Black","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Hispanic","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Asian","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","White",186,177,95.2
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Black",27,22,81.5
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Hispanic",14,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Asian",11,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","White",251,226,90.0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Hispanic","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Asian","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Indian or Alaska Native","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","White",60,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Black",141,131,92.9
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Hispanic",127,111,87.4
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Asian",15,15,"*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","White",157,150,95.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Black",82,74,90.2
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Hispanic",109,93,85.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Asian","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Indian or Alaska Native","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","White",166,153,92.2
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Black",33,20,60.6
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Hispanic",24,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","White",10,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Black",85,67,78.8
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Hispanic",79,60,75.9
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Asian","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Indian or Alaska Native","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","White",400,348,87.0
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Black",8,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Hispanic","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Asian","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Indian or Alaska Native","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","White",12,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Hispanic","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Asian",7,7,"*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Indian or Alaska Native","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","White",109,105,96.3
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Black","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Hispanic","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Asian","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Indian or Alaska Native","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","White",143,138,96.5
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Black","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Hispanic","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Asian","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Indian or Alaska Native","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","White",211,191,90.5
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Black",12,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Hispanic","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Asian","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","White",204,186,91.2
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Black","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Hispanic","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Asian","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","White",132,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Black","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Hispanic","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","White",93,79,84.9
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Black","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Hispanic","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Indian or Alaska Native","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","White",64,57,89.1
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Hispanic","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Asian","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","White",130,113,86.9
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Black","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Hispanic","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Asian",9,9,"*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","White",152,135,88.8
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Black",17,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Hispanic",13,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Asian",39,39,100.0
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","White",334,315,94.3
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Black","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Hispanic","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Asian","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","White",99,88,88.9
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Black","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Hispanic","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Asian","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","White",178,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Hispanic","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Asian","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","White",251,229,91.2
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Black","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Hispanic",12,12,"*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Asian","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Indian or Alaska Native","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","White",199,195,98.0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Black","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Hispanic","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Asian","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","White",165,161,97.6
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","White",36,27,75.0
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Black","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Hispanic","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Asian","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Indian or Alaska Native","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","White",89,77,86.5
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Black","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Hispanic","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Asian","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Indian or Alaska Native","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","White",133,125,94.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Black","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Hispanic","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Asian","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","White",210,205,97.6
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Black","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Hispanic",8,8,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Asian","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Indian or Alaska Native","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","White",368,350,95.1
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Black","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Hispanic",8,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Asian","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","White",181,165,91.2
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Black","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Hispanic","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Asian","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Indian or Alaska Native","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","White",174,164,94.3
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Black","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Hispanic","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Asian","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","White",125,123,98.4
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Black",10,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Hispanic",10,8,"*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Asian",12,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","White",251,225,89.6
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Black",8,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Hispanic",15,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Asian",11,11,"*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","White",393,386,98.2
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Black",7,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Hispanic",8,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Asian",8,8,"*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","White",153,144,94.1
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Black","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Hispanic",14,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Asian",9,9,"*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Indian or Alaska Native","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","White",155,137,88.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Black","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Hispanic",32,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Asian",18,18,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Indian or Alaska Native","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","White",326,304,93.3
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Black",18,18,"*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Hispanic",11,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Asian",15,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","White",312,301,96.5
"Somers School District","=""1290011""","Somers High School","=""1296111""","Black","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Hispanic","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Asian","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","White",137,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Black",21,21,100.0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Hispanic",25,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Asian",30,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","White",339,323,95.3
"Southington School District","=""1310011""","Southington High School","=""1316211""","Black","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Hispanic",19,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Asian",17,17,"*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Indian or Alaska Native","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","White",483,464,96.1
