"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Non-Graduates",,,
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-Special Education",161,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Special Education",17,0,"*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-Special Education",253,0,0.0,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Special Education",37,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-Special Education",214,0,0.0,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Special Education",22,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-Special Education",205,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Special Education",24,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-Special Education",31,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Special Education",11,0,"*",0,"*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-Special Education",65,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Special Education",8,0,"*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-Special Education",119,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Special Education",22,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-Special Education",175,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Special Education",19,"*","*",0,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-Special Education",283,0,0.0,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Special Education",44,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-Special Education",174,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Special Education",18,0,"*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-Special Education",164,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Special Education",25,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-Special Education",91,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Special Education",12,0,"*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-Special Education",241,0,0.0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Special Education",55,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-Special Education",391,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Special Education",49,0,0.0,0,0.0
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-Special Education",187,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",21,0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",137,0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",12,0,"*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",396,0,0.0,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",28,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",359,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",40,0,0.0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-Special Education",131,0,0.0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Special Education",8,0,"*",0,"*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-Special Education",331,0,0.0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Special Education",47,0,0.0,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-Special Education",426,0,0.0,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Special Education",63,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-Special Education",125,0,0.0,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Special Education",14,0,"*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-Special Education",31,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Special Education",13,0,"*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",329,0,0.0,33,10.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",51,0,0.0,6,11.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education",148,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education",16,0,"*",0,"*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",560,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",61,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",160,0,0.0,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",18,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-Special Education",265,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Special Education",25,0,0.0,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-Special Education",262,0,0.0,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Special Education",14,0,"*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-Special Education",184,0,0.0,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Special Education",19,0,"*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Special Education","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-Special Education",74,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Special Education",16,0,"*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-Special Education",89,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Special Education",10,0,"*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-Special Education",207,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Special Education",21,0,0.0,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-Special Education",255,0,0.0,38,14.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Special Education",38,0,0.0,10,26.3
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",500,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",38,0,0.0,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-Special Education",236,0,0.0,27,11.4
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Special Education",21,0,0.0,6,28.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-Special Education",252,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Special Education",30,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-Special Education",216,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Special Education",25,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-Special Education",302,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Special Education",42,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-Special Education",324,0,0.0,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Special Education",42,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-Special Education","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Special Education","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-Special Education",304,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Special Education",53,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-Special Education",208,0,0.0,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Special Education",30,0,0.0,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-Special Education",206,0,0.0,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Special Education",27,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-Special Education",307,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Special Education",33,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-Special Education",352,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Special Education",41,0,0.0,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-Special Education",336,0,0.0,75,22.3
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Special Education",41,0,0.0,12,29.3
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-Special Education",76,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Special Education",6,0,"*",0,"*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-Special Education",170,0,0.0,0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Special Education",19,0,"*",0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-Special Education",366,0,0.0,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Special Education",59,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-Special Education",265,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Special Education",23,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-Special Education",281,0,0.0,0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Special Education",30,0,0.0,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-Special Education",132,0,0.0,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Special Education",47,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-Special Education",135,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Special Education",11,0,"*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-Special Education",278,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Special Education",36,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-Special Education",193,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Special Education",26,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-Special Education",269,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Special Education",17,0,"*","*","*"

