"Six-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Graduates",
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",21,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",137,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",12,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",396,381,96.2
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",28,20,71.4
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",359,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",40,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-Special Education",131,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Special Education",8,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-Special Education",331,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Special Education",47,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-Special Education",426,414,97.2
"Southington School District","=""1310011""","Southington High School","=""1316211""","Special Education",63,59,93.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-Special Education",125,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Special Education",14,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-Special Education",31,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Special Education",13,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",329,296,90.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",51,44,86.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education",148,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education",16,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",560,497,88.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",61,53,86.9
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",160,154,96.3
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",18,16,"*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-Special Education",265,243,91.7
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Special Education",25,19,76.0
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-Special Education",262,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Special Education",14,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-Special Education",184,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Special Education",19,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-Special Education","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Special Education","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-Special Education","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Special Education","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-Special Education",74,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Special Education",16,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-Special Education",89,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Special Education",10,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-Special Education",207,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Special Education",21,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-Special Education",255,217,85.1
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Special Education",38,28,73.7
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",500,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",38,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-Special Education",236,209,88.6
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Special Education",21,15,71.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-Special Education",252,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Special Education",30,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-Special Education",216,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Special Education",25,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-Special Education",302,196,64.9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Special Education",42,25,59.5
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-Special Education",324,230,71.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Special Education",42,25,59.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-Special Education","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Special Education","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-Special Education",304,217,71.4
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Special Education",53,29,54.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-Special Education",208,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Special Education",30,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-Special Education",206,194,94.2
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Special Education",27,23,85.2
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-Special Education",307,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Special Education",33,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-Special Education",352,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Special Education",41,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-Special Education",336,261,77.7
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Special Education",41,29,70.7
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-Special Education",76,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Special Education",6,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-Special Education",170,170,100.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Special Education",19,19,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-Special Education",366,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Special Education",59,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-Special Education",265,251,94.7
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Special Education",23,20,87.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-Special Education",281,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Special Education",30,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-Special Education",132,108,81.8
"Windham School District","=""1630011""","Windham High School","=""1636111""","Special Education",47,33,70.2
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-Special Education",135,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Special Education",11,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-Special Education",278,257,92.4
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Special Education",36,30,83.3
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-Special Education",193,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Special Education",26,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-Special Education",269,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Special Education",17,"*","*"

