"Six-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"New Milford School District","New Milford High School","Not Eligible For Lunch",318,294,92.5
"Newington School District","Newington High School","Eligible For Free Lunch",59,49,83.1
"Newington School District","Newington High School","Eligible For Reduced Lunch",34,32,94.1
"Newington School District","Newington High School","Not Eligible For Lunch",280,263,93.9
"Newtown School District","Newtown High School","Eligible For Free Lunch",21,21,100.0
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",14,13,92.9
"Newtown School District","Newtown High School","Not Eligible For Lunch",431,418,97.0
"North Branford School District","North Branford High School","Eligible For Free Lunch",20,18,90.0
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",12,10,83.3
"North Branford School District","North Branford High School","Not Eligible For Lunch",137,137,100.0
"North Haven School District","North Haven High School","Eligible For Free Lunch",49,35,71.4
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",17,17,100.0
"North Haven School District","North Haven High School","Not Eligible For Lunch",238,229,96.2
"North Stonington School District","Wheeler High School","Eligible For Free Lunch","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",37,36,97.3
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",153,127,83.0
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",42,40,95.2
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",191,179,93.7
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",92,78,84.8
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",37,32,86.5
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",220,208,94.5
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",24,7,29.2
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch",7,"*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch",7,"*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",165,121,73.3
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",39,36,92.3
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",359,334,93.0
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch",13,11,84.6
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch",8,8,100.0
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",114,110,96.5
"Oxford School District","Oxford High School","Eligible For Free Lunch","*","*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch","*","*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",140,137,97.9
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",48,41,85.4
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",23,21,91.3
"Plainfield School District","Plainfield High School","Not Eligible For Lunch",126,116,92.1
"Plainville School District","Plainville High School","Eligible For Free Lunch",51,45,88.2
"Plainville School District","Plainville High School","Eligible For Reduced Lunch",10,8,80.0
"Plainville School District","Plainville High School","Not Eligible For Lunch",141,132,93.6
"Plymouth School District","Terryville High School","Eligible For Free Lunch",26,22,84.6
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",10,8,80.0
"Plymouth School District","Terryville High School","Not Eligible For Lunch",84,79,94.0
"Portland School District","Portland High School","Eligible For Free Lunch","*","*","*"
"Portland School District","Portland High School","Eligible For Reduced Lunch","*","*","*"
"Portland School District","Portland High School","Not Eligible For Lunch",75,71,94.7
"Putnam School District","Putnam High School","Eligible For Free Lunch",37,32,86.5
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",10,10,100.0
"Putnam School District","Putnam High School","Not Eligible For Lunch",45,43,95.6
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch",13,11,84.6
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch",16,15,93.8
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",79,74,93.7
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch",17,14,82.4
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch",8,8,100.0
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",137,134,97.8
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch",10,10,100.0
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch",8,6,75.0
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",373,363,97.3
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",86,83,96.5
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",162,160,98.8
"Regional School District 08","RHAM High School","Eligible For Free Lunch",12,9,75.0
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch",10,10,100.0
"Regional School District 08","RHAM High School","Not Eligible For Lunch",249,239,96.0
"Regional School District 08","Region Alternative High School","Eligible For Free Lunch","*","*","*"
"Regional School District 08","Region Alternative High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 08","Region Alternative High School","Not Eligible For Lunch",6,"*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch",224,218,97.3
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",177,170,96.0
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",28,26,92.9
"Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch",78,73,93.6
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch",142,140,98.6
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch",12,11,91.7
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch",11,10,90.9
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",172,167,97.1
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch",11,9,81.8
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch",6,6,100.0
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",300,294,98.0
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",26,19,73.1
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",15,13,86.7
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",143,139,97.2
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",151,148,98.0
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",101,100,99.0
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",46,42,91.3
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",17,16,94.1
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",246,234,95.1
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",394,391,99.2
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",12,10,83.3
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",8,6,75.0
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",155,149,96.1
"Seymour School District","Seymour High School","Eligible For Free Lunch",37,27,73.0
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",18,13,72.2
"Seymour School District","Seymour High School","Not Eligible For Lunch",122,119,97.5
"Shelton School District","Shelton High School","Eligible For Free Lunch",71,57,80.3
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",32,28,87.5
"Shelton School District","Shelton High School","Not Eligible For Lunch",288,282,97.9
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",22,19,86.4
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",11,11,100.0
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",362,361,99.7
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",137,135,98.5
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",29,25,86.2
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",8,8,100.0
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",338,332,98.2
"Southington School District","Southington High School","Eligible For Free Lunch",41,32,78.0
"Southington School District","Southington High School","Eligible For Reduced Lunch",21,18,85.7
"Southington School District","Southington High School","Not Eligible For Lunch",424,413,97.4
"Stafford School District","Stafford High School","Eligible For Free Lunch",24,18,75.0
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",14,13,92.9
"Stafford School District","Stafford High School","Not Eligible For Lunch",89,84,94.4
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",31,18,58.1
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",219,187,85.4
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",52,45,86.5
"Stamford School District","Stamford High School","Not Eligible For Lunch",229,221,96.5
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",29,29,100.0
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",12,12,100.0
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",123,122,99.2
"Stamford School District","Westhill High School","Eligible For Free Lunch",223,195,87.4
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",52,48,92.3
"Stamford School District","Westhill High School","Not Eligible For Lunch",265,247,93.2
"Stonington School District","Stonington High School","Eligible For Free Lunch","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",171,166,97.1
"Stratford School District","Bunnell High School","Eligible For Free Lunch",71,63,88.7
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",35,35,100.0
"Stratford School District","Bunnell High School","Not Eligible For Lunch",176,172,97.7
"Stratford School District","Stratford High School","Eligible For Free Lunch",72,67,93.1
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",46,43,93.5
"Stratford School District","Stratford High School","Not Eligible For Lunch",133,126,94.7
"Suffield School District","Suffield High School","Eligible For Free Lunch",17,14,82.4
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",17,15,88.2
"Suffield School District","Suffield High School","Not Eligible For Lunch",184,179,97.3
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",25,25,100.0
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",23,16,69.6
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",12,9,75.0
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",50,45,90.0
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",12,11,91.7
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",9,9,100.0
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",55,54,98.2
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",14,9,64.3
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch",13,12,92.3
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",56,56,100.0
"Tolland School District","Tolland High School","Eligible For Free Lunch",13,"*","*"
"Tolland School District","Tolland High School","Eligible For Reduced Lunch",7,"*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",222,213,95.9
"Torrington School District","Torrington High School","Eligible For Free Lunch",81,68,84.0
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",34,28,82.4
"Torrington School District","Torrington High School","Not Eligible For Lunch",153,147,96.1
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",48,46,95.8
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",22,22,100.0
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",476,473,99.4
"Vernon School District","Rockville High School","Eligible For Free Lunch",71,51,71.8
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",21,21,100.0
"Vernon School District","Rockville High School","Not Eligible For Lunch",139,127,91.4
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",39,35,89.7
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch",18,15,83.3
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",229,218,95.2
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch",16,14,87.5
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch",9,9,100.0
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",208,199,95.7
"Waterbury School District","Crosby High School","Eligible For Free Lunch",270,171,63.3
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",49,45,91.8
"Waterbury School District","Crosby High School","Not Eligible For Lunch",36,30,83.3
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",266,176,66.2
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",34,30,88.2
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",81,64,79.0
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",52,47,90.4
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",15,13,86.7
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",38,35,92.1
"Waterbury School District","Wilby High School","Eligible For Free Lunch",274,202,73.7
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",42,37,88.1
"Waterbury School District","Wilby High School","Not Eligible For Lunch",41,35,85.4
"Waterford School District","Waterford High School","Eligible For Free Lunch",30,25,83.3
"Waterford School District","Waterford High School","Eligible For Reduced Lunch",14,14,100.0
"Waterford School District","Waterford High School","Not Eligible For Lunch",191,186,97.4
"Watertown School District","Watertown High School","Eligible For Free Lunch",37,29,78.4
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",26,21,80.8
"Watertown School District","Watertown High School","Not Eligible For Lunch",206,197,95.6
"West Hartford School District","Conard High School","Eligible For Free Lunch",83,73,88.0
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",36,33,91.7
"West Hartford School District","Conard High School","Not Eligible For Lunch",298,295,99.0
"West Hartford School District","Hall High School","Eligible For Free Lunch",56,51,91.1
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",28,28,100.0
"West Hartford School District","Hall High School","Not Eligible For Lunch",302,298,98.7
"West Haven School District","West Haven High School","Eligible For Free Lunch",221,140,63.3
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",69,53,76.8
"West Haven School District","West Haven High School","Not Eligible For Lunch",138,120,87.0
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",68,66,97.1
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*"
"Weston School District","Weston High School","Eligible For Reduced Lunch","*","*","*"
"Weston School District","Weston High School","Not Eligible For Lunch",200,199,99.5
"Westport School District","Staples High School","Eligible For Free Lunch","*","*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch","*","*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",453,452,99.8
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",31,23,74.2
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",17,15,88.2
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",215,209,97.2
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*"
"Wilton School District","Wilton High School","Eligible For Reduced Lunch","*","*","*"
"Wilton School District","Wilton High School","Not Eligible For Lunch",304,300,98.7
"Windham School District","Windham High School","Eligible For Free Lunch",89,70,78.7
"Windham School District","Windham High School","Eligible For Reduced Lunch",30,28,93.3
"Windham School District","Windham High School","Not Eligible For Lunch",67,61,91.0
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",33,27,81.8
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",18,18,100.0
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",85,82,96.5
"Windsor School District","Windsor High School","Eligible For Free Lunch",79,66,83.5
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",46,43,93.5
"Windsor School District","Windsor High School","Not Eligible For Lunch",217,203,93.5
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",21,17,81.0
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",19,18,94.7
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",178,173,97.2
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",255,249,97.6

