"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Race/Ethnicity"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Ellington School District","=""0480011""","Asian",21,21,100.0,21,"*","*","*","*","*","*",6,28.6,10,47.6,16,76.2,284
"Ellington School District","=""0480011""","Black or African American",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Hispanic/Latino of any race",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","White",172,172,100.0,172,"*","*","*","*",15,8.7,86,50.0,67,39.0,153,89.0,286
"Ellington School District","=""0480011""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Black or African American",51,51,100.0,51,15,29.4,13,25.5,11,21.6,12,23.5,0,0.0,12,23.5,209
"Elm City College Preparatory School District","=""2890013""","Hispanic/Latino of any race",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Asian",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Black or African American",25,25,100.0,25,"*","*","*","*",10,40.0,8,32.0,0,0.0,8,32.0,233
"Enfield School District","=""0490011""","Hispanic/Latino of any race",55,55,100.0,55,"*","*",10,18.2,15,27.3,23,41.8,"*","*","*","*",240
"Enfield School District","=""0490011""","White",276,275,99.6,275,6,2.2,24,8.7,60,21.8,130,47.3,55,20.0,185,67.3,265
"Enfield School District","=""0490011""","Two or More Races",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","American Indian or Alaska Native",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","White",51,51,100.0,51,"*","*","*","*","*","*",24,47.1,22,43.1,46,90.2,291
"Essex School District","=""0500011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Asian",41,41,100.0,41,"*","*","*","*",6,14.6,19,46.3,14,34.1,33,80.5,281
"Fairfield School District","=""0510011""","Black or African American",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Hispanic/Latino of any race",57,56,98.2,56,"*","*","*","*",11,19.6,26,46.4,8,14.3,34,60.7,254
"Fairfield School District","=""0510011""","White",639,638,99.8,638,13,2.0,21,3.3,76,11.9,278,43.6,250,39.2,528,82.8,286
"Fairfield School District","=""0510011""","Two or More Races",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Asian",64,64,100.0,64,"*","*","*","*","*","*",15,23.4,43,67.2,58,90.6,315
"Farmington School District","=""0520011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Hispanic/Latino of any race",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","White",213,210,98.6,210,"*","*","*","*",14,6.7,89,42.4,99,47.1,188,89.5,296
"Farmington School District","=""0520011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Asian",44,44,100.0,44,0,0.0,"*","*","*","*",12,27.3,29,65.9,41,93.2,312
"Glastonbury School District","=""0540011""","Black or African American",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hispanic/Latino of any race",37,36,97.3,36,"*","*","*","*",9,25.0,11,30.6,9,25.0,20,55.6,261
"Glastonbury School District","=""0540011""","White",330,329,99.7,329,"*","*","*","*",21,6.4,140,42.6,157,47.7,297,90.3,296
"Glastonbury School District","=""0540011""","Two or More Races",21,21,100.0,21,0,0.0,"*","*","*","*",7,33.3,11,52.4,18,85.7,297
"Glastonbury School District","=""0540011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","White",107,107,100.0,107,"*","*","*","*","*","*",37,34.6,63,58.9,100,93.5,308
"Granby School District","=""0560011""","Two or More Races",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Asian",62,62,100.0,62,"*","*","*","*",7,11.3,22,35.5,29,46.8,51,82.3,290
"Greenwich School District","=""0570011""","Black or African American",20,20,100.0,20,"*","*","*","*",7,35.0,"*","*","*","*","*","*",230
"Greenwich School District","=""0570011""","Hispanic/Latino of any race",137,135,98.5,135,11,8.1,15,11.1,21,15.6,55,40.7,33,24.4,88,65.2,262
"Greenwich School District","=""0570011""","White",451,448,99.3,448,8,1.8,14,3.1,46,10.3,215,48.0,165,36.8,380,84.8,284
"Greenwich School District","=""0570011""","Two or More Races",21,21,100.0,21,"*","*","*","*",0,0.0,"*","*",14,66.7,"*","*",305
"Griswold School District","=""0580011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Hispanic/Latino of any race",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","White",100,100,100.0,100,"*","*","*","*",17,17.0,53,53.0,21,21.0,74,74.0,269
"Griswold School District","=""0580011""","Two or More Races",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Asian",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Black or African American",24,24,100.0,24,"*","*","*","*",9,37.5,7,29.2,"*","*","*","*",237
"Groton School District","=""0590011""","Hispanic/Latino of any race",64,64,100.0,64,"*","*",11,17.2,12,18.8,28,43.8,"*","*","*","*",240
"Groton School District","=""0590011""","White",170,170,100.0,170,6,3.5,12,7.1,28,16.5,85,50.0,39,22.9,124,72.9,270
"Groton School District","=""0590011""","Two or More Races",33,30,90.9,30,0,0.0,"*","*","*","*",13,43.3,7,23.3,20,66.7,266
"Groton School District","=""0590011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Asian",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Black or African American",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Hispanic/Latino of any race",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","White",242,241,99.6,241,"*","*","*","*",29,12.0,134,55.6,58,24.1,192,79.7,272
"Guilford School District","=""0600011""","Two or More Races",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Asian",35,34,97.1,34,"*","*",0,0.0,"*","*",19,55.9,9,26.5,28,82.4,273
"Hamden School District","=""0620011""","Black or African American",118,117,99.2,117,29,24.8,29,24.8,30,25.6,"*","*","*","*",29,24.8,216
"Hamden School District","=""0620011""","Hispanic/Latino of any race",78,78,100.0,78,14,17.9,"*","*",19,24.4,30,38.5,"*","*","*","*",235
"Hamden School District","=""0620011""","White",164,163,99.4,163,9,5.5,7,4.3,25,15.3,85,52.1,37,22.7,122,74.8,269
"Hamden School District","=""0620011""","Two or More Races",21,21,100.0,21,"*","*","*","*","*","*",8,38.1,"*","*","*","*",251
"Hampton School District","=""0630011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian",42,42,100.0,42,7,16.7,6,14.3,6,14.3,17,40.5,6,14.3,23,54.8,244
"Hartford School District","=""0640011""","Black or African American",403,397,98.5,397,100,25.2,84,21.2,106,26.7,87,21.9,20,5.0,107,27.0,220
"Hartford School District","=""0640011""","Hispanic/Latino of any race",849,843,99.3,843,254,30.1,194,23.0,203,24.1,169,20.0,23,2.7,192,22.8,212
"Hartford School District","=""0640011""","White",152,150,98.7,150,8,5.3,12,8.0,21,14.0,74,49.3,35,23.3,109,72.7,269
"Hartford School District","=""0640011""","Two or More Races",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","White",22,22,100.0,22,"*","*",0,0.0,"*","*",9,40.9,7,31.8,16,72.7,273
"Hebron School District","=""0670011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","White",101,101,100.0,101,"*","*","*","*",18,17.8,47,46.5,27,26.7,74,73.3,269
"Highville Charter School District","=""2860013""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","White",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Two or More Races",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","White",22,22,100.0,22,0,0.0,0,0.0,"*","*","*","*",11,50.0,"*","*",307
"Kent School District","=""0680011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Asian",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Hispanic/Latino of any race",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","White",126,123,97.6,123,"*","*",17,13.8,32,26.0,58,47.2,"*","*","*","*",250
"Killingly School District","=""0690011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Black or African American",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Hispanic/Latino of any race",25,24,96.0,24,"*","*","*","*",6,25.0,14,58.3,0,0.0,14,58.3,250
"Learn","=""2450014""","White",36,35,97.2,35,"*","*",0,0.0,"*","*",19,54.3,11,31.4,30,85.7,285
"Learn","=""2450014""","Two or More Races",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Hispanic/Latino of any race",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","White",51,50,98.0,50,"*","*","*","*",9,18.0,30,60.0,7,14.0,37,74.0,267
"Lebanon School District","=""0710011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Asian",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Black or African American",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Hispanic/Latino of any race",24,24,100.0,24,0,0.0,"*","*","*","*",12,50.0,"*","*","*","*",260
"Ledyard School District","=""0720011""","White",111,109,98.2,109,0,0.0,"*","*","*","*",47,43.1,46,42.2,93,85.3,290
"Ledyard School District","=""0720011""","Two or More Races",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","American Indian or Alaska Native",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","White",42,42,100.0,42,"*","*","*","*",10,23.8,13,31.0,11,26.2,24,57.1,260
"Lisbon School District","=""0730011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","White",60,60,100.0,60,0,0.0,"*","*","*","*",21,35.0,35,58.3,56,93.3,305
"Litchfield School District","=""0740011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Asian",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","White",177,170,96.0,170,"*","*","*","*",28,16.5,97,57.1,37,21.8,134,78.8,274
"Madison School District","=""0760011""","Two or More Races",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Asian",37,37,100.0,37,"*","*","*","*",7,18.9,19,51.4,"*","*","*","*",251
"Manchester School District","=""0770011""","Black or African American",100,98,98.0,98,"*","*",22,22.4,33,33.7,23,23.5,"*","*","*","*",220
"Manchester School District","=""0770011""","Hispanic/Latino of any race",126,125,99.2,125,29,23.2,34,27.2,27,21.6,28,22.4,7,5.6,35,28.0,220
"Manchester School District","=""0770011""","White",185,183,98.9,183,18,9.8,17,9.3,31,16.9,86,47.0,31,16.9,117,63.9,256
"Manchester School District","=""0770011""","Two or More Races",22,22,100.0,22,0,0.0,"*","*",7,31.8,7,31.8,"*","*","*","*",244
"Manchester School District","=""0770011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Asian",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Hispanic/Latino of any race",22,22,100.0,22,"*","*","*","*","*","*",9,40.9,"*","*","*","*",258
"Mansfield School District","=""0780011""","White",93,90,96.8,90,"*","*","*","*",12,13.3,42,46.7,29,32.2,71,78.9,277
"Mansfield School District","=""0780011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Hispanic/Latino of any race",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","White",77,77,100.0,77,0,0.0,"*","*","*","*",36,46.8,28,36.4,64,83.1,286
"Marlborough School District","=""0790011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Asian",25,25,100.0,25,"*","*","*","*",6,24.0,11,44.0,"*","*","*","*",250
"Meriden School District","=""0800011""","Black or African American",69,68,98.6,68,17,25.0,10,14.7,26,38.2,15,22.1,0,0.0,15,22.1,220
"Meriden School District","=""0800011""","Hispanic/Latino of any race",313,312,99.7,312,70,22.4,84,26.9,85,27.2,64,20.5,9,2.9,73,23.4,216
"Meriden School District","=""0800011""","White",215,213,99.1,213,14,6.6,26,12.2,44,20.7,103,48.4,26,12.2,129,60.6,253
"Meriden School District","=""0800011""","Two or More Races",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Native Hawaiian or Other Pacific Islander",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","American Indian or Alaska Native",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Asian",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Black or African American",78,78,100.0,78,"*","*",24,30.8,22,28.2,16,20.5,"*","*","*","*",219
"Middletown School District","=""0830011""","Hispanic/Latino of any race",56,55,98.2,55,12,21.8,"*","*",18,32.7,15,27.3,"*","*","*","*",229
"Middletown School District","=""0830011""","White",177,177,100.0,177,10,5.6,24,13.6,32,18.1,87,49.2,24,13.6,111,62.7,256
"Middletown School District","=""0830011""","Two or More Races",33,33,100.0,33,"*","*","*","*",9,27.3,8,24.2,8,24.2,16,48.5,254
"Milford School District","=""0840011""","Asian",50,50,100.0,50,"*","*","*","*","*","*",24,48.0,20,40.0,44,88.0,283
"Milford School District","=""0840011""","Black or African American",21,21,100.0,21,"*","*","*","*",6,28.6,8,38.1,"*","*","*","*",256
"Milford School District","=""0840011""","Hispanic/Latino of any race",38,38,100.0,38,"*","*","*","*","*","*",23,60.5,"*","*","*","*",267
"Milford School District","=""0840011""","White",346,343,99.1,343,8,2.3,22,6.4,45,13.1,181,52.8,87,25.4,268,78.1,275
"Milford School District","=""0840011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Asian",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Hispanic/Latino of any race",21,21,100.0,21,"*","*","*","*","*","*",9,42.9,7,33.3,16,76.2,269
"Monroe School District","=""0850011""","White",194,194,100.0,194,"*","*","*","*",9,4.6,87,44.8,92,47.4,179,92.3,298
"Monroe School District","=""0850011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Asian",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Hispanic/Latino of any race",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","White",119,119,100.0,119,"*","*","*","*",22,18.5,55,46.2,31,26.1,86,72.3,272
"Montville School District","=""0860011""","Two or More Races",27,27,100.0,27,"*","*","*","*",8,29.6,13,48.1,"*","*","*","*",256
"Montville School District","=""0860011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Asian",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Black or African American",25,25,100.0,25,"*","*",8,32.0,10,40.0,"*","*",0,0.0,"*","*",219
"Naugatuck School District","=""0880011""","Hispanic/Latino of any race",71,71,100.0,71,"*","*",15,21.1,16,22.5,25,35.2,"*","*","*","*",226
"Naugatuck School District","=""0880011""","White",180,180,100.0,180,16,8.9,23,12.8,55,30.6,75,41.7,11,6.1,86,47.8,242
"Naugatuck School District","=""0880011""","Two or More Races",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Black or African American",28,28,100.0,28,9,32.1,"*","*",10,35.7,"*","*","*","*","*","*",218
"New Beginnings Inc., Family Academy District","=""2800013""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Asian",26,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Black or African American",123,121,98.4,121,37,30.6,28,23.1,29,24.0,"*","*","*","*",27,22.3,212
"New Britain School District","=""0890011""","Hispanic/Latino of any race",461,455,98.7,455,161,35.4,90,19.8,119,26.2,77,16.9,8,1.8,85,18.7,206
"New Britain School District","=""0890011""","White",177,175,98.9,175,35,20.0,42,24.0,37,21.1,47,26.9,14,8.0,61,34.9,227
"New Britain School District","=""0890011""","Two or More Races",12,24,"*",24,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Asian",20,20,100.0,20,0,0.0,0,0.0,0,0.0,8,40.0,12,60.0,20,100.0,314
"New Canaan School District","=""0900011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Hispanic/Latino of any race",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","White",298,296,99.3,296,"*","*","*","*",25,8.4,112,37.8,152,51.4,264,89.2,299
"New Canaan School District","=""0900011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Hispanic/Latino of any race",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","White",128,125,97.7,125,"*","*","*","*",28,22.4,58,46.4,31,24.8,89,71.2,268
"New Fairfield School District","=""0910011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","White",61,61,100.0,61,0,0.0,"*","*","*","*",33,54.1,14,23.0,47,77.0,275
"New Hartford School District","=""0920011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Asian",33,33,100.0,33,"*","*","*","*",6,18.2,11,33.3,9,27.3,20,60.6,262
"New Haven School District","=""0930011""","Black or African American",543,540,99.4,540,169,31.3,154,28.5,112,20.7,85,15.7,20,3.7,105,19.4,210
"New Haven School District","=""0930011""","Hispanic/Latino of any race",689,686,99.6,686,193,28.1,192,28.0,167,24.3,111,16.2,23,3.4,134,19.5,212
"New Haven School District","=""0930011""","White",190,190,100.0,190,24,12.6,21,11.1,45,23.7,60,31.6,40,21.1,100,52.6,250
"New Haven School District","=""0930011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","American Indian or Alaska Native",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Black or African American",43,43,100.0,43,10,23.3,"*","*",8,18.6,12,27.9,"*","*","*","*",233
"New London School District","=""0950011""","Hispanic/Latino of any race",164,162,98.8,162,32,19.8,41,25.3,37,22.8,40,24.7,12,7.4,52,32.1,224
"New London School District","=""0950011""","White",41,40,97.6,40,"*","*","*","*",6,15.0,13,32.5,10,25.0,23,57.5,254
"New London School District","=""0950011""","Two or More Races",25,25,100.0,25,0,0.0,"*","*","*","*",13,52.0,"*","*","*","*",260
"New London School District","=""0950011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Asian",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Black or African American",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
