"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Gender"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Plymouth School District","=""1110011""","F",56,56,100.0,56,"*","*","*","*",9,16.1,29,51.8,11,19.6,40,71.4,264
"Plymouth School District","=""1110011""","M",50,50,100.0,50,"*","*","*","*",12,24.0,22,44.0,11,22.0,33,66.0,263
"Pomfret School District","=""1120011""","F",21,21,100.0,21,0,0.0,"*","*","*","*",10,47.6,8,38.1,18,85.7,286
"Pomfret School District","=""1120011""","M",32,32,100.0,32,0,0.0,"*","*","*","*",17,53.1,6,18.8,23,71.9,272
"Portland School District","=""1130011""","F",61,60,98.4,60,"*","*","*","*",7,11.7,30,50.0,15,25.0,45,75.0,269
"Portland School District","=""1130011""","M",53,53,100.0,53,"*","*","*","*",10,18.9,31,58.5,10,18.9,41,77.4,270
"Preston School District","=""1140011""","F",22,22,100.0,22,0,0.0,"*","*","*","*",9,40.9,6,27.3,15,68.2,273
"Preston School District","=""1140011""","M",21,20,95.2,20,"*","*","*","*","*","*",10,50.0,"*","*","*","*",261
"Putnam School District","=""1160011""","F",48,45,93.8,45,7,15.6,7,15.6,12,26.7,13,28.9,6,13.3,19,42.2,239
"Putnam School District","=""1160011""","M",45,44,97.8,44,6,13.6,"*","*",11,25.0,20,45.5,"*","*","*","*",238
"Redding School District","=""1170011""","F",54,52,96.3,52,0,0.0,"*","*","*","*",22,42.3,26,50.0,48,92.3,299
"Redding School District","=""1170011""","M",45,44,97.8,44,"*","*","*","*","*","*",25,56.8,14,31.8,39,88.6,287
"Regional School District 01","=""2010012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","F",37,36,97.3,36,"*","*","*","*","*","*",15,41.7,13,36.1,28,77.8,278
"Regional School District 06","=""2060012""","M",24,24,100.0,24,"*","*","*","*","*","*",7,29.2,6,25.0,13,54.2,260
"Regional School District 10","=""2100012""","F",87,86,98.9,86,"*","*","*","*",16,18.6,46,53.5,13,15.1,59,68.6,261
"Regional School District 10","=""2100012""","M",97,97,100.0,97,"*","*","*","*",13,13.4,62,63.9,15,15.5,77,79.4,268
"Regional School District 12","=""2120012""","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","M",20,20,100.0,20,"*","*",0,0.0,"*","*",11,55.0,"*","*","*","*",271
"Regional School District 13","=""2130012""","F",73,72,98.6,72,0,0.0,"*","*","*","*",40,55.6,20,27.8,60,83.3,278
"Regional School District 13","=""2130012""","M",66,66,100.0,66,"*","*","*","*",11,16.7,27,40.9,23,34.8,50,75.8,275
"Regional School District 14","=""2140012""","F",67,67,100.0,67,"*","*",0,0.0,"*","*",35,52.2,16,23.9,51,76.1,273
"Regional School District 14","=""2140012""","M",66,66,100.0,66,"*","*",6,9.1,"*","*",34,51.5,19,28.8,53,80.3,274
"Regional School District 15","=""2150012""","F",144,144,100.0,144,"*","*","*","*",14,9.7,76,52.8,49,34.0,125,86.8,286
"Regional School District 15","=""2150012""","M",139,139,100.0,139,"*","*","*","*",13,9.4,71,51.1,48,34.5,119,85.6,284
"Regional School District 16","=""2160012""","F",97,95,97.9,95,"*","*","*","*",22,23.2,45,47.4,21,22.1,66,69.5,267
"Regional School District 16","=""2160012""","M",70,69,98.6,69,"*","*","*","*",16,23.2,26,37.7,21,30.4,47,68.1,272
"Regional School District 17","=""2170012""","F",86,85,98.8,85,"*","*",0,0.0,"*","*",36,42.4,34,40.0,70,82.4,290
"Regional School District 17","=""2170012""","M",101,100,99.0,100,"*","*","*","*",12,12.0,46,46.0,34,34.0,80,80.0,283
"Regional School District 18","=""2180012""","F",52,52,100.0,52,"*","*","*","*",7,13.5,26,50.0,17,32.7,43,82.7,278
"Regional School District 18","=""2180012""","M",48,48,100.0,48,"*","*","*","*","*","*",25,52.1,16,33.3,41,85.4,286
"Ridgefield School District","=""1180011""","F",199,199,100.0,199,"*","*","*","*",18,9.0,84,42.2,89,44.7,173,86.9,293
"Ridgefield School District","=""1180011""","M",213,213,100.0,213,"*","*","*","*",19,8.9,89,41.8,94,44.1,183,85.9,291
"Rocky Hill School District","=""1190011""","F",98,98,100.0,98,"*","*","*","*",19,19.4,31,31.6,43,43.9,74,75.5,286
"Rocky Hill School District","=""1190011""","M",92,91,98.9,91,0,0.0,"*","*","*","*",47,51.6,27,29.7,74,81.3,279
"Salem School District","=""1210011""","F",28,28,100.0,28,"*","*","*","*","*","*",11,39.3,12,42.9,23,82.1,286
"Salem School District","=""1210011""","M",27,27,100.0,27,0,0.0,"*","*","*","*",13,48.1,12,44.4,25,92.6,294
"Salisbury School District","=""1220011""","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","F",81,81,100.0,81,"*","*","*","*",14,17.3,39,48.1,17,21.0,56,69.1,265
"Seymour School District","=""1240011""","M",93,93,100.0,93,6,6.5,10,10.8,24,25.8,39,41.9,14,15.1,53,57.0,255
"Sharon School District","=""1250011""","F",14,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","M",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","F",179,178,99.4,178,"*","*","*","*",28,15.7,84,47.2,50,28.1,134,75.3,273
"Shelton School District","=""1260011""","M",190,190,100.0,190,"*","*","*","*",25,13.2,79,41.6,59,31.1,138,72.6,273
"Sherman School District","=""1270011""","F",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Side By Side Charter School District","=""2700013""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","F",148,146,98.6,146,"*","*","*","*",13,8.9,74,50.7,54,37.0,128,87.7,290
"Simsbury School District","=""1280011""","M",144,143,99.3,143,"*","*","*","*",11,7.7,62,43.4,63,44.1,125,87.4,296
"Somers School District","=""1290011""","F",48,47,97.9,47,0,0.0,"*","*","*","*",22,46.8,19,40.4,41,87.2,286
"Somers School District","=""1290011""","M",55,55,100.0,55,0,0.0,"*","*","*","*",22,40.0,25,45.5,47,85.5,295
"South Windsor School District","=""1320011""","F",160,157,98.1,157,"*","*","*","*",18,11.5,81,51.6,48,30.6,129,82.2,280
"South Windsor School District","=""1320011""","M",162,161,99.4,161,"*","*","*","*",26,16.1,70,43.5,56,34.8,126,78.3,280
"Southington School District","=""1310011""","F",275,274,99.6,274,8,2.9,22,8.0,41,15.0,136,49.6,67,24.5,203,74.1,270
"Southington School District","=""1310011""","M",277,274,98.9,274,8,2.9,15,5.5,31,11.3,147,53.6,73,26.6,220,80.3,275
"Sprague School District","=""1330011""","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","M",21,21,100.0,21,0,0.0,"*","*","*","*","*","*","*","*","*","*",277
"Stafford School District","=""1340011""","F",50,50,100.0,50,0,0.0,"*","*",15,30.0,28,56.0,"*","*","*","*",256
"Stafford School District","=""1340011""","M",63,63,100.0,63,"*","*","*","*",11,17.5,33,52.4,"*","*","*","*",257
"Stamford School District","=""1350011""","F",583,583,100.0,583,65,11.1,83,14.2,139,23.8,205,35.2,91,15.6,296,50.8,246
"Stamford School District","=""1350011""","M",579,575,99.3,575,53,9.2,67,11.7,141,24.5,227,39.5,87,15.1,314,54.6,252
"Sterling School District","=""1360011""","F",29,28,96.6,28,"*","*","*","*",9,32.1,10,35.7,"*","*","*","*",259
"Sterling School District","=""1360011""","M",21,21,100.0,21,"*","*","*","*",6,28.6,10,47.6,"*","*","*","*",247
"Stonington School District","=""1370011""","F",81,80,98.8,80,"*","*","*","*",13,16.3,31,38.8,30,37.5,61,76.3,277
"Stonington School District","=""1370011""","M",75,73,97.3,73,"*","*","*","*","*","*",35,47.9,26,35.6,61,83.6,280
"Stratford School District","=""1380011""","F",277,276,99.6,276,17,6.2,43,15.6,65,23.6,119,43.1,32,11.6,151,54.7,249
"Stratford School District","=""1380011""","M",241,237,98.3,237,30,12.7,36,15.2,43,18.1,101,42.6,27,11.4,128,54.0,243
"Suffield School District","=""1390011""","F",69,67,97.1,67,"*","*","*","*",13,19.4,33,49.3,13,19.4,46,68.7,266
"Suffield School District","=""1390011""","M",76,76,100.0,76,"*","*","*","*",17,22.4,35,46.1,15,19.7,50,65.8,267
"Thomaston School District","=""1400011""","F",39,39,100.0,39,0,0.0,"*","*","*","*",25,64.1,6,15.4,31,79.5,266
"Thomaston School District","=""1400011""","M",35,35,100.0,35,"*","*","*","*","*","*",15,42.9,11,31.4,26,74.3,275
"Thompson School District","=""1410011""","F",39,39,100.0,39,"*","*","*","*",8,20.5,15,38.5,8,20.5,23,59.0,254
"Thompson School District","=""1410011""","M",51,50,98.0,50,"*","*","*","*",10,20.0,24,48.0,"*","*","*","*",246
"Tolland School District","=""1420011""","F",83,83,100.0,83,"*","*","*","*",9,10.8,41,49.4,30,36.1,71,85.5,286
"Tolland School District","=""1420011""","M",101,101,100.0,101,"*","*","*","*",10,9.9,56,55.4,31,30.7,87,86.1,286
"Torrington School District","=""1430011""","F",159,158,99.4,158,9,5.7,18,11.4,31,19.6,79,50.0,21,13.3,100,63.3,256
"Torrington School District","=""1430011""","M",199,197,99.0,197,10,5.1,19,9.6,39,19.8,94,47.7,35,17.8,129,65.5,260
"Trumbull School District","=""1440011""","F",235,235,100.0,235,"*","*","*","*",26,11.1,90,38.3,108,46.0,198,84.3,289
"Trumbull School District","=""1440011""","M",262,262,100.0,262,6,2.3,11,4.2,18,6.9,115,43.9,112,42.7,227,86.6,287
"Unified School District #2","=""3470015""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","F",117,117,100.0,117,9,7.7,15,12.8,33,28.2,49,41.9,11,9.4,60,51.3,248
"Vernon School District","=""1460011""","M",120,120,100.0,120,13,10.8,18,15.0,29,24.2,46,38.3,14,11.7,60,50.0,246
"Voluntown School District","=""1470011""","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","F",217,217,100.0,217,"*","*","*","*",42,19.4,104,47.9,42,19.4,146,67.3,264
"Wallingford School District","=""1480011""","M",233,232,99.6,232,11,4.7,16,6.9,45,19.4,116,50.0,44,19.0,160,69.0,263
"Waterbury School District","=""1510011""","F",660,660,100.0,659,160,24.3,163,24.7,175,26.6,144,21.9,17,2.6,161,24.4,216
"Waterbury School District","=""1510011""","M",760,760,100.0,760,194,25.5,152,20.0,174,22.9,203,26.7,37,4.9,240,31.6,220
"Waterford School District","=""1520011""","F",107,107,100.0,107,"*","*","*","*",22,20.6,55,51.4,20,18.7,75,70.1,262
"Waterford School District","=""1520011""","M",92,91,98.9,91,"*","*","*","*",18,19.8,45,49.5,16,17.6,61,67.0,263
"Watertown School District","=""1530011""","F",95,95,100.0,95,"*","*","*","*",20,21.1,46,48.4,18,18.9,64,67.4,260
"Watertown School District","=""1530011""","M",116,116,100.0,116,7,6.0,8,6.9,24,20.7,54,46.6,23,19.8,77,66.4,262
"West Hartford School District","=""1550011""","F",374,373,99.7,373,11,2.9,23,6.2,60,16.1,170,45.6,109,29.2,279,74.8,275
"West Hartford School District","=""1550011""","M",376,375,99.7,375,18,4.8,21,5.6,51,13.6,188,50.1,97,25.9,285,76.0,271
"West Haven School District","=""1560011""","F",257,257,100.0,257,13,5.1,30,11.7,82,31.9,107,41.6,25,9.7,132,51.4,250
"West Haven School District","=""1560011""","M",228,226,99.1,226,18,8.0,32,14.2,49,21.7,90,39.8,37,16.4,127,56.2,252
"Westbrook School District","=""1540011""","F",21,21,100.0,21,0,0.0,"*","*","*","*",12,57.1,"*","*","*","*",269
"Westbrook School District","=""1540011""","M",39,39,100.0,39,"*","*","*","*","*","*",18,46.2,"*","*","*","*",265
"Weston School District","=""1570011""","F",97,95,97.9,95,"*","*","*","*",9,9.5,37,38.9,45,47.4,82,86.3,295
"Weston School District","=""1570011""","M",86,86,100.0,86,0,0.0,"*","*","*","*",38,44.2,40,46.5,78,90.7,296
"Westport School District","=""1580011""","F",222,221,99.5,221,"*","*","*","*",23,10.4,122,55.2,66,29.9,188,85.1,280
"Westport School District","=""1580011""","M",231,231,100.0,231,0,0.0,"*","*","*","*",109,47.2,97,42.0,206,89.2,292
"Wethersfield School District","=""1590011""","F",127,127,100.0,127,"*","*","*","*",22,17.3,57,44.9,40,31.5,97,76.4,276
"Wethersfield School District","=""1590011""","M",131,131,100.0,131,"*","*","*","*",25,19.1,62,47.3,30,22.9,92,70.2,269
"Willington School District","=""1600011""","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","F",173,171,98.8,171,"*","*","*","*",25,14.6,97,56.7,42,24.6,139,81.3,276
"Wilton School District","=""1610011""","M",169,169,100.0,169,"*","*","*","*",27,16.0,86,50.9,47,27.8,133,78.7,276
"Winchester School District","=""1620011""","F",48,48,100.0,48,"*","*",11,22.9,8,16.7,21,43.8,"*","*","*","*",234
"Winchester School District","=""1620011""","M",41,40,97.6,40,"*","*",6,15.0,10,25.0,16,40.0,"*","*","*","*",243
"Windham School District","=""1630011""","F",106,105,99.1,105,25,23.8,25,23.8,19,18.1,29,27.6,7,6.7,36,34.3,224
"Windham School District","=""1630011""","M",145,145,100.0,145,31,21.4,28,19.3,32,22.1,48,33.1,6,4.1,54,37.2,225
"Windsor Locks School District","=""1650011""","F",60,60,100.0,60,"*","*","*","*",13,21.7,19,31.7,14,23.3,33,55.0,258
"Windsor Locks School District","=""1650011""","M",70,70,100.0,70,"*","*",13,18.6,25,35.7,19,27.1,"*","*","*","*",246
"Windsor School District","=""1640011""","F",109,108,99.1,108,13,12.0,13,12.0,27,25.0,45,41.7,10,9.3,55,50.9,244
"Windsor School District","=""1640011""","M",123,123,100.0,123,18,14.6,22,17.9,24,19.5,48,39.0,11,8.9,59,48.0,240
"Wolcott School District","=""1660011""","F",88,88,100.0,88,"*","*",0,0.0,"*","*",42,47.7,32,36.4,74,84.1,286
"Wolcott School District","=""1660011""","M",92,92,100.0,92,"*","*","*","*",15,16.3,41,44.6,28,30.4,69,75.0,274
"Woodbridge School District","=""1670011""","F",48,48,100.0,48,"*","*",0,0.0,"*","*",16,33.3,29,60.4,45,93.8,311
"Woodbridge School District","=""1670011""","M",47,47,100.0,47,0,0.0,"*","*","*","*",17,36.2,27,57.4,44,93.6,303
"Woodstock School District","=""1690011""","F",52,52,100.0,52,"*","*","*","*","*","*",29,55.8,17,32.7,46,88.5,280
"Woodstock School District","=""1690011""","M",61,60,98.4,60,"*","*","*","*","*","*",30,50.0,18,30.0,48,80.0,276

