"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, High Needs (F/R, EL or SWD)"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"South Windsor School District","=""1320011""","Y",65,62,95.4,62,"*","*",13,21.0,20,32.3,14,22.6,"*","*","*","*",249
"South Windsor School District","=""1320011""","N",267,264,98.9,264,"*","*","*","*",32,12.1,55,20.8,175,66.3,230,87.1,314
"Southington School District","=""1310011""","Y",124,121,97.6,120,13,10.8,24,20.0,42,35.0,25,20.8,16,13.3,41,34.2,245
"Southington School District","=""1310011""","N",415,406,97.8,406,"*","*","*","*",89,21.9,100,24.6,201,49.5,301,74.1,294
"Stafford School District","=""1340011""","Y",32,27,84.4,27,"*","*","*","*",11,40.7,"*","*","*","*","*","*",246
"Stafford School District","=""1340011""","N",62,62,100.0,62,"*","*","*","*",13,21.0,16,25.8,31,50.0,47,75.8,289
"Stamford Academy District","=""2820013""","Y",44,39,88.6,39,25,64.1,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"Stamford School District","=""1350011""","Y",646,617,95.5,613,211,34.4,148,24.1,178,29.0,47,7.7,29,4.7,76,12.4,210
"Stamford School District","=""1350011""","N",465,459,98.7,459,19,4.1,34,7.4,149,32.5,118,25.7,139,30.3,257,56.0,271
"Sterling School District","=""1360011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Y",50,48,96.0,48,"*","*","*","*",17,35.4,9,18.8,9,18.8,18,37.5,250
"Stonington School District","=""1370011""","N",132,132,100.0,132,"*","*","*","*",39,29.5,39,29.5,50,37.9,89,67.4,284
"Stratford School District","=""1380011""","Y",268,255,95.1,253,40,15.8,52,20.6,104,41.1,35,13.8,22,8.7,57,22.5,231
"Stratford School District","=""1380011""","N",254,248,97.6,247,"*","*","*","*",85,34.4,78,31.6,63,25.5,141,57.1,270
"Suffield School District","=""1390011""","Y",46,42,91.3,42,"*","*","*","*",21,50.0,6,14.3,"*","*","*","*",244
"Suffield School District","=""1390011""","N",157,155,98.7,155,0,0.0,"*","*","*","*",41,26.5,90,58.1,131,84.5,303
"The Bridge Academy District","=""2690013""","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*",0,0.0,"*","*",209
"The Bridge Academy District","=""2690013""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Y",34,34,100.0,34,9,26.5,8,23.5,10,29.4,"*","*","*","*",7,20.6,225
"The Gilbert School District","=""9020022""","N",47,46,97.9,46,10,21.7,7,15.2,12,26.1,"*","*","*","*",17,37.0,242
"Thomaston School District","=""1400011""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",263
"Thompson School District","=""1410011""","Y",33,31,93.9,31,"*","*","*","*",11,35.5,"*","*",0,0.0,"*","*",219
"Thompson School District","=""1410011""","N",39,37,94.9,37,"*","*","*","*",21,56.8,"*","*","*","*","*","*",248
"Tolland School District","=""1420011""","Y",36,36,100.0,36,6,16.7,"*","*",8,22.2,"*","*",7,19.4,"*","*",238
"Tolland School District","=""1420011""","N",179,179,100.0,179,0,0.0,"*","*","*","*",59,33.0,82,45.8,141,78.8,296
"Torrington School District","=""1430011""","Y",154,126,81.8,125,33,26.4,34,27.2,38,30.4,13,10.4,7,5.6,20,16.0,218
"Torrington School District","=""1430011""","N",111,106,95.5,106,"*","*","*","*",43,40.6,24,22.6,26,24.5,50,47.2,263
"Trumbull School District","=""1440011""","Y",106,100,94.3,100,"*","*","*","*",31,31.0,26,26.0,22,22.0,48,48.0,258
"Trumbull School District","=""1440011""","N",455,451,99.1,451,0,0.0,"*","*","*","*",97,21.5,276,61.2,373,82.7,306
"Unified School District #2","=""3470015""","Y",40,35,87.5,34,16,47.1,8,23.5,10,29.4,0,0.0,0,0.0,0,0.0,190
"Vernon School District","=""1460011""","Y",87,84,96.6,83,"*","*",29,34.9,18,21.7,10,12.0,"*","*","*","*",221
"Vernon School District","=""1460011""","N",112,112,100.0,112,"*","*","*","*",48,42.9,25,22.3,27,24.1,52,46.4,263
"Voluntown School District","=""1470011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Y",123,118,95.9,118,12,10.2,25,21.2,49,41.5,26,22.0,6,5.1,32,27.1,237
"Wallingford School District","=""1480011""","N",348,347,99.7,347,7,2.0,10,2.9,114,32.9,103,29.7,113,32.6,216,62.2,277
"Waterbury School District","=""1510011""","Y",993,957,96.4,944,369,39.1,232,24.6,242,25.6,67,7.1,34,3.6,101,10.7,206
"Waterbury School District","=""1510011""","N",256,248,96.9,247,34,13.8,59,23.9,93,37.7,31,12.6,30,12.1,61,24.7,235
"Waterford School District","=""1520011""","Y",54,48,88.9,48,"*","*","*","*",18,37.5,8,16.7,"*","*","*","*",236
"Waterford School District","=""1520011""","N",158,157,99.4,157,"*","*","*","*",52,33.1,39,24.8,60,38.2,99,63.1,281
"Watertown School District","=""1530011""","Y",60,55,91.7,55,"*","*","*","*",29,52.7,11,20.0,6,10.9,17,30.9,247
"Watertown School District","=""1530011""","N",149,145,97.3,145,"*","*","*","*",44,30.3,43,29.7,43,29.7,86,59.3,272
"West Hartford School District","=""1550011""","Y",224,215,96.0,215,19,8.8,27,12.6,67,31.2,50,23.3,52,24.2,102,47.4,258
"West Hartford School District","=""1550011""","N",510,508,99.6,508,"*","*","*","*",52,10.2,97,19.1,356,70.1,453,89.2,314
"West Haven School District","=""1560011""","Y",268,255,95.1,253,46,18.2,48,19.0,94,37.2,37,14.6,28,11.1,65,25.7,235
"West Haven School District","=""1560011""","N",128,124,96.9,124,"*","*","*","*",37,29.8,29,23.4,44,35.5,73,58.9,273
"Westbrook School District","=""1540011""","Y",23,22,95.7,21,"*","*","*","*",10,47.6,"*","*","*","*","*","*",249
"Westbrook School District","=""1540011""","N",69,69,100.0,69,"*","*","*","*",27,39.1,21,30.4,16,23.2,37,53.6,269
"Weston School District","=""1570011""","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","N",190,187,98.4,187,"*","*","*","*","*","*","*","*","*","*","*","*",298
"Westport School District","=""1580011""","Y",74,68,91.9,68,"*","*","*","*",34,50.0,11,16.2,11,16.2,22,32.4,249
"Westport School District","=""1580011""","N",403,400,99.3,400,0,0.0,"*","*","*","*",91,22.8,242,60.5,333,83.3,305
"Wethersfield School District","=""1590011""","Y",85,75,88.2,75,"*","*",13,17.3,38,50.7,11,14.7,"*","*","*","*",238
"Wethersfield School District","=""1590011""","N",229,226,98.7,226,"*","*","*","*",60,26.5,69,30.5,86,38.1,155,68.6,280
"Wilton School District","=""1610011""","Y",57,54,94.7,52,"*","*","*","*",20,38.5,12,23.1,14,26.9,26,50.0,267
"Wilton School District","=""1610011""","N",284,279,98.2,278,0,0.0,"*","*","*","*",77,27.7,166,59.7,243,87.4,309
"Winchester School District","=""1620011""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Y",121,111,91.7,111,"*","*","*","*","*","*","*","*","*","*","*","*",209
"Windham School District","=""1630011""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Y",47,43,91.5,43,8,18.6,7,16.3,20,46.5,"*","*","*","*",8,18.6,230
"Windsor Locks School District","=""1650011""","N",66,64,97.0,64,"*","*","*","*",24,37.5,22,34.4,11,17.2,33,51.6,263
"Windsor School District","=""1640011""","Y",150,137,91.3,137,"*","*",38,27.7,45,32.8,20,14.6,"*","*","*","*",230
"Windsor School District","=""1640011""","N",152,151,99.3,151,"*","*","*","*",54,35.8,33,21.9,54,35.8,87,57.6,278
"Wolcott School District","=""1660011""","Y",58,57,98.3,57,8,14.0,"*","*",26,45.6,9,15.8,"*","*","*","*",237
"Wolcott School District","=""1660011""","N",129,129,100.0,129,0,0.0,"*","*",46,35.7,"*","*",44,34.1,"*","*",278
"Woodstock Academy District","=""9030022""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","N",227,226,99.6,226,"*","*","*","*","*","*","*","*","*","*","*","*",280

