"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, High Needs (F/R, EL or SWD)"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Portland School District","=""1130011""","N",81,81,100.0,81,"*","*","*","*",10,12.3,46,56.8,"*","*","*","*",279
"Preston School District","=""1140011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","N",29,28,96.6,28,"*","*","*","*","*","*",14,50.0,9,32.1,23,82.1,277
"Putnam School District","=""1160011""","Y",57,56,98.2,56,13,23.2,"*","*",16,28.6,12,21.4,"*","*","*","*",221
"Putnam School District","=""1160011""","N",36,33,91.7,33,0,0.0,"*","*",7,21.2,21,63.6,"*","*","*","*",268
"Redding School District","=""1170011""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","N",91,89,97.8,89,"*","*",0,0.0,"*","*","*","*","*","*","*","*",297
"Regional School District 01","=""2010012""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","N",42,42,100.0,42,0,0.0,"*","*","*","*",19,45.2,16,38.1,35,83.3,287
"Regional School District 10","=""2100012""","Y",26,26,100.0,26,"*","*",8,30.8,"*","*",10,38.5,"*","*","*","*",234
"Regional School District 10","=""2100012""","N",158,157,99.4,157,0,0.0,7,4.5,"*","*",98,62.4,"*","*","*","*",270
"Regional School District 12","=""2120012""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","N",24,24,100.0,24,0,0.0,0,0.0,0,0.0,17,70.8,7,29.2,24,100.0,289
"Regional School District 13","=""2130012""","Y",33,32,97.0,32,"*","*","*","*",9,28.1,11,34.4,7,21.9,18,56.3,260
"Regional School District 13","=""2130012""","N",106,106,100.0,106,0,0.0,"*","*","*","*",56,52.8,36,34.0,92,86.8,282
"Regional School District 14","=""2140012""","Y",36,36,100.0,36,"*","*","*","*","*","*",21,58.3,"*","*","*","*",249
"Regional School District 14","=""2140012""","N",97,97,100.0,97,"*","*","*","*",14,14.4,48,49.5,32,33.0,80,82.5,282
"Regional School District 15","=""2150012""","Y",47,47,100.0,47,"*","*",6,12.8,11,23.4,20,42.6,"*","*","*","*",244
"Regional School District 15","=""2150012""","N",236,236,100.0,236,0,0.0,0,0.0,16,6.8,127,53.8,93,39.4,220,93.2,294
"Regional School District 16","=""2160012""","Y",49,48,98.0,48,"*","*",8,16.7,16,33.3,16,33.3,"*","*","*","*",244
"Regional School District 16","=""2160012""","N",118,116,98.3,116,0,0.0,"*","*","*","*",55,47.4,36,31.0,91,78.4,279
"Regional School District 17","=""2170012""","Y",45,44,97.8,44,"*","*","*","*",11,25.0,17,38.6,7,15.9,24,54.5,252
"Regional School District 17","=""2170012""","N",142,141,99.3,141,0,0.0,0,0.0,15,10.6,65,46.1,61,43.3,126,89.4,297
"Regional School District 18","=""2180012""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","N",85,85,100.0,85,0,0.0,"*","*","*","*",44,51.8,33,38.8,77,90.6,290
"Ridgefield School District","=""1180011""","Y",47,47,100.0,47,"*","*",11,23.4,15,31.9,11,23.4,"*","*","*","*",241
"Ridgefield School District","=""1180011""","N",365,365,100.0,365,"*","*","*","*",22,6.0,162,44.4,177,48.5,339,92.9,298
"Rocky Hill School District","=""1190011""","Y",48,48,100.0,48,"*","*","*","*",18,37.5,15,31.3,8,16.7,23,47.9,255
"Rocky Hill School District","=""1190011""","N",142,141,99.3,141,0,0.0,"*","*","*","*",63,44.7,62,44.0,125,88.7,292
"Salem School District","=""1210011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","N",41,41,100.0,41,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",301
"Salisbury School District","=""1220011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Y",58,58,100.0,58,"*","*",14,24.1,15,25.9,19,32.8,"*","*","*","*",234
"Seymour School District","=""1240011""","N",116,116,100.0,116,"*","*","*","*",23,19.8,59,50.9,27,23.3,86,74.1,273
"Sharon School District","=""1250011""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Y",139,138,99.3,138,"*","*","*","*",33,23.9,51,37.0,15,10.9,66,47.8,243
"Shelton School District","=""1260011""","N",230,230,100.0,230,"*","*","*","*",20,8.7,112,48.7,94,40.9,206,89.6,291
"Sherman School District","=""1270011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","N",30,29,96.7,29,0,0.0,"*","*","*","*","*","*","*","*","*","*",273
"Side By Side Charter School District","=""2700013""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Y",45,43,95.6,43,"*","*","*","*",11,25.6,16,37.2,6,14.0,22,51.2,249
"Simsbury School District","=""1280011""","N",247,246,99.6,246,0,0.0,"*","*","*","*",120,48.8,111,45.1,231,93.9,301
"Somers School District","=""1290011""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","N",85,85,100.0,85,0,0.0,"*","*","*","*","*","*","*","*","*","*",298
"South Windsor School District","=""1320011""","Y",82,81,98.8,81,8,9.9,11,13.6,22,27.2,30,37.0,10,12.3,40,49.4,247
"South Windsor School District","=""1320011""","N",240,237,98.8,237,0,0.0,0,0.0,22,9.3,121,51.1,94,39.7,215,90.7,291
"Southington School District","=""1310011""","Y",144,142,98.6,142,15,10.6,26,18.3,31,21.8,47,33.1,23,16.2,70,49.3,246
"Southington School District","=""1310011""","N",408,406,99.5,406,"*","*","*","*",41,10.1,236,58.1,117,28.8,353,86.9,282
"Sprague School District","=""1330011""","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",258
"Sprague School District","=""1330011""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Y",45,45,100.0,45,"*","*","*","*",10,22.2,22,48.9,"*","*","*","*",242
"Stafford School District","=""1340011""","N",68,68,100.0,68,0,0.0,"*","*",16,23.5,39,57.4,"*","*","*","*",266
"Stamford School District","=""1350011""","Y",736,733,99.6,733,114,15.6,137,18.7,225,30.7,206,28.1,51,7.0,257,35.1,231
"Stamford School District","=""1350011""","N",426,425,99.8,425,"*","*","*","*",55,12.9,226,53.2,127,29.9,353,83.1,279
"Sterling School District","=""1360011""","Y",21,20,95.2,20,"*","*","*","*",7,35.0,"*","*","*","*","*","*",230
"Sterling School District","=""1360011""","N",29,29,100.0,29,0,0.0,0,0.0,8,27.6,"*","*","*","*","*","*",270
"Stonington School District","=""1370011""","Y",46,44,95.7,44,9,20.5,"*","*","*","*",14,31.8,9,20.5,23,52.3,246
"Stonington School District","=""1370011""","N",110,109,99.1,109,0,0.0,0,0.0,10,9.2,52,47.7,47,43.1,99,90.8,291
"Stratford School District","=""1380011""","Y",279,275,98.6,275,42,15.3,59,21.5,71,25.8,91,33.1,12,4.4,103,37.5,229
"Stratford School District","=""1380011""","N",239,238,99.6,238,"*","*","*","*",37,15.5,129,54.2,47,19.7,176,73.9,267
"Suffield School District","=""1390011""","Y",28,26,92.9,26,"*","*","*","*",9,34.6,6,23.1,"*","*","*","*",228
"Suffield School District","=""1390011""","N",117,117,100.0,117,0,0.0,"*","*",21,17.9,62,53.0,"*","*","*","*",275
"Thomaston School District","=""1400011""","Y",26,26,100.0,26,"*","*","*","*","*","*",12,46.2,"*","*","*","*",242
"Thomaston School District","=""1400011""","N",48,48,100.0,48,0,0.0,"*","*","*","*",28,58.3,"*","*","*","*",285
"Thompson School District","=""1410011""","Y",37,36,97.3,36,"*","*","*","*",7,19.4,12,33.3,"*","*","*","*",233
"Thompson School District","=""1410011""","N",53,53,100.0,53,"*","*","*","*",11,20.8,27,50.9,8,15.1,35,66.0,260
"Tolland School District","=""1420011""","Y",33,33,100.0,33,"*","*","*","*",9,27.3,15,45.5,"*","*","*","*",247
"Tolland School District","=""1420011""","N",151,151,100.0,151,0,0.0,0,0.0,10,6.6,82,54.3,59,39.1,141,93.4,294
"Torrington School District","=""1430011""","Y",212,209,98.6,209,18,8.6,34,16.3,44,21.1,88,42.1,25,12.0,113,54.1,247
"Torrington School District","=""1430011""","N",146,146,100.0,146,"*","*","*","*",26,17.8,85,58.2,31,21.2,116,79.5,274
"Trumbull School District","=""1440011""","Y",99,99,100.0,99,10,10.1,15,15.2,15,15.2,41,41.4,18,18.2,59,59.6,251
"Trumbull School District","=""1440011""","N",398,398,100.0,398,0,0.0,"*","*","*","*",164,41.2,202,50.8,366,92.0,297
"Unified School District #2","=""3470015""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Y",128,128,100.0,128,21,16.4,25,19.5,37,28.9,38,29.7,7,5.5,45,35.2,233
"Vernon School District","=""1460011""","N",109,109,100.0,109,"*","*","*","*",25,22.9,57,52.3,18,16.5,75,68.8,263
"Voluntown School District","=""1470011""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","N",20,20,100.0,20,0,0.0,"*","*","*","*","*","*","*","*","*","*",270
"Wallingford School District","=""1480011""","Y",132,132,100.0,132,15,11.4,27,20.5,39,29.5,44,33.3,7,5.3,51,38.6,234
"Wallingford School District","=""1480011""","N",318,317,99.7,317,"*","*","*","*",48,15.1,176,55.5,79,24.9,255,80.4,275
"Waterbury School District","=""1510011""","Y",1207,1207,100.0,1206,342,28.4,282,23.4,294,24.4,256,21.2,32,2.7,288,23.9,214
"Waterbury School District","=""1510011""","N",213,213,100.0,213,12,5.6,33,15.5,55,25.8,91,42.7,22,10.3,113,53.1,246
"Waterford School District","=""1520011""","Y",72,71,98.6,71,8,11.3,11,15.5,20,28.2,23,32.4,9,12.7,32,45.1,243
"Waterford School District","=""1520011""","N",127,127,100.0,127,"*","*","*","*",20,15.7,77,60.6,27,21.3,104,81.9,273
"Watertown School District","=""1530011""","Y",94,94,100.0,94,11,11.7,14,14.9,18,19.1,38,40.4,13,13.8,51,54.3,247
"Watertown School District","=""1530011""","N",117,117,100.0,117,0,0.0,"*","*","*","*",62,53.0,28,23.9,90,76.9,273
"West Hartford School District","=""1550011""","Y",192,191,99.5,191,27,14.1,31,16.2,44,23.0,74,38.7,15,7.9,89,46.6,239
"West Hartford School District","=""1550011""","N",558,557,99.8,557,"*","*","*","*",67,12.0,284,51.0,191,34.3,475,85.3,284
"West Haven School District","=""1560011""","Y",338,336,99.4,336,"*","*","*","*",102,30.4,123,36.6,24,7.1,147,43.8,241
"West Haven School District","=""1560011""","N",147,147,100.0,147,"*","*","*","*",29,19.7,74,50.3,38,25.9,112,76.2,275
"Westbrook School District","=""1540011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","N",43,43,100.0,43,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",278
"Weston School District","=""1570011""","Y",22,21,95.5,21,"*","*","*","*",7,33.3,6,28.6,"*","*","*","*",252
"Weston School District","=""1570011""","N",161,160,99.4,160,0,0.0,"*","*","*","*",69,43.1,80,50.0,149,93.1,301
"Westport School District","=""1580011""","Y",62,61,98.4,61,0,0.0,"*","*",17,27.9,29,47.5,"*","*","*","*",249
"Westport School District","=""1580011""","N",391,391,100.0,391,"*","*","*","*",26,6.6,202,51.7,159,40.7,361,92.3,292
"Wethersfield School District","=""1590011""","Y",69,69,100.0,69,8,11.6,12,17.4,19,27.5,20,29.0,10,14.5,30,43.5,242
"Wethersfield School District","=""1590011""","N",189,189,100.0,189,0,0.0,"*","*","*","*",99,52.4,60,31.7,159,84.1,284
"Willington School District","=""1600011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Y",61,60,98.4,60,"*","*","*","*",20,33.3,19,31.7,7,11.7,26,43.3,243
"Wilton School District","=""1610011""","N",281,280,99.6,280,0,0.0,"*","*","*","*",164,58.6,82,29.3,246,87.9,283
"Winchester School District","=""1620011""","Y",61,60,98.4,60,"*","*","*","*","*","*",19,31.7,"*","*","*","*",229
"Winchester School District","=""1620011""","N",28,28,100.0,28,"*","*","*","*","*","*",18,64.3,"*","*","*","*",258
"Windham School District","=""1630011""","Y",201,200,99.5,200,56,28.0,50,25.0,43,21.5,45,22.5,6,3.0,51,25.5,214
"Windham School District","=""1630011""","N",50,50,100.0,50,0,0.0,"*","*",8,16.0,32,64.0,"*","*","*","*",269
"Windsor Locks School District","=""1650011""","Y",65,65,100.0,65,"*","*","*","*",21,32.3,15,23.1,"*","*","*","*",228
"Windsor Locks School District","=""1650011""","N",65,65,100.0,65,"*","*","*","*",17,26.2,23,35.4,"*","*","*","*",275
"Windsor School District","=""1640011""","Y",109,109,100.0,109,29,26.6,27,24.8,23,21.1,23,21.1,7,6.4,30,27.5,220
"Windsor School District","=""1640011""","N",123,122,99.2,122,"*","*","*","*",28,23.0,70,57.4,14,11.5,84,68.9,262
"Wolcott School District","=""1660011""","Y",53,53,100.0,53,"*","*","*","*",13,24.5,21,39.6,11,20.8,32,60.4,260
"Wolcott School District","=""1660011""","N",127,127,100.0,127,0,0.0,"*","*","*","*",62,48.8,49,38.6,111,87.4,288
"Woodbridge School District","=""1670011""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","N",82,82,100.0,82,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",314
"Woodstock School District","=""1690011""","Y",25,24,96.0,24,"*","*","*","*","*","*",12,50.0,"*","*","*","*",251
"Woodstock School District","=""1690011""","N",88,88,100.0,88,"*","*","*","*","*","*",47,53.4,"*","*","*","*",285

