"Four-Year Graduation Rates, 2014-15"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Westbrook School District","=""1540011""","Not Eligible For Lunch",69,"*","*"
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",161,155,96.3
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",439,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",61,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",19,"*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",204,191,93.6
"Wilton School District","=""1610011""","Eligible For Free Lunch",10,"*","*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch",6,"*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",314,302,96.2
"Windham School District","=""1630011""","Eligible For Free Lunch",84,63,75.0
"Windham School District","=""1630011""","Eligible For Reduced Lunch",15,"*","*"
"Windham School District","=""1630011""","Not Eligible For Lunch",31,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",42,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",16,"*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",73,65,89.0
"Windsor School District","=""1640011""","Eligible For Free Lunch",78,63,80.8
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",38,31,81.6
"Windsor School District","=""1640011""","Not Eligible For Lunch",194,179,92.3
"Wolcott School District","=""1660011""","Eligible For Free Lunch",35,"*","*"
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",14,"*","*"
"Wolcott School District","=""1660011""","Not Eligible For Lunch",131,128,97.7
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch",6,"*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch",12,"*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",268,265,98.9

