"Four-Year Graduation Rates, 2014-15"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Thomaston School District","=""1400011""","Eligible For Free Lunch","*","*","*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",51,0,0.0,0,0.0
"Thompson School District","=""1410011""","Eligible For Free Lunch","*","*","*","*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",48,0,0.0,"*","*"
"Tolland School District","=""1420011""","Eligible For Free Lunch",16,"*","*","*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch",11,"*","*",0,"*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",185,"*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Free Lunch",101,10,9.9,"*","*"
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",25,"*","*",0,0.0
"Torrington School District","=""1430011""","Not Eligible For Lunch",156,"*","*","*","*"
"Trumbull School District","=""1440011""","Eligible For Free Lunch",39,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",20,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Not Eligible For Lunch",475,"*","*","*","*"
"Unified School District #1","=""3360015""","Eligible For Free Lunch",393,66,16.8,317,80.7
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",12,"*","*","*","*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",7,"*","*","*","*"
"Unified School District #2","=""3470015""","Eligible For Free Lunch",39,"*","*",26,66.7
"Unified School District #2","=""3470015""","Eligible For Reduced Lunch","*","*","*","*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch","*","*","*","*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",84,"*","*","*","*"
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",16,"*","*","*","*"
"Vernon School District","=""1460011""","Not Eligible For Lunch",144,"*","*","*","*"
"Wallingford School District","=""1480011""","Eligible For Free Lunch",101,8,7.9,"*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",26,"*","*",0,0.0
"Wallingford School District","=""1480011""","Not Eligible For Lunch",375,"*","*","*","*"
"Waterbury School District","=""1510011""","Eligible For Free Lunch",1023,60,5.9,298,29.1
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",129,"*","*","*","*"
"Waterbury School District","=""1510011""","Not Eligible For Lunch",192,"*","*","*","*"
"Waterford School District","=""1520011""","Eligible For Free Lunch",19,"*","*","*","*"
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",16,"*","*","*","*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",181,"*","*","*","*"
"Watertown School District","=""1530011""","Eligible For Free Lunch",33,"*","*","*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",14,"*","*",0,"*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",158,"*","*","*","*"
"West Hartford School District","=""1550011""","Eligible For Free Lunch",163,"*","*",16,9.8
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",47,"*","*",0,0.0
"West Hartford School District","=""1550011""","Not Eligible For Lunch",528,16,3.0,6,1.1
"West Haven School District","=""1560011""","Eligible For Free Lunch",237,13,5.5,56,23.6
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",58,"*","*","*","*"
"West Haven School District","=""1560011""","Not Eligible For Lunch",129,"*","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Not Eligible For Lunch",69,"*","*",0,0.0
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",161,"*","*","*","*"
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",439,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",61,"*","*","*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",19,0,"*","*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",204,"*","*","*","*"
"Wilton School District","=""1610011""","Eligible For Free Lunch",10,"*","*",0,"*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",314,"*","*","*","*"
"Windham School District","=""1630011""","Eligible For Free Lunch",84,9,10.7,12,14.3
"Windham School District","=""1630011""","Eligible For Reduced Lunch",15,0,"*","*","*"
"Windham School District","=""1630011""","Not Eligible For Lunch",31,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",42,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",73,"*","*","*","*"
"Windsor School District","=""1640011""","Eligible For Free Lunch",78,6,7.7,9,11.5
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",38,"*","*","*","*"
"Windsor School District","=""1640011""","Not Eligible For Lunch",194,"*","*","*","*"
"Wolcott School District","=""1660011""","Eligible For Free Lunch",35,"*","*",0,0.0
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",14,0,"*","*","*"
"Wolcott School District","=""1660011""","Not Eligible For Lunch",131,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch",6,"*","*",0,"*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch",12,0,"*",0,"*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",268,"*","*","*","*"

