"Four-Year Graduation Rates, 2013-14"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",426,418,98.1
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",39,30,76.9
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",27,24,88.9
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",241,228,94.6
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",295,286,96.9
"Windham School District","=""1630011""","Eligible For Free Lunch",102,62,60.8
"Windham School District","=""1630011""","Eligible For Reduced Lunch",26,"*","*"
"Windham School District","=""1630011""","Not Eligible For Lunch",55,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",33,27,81.8
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",15,"*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",90,"*","*"
"Windsor School District","=""1640011""","Eligible For Free Lunch",70,60,85.7
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",35,30,85.7
"Windsor School District","=""1640011""","Not Eligible For Lunch",193,176,91.2
"Wolcott School District","=""1660011""","Eligible For Free Lunch",55,47,85.5
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",25,25,100.0
"Wolcott School District","=""1660011""","Not Eligible For Lunch",165,161,97.6
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",255,245,96.1

