"Four-Year Graduation Rates, 2011-12"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Westport School District","=""1580011""","Eligible For Reduced Lunch",6,"*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",411,404,98.3
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",27,22,81.5
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",27,21,77.8
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",238,221,92.9
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch","*","*","*"
"Windham School District","=""1630011""","Eligible For Free Lunch",101,58,57.4
"Windham School District","=""1630011""","Eligible For Reduced Lunch",31,25,80.6
"Windham School District","=""1630011""","Not Eligible For Lunch",49,44,89.8
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",30,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",21,"*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",97,94,96.9
"Windsor School District","=""1640011""","Eligible For Free Lunch",69,45,65.2
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",38,34,89.5
"Windsor School District","=""1640011""","Not Eligible For Lunch",214,194,90.7
"Wolcott School District","=""1660011""","Eligible For Free Lunch",27,24,88.9
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",33,30,90.9
"Wolcott School District","=""1660011""","Not Eligible For Lunch",159,151,95.0
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch",6,"*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch",30,"*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",249,244,98.0

