"Four-Year Graduation Rates, 2012-13"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",202,"*","*"
"Westport School District","=""1580011""","Eligible For Free Lunch","*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch","*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",456,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",33,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",17,"*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",220,206,93.6
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Eligible For Reduced Lunch","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch",312,299,95.8
"Windham School District","=""1630011""","Eligible For Free Lunch",98,65,66.3
"Windham School District","=""1630011""","Eligible For Reduced Lunch",33,26,78.8
"Windham School District","=""1630011""","Not Eligible For Lunch",67,58,86.6
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",34,27,79.4
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",21,"*","*"
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",85,"*","*"
"Windsor School District","=""1640011""","Eligible For Free Lunch",87,54,62.1
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",47,41,87.2
"Windsor School District","=""1640011""","Not Eligible For Lunch",221,194,87.8
"Wolcott School District","=""1660011""","Eligible For Free Lunch",23,"*","*"
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",19,"*","*"
"Wolcott School District","=""1660011""","Not Eligible For Lunch",179,174,97.2
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",260,249,95.8

