"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Gender"

"",,,,"Graduates",,"Non-Graduates",,,
"Thomaston School District","Thomaston High School","Female",39,35,89.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Male",31,31,100.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",42,41,97.6,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",41,36,87.8,"*","*","*","*"
"Tolland School District","Tolland High School","Female",113,107,94.7,"*","*","*","*"
"Tolland School District","Tolland High School","Male",110,102,92.7,"*","*","*","*"
"Torrington School District","Torrington High School","Female",123,112,91.1,"*","*",10,8.1
"Torrington School District","Torrington High School","Male",132,119,90.2,"*","*",13,9.8
"Trumbull School District","Trumbull High School","Female",284,280,98.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",265,253,95.5,"*","*","*","*"
"Vernon School District","Rockville High School","Female",138,124,89.9,"*","*",13,9.4
"Vernon School District","Rockville High School","Male",151,129,85.4,"*","*",18,11.9
"Wallingford School District","Lyman Hall High School","Female",146,137,93.8,"*","*",9,6.2
"Wallingford School District","Lyman Hall High School","Male",104,94,90.4,"*","*",9,8.7
"Wallingford School District","Mark T. Sheehan High School","Female",111,107,96.4,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Male",114,109,95.6,"*","*","*","*"
"Waterbury School District","Crosby High School","Female",187,149,79.7,"*","*",37,19.8
"Waterbury School District","Crosby High School","Male",205,147,71.7,"*","*",54,26.3
"Waterbury School District","John F. Kennedy High School","Female",167,120,71.9,"*","*",44,26.3
"Waterbury School District","John F. Kennedy High School","Male",205,140,68.3,"*","*",63,30.7
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",72,70,97.2,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",48,47,97.9,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",165,117,70.9,"*","*",46,27.9
"Waterbury School District","Wilby High School","Male",198,140,70.7,"*","*",58,29.3
"Waterford School District","Waterford High School","Female",87,87,100.0,"*","*","*","*"
"Waterford School District","Waterford High School","Male",110,100,90.9,"*","*","*","*"
"Watertown School District","Watertown High School","Female",124,118,95.2,"*","*","*","*"
"Watertown School District","Watertown High School","Male",104,97,93.3,"*","*","*","*"
"West Hartford School District","Conard High School","Female",168,163,97.0,"*","*","*","*"
"West Hartford School District","Conard High School","Male",178,172,96.6,"*","*","*","*"
"West Hartford School District","Hall High School","Female",175,169,96.6,"*","*","*","*"
"West Hartford School District","Hall High School","Male",196,194,99.0,"*","*","*","*"
"West Haven School District","West Haven High School","Female",196,167,85.2,"*","*",25,12.8
"West Haven School District","West Haven High School","Male",212,159,75.0,"*","*",50,23.6
"Westbrook School District","Westbrook High School","Female",37,37,100.0,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",33,32,97.0,"*","*","*","*"
"Weston School District","Weston High School","Female",88,86,97.7,"*","*","*","*"
"Weston School District","Weston High School","Male",89,89,100.0,"*","*","*","*"
"Westport School District","Staples High School","Female",210,210,100.0,"*","*","*","*"
"Westport School District","Staples High School","Male",235,232,98.7,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",135,126,93.3,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Male",168,162,96.4,"*","*","*","*"
"Wilton School District","Wilton High School","Female",145,145,100.0,"*","*","*","*"
"Wilton School District","Wilton High School","Male",149,148,99.3,"*","*","*","*"
"Windham School District","Windham High School","Female",82,69,84.1,"*","*",11,13.4
"Windham School District","Windham High School","Male",84,67,79.8,"*","*",15,17.9
"Windsor Locks School District","Windsor Locks High School","Female",64,64,100.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",65,64,98.5,"*","*","*","*"
"Windsor School District","Windsor High School","Female",137,131,95.6,"*","*","*","*"
"Windsor School District","Windsor High School","Male",151,143,94.7,"*","*","*","*"
"Wolcott School District","Wolcott High School","Female",120,117,97.5,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",121,115,95.0,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",125,124,99.2,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Male",146,142,97.3,"*","*","*","*"

