"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Gender"

"",,,,"Graduates",,"Non-Graduates",,,
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",44,44,100.0,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",172,116,67.4,"*","*",53,30.8
"Waterbury School District","Wilby High School","Male",172,107,62.2,"*","*",63,36.6
"Waterford School District","Waterford High School","Female",142,133,93.7,"*","*",8,5.6
"Waterford School District","Waterford High School","Male",127,117,92.1,"*","*",9,7.1
"Watertown School District","Watertown High School","Female",123,118,95.9,"*","*","*","*"
"Watertown School District","Watertown High School","Male",122,103,84.4,"*","*","*","*"
"West Hartford School District","Conard High School","Female",207,186,89.9,"*","*",20,9.7
"West Hartford School District","Conard High School","Male",202,187,92.6,"*","*",12,5.9
"West Hartford School District","Hall High School","Female",193,191,99.0,"*","*","*","*"
"West Hartford School District","Hall High School","Male",209,199,95.2,"*","*","*","*"
"West Haven School District","West Haven High School","Female",223,166,74.4,"*","*",57,25.6
"West Haven School District","West Haven High School","Male",229,161,70.3,"*","*",66,28.8
"Westbrook School District","Westbrook High School","Female",30,29,96.7,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",45,42,93.3,"*","*","*","*"
"Weston School District","Weston High School","Female",108,108,100.0,"*","*","*","*"
"Weston School District","Weston High School","Male",84,84,100.0,"*","*","*","*"
"Westport School District","Staples High School","Female",212,211,99.5,"*","*","*","*"
"Westport School District","Staples High School","Male",251,247,98.4,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",151,142,94.0,"*","*",9,6.0
"Wethersfield School District","Wethersfield High School","Male",151,140,92.7,"*","*",9,6.0
"Wilton School District","Wilton High School","Female",144,144,100.0,"*","*","*","*"
"Wilton School District","Wilton High School","Male",159,158,99.4,"*","*","*","*"
"Windham School District","Windham High School","Female",117,83,70.9,"*","*",33,28.2
"Windham School District","Windham High School","Male",133,90,67.7,"*","*",36,27.1
"Windsor Locks School District","Windsor Locks High School","Female",61,57,93.4,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",70,60,85.7,"*","*","*","*"
"Windsor School District","Windsor High School","Female",158,144,91.1,"*","*",13,8.2
"Windsor School District","Windsor High School","Male",189,162,85.7,"*","*",24,12.7
"Wolcott School District","Wolcott High School","Female",113,105,92.9,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",112,108,96.4,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",155,148,95.5,"*","*",7,4.5
"Woodstock Academy District","Woodstock Academy","Male",144,136,94.4,"*","*",8,5.6

