"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Special Education Status"

"",,,,"Graduates",,"Non-Graduates",,,
"Thomaston School District","Thomaston High School","Special Education",23,20,87.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education",208,197,94.7,"*","*","*","*"
"Tolland School District","Tolland High School","Special Education",13,11,84.6,"*","*","*","*"
"Torrington School District","Torrington High School","Non-Special Education",252,210,83.3,"*","*",38,15.1
"Torrington School District","Torrington High School","Special Education",28,18,64.3,"*","*",9,32.1
"Trumbull School District","Trumbull High School","Non-Special Education",466,463,99.4,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",35,33,94.3,"*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",259,223,86.1,"*","*",35,13.5
"Vernon School District","Rockville High School","Special Education",28,20,71.4,"*","*",6,21.4
"Wallingford School District","Lyman Hall High School","Non-Special Education",264,240,90.9,"*","*",23,8.7
"Wallingford School District","Lyman Hall High School","Special Education",34,28,82.4,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",229,209,91.3,"*","*",18,7.9
"Wallingford School District","Mark T. Sheehan High School","Special Education",25,19,76.0,"*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",378,252,66.7,"*","*",126,33.3
"Waterbury School District","Crosby High School","Special Education",37,20,54.1,"*","*",14,37.8
"Waterbury School District","John F. Kennedy High School","Non-Special Education",313,239,76.4,"*","*",73,23.3
"Waterbury School District","John F. Kennedy High School","Special Education",48,28,58.3,"*","*",19,39.6
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",106,104,98.1,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",8,8,100.0,"*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",292,190,65.1,"*","*",102,34.9
"Waterbury School District","Wilby High School","Special Education",52,33,63.5,"*","*",14,26.9
"Waterford School District","Waterford High School","Non-Special Education",254,237,93.3,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",15,13,86.7,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",215,203,94.4,"*","*",10,4.7
"Watertown School District","Watertown High School","Special Education",30,18,60.0,"*","*",9,30.0
"West Hartford School District","Conard High School","Non-Special Education",365,338,92.6,"*","*",26,7.1
"West Hartford School District","Conard High School","Special Education",44,35,79.5,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",360,352,97.8,"*","*",7,1.9
"West Hartford School District","Hall High School","Special Education",42,38,90.5,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",417,303,72.7,"*","*",113,27.1
"West Haven School District","West Haven High School","Special Education",35,24,68.6,"*","*",10,28.6
"Westbrook School District","Westbrook High School","Non-Special Education",68,"*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education",7,"*","*","*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",181,181,100.0,"*","*","*","*"
"Weston School District","Weston High School","Special Education",11,11,100.0,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",418,415,99.3,"*","*","*","*"
"Westport School District","Staples High School","Special Education",45,43,95.6,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",281,267,95.0,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",21,15,71.4,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",279,279,100.0,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",24,23,95.8,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",211,147,69.7,"*","*",57,27.0
"Windham School District","Windham High School","Special Education",39,26,66.7,"*","*",12,30.8
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",120,109,90.8,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",11,8,72.7,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",308,274,89.0,"*","*","*","*"
"Windsor School District","Windsor High School","Special Education",39,32,82.1,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-Special Education",207,197,95.2,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",18,16,88.9,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",275,262,95.3,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education",24,22,91.7,"*","*","*","*"

