"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch",19,16,84.2,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Female",36,34,94.4,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","High Needs",82,78,95.1,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Hispanic",38,36,94.7,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Male",112,109,97.3,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-ELL",143,140,97.9,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-High Needs",66,65,98.5,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-Hispanic",110,107,97.3,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-Special Education",123,119,96.7,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",85,84,98.8,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Special Education",25,24,96.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","White",105,103,98.1,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","All Students",168,164,97.6,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Black",22,22,100.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","ELL","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch",39,37,94.9,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Lunch",65,63,96.9,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch",26,26,100.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Female",22,20,90.9,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","High Needs",82,80,97.6,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Hispanic",25,24,96.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Male",146,144,98.6,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-ELL",164,160,97.6,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-High Needs",86,84,97.7,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-Hispanic",143,140,97.9,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-Special Education",150,146,97.3,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",103,101,98.1,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Special Education",18,18,100.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Asian",6,6,100.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","White",110,107,97.3,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","All Students",154,152,98.7,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Black","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",44,44,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Lunch",66,66,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch",22,22,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Female",53,53,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","High Needs",78,78,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Hispanic",17,17,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Male",101,99,98.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-ELL",154,152,98.7,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-High Needs",76,74,97.4,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-Hispanic",137,135,98.5,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-Special Education",138,136,98.6,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",88,86,97.7,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Special Education",16,16,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","White",122,120,98.4,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Two or More Races",6,6,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","All Students",166,165,99.4,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Black","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch",26,26,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Lunch",38,38,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch",12,12,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Female",56,55,98.2,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","High Needs",48,48,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Hispanic",10,10,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Male",110,110,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-ELL",166,165,99.4,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-High Needs",118,117,99.2,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-Hispanic",156,155,99.4,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-Special Education",152,151,99.3,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",128,127,99.2,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Special Education",14,14,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","White",148,147,99.3,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","All Students",207,205,99.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Black",20,20,100.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","ELL","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",55,54,98.2,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Lunch",88,86,97.7,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch",33,32,97.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Female",69,68,98.6,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","High Needs",96,94,97.9,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Hispanic",59,58,98.3,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Male",138,137,99.3,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-ELL",206,204,99.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-High Needs",111,111,100.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-Hispanic",148,147,99.3,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-Special Education",197,195,99.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",119,119,100.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Special Education",10,10,100.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","White",123,122,99.2,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","All Students",141,134,95.0,"*","*",7,5.0
"Connecticut Technical High School System","Vinal Technical High School","Black",16,16,100.0,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","ELL","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch",27,25,92.6,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Lunch",41,38,92.7,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Female",52,50,96.2,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","High Needs",64,59,92.2,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Hispanic",18,17,94.4,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Male",89,84,94.4,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-ELL",140,133,95.0,"*","*",7,5.0
"Connecticut Technical High School System","Vinal Technical High School","Non-High Needs",77,75,97.4,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-Hispanic",123,117,95.1,"*","*",6,4.9
"Connecticut Technical High School System","Vinal Technical High School","Non-Special Education",116,111,95.7,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",100,96,96.0,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Special Education",25,23,92.0,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","White",104,98,94.2,"*","*",6,5.8
"Connecticut Technical High School System","Vinal Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","All Students",192,188,97.9,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Black",32,32,100.0,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",65,62,95.4,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Lunch",103,100,97.1,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch",38,38,100.0,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Female",75,73,97.3,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","High Needs",106,103,97.2,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Hispanic",47,45,95.7,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Male",117,115,98.3,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-ELL",192,188,97.9,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-High Needs",86,85,98.8,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-Hispanic",145,143,98.6,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-Special Education",187,183,97.9,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",89,88,98.9,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Special Education","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","White",107,105,98.1,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","All Students",132,131,99.2,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Black","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","ELL",6,"*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",33,33,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Lunch",48,48,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Female",44,43,97.7,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","High Needs",61,60,98.4,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Hispanic",28,27,96.4,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Male",88,88,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-ELL",126,126,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-High Needs",71,71,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-Hispanic",104,104,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-Special Education",121,120,99.2,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",84,83,98.8,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Special Education",11,11,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","White",101,101,100.0,"*","*","*","*"
"Coventry School District","Coventry High School","All Students",135,122,90.4,"*","*",10,7.4
"Coventry School District","Coventry High School","ELL","*","*","*","*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Free Lunch",20,16,80.0,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Lunch",27,22,81.5,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Reduced Lunch",7,6,85.7,"*","*","*","*"
"Coventry School District","Coventry High School","Female",71,65,91.5,"*","*","*","*"
"Coventry School District","Coventry High School","High Needs",40,31,77.5,"*","*",6,15.0
"Coventry School District","Coventry High School","Hispanic","*","*","*","*","*","*","*"
"Coventry School District","Coventry High School","Male",64,57,89.1,"*","*","*","*"
"Coventry School District","Coventry High School","Non-ELL",134,121,90.3,"*","*",10,7.5
"Coventry School District","Coventry High School","Non-High Needs",95,91,95.8,"*","*","*","*"
"Coventry School District","Coventry High School","Non-Hispanic",132,119,90.2,"*","*",10,7.6
"Coventry School District","Coventry High School","Non-Special Education",118,110,93.2,"*","*",8,6.8
"Coventry School District","Coventry High School","Not Eligible For Lunch",108,100,92.6,"*","*",6,5.6
"Coventry School District","Coventry High School","Special Education",17,12,70.6,"*","*","*","*"
"Coventry School District","Coventry High School","White",130,117,90.0,"*","*",10,7.7
"Coventry School District","Coventry High School","Two or More Races","*","*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","All Students",140,133,95.0,"*","*",7,5.0
"Cromwell School District","Cromwell High School","Black",13,13,100.0,"*","*","*","*"
"Cromwell School District","Cromwell High School","ELL","*","*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Free Lunch",21,20,95.2,"*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Lunch",28,26,92.9,"*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch",7,6,85.7,"*","*","*","*"
"Cromwell School District","Cromwell High School","Female",75,71,94.7,"*","*","*","*"
"Cromwell School District","Cromwell High School","High Needs",41,37,90.2,"*","*","*","*"
"Cromwell School District","Cromwell High School","Hispanic",9,8,88.9,"*","*","*","*"
"Cromwell School District","Cromwell High School","Male",65,62,95.4,"*","*","*","*"
"Cromwell School District","Cromwell High School","Non-ELL",136,129,94.9,"*","*",7,5.1
"Cromwell School District","Cromwell High School","Non-High Needs",99,96,97.0,"*","*","*","*"
"Cromwell School District","Cromwell High School","Non-Hispanic",131,125,95.4,"*","*",6,4.6
"Cromwell School District","Cromwell High School","Non-Special Education",125,120,96.0,"*","*","*","*"
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",112,107,95.5,"*","*","*","*"
"Cromwell School District","Cromwell High School","Special Education",15,13,86.7,"*","*","*","*"
"Cromwell School District","Cromwell High School","Asian",7,6,85.7,"*","*","*","*"
"Cromwell School District","Cromwell High School","White",110,105,95.5,"*","*","*","*"
"Cromwell School District","Cromwell High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","All Students",33,15,45.5,"*","*",15,45.5
"Danbury School District","Alternative Center For Excellence","Black",11,"*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","ELL","*","*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Eligible For Free Lunch",18,9,50.0,"*","*",6,33.3
"Danbury School District","Alternative Center For Excellence","Eligible For Lunch",24,12,50.0,"*","*",9,37.5
"Danbury School District","Alternative Center For Excellence","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Female",14,"*","*","*","*",7,50.0
"Danbury School District","Alternative Center For Excellence","High Needs",27,14,51.9,"*","*",10,37.0
"Danbury School District","Alternative Center For Excellence","Hispanic",6,"*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Male",19,11,57.9,"*","*",8,42.1
"Danbury School District","Alternative Center For Excellence","Non-ELL",32,15,46.9,"*","*",14,43.8
"Danbury School District","Alternative Center For Excellence","Non-High Needs",6,"*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Non-Hispanic",27,12,44.4,"*","*",12,44.4
"Danbury School District","Alternative Center For Excellence","Non-Special Education",26,9,34.6,"*","*",14,53.8
"Danbury School District","Alternative Center For Excellence","Not Eligible For Lunch",9,"*","*","*","*",6,66.7
"Danbury School District","Alternative Center For Excellence","Special Education",7,6,85.7,"*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Asian","*","*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","White",15,7,46.7,"*","*",6,40.0
"Danbury School District","Danbury High School","All Students",735,628,85.4,19,2.6,88,12.0
"Danbury School District","Danbury High School","Black",79,71,89.9,"*","*",6,7.6
"Danbury School District","Danbury High School","ELL",132,90,68.2,7,5.3,35,26.5
"Danbury School District","Danbury High School","Eligible For Free Lunch",229,171,74.7,7,3.1,51,22.3
"Danbury School District","Danbury High School","Eligible For Lunch",313,250,79.9,8,2.6,55,17.6
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",84,79,94.0,"*","*","*","*"
"Danbury School District","Danbury High School","Female",369,324,87.8,6,1.6,39,10.6
"Danbury School District","Danbury High School","High Needs",408,313,76.7,19,4.7,76,18.6
"Danbury School District","Danbury High School","Hispanic",248,186,75.0,10,4.0,52,21.0
"Danbury School District","Danbury High School","Male",366,304,83.1,13,3.6,49,13.4
"Danbury School District","Danbury High School","Non-ELL",603,538,89.2,12,2.0,53,8.8
"Danbury School District","Danbury High School","Non-High Needs",327,315,96.3,"*","*",12,3.7
"Danbury School District","Danbury High School","Non-Hispanic",487,442,90.8,9,1.8,36,7.4
"Danbury School District","Danbury High School","Non-Special Education",668,586,87.7,8,1.2,74,11.1
"Danbury School District","Danbury High School","Not Eligible For Lunch",422,378,89.6,11,2.6,33,7.8
"Danbury School District","Danbury High School","Special Education",67,42,62.7,11,16.4,14,20.9
"Danbury School District","Danbury High School","Asian",76,74,97.4,"*","*","*","*"
"Danbury School District","Danbury High School","White",330,296,89.7,7,2.1,27,8.2
"Danbury School District","Danbury High School","Two or More Races","*","*","*","*","*","*","*"
"Darien School District","Darien High School","All Students",312,306,98.1,"*","*","*","*"
"Darien School District","Darien High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Eligible For Lunch",6,6,100.0,"*","*","*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Female",158,155,98.1,"*","*","*","*"
"Darien School District","Darien High School","High Needs",41,38,92.7,"*","*","*","*"
"Darien School District","Darien High School","Hispanic",13,13,100.0,"*","*","*","*"
"Darien School District","Darien High School","Male",154,151,98.1,"*","*","*","*"
"Darien School District","Darien High School","Non-ELL",312,306,98.1,"*","*","*","*"
"Darien School District","Darien High School","Non-High Needs",271,268,98.9,"*","*","*","*"
"Darien School District","Darien High School","Non-Hispanic",299,293,98.0,"*","*","*","*"
"Darien School District","Darien High School","Non-Special Education",277,274,98.9,"*","*","*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",306,300,98.0,"*","*","*","*"
"Darien School District","Darien High School","Special Education",35,32,91.4,"*","*","*","*"
"Darien School District","Darien High School","Asian",7,7,100.0,"*","*","*","*"
"Darien School District","Darien High School","White",291,285,97.9,"*","*","*","*"
"Darien School District","Darien High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Derby School District","Derby High School","All Students",84,70,83.3,"*","*",12,14.3
"Derby School District","Derby High School","Black",12,8,66.7,"*","*","*","*"
"Derby School District","Derby High School","ELL","*","*","*","*","*","*","*"
"Derby School District","Derby High School","Eligible For Free Lunch",41,29,70.7,"*","*",11,26.8
"Derby School District","Derby High School","Eligible For Lunch",51,39,76.5,"*","*",11,21.6
"Derby School District","Derby High School","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"Derby School District","Derby High School","Female",40,31,77.5,"*","*",8,20.0
"Derby School District","Derby High School","High Needs",53,41,77.4,"*","*",11,20.8
"Derby School District","Derby High School","Hispanic",25,20,80.0,"*","*","*","*"
"Derby School District","Derby High School","Male",44,39,88.6,"*","*","*","*"
"Derby School District","Derby High School","Non-ELL",80,67,83.8,"*","*",11,13.8
"Derby School District","Derby High School","Non-High Needs",31,29,93.5,"*","*","*","*"
"Derby School District","Derby High School","Non-Hispanic",59,50,84.7,"*","*",7,11.9
"Derby School District","Derby High School","Non-Special Education",79,67,84.8,"*","*",10,12.7
"Derby School District","Derby High School","Not Eligible For Lunch",33,31,93.9,"*","*","*","*"
"Derby School District","Derby High School","Special Education","*","*","*","*","*","*","*"
"Derby School District","Derby High School","Asian","*","*","*","*","*","*","*"
"Derby School District","Derby High School","White",45,40,88.9,"*","*","*","*"
"Derby School District","Derby High School","Two or More Races","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","All Students",69,67,97.1,"*","*","*","*"
"East Granby School District","East Granby High School","Black","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Lunch","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Female",32,31,96.9,"*","*","*","*"
"East Granby School District","East Granby High School","High Needs",10,9,90.0,"*","*","*","*"
"East Granby School District","East Granby High School","Hispanic","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Male",37,36,97.3,"*","*","*","*"
"East Granby School District","East Granby High School","Non-ELL",69,67,97.1,"*","*","*","*"
"East Granby School District","East Granby High School","Non-High Needs",59,58,98.3,"*","*","*","*"
"East Granby School District","East Granby High School","Non-Hispanic",65,63,96.9,"*","*","*","*"
"East Granby School District","East Granby High School","Non-Special Education",62,61,98.4,"*","*","*","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch",65,64,98.5,"*","*","*","*"
"East Granby School District","East Granby High School","Special Education",7,6,85.7,"*","*","*","*"
"East Granby School District","East Granby High School","Asian","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","White",58,57,98.3,"*","*","*","*"
"East Granby School District","East Granby High School","Two or More Races","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","All Students",95,94,98.9,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Lunch",9,8,88.9,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Female",48,47,97.9,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","High Needs",21,20,95.2,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Hispanic","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Male",47,47,100.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-ELL",95,94,98.9,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-High Needs",74,74,100.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-Hispanic",91,90,98.9,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-Special Education",83,82,98.8,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",86,86,100.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Special Education",12,12,100.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Asian","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","White",90,89,98.9,"*","*","*","*"
"East Hampton School District","East Hampton High School","All Students",129,126,97.7,"*","*","*","*"
"East Hampton School District","East Hampton High School","Black","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","ELL","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Free Lunch",10,9,90.0,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Lunch",16,15,93.8,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"East Hampton School District","East Hampton High School","Female",66,65,98.5,"*","*","*","*"
"East Hampton School District","East Hampton High School","High Needs",24,22,91.7,"*","*","*","*"
"East Hampton School District","East Hampton High School","Hispanic","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Male",63,61,96.8,"*","*","*","*"
"East Hampton School District","East Hampton High School","Non-ELL",128,125,97.7,"*","*","*","*"
"East Hampton School District","East Hampton High School","Non-High Needs",105,104,99.0,"*","*","*","*"
"East Hampton School District","East Hampton High School","Non-Hispanic",127,124,97.6,"*","*","*","*"
"East Hampton School District","East Hampton High School","Non-Special Education",119,118,99.2,"*","*","*","*"
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",113,111,98.2,"*","*","*","*"
"East Hampton School District","East Hampton High School","Special Education",10,8,80.0,"*","*","*","*"
"East Hampton School District","East Hampton High School","Asian","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","White",122,119,97.5,"*","*","*","*"
"East Hampton School District","East Hampton High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","All Students",38,37,97.4,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Black",11,10,90.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","ELL","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Lunch",12,12,100.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Female",25,24,96.0,"*","*","*","*"
