"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"Cromwell School District","Cromwell High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Danbury School District","Danbury High School","All Students",704,612,86.9,9,1.3,83,11.8
"Danbury School District","Danbury High School","Black",76,70,92.1,"*","*","*","*"
"Danbury School District","Danbury High School","Eligible For Free Lunch",237,187,78.9,"*","*",45,19.0
"Danbury School District","Danbury High School","Eligible For Lunch",311,255,82.0,6,1.9,50,16.1
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",74,68,91.9,"*","*","*","*"
"Danbury School District","Danbury High School","Female",363,327,90.1,"*","*",32,8.8
"Danbury School District","Danbury High School","High Needs",361,291,80.6,9,2.5,61,16.9
"Danbury School District","Danbury High School","Hispanic",225,174,77.3,"*","*",47,20.9
"Danbury School District","Danbury High School","Male",341,285,83.6,"*","*",51,15.0
"Danbury School District","Danbury High School","Non-ELL",594,533,89.7,"*","*",56,9.4
"Danbury School District","Danbury High School","Non-High Needs",343,321,93.6,"*","*",22,6.4
"Danbury School District","Danbury High School","Non-Hispanic",479,438,91.4,"*","*",36,7.5
"Danbury School District","Danbury High School","Non-Special Education",634,560,88.3,"*","*",69,10.9
"Danbury School District","Danbury High School","Not Eligible For Lunch",393,357,90.8,"*","*",33,8.4
"Danbury School District","Danbury High School","Asian","*","*","*","*","*","*","*"
"Danbury School District","Danbury High School","ELL",110,79,71.8,"*","*",27,24.5
"Danbury School District","Danbury High School","Special Education",70,52,74.3,"*","*",14,20.0
"Danbury School District","Danbury High School","White",348,316,90.8,"*","*",28,8.0
"Danbury School District","Danbury High School","Two or More Races","*","*","*","*","*","*","*"
"Darien School District","Darien High School","All Students",307,301,98.0,"*","*","*","*"
"Darien School District","Darien High School","Black","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Eligible For Free Lunch",6,6,100.0,"*","*","*","*"
"Darien School District","Darien High School","Eligible For Lunch",12,12,100.0,"*","*","*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Darien School District","Darien High School","Female",161,157,97.5,"*","*","*","*"
"Darien School District","Darien High School","High Needs",48,48,100.0,"*","*","*","*"
"Darien School District","Darien High School","Hispanic",10,10,100.0,"*","*","*","*"
"Darien School District","Darien High School","Male",146,144,98.6,"*","*","*","*"
"Darien School District","Darien High School","Non-ELL",305,299,98.0,"*","*","*","*"
"Darien School District","Darien High School","Non-High Needs",259,253,97.7,"*","*","*","*"
"Darien School District","Darien High School","Non-Hispanic",297,291,98.0,"*","*","*","*"
"Darien School District","Darien High School","Non-Special Education",268,262,97.8,"*","*","*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",295,289,98.0,"*","*","*","*"
"Darien School District","Darien High School","Asian",12,12,100.0,"*","*","*","*"
"Darien School District","Darien High School","ELL","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Special Education",39,39,100.0,"*","*","*","*"
"Darien School District","Darien High School","White",282,277,98.2,"*","*","*","*"
"Derby School District","Derby High School","All Students",109,89,81.7,"*","*",19,17.4
"Derby School District","Derby High School","Black",18,9,50.0,"*","*",9,50.0
"Derby School District","Derby High School","Eligible For Free Lunch",41,29,70.7,"*","*",11,26.8
"Derby School District","Derby High School","Eligible For Lunch",63,48,76.2,"*","*",14,22.2
"Derby School District","Derby High School","Eligible For Reduced Lunch",22,19,86.4,"*","*","*","*"
"Derby School District","Derby High School","Female",51,42,82.4,"*","*",9,17.6
"Derby School District","Derby High School","High Needs",69,52,75.4,"*","*",16,23.2
"Derby School District","Derby High School","Hispanic",25,18,72.0,"*","*",6,24.0
"Derby School District","Derby High School","Male",58,47,81.0,"*","*",10,17.2
"Derby School District","Derby High School","Non-ELL",101,82,81.2,"*","*",18,17.8
"Derby School District","Derby High School","Non-High Needs",40,37,92.5,"*","*","*","*"
"Derby School District","Derby High School","Non-Hispanic",84,71,84.5,"*","*",13,15.5
"Derby School District","Derby High School","Non-Special Education",99,83,83.8,"*","*",15,15.2
"Derby School District","Derby High School","Not Eligible For Lunch",46,41,89.1,"*","*","*","*"
"Derby School District","Derby High School","ELL",8,7,87.5,"*","*","*","*"
"Derby School District","Derby High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Derby School District","Derby High School","Special Education",10,6,60.0,"*","*","*","*"
"Derby School District","Derby High School","White",64,60,93.8,"*","*","*","*"
"Derby School District","Derby High School","Two or More Races","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","All Students",60,58,96.7,"*","*","*","*"
"East Granby School District","East Granby High School","Black","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Lunch","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Female",31,30,96.8,"*","*","*","*"
"East Granby School District","East Granby High School","High Needs",11,10,90.9,"*","*","*","*"
"East Granby School District","East Granby High School","Hispanic","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Male",29,28,96.6,"*","*","*","*"
"East Granby School District","East Granby High School","Non-ELL",60,58,96.7,"*","*","*","*"
"East Granby School District","East Granby High School","Non-High Needs",49,48,98.0,"*","*","*","*"
"East Granby School District","East Granby High School","Non-Hispanic",59,57,96.6,"*","*","*","*"
"East Granby School District","East Granby High School","Non-Special Education",51,50,98.0,"*","*","*","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch",58,56,96.6,"*","*","*","*"
"East Granby School District","East Granby High School","Asian","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Special Education",9,8,88.9,"*","*","*","*"
"East Granby School District","East Granby High School","White",52,50,96.2,"*","*","*","*"
"East Granby School District","East Granby High School","Two or More Races","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","All Students",99,93,93.9,"*","*",6,6.1
"East Haddam School District","Nathan Hale-Ray High School","Black","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch",9,7,77.8,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Lunch",13,11,84.6,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Female",56,53,94.6,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","High Needs",23,20,87.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Hispanic","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Male",43,40,93.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-ELL",98,93,94.9,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-High Needs",76,73,96.1,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-Hispanic",98,92,93.9,"*","*",6,6.1
"East Haddam School District","Nathan Hale-Ray High School","Non-Special Education",90,84,93.3,"*","*",6,6.7
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",86,82,95.3,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","ELL","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Special Education",9,9,100.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","White",96,91,94.8,"*","*","*","*"
"East Hampton School District","East Hampton High School","All Students",159,153,96.2,"*","*",6,3.8
"East Hampton School District","East Hampton High School","Black","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Free Lunch",8,7,87.5,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Lunch",22,20,90.9,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"East Hampton School District","East Hampton High School","Female",75,74,98.7,"*","*","*","*"
"East Hampton School District","East Hampton High School","High Needs",26,23,88.5,"*","*","*","*"
"East Hampton School District","East Hampton High School","Hispanic","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Male",84,79,94.0,"*","*","*","*"
"East Hampton School District","East Hampton High School","Non-ELL",158,152,96.2,"*","*",6,3.8
"East Hampton School District","East Hampton High School","Non-High Needs",133,130,97.7,"*","*","*","*"
"East Hampton School District","East Hampton High School","Non-Hispanic",156,150,96.2,"*","*",6,3.8
"East Hampton School District","East Hampton High School","Non-Special Education",153,149,97.4,"*","*","*","*"
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",137,133,97.1,"*","*","*","*"
"East Hampton School District","East Hampton High School","Asian","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","ELL","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Special Education",6,"*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","White",148,142,95.9,"*","*",6,4.1
"East Hampton School District","East Hampton High School","Two or More Races","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","All Students",37,34,91.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Black",6,6,100.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Lunch",14,13,92.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Female",26,24,92.3,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","High Needs",14,13,92.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Hispanic",8,7,87.5,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Male",11,10,90.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-ELL",37,34,91.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-High Needs",23,21,91.3,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Hispanic",29,27,93.1,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Special Education",37,34,91.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",23,21,91.3,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Asian","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","White",20,18,90.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Hartford School District","East Hartford High School","All Students",410,365,89.0,7,1.7,38,9.3
"East Hartford School District","East Hartford High School","Black",131,120,91.6,"*","*",7,5.3
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",204,169,82.8,"*","*",30,14.7
"East Hartford School District","East Hartford High School","Eligible For Lunch",280,242,86.4,6,2.1,32,11.4
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",76,73,96.1,"*","*","*","*"
"East Hartford School District","East Hartford High School","Female",220,199,90.5,"*","*",17,7.7
"East Hartford School District","East Hartford High School","High Needs",295,255,86.4,7,2.4,33,11.2
"East Hartford School District","East Hartford High School","Hispanic",147,123,83.7,"*","*",22,15.0
"East Hartford School District","East Hartford High School","Male",190,166,87.4,"*","*",21,11.1
"East Hartford School District","East Hartford High School","Non-ELL",384,346,90.1,"*","*",33,8.6
"East Hartford School District","East Hartford High School","Non-High Needs",115,110,95.7,"*","*","*","*"
"East Hartford School District","East Hartford High School","Non-Hispanic",263,242,92.0,"*","*",16,6.1
"East Hartford School District","East Hartford High School","Non-Special Education",363,334,92.0,"*","*",29,8.0
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",130,123,94.6,"*","*",6,4.6
"East Hartford School District","East Hartford High School","Asian",35,34,97.1,"*","*","*","*"
"East Hartford School District","East Hartford High School","ELL",26,19,73.1,"*","*","*","*"
"East Hartford School District","East Hartford High School","Special Education",47,31,66.0,7,14.9,9,19.1
"East Hartford School District","East Hartford High School","White",94,85,90.4,"*","*",8,8.5
"East Hartford School District","East Hartford High School","Two or More Races","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","All Students",214,168,78.5,"*","*",45,21.0
"East Haven School District","East Haven High School","Black",11,10,90.9,"*","*","*","*"
"East Haven School District","East Haven High School","Eligible For Free Lunch",73,50,68.5,"*","*",22,30.1
"East Haven School District","East Haven High School","Eligible For Lunch",108,78,72.2,"*","*",29,26.9
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",35,28,80.0,"*","*",7,20.0
"East Haven School District","East Haven High School","Female",115,97,84.3,"*","*",17,14.8
"East Haven School District","East Haven High School","High Needs",123,88,71.5,"*","*",34,27.6
"East Haven School District","East Haven High School","Hispanic",23,17,73.9,"*","*",6,26.1
"East Haven School District","East Haven High School","Male",99,71,71.7,"*","*",28,28.3
"East Haven School District","East Haven High School","Non-ELL",204,160,78.4,"*","*",43,21.1
"East Haven School District","East Haven High School","Non-High Needs",91,80,87.9,"*","*",11,12.1
"East Haven School District","East Haven High School","Non-Hispanic",191,151,79.1,"*","*",39,20.4
"East Haven School District","East Haven High School","Non-Special Education",190,154,81.1,"*","*",36,18.9
"East Haven School District","East Haven High School","Not Eligible For Lunch",106,90,84.9,"*","*",16,15.1
"East Haven School District","East Haven High School","Asian",12,11,91.7,"*","*","*","*"
"East Haven School District","East Haven High School","ELL","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","Special Education",24,14,58.3,"*","*",9,37.5
"East Haven School District","East Haven High School","White",166,128,77.1,"*","*",37,22.3
"East Haven School District","East Haven High School","Two or More Races","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","All Students",296,283,95.6,"*","*",12,4.1
"East Lyme School District","East Lyme High School","Black","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Free Lunch",18,17,94.4,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Lunch",36,33,91.7,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch",18,16,88.9,"*","*","*","*"
"East Lyme School District","East Lyme High School","Female",159,153,96.2,"*","*",6,3.8
"East Lyme School District","East Lyme High School","High Needs",75,69,92.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Hispanic",12,12,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Male",137,130,94.9,"*","*",6,4.4
"East Lyme School District","East Lyme High School","Non-ELL",296,283,95.6,"*","*",12,4.1
"East Lyme School District","East Lyme High School","Non-High Needs",221,214,96.8,"*","*",7,3.2
"East Lyme School District","East Lyme High School","Non-Hispanic",284,271,95.4,"*","*",12,4.2
"East Lyme School District","East Lyme High School","Non-Special Education",251,243,96.8,"*","*",8,3.2
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",260,250,96.2,"*","*",9,3.5
"East Lyme School District","East Lyme High School","Asian",14,14,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Special Education",45,40,88.9,"*","*","*","*"
"East Lyme School District","East Lyme High School","White",262,249,95.0,"*","*",12,4.6
"East Lyme School District","East Lyme High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","All Students",85,77,90.6,"*","*",8,9.4
"East Windsor School District","East Windsor High School","Black",10,9,90.0,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Free Lunch",21,16,76.2,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Lunch",31,26,83.9,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"East Windsor School District","East Windsor High School","Female",44,40,90.9,"*","*","*","*"
"East Windsor School District","East Windsor High School","High Needs",34,28,82.4,"*","*",6,17.6
"East Windsor School District","East Windsor High School","Hispanic",8,7,87.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","Male",41,37,90.2,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-ELL",85,77,90.6,"*","*",8,9.4
"East Windsor School District","East Windsor High School","Non-High Needs",51,49,96.1,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Hispanic",77,70,90.9,"*","*",7,9.1
"East Windsor School District","East Windsor High School","Non-Special Education",77,70,90.9,"*","*",7,9.1
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",54,51,94.4,"*","*","*","*"
"East Windsor School District","East Windsor High School","Asian","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",8,7,87.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","White",61,55,90.2,"*","*",6,9.8
"East Windsor School District","East Windsor High School","Two or More Races","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","All Students",34,31,91.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Lunch",7,7,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",26,23,88.5,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","High Needs",8,7,87.5,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male",8,8,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL",34,31,91.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-High Needs",26,24,92.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Hispanic",33,31,93.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education",32,30,93.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",27,24,88.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Special Education","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","White",31,29,93.5,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Two or More Races","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","All Students",44,33,75.0,"*","*",11,25.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",14,9,64.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Lunch",23,15,65.2,"*","*",8,34.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch",9,6,66.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",21,16,76.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","High Needs",30,21,70.0,"*","*",9,30.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",23,17,73.9,"*","*",6,26.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",43,32,74.4,"*","*",11,25.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-High Needs",14,12,85.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Hispanic",41,30,73.2,"*","*",11,26.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",33,25,75.8,"*","*",8,24.2
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",21,18,85.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Asian","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education",11,8,72.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","White",38,27,71.1,"*","*",11,28.9
"Ellington School District","Ellington High School","All Students",199,185,93.0,"*","*",11,5.5
"Ellington School District","Ellington High School","Black","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch",12,8,66.7,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Lunch",18,13,72.2,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Ellington School District","Ellington High School","Female",95,90,94.7,"*","*","*","*"
"Ellington School District","Ellington High School","High Needs",36,26,72.2,"*","*",8,22.2
"Ellington School District","Ellington High School","Hispanic",6,6,100.0,"*","*","*","*"
"Ellington School District","Ellington High School","Male",104,95,91.3,"*","*",7,6.7
"Ellington School District","Ellington High School","Non-ELL",197,183,92.9,"*","*",11,5.6
"Ellington School District","Ellington High School","Non-High Needs",163,159,97.5,"*","*","*","*"
"Ellington School District","Ellington High School","Non-Hispanic",193,179,92.7,"*","*",11,5.7
"Ellington School District","Ellington High School","Non-Special Education",178,171,96.1,"*","*",6,3.4
"Ellington School District","Ellington High School","Not Eligible For Lunch",181,172,95.0,"*","*",7,3.9
"Ellington School District","Ellington High School","Asian",6,6,100.0,"*","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Special Education",21,14,66.7,"*","*","*","*"
"Ellington School District","Ellington High School","White",177,165,93.2,"*","*",10,5.6
"Ellington School District","Ellington High School","Two or More Races",7,6,85.7,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","All Students",19,16,84.2,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Black",18,15,83.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch",11,10,90.9,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Lunch",18,15,83.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Female",10,9,90.0,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","High Needs",18,15,83.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Hispanic","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Male",9,7,77.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL",19,16,84.2,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-High Needs","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Hispanic",18,15,83.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Special Education",18,15,83.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Special Education","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","All Students",193,171,88.6,"*","*",22,11.4
"Enfield School District","Enfield High School","Black",16,10,62.5,"*","*",6,37.5
"Enfield School District","Enfield High School","Eligible For Free Lunch",45,33,73.3,"*","*",12,26.7
"Enfield School District","Enfield High School","Eligible For Lunch",57,43,75.4,"*","*",14,24.6
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",12,10,83.3,"*","*","*","*"
"Enfield School District","Enfield High School","Female",97,89,91.8,"*","*",8,8.2
"Enfield School District","Enfield High School","High Needs",70,54,77.1,"*","*",16,22.9
"Enfield School District","Enfield High School","Hispanic",7,6,85.7,"*","*","*","*"
"Enfield School District","Enfield High School","Male",96,82,85.4,"*","*",14,14.6
"Enfield School District","Enfield High School","Non-ELL",192,170,88.5,"*","*",22,11.5
"Enfield School District","Enfield High School","Non-High Needs",123,117,95.1,"*","*",6,4.9
"Enfield School District","Enfield High School","Non-Hispanic",186,165,88.7,"*","*",21,11.3
"Enfield School District","Enfield High School","Non-Special Education",172,156,90.7,"*","*",16,9.3
"Enfield School District","Enfield High School","Not Eligible For Lunch",136,128,94.1,"*","*",8,5.9
"Enfield School District","Enfield High School","Asian","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Special Education",21,15,71.4,"*","*",6,28.6
"Enfield School District","Enfield High School","White",167,152,91.0,"*","*",15,9.0
"Enfield School District","Enrico Fermi High School","All Students",303,273,90.1,"*","*",30,9.9
"Enfield School District","Enrico Fermi High School","Black",11,9,81.8,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",57,44,77.2,"*","*",13,22.8
"Enfield School District","Enrico Fermi High School","Eligible For Lunch",82,65,79.3,"*","*",17,20.7
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",25,21,84.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Female",149,141,94.6,"*","*",8,5.4
"Enfield School District","Enrico Fermi High School","High Needs",106,82,77.4,"*","*",24,22.6
"Enfield School District","Enrico Fermi High School","Hispanic",14,14,100.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Male",154,132,85.7,"*","*",22,14.3
"Enfield School District","Enrico Fermi High School","Non-ELL",303,273,90.1,"*","*",30,9.9
"Enfield School District","Enrico Fermi High School","Non-High Needs",197,191,97.0,"*","*",6,3.0
"Enfield School District","Enrico Fermi High School","Non-Hispanic",289,259,89.6,"*","*",30,10.4
"Enfield School District","Enrico Fermi High School","Non-Special Education",252,235,93.3,"*","*",17,6.7
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",221,208,94.1,"*","*",13,5.9
"Enfield School District","Enrico Fermi High School","Asian",6,6,100.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Special Education",51,38,74.5,"*","*",13,25.5
"Enfield School District","Enrico Fermi High School","White",263,235,89.4,"*","*",28,10.6
"Enfield School District","Enrico Fermi High School","Two or More Races",8,8,100.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Explorations District","Explorations","All Students",29,17,58.6,"*","*",12,41.4
"Explorations District","Explorations","Eligible For Free Lunch",11,"*","*","*","*",8,72.7
"Explorations District","Explorations","Eligible For Lunch",14,"*","*","*","*",9,64.3
