"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"East Hartford School District","Connecticut IB Academy","Non-Special Education",33,33,100.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",24,24,100.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Asian","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","White",14,14,100.0,"*","*","*","*"
"East Hartford School District","East Hartford High School","All Students",504,434,86.1,"*","*",66,13.1
"East Hartford School District","East Hartford High School","Black",186,159,85.5,"*","*",26,14.0
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",208,172,82.7,"*","*",34,16.3
"East Hartford School District","East Hartford High School","Eligible For Lunch",267,225,84.3,"*","*",39,14.6
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",59,53,89.8,"*","*","*","*"
"East Hartford School District","East Hartford High School","Female",268,238,88.8,"*","*",28,10.4
"East Hartford School District","East Hartford High School","High Needs",294,250,85.0,"*","*",40,13.6
"East Hartford School District","East Hartford High School","Hispanic",158,128,81.0,"*","*",27,17.1
"East Hartford School District","East Hartford High School","Male",236,196,83.1,"*","*",38,16.1
"East Hartford School District","East Hartford High School","Non-ELL",477,409,85.7,"*","*",64,13.4
"East Hartford School District","East Hartford High School","Non-High Needs",210,184,87.6,"*","*",26,12.4
"East Hartford School District","East Hartford High School","Non-Hispanic",346,306,88.4,"*","*",39,11.3
"East Hartford School District","East Hartford High School","Non-Special Education",452,392,86.7,"*","*",59,13.1
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",237,209,88.2,"*","*",27,11.4
"East Hartford School District","East Hartford High School","Asian",25,24,96.0,"*","*","*","*"
"East Hartford School District","East Hartford High School","ELL",27,25,92.6,"*","*","*","*"
"East Hartford School District","East Hartford High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Hartford School District","East Hartford High School","Special Education",52,42,80.8,"*","*",7,13.5
"East Hartford School District","East Hartford High School","White",131,120,91.6,"*","*",11,8.4
"East Haven School District","East Haven High School","All Students",292,256,87.7,"*","*",33,11.3
"East Haven School District","East Haven High School","Black",9,6,66.7,"*","*","*","*"
"East Haven School District","East Haven High School","Eligible For Free Lunch",44,31,70.5,"*","*",12,27.3
"East Haven School District","East Haven High School","Eligible For Lunch",65,48,73.8,"*","*",16,24.6
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",21,17,81.0,"*","*","*","*"
"East Haven School District","East Haven High School","Female",150,136,90.7,"*","*",12,8.0
"East Haven School District","East Haven High School","High Needs",89,68,76.4,"*","*",18,20.2
"East Haven School District","East Haven High School","Hispanic",31,27,87.1,"*","*","*","*"
"East Haven School District","East Haven High School","Male",142,120,84.5,"*","*",21,14.8
"East Haven School District","East Haven High School","Non-ELL",278,244,87.8,"*","*",32,11.5
"East Haven School District","East Haven High School","Non-High Needs",203,188,92.6,"*","*",15,7.4
"East Haven School District","East Haven High School","Non-Hispanic",261,229,87.7,"*","*",31,11.9
"East Haven School District","East Haven High School","Non-Special Education",269,240,89.2,"*","*",28,10.4
"East Haven School District","East Haven High School","Not Eligible For Lunch",227,208,91.6,"*","*",17,7.5
"East Haven School District","East Haven High School","Asian",15,14,93.3,"*","*","*","*"
"East Haven School District","East Haven High School","ELL",14,12,85.7,"*","*","*","*"
"East Haven School District","East Haven High School","Special Education",23,16,69.6,"*","*","*","*"
"East Haven School District","East Haven High School","White",237,209,88.2,"*","*",27,11.4
"East Lyme School District","East Lyme High School","All Students",324,316,97.5,"*","*",6,1.9
"East Lyme School District","East Lyme High School","Black","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Free Lunch",7,7,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Lunch",11,11,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Female",163,160,98.2,"*","*","*","*"
"East Lyme School District","East Lyme High School","High Needs",44,43,97.7,"*","*","*","*"
"East Lyme School District","East Lyme High School","Hispanic",9,9,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Male",161,156,96.9,"*","*","*","*"
"East Lyme School District","East Lyme High School","Non-ELL",324,316,97.5,"*","*",6,1.9
"East Lyme School District","East Lyme High School","Non-High Needs",280,273,97.5,"*","*",6,2.1
"East Lyme School District","East Lyme High School","Non-Hispanic",315,307,97.5,"*","*",6,1.9
"East Lyme School District","East Lyme High School","Non-Special Education",289,282,97.6,"*","*",6,2.1
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",313,305,97.4,"*","*",6,1.9
"East Lyme School District","East Lyme High School","Asian",22,20,90.9,"*","*","*","*"
"East Lyme School District","East Lyme High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Special Education",35,34,97.1,"*","*","*","*"
"East Lyme School District","East Lyme High School","White",287,281,97.9,"*","*","*","*"
"East Windsor School District","East Windsor High School","All Students",90,80,88.9,"*","*",10,11.1
"East Windsor School District","East Windsor High School","Black",15,13,86.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Free Lunch",23,19,82.6,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Lunch",28,23,82.1,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Female",43,39,90.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","High Needs",35,30,85.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Hispanic","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Male",47,41,87.2,"*","*",6,12.8
"East Windsor School District","East Windsor High School","Non-ELL",89,80,89.9,"*","*",9,10.1
"East Windsor School District","East Windsor High School","Non-High Needs",55,50,90.9,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Hispanic",86,78,90.7,"*","*",8,9.3
"East Windsor School District","East Windsor High School","Non-Special Education",79,69,87.3,"*","*",10,12.7
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",62,57,91.9,"*","*","*","*"
"East Windsor School District","East Windsor High School","Asian","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","ELL","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",11,11,100.0,"*","*","*","*"
"East Windsor School District","East Windsor High School","White",70,64,91.4,"*","*",6,8.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","All Students",17,14,82.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",12,9,75.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","High Needs","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL",17,14,82.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-High Needs",15,12,80.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Hispanic",13,10,76.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education",17,14,82.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",15,12,80.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Indian or Alaska Native","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","White",11,9,81.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","All Students",43,34,79.1,"*","*",9,20.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",11,10,90.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Lunch",14,13,92.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",21,16,76.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","High Needs",15,14,93.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Hispanic",6,6,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",22,18,81.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",40,31,77.5,"*","*",9,22.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-High Needs",28,20,71.4,"*","*",8,28.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Hispanic",37,28,75.7,"*","*",9,24.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",39,31,79.5,"*","*",8,20.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",29,21,72.4,"*","*",8,27.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","White",34,25,73.5,"*","*",9,26.5
"Ellington School District","Ellington High School","All Students",182,173,95.1,"*","*",9,4.9
"Ellington School District","Ellington High School","Black","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Lunch",8,6,75.0,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Female",98,97,99.0,"*","*","*","*"
"Ellington School District","Ellington High School","High Needs",25,23,92.0,"*","*","*","*"
"Ellington School District","Ellington High School","Hispanic","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Male",84,76,90.5,"*","*",8,9.5
"Ellington School District","Ellington High School","Non-ELL",180,171,95.0,"*","*",9,5.0
"Ellington School District","Ellington High School","Non-High Needs",157,150,95.5,"*","*",7,4.5
"Ellington School District","Ellington High School","Non-Hispanic",179,170,95.0,"*","*",9,5.0
"Ellington School District","Ellington High School","Non-Special Education",166,157,94.6,"*","*",9,5.4
"Ellington School District","Ellington High School","Not Eligible For Lunch",174,167,96.0,"*","*",7,4.0
"Ellington School District","Ellington High School","Asian","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Special Education",16,16,100.0,"*","*","*","*"
"Ellington School District","Ellington High School","White",171,162,94.7,"*","*",9,5.3
"Enfield School District","Enfield High School","All Students",237,202,85.2,"*","*",33,13.9
"Enfield School District","Enfield High School","Black",15,11,73.3,"*","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",39,22,56.4,"*","*",16,41.0
"Enfield School District","Enfield High School","Eligible For Lunch",51,32,62.7,"*","*",18,35.3
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",12,10,83.3,"*","*","*","*"
"Enfield School District","Enfield High School","Female",117,101,86.3,"*","*",15,12.8
"Enfield School District","Enfield High School","High Needs",69,47,68.1,"*","*",20,29.0
"Enfield School District","Enfield High School","Hispanic",14,9,64.3,"*","*","*","*"
"Enfield School District","Enfield High School","Male",120,101,84.2,"*","*",18,15.0
"Enfield School District","Enfield High School","Non-ELL",235,200,85.1,"*","*",33,14.0
"Enfield School District","Enfield High School","Non-High Needs",168,155,92.3,"*","*",13,7.7
"Enfield School District","Enfield High School","Non-Hispanic",223,193,86.5,"*","*",28,12.6
"Enfield School District","Enfield High School","Non-Special Education",209,183,87.6,"*","*",26,12.4
"Enfield School District","Enfield High School","Not Eligible For Lunch",186,170,91.4,"*","*",15,8.1
"Enfield School District","Enfield High School","Asian","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Special Education",28,19,67.9,"*","*",7,25.0
"Enfield School District","Enfield High School","White",202,177,87.6,"*","*",24,11.9
"Enfield School District","Enrico Fermi High School","All Students",275,243,88.4,"*","*",29,10.5
"Enfield School District","Enrico Fermi High School","Black",13,11,84.6,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",24,19,79.2,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Lunch",41,34,82.9,"*","*",7,17.1
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Female",128,118,92.2,"*","*",10,7.8
"Enfield School District","Enrico Fermi High School","High Needs",53,44,83.0,"*","*",8,15.1
"Enfield School District","Enrico Fermi High School","Hispanic",9,6,66.7,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Male",147,125,85.0,"*","*",19,12.9
"Enfield School District","Enrico Fermi High School","Non-ELL",274,242,88.3,"*","*",29,10.6
"Enfield School District","Enrico Fermi High School","Non-High Needs",222,199,89.6,"*","*",21,9.5
"Enfield School District","Enrico Fermi High School","Non-Hispanic",266,237,89.1,"*","*",27,10.2
"Enfield School District","Enrico Fermi High School","Non-Special Education",256,228,89.1,"*","*",26,10.2
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",234,209,89.3,"*","*",22,9.4
"Enfield School District","Enrico Fermi High School","Asian",8,8,100.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Special Education",19,15,78.9,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","White",244,217,88.9,"*","*",25,10.2
"Explorations District","Explorations","All Students",30,21,70.0,"*","*",9,30.0
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Lunch",8,6,75.0,"*","*","*","*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Female",16,12,75.0,"*","*","*","*"
"Explorations District","Explorations","High Needs",14,9,64.3,"*","*","*","*"
"Explorations District","Explorations","Hispanic","*","*","*","*","*","*","*"
"Explorations District","Explorations","Male",14,9,64.3,"*","*","*","*"
"Explorations District","Explorations","Non-ELL",30,21,70.0,"*","*",9,30.0
"Explorations District","Explorations","Non-High Needs",16,12,75.0,"*","*","*","*"
"Explorations District","Explorations","Non-Hispanic",29,21,72.4,"*","*",8,27.6
"Explorations District","Explorations","Non-Special Education",21,15,71.4,"*","*",6,28.6
"Explorations District","Explorations","Not Eligible For Lunch",22,15,68.2,"*","*",7,31.8
"Explorations District","Explorations","Asian","*","*","*","*","*","*","*"
"Explorations District","Explorations","Special Education",9,6,66.7,"*","*","*","*"
"Explorations District","Explorations","White",28,20,71.4,"*","*",8,28.6
"Fairfield School District","Fairfield Ludlowe High School","All Students",350,339,96.9,"*","*",8,2.3
"Fairfield School District","Fairfield Ludlowe High School","Black",13,13,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",14,14,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Lunch",20,20,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",185,182,98.4,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","High Needs",47,44,93.6,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Hispanic",13,11,84.6,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",165,157,95.2,"*","*",6,3.6
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",346,335,96.8,"*","*",8,2.3
"Fairfield School District","Fairfield Ludlowe High School","Non-High Needs",303,295,97.4,"*","*",8,2.6
"Fairfield School District","Fairfield Ludlowe High School","Non-Hispanic",337,328,97.3,"*","*",7,2.1
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",321,313,97.5,"*","*",8,2.5
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",330,319,96.7,"*","*",8,2.4
"Fairfield School District","Fairfield Ludlowe High School","Asian",20,20,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",29,26,89.7,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","White",304,295,97.0,"*","*",7,2.3
"Fairfield School District","Fairfield Warde High School","All Students",301,290,96.3,"*","*",9,3.0
"Fairfield School District","Fairfield Warde High School","Black",20,19,95.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",18,14,77.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Lunch",23,19,82.6,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Female",154,150,97.4,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","High Needs",50,42,84.0,"*","*",6,12.0
"Fairfield School District","Fairfield Warde High School","Hispanic",25,20,80.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Male",147,140,95.2,"*","*",6,4.1
"Fairfield School District","Fairfield Warde High School","Non-ELL",291,281,96.6,"*","*",8,2.7
"Fairfield School District","Fairfield Warde High School","Non-High Needs",251,248,98.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Hispanic",276,270,97.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Special Education",277,271,97.8,"*","*",6,2.2
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",278,271,97.5,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Asian",13,13,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","ELL",10,9,90.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Special Education",24,19,79.2,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","White",243,238,97.9,"*","*","*","*"
"Farmington School District","Farmington High School","All Students",333,320,96.1,"*","*",12,3.6
"Farmington School District","Farmington High School","Black",22,17,77.3,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Free Lunch",15,11,73.3,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Lunch",25,19,76.0,"*","*",6,24.0
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Farmington School District","Farmington High School","Female",166,159,95.8,"*","*",7,4.2
"Farmington School District","Farmington High School","High Needs",49,42,85.7,"*","*",6,12.2
"Farmington School District","Farmington High School","Hispanic","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Male",167,161,96.4,"*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL",331,319,96.4,"*","*",11,3.3
"Farmington School District","Farmington High School","Non-High Needs",284,278,97.9,"*","*",6,2.1
"Farmington School District","Farmington High School","Non-Hispanic",326,315,96.6,"*","*",10,3.1
"Farmington School District","Farmington High School","Non-Special Education",306,294,96.1,"*","*",12,3.9
"Farmington School District","Farmington High School","Not Eligible For Lunch",308,301,97.7,"*","*",6,1.9
"Farmington School District","Farmington High School","Asian",21,21,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Special Education",27,26,96.3,"*","*","*","*"
"Farmington School District","Farmington High School","White",283,277,97.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","All Students",542,533,98.3,"*","*",6,1.1
"Glastonbury School District","Glastonbury High School","Black",22,21,95.5,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",17,15,88.2,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Lunch",26,24,92.3,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",281,275,97.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","High Needs",84,78,92.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Hispanic",15,15,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",261,258,98.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL",539,530,98.3,"*","*",6,1.1
"Glastonbury School District","Glastonbury High School","Non-High Needs",458,455,99.3,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Hispanic",527,518,98.3,"*","*",6,1.1
"Glastonbury School District","Glastonbury High School","Non-Special Education",479,474,99.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",516,509,98.6,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Asian",48,47,97.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",63,59,93.7,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","White",456,449,98.5,"*","*","*","*"
"Granby School District","Granby Memorial High School","All Students",193,189,97.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Black","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Lunch",6,"*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Female",88,87,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","High Needs",18,17,94.4,"*","*","*","*"
"Granby School District","Granby Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Male",105,102,97.1,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",193,189,97.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-High Needs",175,172,98.3,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Hispanic",191,187,97.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",181,177,97.8,"*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",187,184,98.4,"*","*","*","*"
"Granby School District","Granby Memorial High School","Asian","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",12,12,100.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","White",183,180,98.4,"*","*","*","*"
"Greenwich School District","Greenwich High School","All Students",632,615,97.3,8,1.3,9,1.4
"Greenwich School District","Greenwich High School","Black","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",40,36,90.0,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Lunch",64,59,92.2,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",283,277,97.9,"*","*","*","*"
"Greenwich School District","Greenwich High School","High Needs",135,120,88.9,8,5.9,7,5.2
"Greenwich School District","Greenwich High School","Hispanic",93,89,95.7,"*","*","*","*"
"Greenwich School District","Greenwich High School","Male",349,338,96.8,"*","*",7,2.0
"Greenwich School District","Greenwich High School","Non-ELL",602,589,97.8,8,1.3,"*","*"
"Greenwich School District","Greenwich High School","Non-High Needs",497,495,99.6,"*","*","*","*"
"Greenwich School District","Greenwich High School","Non-Hispanic",539,526,97.6,6,1.1,7,1.3
"Greenwich School District","Greenwich High School","Non-Special Education",568,559,98.4,"*","*",8,1.4
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",568,556,97.9,"*","*",7,1.2
"Greenwich School District","Greenwich High School","Asian",44,42,95.5,"*","*","*","*"
"Greenwich School District","Greenwich High School","ELL",30,26,86.7,"*","*","*","*"
"Greenwich School District","Greenwich High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","Special Education",64,56,87.5,7,10.9,"*","*"
"Greenwich School District","Greenwich High School","White",473,463,97.9,"*","*","*","*"
"Griswold School District","Griswold High School","All Students",198,166,83.8,"*","*",30,15.2
"Griswold School District","Griswold High School","Black","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Eligible For Free Lunch",27,16,59.3,"*","*",10,37.0
"Griswold School District","Griswold High School","Eligible For Lunch",35,21,60.0,"*","*",13,37.1
"Griswold School District","Griswold High School","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Female",106,92,86.8,"*","*",12,11.3
"Griswold School District","Griswold High School","High Needs",50,29,58.0,"*","*",19,38.0
"Griswold School District","Griswold High School","Hispanic",6,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Male",92,74,80.4,"*","*",18,19.6
"Griswold School District","Griswold High School","Non-ELL",198,166,83.8,"*","*",30,15.2
"Griswold School District","Griswold High School","Non-High Needs",148,137,92.6,"*","*",11,7.4
"Griswold School District","Griswold High School","Non-Hispanic",192,162,84.4,"*","*",28,14.6
"Griswold School District","Griswold High School","Non-Special Education",176,157,89.2,"*","*",19,10.8
"Griswold School District","Griswold High School","Not Eligible For Lunch",163,145,89.0,"*","*",17,10.4
"Griswold School District","Griswold High School","Asian","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Indian or Alaska Native",6,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Special Education",22,9,40.9,"*","*",11,50.0
"Griswold School District","Griswold High School","White",180,154,85.6,"*","*",24,13.3
"Groton School District","Robert E. Fitch High School","All Students",327,271,82.9,"*","*",54,16.5
"Groton School District","Robert E. Fitch High School","Black",47,38,80.9,"*","*",9,19.1
