"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Gender"

"",,,,"Graduates",,"Non-Graduates",,,
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",73,69,94.5,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",34,33,97.1,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",180,124,68.9,"*","*",54,30.0
"Waterbury School District","Wilby High School","Male",176,120,68.2,"*","*",52,29.5
"Waterford School District","Waterford High School","Female",118,109,92.4,"*","*",7,5.9
"Waterford School District","Waterford High School","Male",120,114,95.0,"*","*",6,5.0
"Watertown School District","Watertown High School","Female",121,115,95.0,"*","*",6,5.0
"Watertown School District","Watertown High School","Male",111,101,91.0,"*","*",7,6.3
"West Hartford School District","Conard High School","Female",172,167,97.1,"*","*","*","*"
"West Hartford School District","Conard High School","Male",168,160,95.2,"*","*",8,4.8
"West Hartford School District","Hall High School","Female",199,195,98.0,"*","*","*","*"
"West Hartford School District","Hall High School","Male",194,182,93.8,"*","*",12,6.2
"West Haven School District","West Haven High School","Female",196,156,79.6,"*","*",38,19.4
"West Haven School District","West Haven High School","Male",182,132,72.5,"*","*",50,27.5
"Westbrook School District","Westbrook High School","Female",43,41,95.3,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",39,37,94.9,"*","*","*","*"
"Weston School District","Weston High School","Female",105,105,100.0,"*","*","*","*"
"Weston School District","Weston High School","Male",84,84,100.0,"*","*","*","*"
"Westport School District","Staples High School","Female",232,229,98.7,"*","*","*","*"
"Westport School District","Staples High School","Male",193,190,98.4,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",145,138,95.2,"*","*",6,4.1
"Wethersfield School District","Wethersfield High School","Male",143,130,90.9,"*","*",11,7.7
"Wilton School District","Wilton High School","Female",155,155,100.0,"*","*","*","*"
"Wilton School District","Wilton High School","Male",156,155,99.4,"*","*","*","*"
"Windham School District","Windham High School","Female",79,64,81.0,"*","*",12,15.2
"Windham School District","Windham High School","Male",100,75,75.0,"*","*",25,25.0
"Windsor Locks School District","Windsor Locks High School","Female",70,65,92.9,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",76,71,93.4,"*","*","*","*"
"Windsor School District","Windsor High School","Female",153,140,91.5,"*","*",12,7.8
"Windsor School District","Windsor High School","Male",162,145,89.5,"*","*",14,8.6
"Wolcott School District","Wolcott High School","Female",113,108,95.6,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",106,100,94.3,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",148,142,95.9,"*","*",6,4.1
"Woodstock Academy District","Woodstock Academy","Male",138,132,95.7,"*","*",6,4.3

