"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, High Needs Status"

"",,,,"Graduates",,"Non-Graduates",,,
"Thomaston School District","Thomaston High School","High Needs",36,32,88.9,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-High Needs",54,52,96.3,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","High Needs",35,27,77.1,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-High Needs",64,62,96.9,"*","*","*","*"
"Tolland School District","Tolland High School","High Needs",30,29,96.7,"*","*","*","*"
"Tolland School District","Tolland High School","Non-High Needs",198,195,98.5,"*","*","*","*"
"Torrington School District","Torrington High School","High Needs",139,99,71.2,"*","*",39,28.1
"Torrington School District","Torrington High School","Non-High Needs",154,145,94.2,"*","*",9,5.8
"Trumbull School District","Trumbull High School","High Needs",93,88,94.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-High Needs",445,443,99.6,"*","*","*","*"
"Vernon School District","Rockville High School","High Needs",105,82,78.1,"*","*",23,21.9
"Vernon School District","Rockville High School","Non-High Needs",153,142,92.8,"*","*",11,7.2
"Wallingford School District","Lyman Hall High School","High Needs",85,70,82.4,"*","*",14,16.5
"Wallingford School District","Lyman Hall High School","Non-High Needs",198,196,99.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","High Needs",51,43,84.3,"*","*",8,15.7
"Wallingford School District","Mark T. Sheehan High School","Non-High Needs",190,186,97.9,"*","*","*","*"
"Waterbury School District","Crosby High School","High Needs",308,195,63.3,"*","*",109,35.4
"Waterbury School District","Crosby High School","Non-High Needs",36,23,63.9,"*","*",13,36.1
"Waterbury School District","John F. Kennedy High School","High Needs",313,215,68.7,"*","*",97,31.0
"Waterbury School District","John F. Kennedy High School","Non-High Needs",53,40,75.5,"*","*",13,24.5
"Waterbury School District","Waterbury Arts Magnet School (High)","High Needs",59,57,96.6,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-High Needs",48,45,93.8,"*","*","*","*"
"Waterbury School District","Wilby High School","High Needs",318,215,67.6,6,1.9,97,30.5
"Waterbury School District","Wilby High School","Non-High Needs",38,29,76.3,"*","*",9,23.7
"Waterford School District","Waterford High School","High Needs",64,53,82.8,"*","*","*","*"
"Waterford School District","Waterford High School","Non-High Needs",174,170,97.7,"*","*","*","*"
"Watertown School District","Watertown High School","High Needs",75,62,82.7,"*","*","*","*"
"Watertown School District","Watertown High School","Non-High Needs",157,154,98.1,"*","*","*","*"
"West Hartford School District","Conard High School","High Needs",112,103,92.0,"*","*",9,8.0
"West Hartford School District","Conard High School","Non-High Needs",228,224,98.2,"*","*","*","*"
"West Hartford School District","Hall High School","High Needs",110,97,88.2,"*","*",13,11.8
"West Hartford School District","Hall High School","Non-High Needs",283,280,98.9,"*","*","*","*"
"West Haven School District","West Haven High School","High Needs",248,177,71.4,"*","*",69,27.8
"West Haven School District","West Haven High School","Non-High Needs",130,111,85.4,"*","*",19,14.6
"Westbrook School District","Westbrook High School","High Needs",18,16,88.9,"*","*","*","*"
"Westbrook School District","Westbrook High School","Non-High Needs",64,62,96.9,"*","*","*","*"
"Weston School District","Weston High School","High Needs",27,27,100.0,"*","*","*","*"
"Weston School District","Weston High School","Non-High Needs",162,162,100.0,"*","*","*","*"
"Westport School District","Staples High School","High Needs",76,72,94.7,"*","*","*","*"
"Westport School District","Staples High School","Non-High Needs",349,347,99.4,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","High Needs",78,65,83.3,"*","*",10,12.8
"Wethersfield School District","Wethersfield High School","Non-High Needs",210,203,96.7,"*","*",7,3.3
"Wilton School District","Wilton High School","High Needs",35,34,97.1,"*","*","*","*"
"Wilton School District","Wilton High School","Non-High Needs",276,276,100.0,"*","*","*","*"
"Windham School District","Windham High School","High Needs",131,96,73.3,"*","*","*","*"
"Windham School District","Windham High School","Non-High Needs",48,43,89.6,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","High Needs",60,52,86.7,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-High Needs",86,84,97.7,"*","*","*","*"
"Windsor School District","Windsor High School","High Needs",125,105,84.0,"*","*",18,14.4
"Windsor School District","Windsor High School","Non-High Needs",190,180,94.7,"*","*",8,4.2
"Wolcott School District","Wolcott High School","High Needs",79,72,91.1,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-High Needs",140,136,97.1,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","High Needs",52,44,84.6,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-High Needs",234,230,98.3,"*","*","*","*"

