"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, Special Education Status"

"Regional School District 09","Joel Barlow High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Special Education","N/A","*","*","*","N/A","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-Special Education","*","*","*","N/A","*","*","*","N/A"
"Regional School District 12","Shepaug Valley High School","Special Education","*","*","*","N/A","*","*","*","N/A"
"Regional School District 12","Shepaug Valley School","Non-Special Education","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Regional School District 12","Shepaug Valley School","Special Education","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Regional School District 13","Coginchaug Regional High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Special Education","*","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-Special Education","*",6.6,2.6,"*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Special Education","*",10.7,14.9,"*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education","*","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education","*","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Special Education","*","*","*","*","*","*","*","*"
"Shelton School District","Shelton High School","Non-Special Education","*",4.3,4.6,3.3,"*","*","*","*"
"Shelton School District","Shelton High School","Special Education","*",21.4,33.3,23.1,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education","*","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Special Education","*","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Special Education","*","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education","*","*","*","*","*","*","*","*"
"Southington School District","Southington High School","Non-Special Education","*","*",4.0,"*","*","*","*","*"
"Southington School District","Southington High School","Special Education","*","*",9.7,"*","*","*","*","*"
"Stafford School District","Stafford High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Special Education","*","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",19.0,"*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",60.0,"*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","Non-Special Education",10.8,10.3,8.3,5.0,"*","*",1.3,1.7
"Stamford School District","Stamford High School","Special Education","*",13.7,"*","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",4.4,"*","*","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education","*","*","*","*","*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",9.8,11.3,8.0,6.6,"*","*","*","*"
"Stamford School District","Westhill High School","Special Education",15.1,"*",15.9,12.3,"*",9.7,"*","*"
"Stonington School District","Stonington High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Special Education","*","*","*","*","*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",6.8,7.9,4.2,"*","*","*","*","*"
"Stratford School District","Bunnell High School","Special Education","*","*","*","*",17.6,"*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",8.0,7.6,4.8,5.0,"*","*","*","*"
"Stratford School District","Stratford High School","Special Education","*","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Special Education","*","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education","*","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education","*","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education","*","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education","*","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Special Education","*","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","Non-Special Education",15.1,14.9,"*","*","*","*","*","*"
"Torrington School District","Torrington High School","Special Education",32.1,26.3,"*","*","*","*","*","*"
"Trumbull School District","Trumbull High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education","*","*","*","*","*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",13.5,11.4,11.3,9.8,"*","*","*","*"
"Vernon School District","Rockville High School","Special Education",21.4,31.8,27.6,17.6,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Non-Special Education",8.7,4.4,4.8,5.5,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Special Education","*","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",7.9,3.7,3.3,3.6,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Special Education","*","*","*","*","*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",33.3,35.1,30.4,23.0,"*","*","*","*"
"Waterbury School District","Crosby High School","Special Education",37.8,38.1,32.7,24.5,"*","*",11.5,"*"
"Waterbury School District","John F. Kennedy High School","Non-Special Education",23.3,29.0,28.5,25.9,"*","*","*","*"
"Waterbury School District","John F. Kennedy High School","Special Education",39.6,38.1,31.7,47.1,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education","*","*","*","*","*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education","*","*","*","*","*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",34.9,28.4,19.7,28.9,"*","*","*","*"
"Waterbury School District","Wilby High School","Special Education",26.9,37.7,40.4,27.8,"*",11.3,"*","*"
"Waterford School District","Waterford High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","Special Education","*","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",4.7,"*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","Special Education",30.0,"*","*","*","*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",7.1,3.6,4.6,1.9,"*","*","*","*"
"West Hartford School District","Conard High School","Special Education","*","*","*","*","*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",1.9,3.1,2.9,"*","*","*","*","*"
"West Hartford School District","Hall High School","Special Education","*","*","*","*","*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",27.1,22.6,25.6,17.5,"*","*","*","*"
"West Haven School District","West Haven High School","Special Education",28.6,29.3,17.1,27.8,"*","*","*","*"
"Westbrook School District","Westbrook High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education","*","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Special Education","*","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Special Education","*","*","*","*","*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education","*","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Special Education","*","*","*","*","*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",27.0,18.2,"*",13.9,"*","*","*","*"
"Windham School District","Windham High School","Special Education",30.8,27.7,"*",27.3,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education","*","*","*","*","*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education","*","*",6.4,"*","*","*","*","*"
"Windsor School District","Windsor High School","Special Education","*","*",20.5,"*","*","*","*","*"
"Wolcott School District","Wolcott High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education","*","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education","*","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education","*","*","*","*","*","*","*","*"

