"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",63,60,95.2,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",27,22,81.5,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch",10,10,100.0,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",215,122,56.7,"*","*",89,41.4
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",11,8,72.7,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",83,50,60.2,"*","*",32,38.6
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",22,19,86.4,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch",8,7,87.5,"*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",37,26,70.3,"*","*",9,24.3
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Not Eligible For Lunch",19,16,84.2,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",17,15,88.2,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"New Haven School District","Sound School","Not Eligible For Lunch",38,36,94.7,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",353,206,58.4,14,4.0,133,37.7
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",12,10,83.3,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",110,76,69.1,"*","*",32,29.1
"New London School District","New London High School","Eligible For Free Lunch",138,89,64.5,8,5.8,41,29.7
"New London School District","New London High School","Eligible For Reduced Lunch",31,21,67.7,"*","*",7,22.6
"New London School District","New London High School","Not Eligible For Lunch",91,70,76.9,"*","*",20,22.0
"New Milford School District","New Milford High School","Eligible For Free Lunch",25,17,68.0,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",11,9,81.8,"*","*","*","*"
"New Milford School District","New Milford High School","Not Eligible For Lunch",357,323,90.5,"*","*",31,8.7
"Newington School District","Newington High School","Eligible For Free Lunch",47,34,72.3,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Reduced Lunch",19,18,94.7,"*","*","*","*"
"Newington School District","Newington High School","Not Eligible For Lunch",343,315,91.8,7,2.0,21,6.1
"Newtown School District","Newtown High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Not Eligible For Lunch",430,415,96.5,"*","*",15,3.5
"North Branford School District","North Branford High School","Eligible For Free Lunch",13,"*","*","*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"North Branford School District","North Branford High School","Not Eligible For Lunch",177,172,97.2,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Free Lunch",30,25,83.3,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"North Haven School District","North Haven High School","Not Eligible For Lunch",265,235,88.7,"*","*",28,10.6
"North Stonington School District","Wheeler High School","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",55,52,94.5,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",105,87,82.9,"*","*",16,15.2
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",32,31,96.9,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",308,288,93.5,"*","*",17,5.5
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",77,61,79.2,"*","*",14,18.2
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",285,260,91.2,"*","*",25,8.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",30,"*","*","*","*",16,53.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch",30,15,50.0,"*","*",14,46.7
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",114,82,71.9,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",40,35,87.5,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",458,397,86.7,"*","*",58,12.7
"Norwich School District","Thames River Academy","Eligible For Free Lunch",12,"*","*","*","*",9,75.0
"Norwich School District","Thames River Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",115,110,95.7,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",148,143,96.6,"*","*","*","*"
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",29,21,72.4,"*","*","*","*"
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",16,14,87.5,"*","*","*","*"
"Plainfield School District","Plainfield High School","Not Eligible For Lunch",181,169,93.4,"*","*",10,5.5
"Plainville School District","Plainville High School","Eligible For Free Lunch",15,9,60.0,"*","*","*","*"
"Plainville School District","Plainville High School","Eligible For Reduced Lunch",13,13,100.0,"*","*","*","*"
"Plainville School District","Plainville High School","Not Eligible For Lunch",202,187,92.6,"*","*",15,7.4
"Plymouth School District","Terryville High School","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Plymouth School District","Terryville High School","Not Eligible For Lunch",120,116,96.7,"*","*","*","*"
"Portland School District","Portland High School","Eligible For Free Lunch",12,7,58.3,"*","*","*","*"
"Portland School District","Portland High School","Not Eligible For Lunch",85,75,88.2,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Free Lunch",21,"*","*","*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Putnam School District","Putnam High School","Not Eligible For Lunch",45,42,93.3,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",120,106,88.3,"*","*",14,11.7
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",155,145,93.5,"*","*",9,5.8
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",390,372,95.4,"*","*",17,4.4
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",92,82,89.1,"*","*",10,10.9
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",175,172,98.3,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 08","RHAM High School","Not Eligible For Lunch",255,229,89.8,"*","*",22,8.6
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch",7,7,100.0,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",167,163,97.6,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",28,24,85.7,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch",90,78,86.7,"*","*",12,13.3
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch",12,"*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",198,194,98.0,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch",11,8,72.7,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch",9,6,66.7,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",367,351,95.6,"*","*",12,3.3
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",17,"*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",173,157,90.8,"*","*",12,6.9
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",173,165,95.4,"*","*",8,4.6
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",129,127,98.4,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",19,"*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",257,228,88.7,7,2.7,22,8.6
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",418,407,97.4,"*","*",6,1.4
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",167,155,92.8,"*","*",12,7.2
"Seymour School District","Seymour High School","Eligible For Free Lunch",27,"*","*","*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",9,"*","*","*","*","*","*"
"Seymour School District","Seymour High School","Not Eligible For Lunch",151,139,92.1,"*","*",12,7.9
"Shelton School District","Shelton High School","Eligible For Free Lunch",39,33,84.6,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",19,17,89.5,"*","*","*","*"
"Shelton School District","Shelton High School","Not Eligible For Lunch",336,314,93.5,6,1.8,16,4.8
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",12,11,91.7,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",338,326,96.4,"*","*",8,2.4
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",138,133,96.4,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",16,10,62.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",389,370,95.1,"*","*",19,4.9
"Southington School District","Southington High School","Eligible For Free Lunch",26,20,76.9,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Southington School District","Southington High School","Not Eligible For Lunch",497,475,95.6,"*","*",19,3.8
"Stafford School District","Stafford High School","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Stafford School District","Stafford High School","Not Eligible For Lunch",112,98,87.5,"*","*",14,12.5
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",37,20,54.1,7,18.9,10,27.0
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",139,113,81.3,"*","*",21,15.1
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",37,35,94.6,"*","*","*","*"
"Stamford School District","Stamford High School","Not Eligible For Lunch",267,242,90.6,"*","*",24,9.0
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",22,21,95.5,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",104,99,95.2,"*","*","*","*"
"Stamford School District","Westhill High School","Eligible For Free Lunch",197,163,82.7,"*","*",29,14.7
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",58,50,86.2,"*","*",6,10.3
"Stamford School District","Westhill High School","Not Eligible For Lunch",340,313,92.1,"*","*",26,7.6
"Stonington School District","Stonington High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",188,182,96.8,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Free Lunch",46,35,76.1,"*","*",9,19.6
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",25,22,88.0,"*","*","*","*"
"Stratford School District","Bunnell High School","Not Eligible For Lunch",255,237,92.9,"*","*",13,5.1
"Stratford School District","Stratford High School","Eligible For Free Lunch",69,61,88.4,"*","*",7,10.1
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",31,29,93.5,"*","*","*","*"
"Stratford School District","Stratford High School","Not Eligible For Lunch",142,129,90.8,"*","*",12,8.5
"Suffield School District","Suffield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Not Eligible For Lunch",204,199,97.5,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",18,17,94.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",11,7,63.6,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",51,46,90.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",7,"*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",88,85,96.6,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch","*","*","*","*","*",6,40.0
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",78,74,94.9,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",56,34,60.7,"*","*","*","*"
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",16,11,68.8,"*","*","*","*"
"Torrington School District","Torrington High School","Not Eligible For Lunch",208,183,88.0,"*","*",22,10.6
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",12,12,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",480,475,99.0,"*","*","*","*"
"Vernon School District","Rockville High School","Eligible For Free Lunch",52,36,69.2,"*","*","*","*"
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",14,10,71.4,"*","*","*","*"
"Vernon School District","Rockville High School","Not Eligible For Lunch",221,197,89.1,"*","*",23,10.4
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",15,13,86.7,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",272,245,90.1,"*","*",23,8.5
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",239,219,91.6,"*","*",16,6.7
"Waterbury School District","Crosby High School","Eligible For Free Lunch",255,162,63.5,"*","*",91,35.7
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",48,40,83.3,"*","*",7,14.6
"Waterbury School District","Crosby High School","Not Eligible For Lunch",112,70,62.5,"*","*",42,37.5
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",187,125,66.8,"*","*",61,32.6
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",40,29,72.5,"*","*",11,27.5
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",134,113,84.3,"*","*",20,14.9
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",31,31,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",20,19,95.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",63,62,98.4,"*","*","*","*"
"Waterbury School District","Wilby High School","Eligible For Free Lunch",226,136,60.2,"*","*",87,38.5
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",29,25,86.2,"*","*","*","*"
"Waterbury School District","Wilby High School","Not Eligible For Lunch",89,62,69.7,"*","*",26,29.2
"Waterford School District","Waterford High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","Not Eligible For Lunch",252,236,93.7,"*","*",15,6.0
"Watertown School District","Watertown High School","Eligible For Free Lunch",20,16,80.0,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Watertown School District","Watertown High School","Not Eligible For Lunch",217,198,91.2,"*","*",15,6.9
"West Hartford School District","Conard High School","Eligible For Free Lunch",58,42,72.4,"*","*",15,25.9
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",15,10,66.7,"*","*","*","*"
"West Hartford School District","Conard High School","Not Eligible For Lunch",336,321,95.5,"*","*",13,3.9
"West Hartford School District","Hall High School","Eligible For Free Lunch",41,39,95.1,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",14,12,85.7,"*","*","*","*"
"West Hartford School District","Hall High School","Not Eligible For Lunch",347,339,97.7,"*","*","*","*"
"West Haven School District","West Haven High School","Eligible For Free Lunch",158,96,60.8,"*","*",61,38.6
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",40,30,75.0,"*","*",10,25.0
"West Haven School District","West Haven High School","Not Eligible For Lunch",254,201,79.1,"*","*",52,20.5
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",71,68,95.8,"*","*","*","*"
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",453,449,99.1,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",28,24,85.7,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",263,248,94.3,"*","*",13,4.9
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Windham School District","Windham High School","Eligible For Free Lunch",124,65,52.4,"*","*",54,43.5
"Windham School District","Windham High School","Eligible For Reduced Lunch",12,10,83.3,"*","*","*","*"
"Windham School District","Windham High School","Not Eligible For Lunch",114,98,86.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",17,11,64.7,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",108,100,92.6,"*","*","*","*"
"Windsor School District","Windsor High School","Eligible For Free Lunch",64,50,78.1,"*","*","*","*"
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",31,28,90.3,"*","*","*","*"
"Windsor School District","Windsor High School","Not Eligible For Lunch",252,228,90.5,"*","*",21,8.3
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",21,18,85.7,"*","*","*","*"
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",187,180,96.3,"*","*",6,3.2
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",287,272,94.8,"*","*",15,5.2

