"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",293,289,98.6,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",174,141,81.0,"*","*",32,18.4
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",52,49,94.2,"*","*","*","*"
"Manchester School District","Manchester High School","Not Eligible For Lunch",188,183,97.3,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",154,113,73.4,"*","*",39,25.3
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",42,37,88.1,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",108,96,88.9,"*","*",9,8.3
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",171,130,76.0,"*","*",41,24.0
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch",31,30,96.8,"*","*","*","*"
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",88,79,89.8,"*","*",8,9.1
"Middletown School District","Middletown High School","Eligible For Free Lunch",106,87,82.1,"*","*",18,17.0
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",20,18,90.0,"*","*","*","*"
"Middletown School District","Middletown High School","Not Eligible For Lunch",173,169,97.7,"*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",49,42,85.7,"*","*",7,14.3
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",182,175,96.2,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",37,35,94.6,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",188,184,97.9,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch",20,20,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch",18,18,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",255,251,98.4,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",46,38,82.6,"*","*",8,17.4
"Montville School District","Montville High School","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",122,116,95.1,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",117,91,77.8,"*","*",22,18.8
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",48,39,81.3,"*","*",8,16.7
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",165,148,89.7,"*","*",14,8.5
"New Britain School District","New Britain High School","Eligible For Free Lunch",407,282,69.3,14,3.4,111,27.3
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",79,71,89.9,"*","*",8,10.1
"New Britain School District","New Britain High School","Not Eligible For Lunch",126,105,83.3,"*","*",20,15.9
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch",15,13,86.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",210,208,99.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Free Lunch",100,95,95.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Reduced Lunch",33,33,100.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Not Eligible For Lunch",31,28,90.3,"*","*","*","*"
"New Haven School District","High School In The Community","Eligible For Free Lunch",46,27,58.7,"*","*",16,34.8
"New Haven School District","High School In The Community","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Haven School District","High School In The Community","Not Eligible For Lunch",7,"*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",123,111,90.2,"*","*",12,9.8
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",25,23,92.0,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",22,20,90.9,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",25,24,96.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch",7,6,85.7,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",194,149,76.8,8,4.1,37,19.1
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",21,15,71.4,"*","*",6,28.6
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",47,31,66.0,"*","*",13,27.7
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",54,47,87.0,"*","*",7,13.0
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch",14,14,100.0,"*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",35,29,82.9,"*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"New Haven School District","New Haven Academy","Not Eligible For Lunch",16,16,100.0,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",31,30,96.8,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"New Haven School District","Sound School","Not Eligible For Lunch",38,35,92.1,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",218,142,65.1,"*","*",71,32.6
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",20,19,95.0,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",47,37,78.7,"*","*",9,19.1
"New London School District","New London High School","Eligible For Free Lunch",187,144,77.0,"*","*",39,20.9
"New London School District","New London High School","Eligible For Reduced Lunch",19,18,94.7,"*","*","*","*"
"New London School District","New London High School","Not Eligible For Lunch",14,11,78.6,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Free Lunch",49,38,77.6,"*","*",11,22.4
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",22,20,90.9,"*","*","*","*"
"New Milford School District","New Milford High School","Not Eligible For Lunch",304,292,96.1,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Free Lunch",60,52,86.7,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Reduced Lunch",24,20,83.3,"*","*","*","*"
"Newington School District","Newington High School","Not Eligible For Lunch",279,272,97.5,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Free Lunch",21,18,85.7,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","Not Eligible For Lunch",388,382,98.5,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Free Lunch",19,15,78.9,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"North Branford School District","North Branford High School","Not Eligible For Lunch",116,110,94.8,"*","*",6,5.2
"North Haven School District","North Haven High School","Eligible For Free Lunch",38,30,78.9,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",18,14,77.8,"*","*","*","*"
"North Haven School District","North Haven High School","Not Eligible For Lunch",255,242,94.9,"*","*",10,3.9
"North Stonington School District","Wheeler High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",45,44,97.8,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",157,127,80.9,16,10.2,14,8.9
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",40,37,92.5,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",198,183,92.4,"*","*",10,5.1
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",132,114,86.4,6,4.5,12,9.1
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",26,25,96.2,"*","*","*","*"
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",217,206,94.9,"*","*",9,4.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",33,9,27.3,14,42.4,10,30.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",189,149,78.8,"*","*",39,20.6
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",38,32,84.2,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",375,355,94.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch",22,19,86.4,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",104,100,96.2,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",164,160,97.6,"*","*","*","*"
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",58,49,84.5,"*","*",8,13.8
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",19,17,89.5,"*","*","*","*"
"Plainfield School District","Plainfield High School","Not Eligible For Lunch",92,84,91.3,"*","*","*","*"
"Plainville School District","Plainville High School","Eligible For Free Lunch",38,31,81.6,"*","*",7,18.4
"Plainville School District","Plainville High School","Eligible For Reduced Lunch",29,26,89.7,"*","*","*","*"
"Plainville School District","Plainville High School","Not Eligible For Lunch",105,103,98.1,"*","*","*","*"
"Plymouth School District","Terryville High School","Eligible For Free Lunch",21,19,90.5,"*","*","*","*"
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",12,11,91.7,"*","*","*","*"
"Plymouth School District","Terryville High School","Not Eligible For Lunch",94,88,93.6,"*","*","*","*"
"Portland School District","Portland High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Not Eligible For Lunch",94,93,98.9,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Free Lunch",35,30,85.7,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Putnam School District","Putnam High School","Not Eligible For Lunch",24,23,95.8,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch",13,12,92.3,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",97,91,93.8,"*","*",6,6.2
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch",9,9,100.0,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch",7,6,85.7,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",120,118,98.3,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch",15,"*","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",392,386,98.5,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",76,71,93.4,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",166,165,99.4,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Free Lunch",19,16,84.2,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Regional School District 08","RHAM High School","Not Eligible For Lunch",256,249,97.3,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch",235,231,98.3,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",198,192,97.0,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",23,23,100.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley School","Not Eligible For Lunch",66,66,100.0,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch",121,118,97.5,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",189,186,98.4,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",303,299,98.7,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",17,16,94.1,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",144,140,97.2,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",135,134,99.3,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",101,99,98.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",32,31,96.9,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",12,11,91.7,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",236,232,98.3,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",428,422,98.6,"*","*",6,1.4
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",18,16,88.9,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",154,145,94.2,"*","*",9,5.8
"Seymour School District","Seymour High School","Eligible For Free Lunch",30,23,76.7,"*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Seymour School District","Seymour High School","Not Eligible For Lunch",93,88,94.6,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Free Lunch",57,49,86.0,"*","*",8,14.0
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",30,26,86.7,"*","*","*","*"
"Shelton School District","Shelton High School","Not Eligible For Lunch",275,268,97.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",25,22,88.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",356,350,98.3,"*","*",6,1.7
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",117,115,98.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",22,22,100.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",302,298,98.7,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Free Lunch",53,47,88.7,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Reduced Lunch",24,21,87.5,"*","*","*","*"
"Southington School District","Southington High School","Not Eligible For Lunch",424,416,98.1,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Free Lunch",26,23,88.5,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Stafford School District","Stafford High School","Not Eligible For Lunch",105,102,97.1,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",50,21,42.0,13,26.0,16,32.0
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",226,202,89.4,7,3.1,17,7.5
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",49,48,98.0,"*","*","*","*"
"Stamford School District","Stamford High School","Not Eligible For Lunch",198,190,96.0,"*","*",6,3.0
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",35,35,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",19,19,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",111,110,99.1,"*","*","*","*"
"Stamford School District","Westhill High School","Eligible For Free Lunch",238,212,89.1,"*","*",25,10.5
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",53,52,98.1,"*","*","*","*"
"Stamford School District","Westhill High School","Not Eligible For Lunch",238,225,94.5,"*","*",12,5.0
"Stonington School District","Stonington High School","Eligible For Free Lunch",28,25,89.3,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",131,129,98.5,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Free Lunch",89,86,96.6,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",45,44,97.8,"*","*","*","*"
"Stratford School District","Bunnell High School","Not Eligible For Lunch",200,198,99.0,"*","*","*","*"
"Stratford School District","Stratford High School","Eligible For Free Lunch",85,74,87.1,"*","*",10,11.8
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",35,33,94.3,"*","*","*","*"
"Stratford School District","Stratford High School","Not Eligible For Lunch",165,160,97.0,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Free Lunch",13,11,84.6,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Suffield School District","Suffield High School","Not Eligible For Lunch",193,186,96.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",20,18,90.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",28,26,92.9,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",46,42,91.3,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",52,51,98.1,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",21,18,85.7,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",53,50,94.3,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",208,194,93.3,11,5.3,"*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",101,86,85.1,"*","*",14,13.9
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",27,24,88.9,"*","*","*","*"
"Torrington School District","Torrington High School","Not Eligible For Lunch",127,121,95.3,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",44,40,90.9,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",25,23,92.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",480,470,97.9,7,1.5,"*","*"
"Vernon School District","Rockville High School","Eligible For Free Lunch",79,58,73.4,"*","*",18,22.8
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",24,18,75.0,"*","*","*","*"
"Vernon School District","Rockville High School","Not Eligible For Lunch",186,177,95.2,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",37,29,78.4,"*","*",8,21.6
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",198,188,94.9,"*","*",9,4.5
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch",24,20,83.3,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",197,192,97.5,"*","*","*","*"
"Waterbury School District","Crosby High School","Eligible For Free Lunch",307,229,74.6,"*","*",74,24.1
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",33,28,84.8,"*","*","*","*"
"Waterbury School District","Crosby High School","Not Eligible For Lunch",52,39,75.0,"*","*",12,23.1
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",266,174,65.4,"*","*",89,33.5
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",36,31,86.1,"*","*","*","*"
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",70,55,78.6,"*","*",13,18.6
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",54,52,96.3,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",56,56,100.0,"*","*","*","*"
"Waterbury School District","Wilby High School","Eligible For Free Lunch",282,198,70.2,"*","*",83,29.4
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",33,24,72.7,"*","*",8,24.2
"Waterbury School District","Wilby High School","Not Eligible For Lunch",48,35,72.9,"*","*",13,27.1
"Waterford School District","Waterford High School","Eligible For Free Lunch",21,16,76.2,"*","*","*","*"
"Waterford School District","Waterford High School","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"Waterford School District","Waterford High School","Not Eligible For Lunch",166,161,97.0,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Free Lunch",40,34,85.0,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",16,15,93.8,"*","*","*","*"
"Watertown School District","Watertown High School","Not Eligible For Lunch",172,166,96.5,"*","*","*","*"
"West Hartford School District","Conard High School","Eligible For Free Lunch",85,78,91.8,"*","*","*","*"
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",27,27,100.0,"*","*","*","*"
"West Hartford School District","Conard High School","Not Eligible For Lunch",234,230,98.3,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Free Lunch",45,44,97.8,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",27,26,96.3,"*","*","*","*"
"West Hartford School District","Hall High School","Not Eligible For Lunch",299,293,98.0,"*","*","*","*"
"West Haven School District","West Haven High School","Eligible For Free Lunch",208,158,76.0,"*","*",46,22.1
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",55,45,81.8,"*","*",9,16.4
"West Haven School District","West Haven High School","Not Eligible For Lunch",145,123,84.8,"*","*",20,13.8
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",59,59,100.0,"*","*","*","*"
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Not Eligible For Lunch",168,166,98.8,"*","*","*","*"
"Westport School District","Staples High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",419,417,99.5,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",37,33,89.2,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",27,24,88.9,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",239,231,96.7,"*","*","*","*"
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
