"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Race/Ethnicity"

"",,,,"Graduates",,"Non-Graduates",,,
"Killingly School District","Killingly High School","Hispanic",6,"*","*","*","*","*","*"
"Killingly School District","Killingly High School","Asian",7,"*","*","*","*","*","*"
"Killingly School District","Killingly High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","White",174,132,75.9,"*","*",38,21.8
"Lebanon School District","Lyman Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","White","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Black","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Hispanic",18,15,83.3,"*","*","*","*"
"Ledyard School District","Ledyard High School","Asian",13,13,100.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","White",182,170,93.4,"*","*",10,5.5
"Lisbon School District","Community Connection - The Big Picture High School","White","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Black","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Hispanic","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","White",87,83,95.4,"*","*","*","*"
"Madison School District","Daniel Hand High School","Black","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Hispanic","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Asian",14,14,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","White",289,281,97.2,"*","*",7,2.4
"Manchester School District","Manchester High School","Black",91,70,76.9,"*","*","*","*"
"Manchester School District","Manchester High School","Hispanic",102,64,62.7,"*","*",35,34.3
"Manchester School District","Manchester High School","Asian",33,31,93.9,"*","*","*","*"
"Manchester School District","Manchester High School","White",267,217,81.3,"*","*",45,16.9
"Meriden School District","Francis T. Maloney High School","Black",40,30,75.0,"*","*",9,22.5
"Meriden School District","Francis T. Maloney High School","Hispanic",117,79,67.5,"*","*",36,30.8
"Meriden School District","Francis T. Maloney High School","Asian",6,"*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","White",149,129,86.6,7,4.7,13,8.7
"Meriden School District","Orville H. Platt High School","Black",43,32,74.4,"*","*",11,25.6
"Meriden School District","Orville H. Platt High School","Hispanic",123,79,64.2,"*","*",44,35.8
"Meriden School District","Orville H. Platt High School","Asian","*","*","*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","White",130,105,80.8,"*","*",25,19.2
"Middletown School District","Middletown High School","Black",81,59,72.8,7,8.6,15,18.5
"Middletown School District","Middletown High School","Hispanic",28,20,71.4,"*","*",7,25.0
"Middletown School District","Middletown High School","Asian","*","*","*","*","*","*","*"
"Middletown School District","Middletown High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Middletown School District","Middletown High School","White",215,181,84.2,8,3.7,26,12.1
"Milford School District","Jonathan Law High School","Black",7,7,100.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","Hispanic",15,13,86.7,"*","*","*","*"
"Milford School District","Jonathan Law High School","Asian",7,7,100.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Milford School District","Jonathan Law High School","White",193,167,86.5,11,5.7,15,7.8
"Milford School District","Joseph A. Foran High School","Black",10,9,90.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Hispanic",15,13,86.7,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Asian","*","*","*","*","*","*","*"
"Milford School District","Joseph A. Foran High School","White",236,225,95.3,"*","*",7,3.0
"Monroe School District","Masuk High School","Black",12,12,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Hispanic",17,17,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Asian",15,15,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","White",321,314,97.8,"*","*","*","*"
"Montville School District","Montville High School","Black","*","*","*","*","*","*","*"
"Montville School District","Montville High School","Hispanic",17,13,76.5,"*","*","*","*"
"Montville School District","Montville High School","Asian",14,13,92.9,"*","*","*","*"
"Montville School District","Montville High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Montville School District","Montville High School","White",148,130,87.8,"*","*",15,10.1
"Naugatuck School District","Naugatuck High School","Black",37,31,83.8,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Hispanic",34,26,76.5,"*","*",7,20.6
"Naugatuck School District","Naugatuck High School","Asian",11,11,100.0,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","White",287,245,85.4,"*","*",38,13.2
"New Britain School District","New Britain High School","Black",125,86,68.8,"*","*",36,28.8
"New Britain School District","New Britain High School","Hispanic",397,206,51.9,11,2.8,180,45.3
"New Britain School District","New Britain High School","Asian","*","*","*","*","*","*","*"
"New Britain School District","New Britain High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Britain School District","New Britain High School","White",181,125,69.1,"*","*",52,28.7
"New Canaan School District","New Canaan High School","Black","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Hispanic","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Asian",8,7,87.5,"*","*","*","*"
"New Canaan School District","New Canaan High School","White",291,287,98.6,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Hispanic",9,7,77.8,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Asian",6,6,100.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","White",224,212,94.6,"*","*",10,4.5
"New Haven School District","Cooperative High School","Black",48,43,89.6,"*","*","*","*"
"New Haven School District","Cooperative High School","Hispanic",33,25,75.8,"*","*",8,24.2
"New Haven School District","Cooperative High School","Asian","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School","White",27,23,85.2,"*","*","*","*"
"New Haven School District","High School In The Community","Black",28,17,60.7,"*","*",10,35.7
"New Haven School District","High School In The Community","Hispanic",22,14,63.6,"*","*",7,31.8
"New Haven School District","High School In The Community","White",27,19,70.4,"*","*",8,29.6
"New Haven School District","Hill Regional Career High School","Black",88,81,92.0,"*","*",6,6.8
"New Haven School District","Hill Regional Career High School","Hispanic",48,37,77.1,"*","*",11,22.9
"New Haven School District","Hill Regional Career High School","Asian","*","*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","White",30,28,93.3,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Black",33,30,90.9,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Hispanic",7,"*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Black",237,150,63.3,"*","*",86,36.3
"New Haven School District","James Hillhouse High School","Hispanic",66,25,37.9,"*","*",37,56.1
"New Haven School District","James Hillhouse High School","White",6,"*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Black",18,15,83.3,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Hispanic",9,8,88.9,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","White",6,6,100.0,"*","*","*","*"
"New Haven School District","New Haven Academy","Black",36,28,77.8,"*","*",6,16.7
"New Haven School District","New Haven Academy","Hispanic",16,10,62.5,"*","*","*","*"
"New Haven School District","New Haven Academy","White",10,8,80.0,"*","*","*","*"
"New Haven School District","Sound School","Black","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Hispanic",10,9,90.0,"*","*","*","*"
"New Haven School District","Sound School","Asian","*","*","*","*","*","*","*"
"New Haven School District","Sound School","White",48,45,93.8,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Black",189,132,69.8,9,4.8,48,25.4
"New Haven School District","Wilbur Cross High School","Hispanic",243,123,50.6,6,2.5,114,46.9
"New Haven School District","Wilbur Cross High School","Asian",7,"*","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School","White",35,31,88.6,"*","*","*","*"
"New London School District","New London High School","Black",83,60,72.3,"*","*",18,21.7
"New London School District","New London High School","Hispanic",102,65,63.7,6,5.9,31,30.4
"New London School District","New London High School","Asian","*","*","*","*","*","*","*"
"New London School District","New London High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New London School District","New London High School","White",65,47,72.3,"*","*",17,26.2
"New Milford School District","New Milford High School","Black",7,6,85.7,"*","*","*","*"
"New Milford School District","New Milford High School","Hispanic",20,17,85.0,"*","*","*","*"
"New Milford School District","New Milford High School","Asian",15,12,80.0,"*","*","*","*"
"New Milford School District","New Milford High School","White",351,314,89.5,"*","*",34,9.7
"Newington School District","Newington High School","Black",27,25,92.6,"*","*","*","*"
"Newington School District","Newington High School","Hispanic",30,24,80.0,"*","*","*","*"
"Newington School District","Newington High School","Asian",26,24,92.3,"*","*","*","*"
"Newington School District","Newington High School","White",326,294,90.2,8,2.5,24,7.4
"Newtown School District","Newtown High School","Black","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Hispanic",16,16,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","Asian","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","White",409,394,96.3,"*","*",15,3.7
"North Branford School District","North Branford High School","Black","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","Hispanic","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","Asian","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","White",187,177,94.7,"*","*",10,5.3
"North Haven School District","North Haven High School","Black",27,22,81.5,"*","*","*","*"
"North Haven School District","North Haven High School","Hispanic",14,11,78.6,"*","*","*","*"
"North Haven School District","North Haven High School","Asian",11,10,90.9,"*","*","*","*"
"North Haven School District","North Haven High School","White",252,226,89.7,"*","*",24,9.5
"North Stonington School District","Wheeler High School","Hispanic","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Asian","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","White",60,55,91.7,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Black",145,131,90.3,"*","*",11,7.6
"Norwalk School District","Brien McMahon High School","Hispanic",128,111,86.7,"*","*",16,12.5
"Norwalk School District","Brien McMahon High School","Asian",15,15,100.0,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","White",157,149,94.9,"*","*",7,4.5
"Norwalk School District","Norwalk High School","Black",83,73,88.0,"*","*",9,10.8
"Norwalk School District","Norwalk High School","Hispanic",110,93,84.5,"*","*",16,14.5
"Norwalk School District","Norwalk High School","Asian",19,18,94.7,"*","*","*","*"
"Norwalk School District","Norwalk High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk High School","White",166,153,92.2,"*","*",13,7.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Black",30,17,56.7,"*","*",11,36.7
"Norwalk School District","Norwalk Pathways Academy at Briggs","Hispanic",22,9,40.9,"*","*",13,59.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","White","*","*","*","*","*",6,60.0
"Norwich Free Academy District","Norwich Free Academy","Black",86,67,77.9,"*","*",19,22.1
"Norwich Free Academy District","Norwich Free Academy","Hispanic",80,60,75.0,"*","*",20,25.0
"Norwich Free Academy District","Norwich Free Academy","Asian","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","White",403,348,86.4,"*","*",50,12.4
"Norwich School District","Thames River Academy","Black",9,"*","*","*","*",8,88.9
"Norwich School District","Thames River Academy","Hispanic","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Asian","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","White",13,"*","*","*","*",9,69.2
"Old Saybrook School District","Old Saybrook Senior High School","Hispanic","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Asian",7,7,100.0,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","White",110,105,95.5,"*","*","*","*"
"Oxford School District","Oxford High School","Black","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Hispanic","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Asian","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","White",143,138,96.5,"*","*","*","*"
"Plainfield School District","Plainfield High School","Black","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","Hispanic","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","Asian","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","White",212,191,90.1,"*","*",16,7.5
"Plainville School District","Plainville High School","Black",12,11,91.7,"*","*","*","*"
"Plainville School District","Plainville High School","Hispanic","*","*","*","*","*","*","*"
"Plainville School District","Plainville High School","Asian","*","*","*","*","*","*","*"
"Plainville School District","Plainville High School","White",204,186,91.2,"*","*",18,8.8
"Plymouth School District","Terryville High School","Black","*","*","*","*","*","*","*"
"Plymouth School District","Terryville High School","Hispanic","*","*","*","*","*","*","*"
"Plymouth School District","Terryville High School","Asian","*","*","*","*","*","*","*"
"Plymouth School District","Terryville High School","White",131,127,96.9,"*","*","*","*"
"Portland School District","Portland High School","Black","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Hispanic","*","*","*","*","*","*","*"
"Portland School District","Portland High School","White",94,79,84.0,"*","*",14,14.9
"Putnam School District","Putnam High School","Black","*","*","*","*","*","*","*"
"Putnam School District","Putnam High School","Hispanic","*","*","*","*","*","*","*"
"Putnam School District","Putnam High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Putnam School District","Putnam High School","White",63,56,88.9,"*","*",6,9.5
"Regional School District 01","Housatonic Valley Regional High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","White",130,112,86.2,"*","*",17,13.1
"Regional School District 04","Valley Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","Asian",9,9,100.0,"*","*","*","*"
"Regional School District 04","Valley Regional High School","White",152,135,88.8,"*","*",16,10.5
"Regional School District 05","Amity Regional High School","Black",17,16,94.1,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Hispanic",13,11,84.6,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Asian",39,39,100.0,"*","*","*","*"
"Regional School District 05","Amity Regional High School","White",335,315,94.0,"*","*",19,5.7
"Regional School District 06","Wamogo Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","White",99,88,88.9,"*","*",11,11.1
"Regional School District 07","Northwestern Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","White",179,176,98.3,"*","*","*","*"
"Regional School District 08","RHAM High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 08","RHAM High School","Asian","*","*","*","*","*","*","*"
"Regional School District 08","RHAM High School","White",256,226,88.3,"*","*",25,9.8
"Regional School District 09","Joel Barlow High School","Black","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Hispanic",12,12,100.0,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Asian","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","White",200,194,97.0,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Black","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Asian","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","White",165,161,97.6,"*","*","*","*"
"Regional School District 11","Parish Hill High School","White",36,27,75.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Black","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Asian","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","White",89,77,86.5,"*","*",12,13.5
"Regional School District 13","Coginchaug Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","White",133,125,94.0,"*","*",7,5.3
"Regional School District 14","Nonnewaug High School","Black","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Asian","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","White",210,205,97.6,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Hispanic",8,8,100.0,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","White",368,347,94.3,"*","*",16,4.3
"Regional School District 16","Woodland Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Hispanic",8,7,87.5,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","White",180,161,89.4,6,3.3,13,7.2
"Regional School District 17","Haddam-Killingworth High School","Black","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Asian","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","White",174,164,94.3,"*","*",10,5.7
"Regional School District 18","Lyme-Old Lyme High School","Black","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Asian","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","White",125,123,98.4,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Black",10,7,70.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Hispanic",10,8,80.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Asian",12,10,83.3,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","White",250,220,88.0,8,3.2,22,8.8
"Ridgefield School District","Ridgefield High School","Black",8,7,87.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Hispanic",16,14,87.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Asian",11,11,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","White",394,385,97.7,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Black",7,"*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Hispanic",8,"*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Asian",8,8,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","White",153,144,94.1,"*","*",9,5.9
"Seymour School District","Seymour High School","Black","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Hispanic",14,10,71.4,"*","*","*","*"
"Seymour School District","Seymour High School","Asian",9,9,100.0,"*","*","*","*"
"Seymour School District","Seymour High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","White",155,137,88.4,"*","*",18,11.6
"Shelton School District","Shelton High School","Black","*","*","*","*","*","*","*"
"Shelton School District","Shelton High School","Hispanic",32,27,84.4,"*","*","*","*"
"Shelton School District","Shelton High School","Asian",18,18,100.0,"*","*","*","*"
"Shelton School District","Shelton High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Shelton School District","Shelton High School","White",327,302,92.4,6,1.8,19,5.8
"Simsbury School District","Simsbury High School","Black",17,17,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Hispanic",11,10,90.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","Asian",15,15,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","White",313,301,96.2,"*","*",8,2.6
"Somers School District","Somers High School","Black","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Hispanic","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Asian","*","*","*","*","*","*","*"
"Somers School District","Somers High School","White",137,132,96.4,"*","*","*","*"
"South Windsor School District","South Windsor High School","Black",21,21,100.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Hispanic",25,17,68.0,"*","*",8,32.0
"South Windsor School District","South Windsor High School","Asian",30,28,93.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","White",339,322,95.0,"*","*",15,4.4
"Southington School District","Southington High School","Black","*","*","*","*","*","*","*"
"Southington School District","Southington High School","Hispanic",19,16,84.2,"*","*","*","*"
"Southington School District","Southington High School","Asian",17,17,100.0,"*","*","*","*"
"Southington School District","Southington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Southington School District","Southington High School","White",485,463,95.5,"*","*",19,3.9
"Stafford School District","Stafford High School","Black","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Hispanic","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Asian",6,"*","*","*","*","*","*"
"Stafford School District","Stafford High School","White",122,107,87.7,"*","*",15,12.3
"Stamford Academy District","Stamford Academy","Black",36,21,58.3,"*","*",10,27.8
"Stamford Academy District","Stamford Academy","Hispanic",11,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Asian","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","White","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","Black",111,96,86.5,"*","*",12,10.8
"Stamford School District","Stamford High School","Hispanic",107,81,75.7,"*","*",24,22.4
"Stamford School District","Stamford High School","Asian",20,20,100.0,"*","*","*","*"
"Stamford School District","Stamford High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","White",204,193,94.6,"*","*",10,4.9
"Stamford School District","The Academy of Information Technology","Black",26,25,96.2,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Hispanic",35,34,97.1,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Asian","*","*","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","White",68,63,92.6,"*","*","*","*"
"Stamford School District","Westhill High School","Black",155,133,85.8,"*","*",19,12.3
"Stamford School District","Westhill High School","Hispanic",179,150,83.8,"*","*",26,14.5
"Stamford School District","Westhill High School","Asian",33,30,90.9,"*","*","*","*"
"Stamford School District","Westhill High School","White",228,213,93.4,"*","*",13,5.7
"Stonington School District","Stonington High School","Black","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Hispanic",6,6,100.0,"*","*","*","*"
"Stonington School District","Stonington High School","Asian","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","White",191,184,96.3,"*","*","*","*"
"Stratford School District","Bunnell High School","Black",60,51,85.0,"*","*",6,10.0
"Stratford School District","Bunnell High School","Hispanic",60,52,86.7,"*","*",7,11.7
"Stratford School District","Bunnell High School","Asian",6,6,100.0,"*","*","*","*"
"Stratford School District","Bunnell High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stratford School District","Bunnell High School","White",197,182,92.4,"*","*",12,6.1
"Stratford School District","Stratford High School","Black",81,72,88.9,"*","*",8,9.9
"Stratford School District","Stratford High School","Hispanic",51,47,92.2,"*","*","*","*"
"Stratford School District","Stratford High School","Asian","*","*","*","*","*","*","*"
"Stratford School District","Stratford High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stratford School District","Stratford High School","White",104,94,90.4,"*","*",8,7.7
"Suffield School District","Suffield High School","Black","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Hispanic","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","Asian","*","*","*","*","*","*","*"
"Suffield School District","Suffield High School","White",204,198,97.1,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Black",18,17,94.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Hispanic","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Black","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Hispanic","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Asian","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","White",63,54,85.7,"*","*",9,14.3
"Thomaston School District","Thomaston High School","Hispanic","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","White",97,91,93.8,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","White","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Black","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Hispanic","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Asian","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","White",214,201,93.9,12,5.6,"*","*"
"Torrington School District","Torrington High School","Black",17,14,82.4,"*","*","*","*"
"Torrington School District","Torrington High School","Hispanic",36,22,61.1,"*","*",13,36.1
"Torrington School District","Torrington High School","Asian","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","White",219,185,84.5,"*","*",31,14.2
"Trumbull School District","Trumbull High School","Black",32,32,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Hispanic",29,28,96.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Asian",25,25,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","White",415,411,99.0,"*","*","*","*"
"Vernon School District","Rockville High School","Black",33,26,78.8,"*","*",7,21.2
"Vernon School District","Rockville High School","Hispanic",21,16,76.2,"*","*","*","*"
"Vernon School District","Rockville High School","Asian","*","*","*","*","*","*","*"
"Vernon School District","Rockville High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Vernon School District","Rockville High School","White",216,186,86.1,"*","*",28,13.0
"Wallingford School District","Lyman Hall High School","Black","*","*","*","*","*","*","*"
"Wallingford School District","Lyman Hall High School","Hispanic",38,31,81.6,"*","*",7,18.4
