"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Free/Reduced Price Mea"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","N",371,337,90.8,337,75,22.3,133,39.5,89,26.4,40,11.9,129,38.3
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","N",135,134,99.3,134,23,17.2,35,26.1,49,36.6,27,20.1,76,56.7
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","F",116,116,100.0,116,76,65.5,33,28.4,7,6.0,0,0.0,7,6.0
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","N",48,48,100.0,48,30,62.5,10,20.8,8,16.7,0,0.0,8,16.7
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","F",119,118,99.2,118,68,57.6,35,29.7,"*","*","*","*",15,12.7
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","N",61,61,100.0,61,32,52.5,17,27.9,"*","*","*","*",12,19.7
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","F",98,97,99.0,97,47,48.5,32,33.0,"*","*","*","*",18,18.6
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","F",121,121,100.0,121,61,50.4,36,29.8,"*","*","*","*",24,19.8
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","N",112,112,100.0,112,27,24.1,45,40.2,27,24.1,13,11.6,40,35.7
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","R",23,23,100.0,23,9,39.1,7,30.4,"*","*","*","*",7,30.4
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","F",681,669,98.2,668,454,68.0,157,23.5,"*","*","*","*",57,8.5
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","N",315,309,98.1,309,152,49.2,98,31.7,40,12.9,19,6.1,59,19.1
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","R",93,92,98.9,92,46,50.0,32,34.8,"*","*","*","*",14,15.2
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","F",72,72,100.0,72,29,40.3,33,45.8,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","N",92,92,100.0,92,"*","*","*","*",30,32.6,18,19.6,48,52.2
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","F",82,82,100.0,82,29,35.4,25,30.5,19,23.2,9,11.0,28,34.1
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","F",63,60,95.2,60,17,28.3,"*","*",21,35.0,"*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N",52,50,96.2,50,"*","*","*","*","*","*",10,20.0,"*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","F",155,155,100.0,155,104,67.1,42,27.1,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",102,102,100.0,101,"*","*","*","*",11,10.9,"*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","F",95,95,100.0,94,50,53.2,28,29.8,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N",28,28,100.0,27,"*","*",16,59.3,0,0.0,"*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","F",123,123,100.0,123,84,68.3,30,24.4,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","N",58,58,100.0,58,"*","*","*","*",9,15.5,"*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","F",51,49,96.1,47,"*","*","*","*",0,0.0,0,0.0,0,0.0
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","F",55,55,100.0,55,"*","*",14,25.5,21,38.2,"*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",173,172,99.4,172,31,18.0,63,36.6,42,24.4,36,20.9,78,45.3
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","R",27,27,100.0,27,"*","*",12,44.4,10,37.0,"*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","F",73,73,100.0,72,23,31.9,"*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N",103,103,100.0,103,"*","*",32,31.1,39,37.9,"*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","F",70,70,100.0,70,43,61.4,"*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",63,63,100.0,63,"*","*",24,38.1,19,30.2,"*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","F",255,252,98.8,252,134,53.2,89,35.3,"*","*","*","*",29,11.5
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",239,236,98.7,236,94,39.8,83,35.2,44,18.6,15,6.4,59,25.0
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","R",81,79,97.5,79,37,46.8,29,36.7,"*","*","*","*",13,16.5
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","F",77,77,100.0,77,29,37.7,26,33.8,"*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",58,58,100.0,58,"*","*","*","*",19,32.8,"*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","F",117,115,98.3,115,"*","*",39,33.9,30,26.1,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",702,678,96.6,678,73,10.8,154,22.7,182,26.8,269,39.7,451,66.5
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","R",23,21,91.3,20,"*","*",7,35.0,9,45.0,"*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",130,129,99.2,129,7,5.4,26,20.2,49,38.0,47,36.4,96,74.4
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N",95,93,97.9,93,"*","*","*","*",26,28.0,49,52.7,75,80.6
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",59,59,100.0,59,"*","*","*","*",19,32.2,31,52.5,50,84.7
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","F","*","*","*","*",13,35.1,"*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N",44,44,100.0,44,"*","*",13,29.5,20,45.5,"*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","F",145,143,98.6,143,65,45.5,55,38.5,"*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",201,200,99.5,200,54,27.0,66,33.0,42,21.0,38,19.0,80,40.0
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","R",28,26,92.9,26,14,53.8,"*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","F",27,25,92.6,24,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",287,274,95.5,274,19,6.9,54,19.7,84,30.7,117,42.7,201,73.4
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",313,304,97.1,304,12,3.9,40,13.2,88,28.9,164,53.9,252,82.9
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","N",109,109,100.0,109,"*","*",22,20.2,42,38.5,41,37.6,83,76.1
"Ellington School District","=""0480011""","Center School","=""0480111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",74,71,95.9,71,6,8.5,16,22.5,27,38.0,22,31.0,49,69.0
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","F",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",379,377,99.5,377,39,10.3,113,30.0,128,34.0,97,25.7,225,59.7
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",392,389,99.2,389,25,6.4,94,24.2,126,32.4,144,37.0,270,69.4
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",174,174,100.0,174,12,6.9,19,10.9,68,39.1,75,43.1,143,82.2
"Ellington School District","=""0480011""","Windermere School","=""0480611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","F",268,268,100.0,268,73,27.2,84,31.3,61,22.8,50,18.7,111,41.4
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",66,66,100.0,66,"*","*",14,21.2,"*","*",29,43.9,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","R",42,42,100.0,42,"*","*",14,33.3,"*","*",12,28.6,"*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","F",115,114,99.1,114,35,30.7,38,33.3,"*","*","*","*",41,36.0
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",191,191,100.0,191,"*","*",60,31.4,67,35.1,"*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","R",21,21,100.0,21,"*","*",6,28.6,7,33.3,"*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","F",146,145,99.3,145,31,21.4,48,33.1,48,33.1,"*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",244,242,99.2,242,"*","*",79,32.6,94,38.8,45,18.6,139,57.4
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","R",23,23,100.0,23,"*","*",6,26.1,10,43.5,"*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","F",339,333,98.2,333,137,41.1,131,39.3,49,14.7,"*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",642,638,99.4,638,124,19.4,257,40.3,167,26.2,90,14.1,257,40.3
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","R",87,87,100.0,87,25,28.7,33,37.9,24,27.6,"*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","F",149,148,99.3,148,47,31.8,59,39.9,"*","*","*","*",42,28.4
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",231,231,100.0,231,32,13.9,82,35.5,77,33.3,40,17.3,117,50.6
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","R",31,31,100.0,31,8,25.8,15,48.4,"*","*","*","*",8,25.8
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",209,202,96.7,202,14,6.9,48,23.8,72,35.6,68,33.7,140,69.3
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",194,188,96.9,188,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",151,150,99.3,150,"*","*","*","*",61,40.7,60,40.0,121,80.7
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","F",62,62,100.0,62,23,37.1,24,38.7,"*","*","*","*",15,24.2
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",794,778,98.0,778,61,7.8,201,25.8,232,29.8,284,36.5,516,66.3
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","R",21,21,100.0,21,7,33.3,8,38.1,"*","*","*","*",6,28.6
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",167,165,98.8,165,18,10.9,39,23.6,58,35.2,50,30.3,108,65.5
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",150,148,98.7,148,10,6.8,37,25.0,55,37.2,46,31.1,101,68.2
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","F",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",147,145,98.6,145,17,11.7,37,25.5,60,41.4,31,21.4,91,62.8
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",203,203,100.0,203,19,9.4,46,22.7,65,32.0,73,36.0,138,68.0
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",217,213,98.2,213,12,5.6,58,27.2,76,35.7,67,31.5,143,67.1
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",256,256,100.0,256,20,7.8,48,18.8,113,44.1,75,29.3,188,73.4
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",200,198,99.0,198,9,4.5,30,15.2,81,40.9,78,39.4,159,80.3
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",760,751,98.8,751,48,6.4,160,21.3,236,31.4,307,40.9,543,72.3
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",233,233,100.0,233,16,6.9,60,25.8,97,41.6,60,25.8,157,67.4
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","F",97,95,97.9,95,"*","*",28,29.5,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",570,557,97.7,557,79,14.2,152,27.3,149,26.8,177,31.8,326,58.5
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","R",20,20,100.0,20,"*","*",8,40.0,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","F",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",553,549,99.3,549,36,6.6,91,16.6,147,26.8,275,50.1,422,76.9
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",131,131,100.0,131,6,4.6,23,17.6,49,37.4,53,40.5,102,77.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",111,111,100.0,111,12,10.8,20,18.0,34,30.6,45,40.5,79,71.2
"Farmington School District","=""0520011""","Union School","=""0520111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",118,118,100.0,118,"*","*","*","*",42,35.6,60,50.8,102,86.4
"Farmington School District","=""0520011""","West District School","=""0520311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","F",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",577,572,99.1,572,45,7.9,119,20.8,161,28.1,247,43.2,408,71.3
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",92,90,97.8,90,16,17.8,29,32.2,25,27.8,20,22.2,45,50.0
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",227,227,100.0,227,16,7.0,32,14.1,65,28.6,114,50.2,179,78.9
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",437,436,99.8,436,15,3.4,60,13.8,127,29.1,234,53.7,361,82.8
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",215,214,99.5,214,"*","*","*","*",75,35.0,107,50.0,182,85.0
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",214,214,100.0,214,17,7.9,26,12.1,59,27.6,112,52.3,171,79.9
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","F",52,52,100.0,52,12,23.1,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",130,130,100.0,130,"*","*","*","*",46,35.4,42,32.3,88,67.7
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
