"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Free/Reduced Price Mea"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",392,389,99.2,389,"*","*",94,24.2,126,32.4,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",21,21,100.0,21,7,33.3,7,33.3,"*","*","*","*",7,33.3
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",174,174,100.0,174,"*","*",19,10.9,68,39.1,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",310,310,100.0,310,85,27.4,98,31.6,65,21.0,62,20.0,127,41.0
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",66,66,100.0,66,10,15.2,14,21.2,13,19.7,29,43.9,42,63.6
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",136,135,99.3,135,40,29.6,44,32.6,40,29.6,11,8.1,51,37.8
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",191,191,100.0,191,34,17.8,60,31.4,67,35.1,30,15.7,97,50.8
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",169,168,99.4,168,36,21.4,54,32.1,58,34.5,20,11.9,78,46.4
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",244,242,99.2,242,24,9.9,79,32.6,94,38.8,45,18.6,139,57.4
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",426,420,98.6,420,162,38.6,164,39.0,73,17.4,21,5.0,94,22.4
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",642,638,99.4,638,124,19.4,257,40.3,167,26.2,90,14.1,257,40.3
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",180,179,99.4,179,55,30.7,74,41.3,41,22.9,9,5.0,50,27.9
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",231,231,100.0,231,32,13.9,82,35.5,77,33.3,40,17.3,117,50.6
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",20,20,100.0,20,"*","*","*","*",10,50.0,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",209,202,96.7,202,"*","*","*","*",72,35.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",194,188,96.9,188,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",151,150,99.3,150,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",83,83,100.0,83,30,36.1,32,38.6,15,18.1,6,7.2,21,25.3
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",794,778,98.0,778,61,7.8,201,25.8,232,29.8,284,36.5,516,66.3
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",43,43,100.0,43,"*","*",19,44.2,11,25.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",167,165,98.8,165,"*","*",39,23.6,58,35.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",150,148,98.7,148,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",71,71,100.0,71,"*","*",28,39.4,20,28.2,"*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",147,145,98.6,145,"*","*",37,25.5,60,41.4,"*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",203,203,100.0,203,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",217,213,98.2,213,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",256,256,100.0,256,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",200,198,99.0,198,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",38,38,100.0,38,9,23.7,12,31.6,9,23.7,8,21.1,17,44.7
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",760,751,98.8,751,48,6.4,160,21.3,236,31.4,307,40.9,543,72.3
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",233,233,100.0,233,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",117,115,98.3,115,53,46.1,36,31.3,17,14.8,9,7.8,26,22.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",570,557,97.7,557,79,14.2,152,27.3,149,26.8,177,31.8,326,58.5
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",65,65,100.0,65,17,26.2,22,33.8,12,18.5,14,21.5,26,40.0
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",553,549,99.3,549,36,6.6,91,16.6,147,26.8,275,50.1,422,76.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",131,131,100.0,131,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",27,27,100.0,27,"*","*",14,51.9,9,33.3,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",111,111,100.0,111,"*","*",20,18.0,34,30.6,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",74,74,100.0,74,21,28.4,30,40.5,14,18.9,9,12.2,23,31.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",577,572,99.1,572,45,7.9,119,20.8,161,28.1,247,43.2,408,71.3
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",26,26,100.0,26,"*","*",11,42.3,8,30.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",227,227,100.0,227,"*","*",32,14.1,65,28.6,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",44,44,100.0,44,12,27.3,17,38.6,"*","*","*","*",15,34.1
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",437,436,99.8,436,"*","*",60,13.8,127,29.1,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",215,214,99.5,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",214,214,100.0,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",62,62,100.0,62,13,21.0,21,33.9,18,29.0,10,16.1,28,45.2
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",130,130,100.0,130,8,6.2,34,26.2,46,35.4,42,32.3,88,67.7
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",22,22,100.0,22,"*","*",6,27.3,10,45.5,"*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",254,250,98.4,250,"*","*",17,6.8,80,32.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",89,89,100.0,89,33,37.1,26,29.2,19,21.3,11,12.4,30,33.7
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",941,938,99.7,938,67,7.1,178,19.0,266,28.4,427,45.5,693,73.9
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",35,35,100.0,35,9,25.7,13,37.1,"*","*","*","*",13,37.1
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",273,268,98.2,268,"*","*",72,26.9,84,31.3,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Y",24,24,100.0,24,"*","*",12,50.0,"*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",247,244,98.8,244,"*","*",50,20.5,"*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",29,29,100.0,29,9,31.0,10,34.5,"*","*","*","*",10,34.5
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",231,230,99.6,230,14,6.1,60,26.1,"*","*","*","*",156,67.8
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",172,170,98.8,170,117,68.8,41,24.1,"*","*","*","*",12,7.1
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",38,37,97.4,37,16,43.2,14,37.8,"*","*","*","*",7,18.9
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",72,72,100.0,72,34,47.2,26,36.1,"*","*","*","*",12,16.7
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",480,474,98.8,474,"*","*",121,25.5,139,29.3,"*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",27,27,100.0,27,"*","*",8,29.6,8,29.6,"*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",209,208,99.5,208,"*","*",42,20.2,76,36.5,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",30,29,96.7,29,7,24.1,9,31.0,6,20.7,7,24.1,13,44.8
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",789,788,99.9,788,47,6.0,111,14.1,156,19.8,474,60.2,630,79.9
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",221,220,99.5,220,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",96,96,100.0,96,29,30.2,37,38.5,21,21.9,9,9.4,30,31.3
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",67,67,100.0,67,19,28.4,17,25.4,19,28.4,12,17.9,31,46.3
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",178,178,100.0,178,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",46,46,100.0,46,20,43.5,18,39.1,"*","*","*","*",8,17.4
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",121,121,100.0,121,"*","*",35,28.9,35,28.9,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",80,80,100.0,80,"*","*",34,42.5,16,20.0,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",47,47,100.0,47,"*","*",15,31.9,"*","*",17,36.2,"*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",223,223,100.0,223,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",101,99,98.0,99,6,6.1,15,15.2,31,31.3,47,47.5,78,78.8
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",185,185,100.0,185,70,37.8,60,32.4,30,16.2,25,13.5,55,29.7
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",350,349,99.7,349,64,18.3,80,22.9,81,23.2,124,35.5,205,58.7
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",101,101,100.0,101,30,29.7,34,33.7,31,30.7,6,5.9,37,36.6
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",180,177,98.3,177,29,16.4,55,31.1,51,28.8,42,23.7,93,52.5
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",233,230,98.7,230,74,32.2,83,36.1,45,19.6,28,12.2,73,31.7
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",306,305,99.7,305,44,14.4,72,23.6,84,27.5,105,34.4,189,62.0
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",160,158,98.8,158,46,29.1,57,36.1,34,21.5,21,13.3,55,34.8
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",330,330,100.0,330,55,16.7,90,27.3,92,27.9,93,28.2,185,56.1
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",109,109,100.0,109,48,44.0,37,33.9,18,16.5,6,5.5,24,22.0
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",56,56,100.0,56,7,12.5,19,33.9,16,28.6,14,25.0,30,53.6
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",41,41,100.0,41,"*","*",13,31.7,"*","*",11,26.8,"*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",80,80,100.0,80,"*","*","*","*",31,38.8,24,30.0,55,68.8
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",118,118,100.0,118,53,44.9,38,32.2,"*","*","*","*",27,22.9
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",51,51,100.0,51,"*","*",15,29.4,19,37.3,"*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",70,70,100.0,70,10,14.3,25,35.7,21,30.0,14,20.0,35,50.0
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",54,54,100.0,54,10,18.5,17,31.5,12,22.2,15,27.8,27,50.0
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",50,50,100.0,50,"*","*",22,44.0,14,28.0,"*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",136,136,100.0,136,"*","*",29,21.3,46,33.8,"*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",71,71,100.0,71,16,22.5,26,36.6,18,25.4,11,15.5,29,40.8
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",68,68,100.0,68,"*","*",14,20.6,27,39.7,21,30.9,48,70.6
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",25,25,100.0,25,"*","*",7,28.0,8,32.0,"*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",89,87,97.8,87,"*","*",14,16.1,41,47.1,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",248,245,98.8,245,122,49.8,86,35.1,27,11.0,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",187,186,99.5,186,49,26.3,58,31.2,61,32.8,"*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",50,50,100.0,50,14,28.0,18,36.0,"*","*","*","*",18,36.0
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",507,505,99.6,505,"*","*",114,22.6,158,31.3,"*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N",129,129,100.0,126,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",50,50,100.0,50,11,22.0,13,26.0,13,26.0,13,26.0,26,52.0
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",498,496,99.6,496,29,5.8,112,22.6,131,26.4,224,45.2,355,71.6
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","N",106,106,100.0,106,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","N",135,135,100.0,135,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",52,52,100.0,52,21,40.4,23,44.2,"*","*","*","*",8,15.4
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",208,204,98.1,204,"*","*",54,26.5,71,34.8,"*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y",137,137,100.0,137,70,51.1,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N",23,23,100.0,23,12,52.2,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",75,75,100.0,75,30,40.0,24,32.0,13,17.3,8,10.7,21,28.0
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",78,78,100.0,78,20,25.6,29,37.2,16,20.5,13,16.7,29,37.2
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",345,333,96.5,333,188,56.5,87,26.1,42,12.6,16,4.8,58,17.4
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",456,448,98.2,448,129,28.8,133,29.7,108,24.1,78,17.4,186,41.5
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",129,129,100.0,129,58,45.0,49,38.0,"*","*","*","*",22,17.1
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",55,55,100.0,55,15,27.3,24,43.6,"*","*","*","*",16,29.1
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",114,113,99.1,113,49,43.4,36,31.9,20,17.7,8,7.1,28,24.8
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",66,66,100.0,66,8,12.1,19,28.8,25,37.9,14,21.2,39,59.1
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",104,103,99.0,103,38,36.9,30,29.1,21,20.4,14,13.6,35,34.0
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",85,84,98.8,84,21,25.0,27,32.1,15,17.9,21,25.0,36,42.9
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",57,55,96.5,55,26,47.3,22,40.0,"*","*","*","*",7,12.7
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",185,180,97.3,180,"*","*",41,22.8,54,30.0,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",32,32,100.0,32,"*","*",12,37.5,12,37.5,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",202,201,99.5,201,"*","*",44,21.9,75,37.3,"*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",356,320,89.9,320,"*","*","*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y",282,274,97.2,274,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",95,93,97.9,93,54,58.1,24,25.8,"*","*","*","*",15,16.1
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",29,29,100.0,29,10,34.5,10,34.5,"*","*","*","*",9,31.0
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",115,115,100.0,115,51,44.3,43,37.4,14,12.2,7,6.1,21,18.3
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",81,80,98.8,80,14,17.5,22,27.5,31,38.8,13,16.3,44,55.0
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",307,304,99.0,303,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",378,378,100.0,378,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",188,184,97.9,184,113,61.4,52,28.3,"*","*","*","*",19,10.3
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",88,88,100.0,88,25,28.4,33,37.5,"*","*","*","*",30,34.1
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",160,159,99.4,158,100,63.3,40,25.3,"*","*","*","*",18,11.4
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",128,127,99.2,127,57,44.9,46,36.2,"*","*","*","*",24,18.9
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y",383,370,96.6,369,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Y",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
