"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","M",46,39,84.8,37,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","F",21,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","M",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","F",40,40,100.0,40,"*","*",12,30.0,12,30.0,"*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","M",44,44,100.0,44,"*","*","*","*",14,31.8,13,29.5,27,61.4
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","F",135,135,100.0,135,12,8.9,26,19.3,46,34.1,51,37.8,97,71.9
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","M",184,177,96.2,176,21,11.9,54,30.7,51,29.0,50,28.4,101,57.4
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","F",149,149,100.0,149,14,9.4,47,31.5,45,30.2,43,28.9,88,59.1
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","M",166,166,100.0,166,11,6.6,46,27.7,57,34.3,52,31.3,109,65.7
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","M",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","F",74,74,100.0,74,"*","*",16,21.6,25,33.8,26,35.1,51,68.9
"Ellington School District","=""0480011""","Center School","=""0480111""","M",65,65,100.0,65,"*","*",14,21.5,33,50.8,17,26.2,50,76.9
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","F",45,44,97.8,44,"*","*","*","*",13,29.5,15,34.1,28,63.6
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","M",42,42,100.0,42,"*","*","*","*",13,31.0,15,35.7,28,66.7
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","F",105,98,93.3,87,35,40.2,17,19.5,22,25.3,13,14.9,35,40.2
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","M",74,70,94.6,62,24,38.7,11,17.7,12,19.4,15,24.2,27,43.5
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","F",211,208,98.6,208,31,14.9,56,26.9,70,33.7,51,24.5,121,58.2
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","M",219,219,100.0,218,36,16.5,58,26.6,55,25.2,69,31.7,124,56.9
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","F",213,208,97.7,208,31,14.9,70,33.7,66,31.7,41,19.7,107,51.4
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","M",216,216,100.0,216,28,13.0,67,31.0,64,29.6,57,26.4,121,56.0
"Ellington School District","=""0480011""","Windermere School","=""0480611""","F",85,85,100.0,85,8,9.4,15,17.6,34,40.0,28,32.9,62,72.9
"Ellington School District","=""0480011""","Windermere School","=""0480611""","M",104,104,100.0,104,13,12.5,23,22.1,37,35.6,31,29.8,68,65.4
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","F",208,208,100.0,208,47,22.6,75,36.1,58,27.9,28,13.5,86,41.3
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","M",148,148,100.0,148,39,26.4,45,30.4,41,27.7,23,15.5,64,43.2
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","F",168,168,100.0,168,33,19.6,74,44.0,53,31.5,8,4.8,61,36.3
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","M",158,158,100.0,158,38,24.1,61,38.6,42,26.6,17,10.8,59,37.3
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","F",189,188,99.5,188,33,17.6,71,37.8,65,34.6,"*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","M",194,194,100.0,193,33,17.1,67,34.7,64,33.2,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","F",87,84,96.6,84,31,36.9,27,32.1,20,23.8,6,7.1,26,31.0
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","M",74,73,98.6,73,23,31.5,22,30.1,21,28.8,7,9.6,28,38.4
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","F",115,111,96.5,111,24,21.6,45,40.5,23,20.7,19,17.1,42,37.8
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","M",117,112,95.7,112,35,31.3,38,33.9,22,19.6,17,15.2,39,34.8
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","F",529,521,98.5,517,170,32.9,215,41.6,97,18.8,35,6.8,132,25.5
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","M",554,538,97.1,538,198,36.8,182,33.8,112,20.8,46,8.6,158,29.4
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","F",195,194,99.5,194,43,22.2,82,42.3,54,27.8,15,7.7,69,35.6
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","M",192,190,99.0,190,36,18.9,61,32.1,65,34.2,28,14.7,93,48.9
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","F",125,123,98.4,123,16,13.0,44,35.8,38,30.9,25,20.3,63,51.2
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","M",142,137,96.5,137,20,14.6,38,27.7,35,25.5,44,32.1,79,57.7
"Explorations District","=""2720013""","Explorations","=""2726113""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","F",97,96,99.0,96,"*","*","*","*",28,29.2,33,34.4,61,63.5
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","M",102,101,99.0,101,"*","*","*","*",39,38.6,43,42.6,82,81.2
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","F",72,70,97.2,70,"*","*","*","*",31,44.3,18,25.7,49,70.0
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","M",75,74,98.7,74,"*","*","*","*",31,41.9,24,32.4,55,74.3
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","F",198,183,92.4,183,15,8.2,45,24.6,73,39.9,50,27.3,123,67.2
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","M",172,161,93.6,161,28,17.4,34,21.1,41,25.5,58,36.0,99,61.5
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","F",198,159,80.3,159,53,33.3,47,29.6,44,27.7,15,9.4,59,37.1
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","M",185,143,77.3,142,54,38.0,43,30.3,29,20.4,16,11.3,45,31.7
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","F",437,420,96.1,420,58,13.8,112,26.7,129,30.7,121,28.8,250,59.5
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","M",474,459,96.8,459,65,14.2,124,27.0,118,25.7,152,33.1,270,58.8
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","F",110,110,100.0,110,9,8.2,34,30.9,42,38.2,25,22.7,67,60.9
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","M",95,94,98.9,94,21,22.3,17,18.1,31,33.0,25,26.6,56,59.6
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","F",72,72,100.0,72,11,15.3,26,36.1,21,29.2,14,19.4,35,48.6
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","M",110,110,100.0,110,10,9.1,30,27.3,35,31.8,35,31.8,70,63.6
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","F",121,120,99.2,120,30,25.0,40,33.3,41,34.2,9,7.5,50,41.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","M",110,110,100.0,110,28,25.5,39,35.5,26,23.6,17,15.5,43,39.1
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","F",111,111,100.0,111,11,9.9,28,25.2,45,40.5,27,24.3,72,64.9
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","M",116,116,100.0,116,12,10.3,25,21.6,49,42.2,30,25.9,79,68.1
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","F",116,116,100.0,116,9,7.8,35,30.2,44,37.9,28,24.1,72,62.1
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","M",120,114,95.0,114,11,9.6,41,36.0,42,36.8,20,17.5,62,54.4
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","F",139,138,99.3,138,9,6.5,43,31.2,52,37.7,34,24.6,86,62.3
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","M",129,128,99.2,128,11,8.6,19,14.8,57,44.5,41,32.0,98,76.6
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","F",107,106,99.1,106,6,5.7,29,27.4,49,46.2,22,20.8,71,67.0
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","M",100,100,100.0,100,8,8.0,25,25.0,36,36.0,31,31.0,67,67.0
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","F",395,392,99.2,392,40,10.2,100,25.5,126,32.1,126,32.1,252,64.3
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","M",410,407,99.3,407,36,8.8,93,22.9,132,32.4,146,35.9,278,68.3
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","F",121,120,99.2,120,"*","*",30,25.0,45,37.5,39,32.5,84,70.0
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","M",116,116,100.0,116,"*","*",21,18.1,45,38.8,45,38.8,90,77.6
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","F",107,106,99.1,106,17,16.0,37,34.9,36,34.0,16,15.1,52,49.1
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","M",135,135,100.0,135,9,6.7,32,23.7,52,38.5,42,31.1,94,69.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","F",357,351,98.3,350,66,18.9,107,30.6,106,30.3,71,20.3,177,50.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","M",357,352,98.6,352,76,21.6,94,26.7,91,25.9,91,25.9,182,51.7
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","F",92,92,100.0,92,"*","*","*","*",40,43.5,39,42.4,79,85.9
"Farmington School District","=""0520011""","East Farms School","=""0520411""","M",105,104,99.0,104,"*","*","*","*",37,35.6,53,51.0,90,86.5
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","F",156,134,85.9,133,34,25.6,40,30.1,39,29.3,20,15.0,59,44.4
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","M",165,132,80.0,130,29,22.3,27,20.8,39,30.0,35,26.9,74,56.9
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","F",270,267,98.9,267,40,15.0,50,18.7,57,21.3,120,44.9,177,66.3
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","M",292,291,99.7,290,37,12.8,43,14.8,68,23.4,142,49.0,210,72.4
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","F",73,73,100.0,73,"*","*","*","*",28,38.4,19,26.0,47,64.4
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","M",72,72,100.0,72,"*","*","*","*",21,29.2,29,40.3,50,69.4
"Farmington School District","=""0520011""","Union School","=""0520111""","F",69,69,100.0,69,"*","*","*","*",27,39.1,21,30.4,48,69.6
"Farmington School District","=""0520011""","Union School","=""0520111""","M",61,61,100.0,61,"*","*","*","*",27,44.3,16,26.2,43,70.5
"Farmington School District","=""0520011""","West District School","=""0520311""","F",66,65,98.5,65,7,10.8,9,13.8,23,35.4,26,40.0,49,75.4
"Farmington School District","=""0520011""","West District School","=""0520311""","M",76,76,100.0,76,9,11.8,17,22.4,22,28.9,28,36.8,50,65.8
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","F",345,344,99.7,344,46,13.4,112,32.6,89,25.9,97,28.2,186,54.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","M",323,319,98.8,319,35,11.0,107,33.5,73,22.9,104,32.6,177,55.5
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","F",51,50,98.0,50,9,18.0,21,42.0,14,28.0,6,12.0,20,40.0
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","M",60,58,96.7,58,17,29.3,13,22.4,18,31.0,10,17.2,28,48.3
"Glastonbury School District","=""0540011""","Alternate Program","=""0541311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","F",134,134,100.0,134,11,8.2,24,17.9,54,40.3,45,33.6,99,73.9
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","M",125,125,100.0,125,15,12.0,22,17.6,33,26.4,55,44.0,88,70.4
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","F",61,61,100.0,61,"*","*","*","*",26,42.6,25,41.0,51,83.6
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","M",76,76,100.0,76,"*","*","*","*",23,30.3,35,46.1,58,76.3
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","F",272,270,99.3,270,31,11.5,74,27.4,82,30.4,83,30.7,165,61.1
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","M",242,241,99.6,241,28,11.6,60,24.9,68,28.2,85,35.3,153,63.5
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","F",284,278,97.9,278,35,12.6,65,23.4,73,26.3,105,37.8,178,64.0
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","M",247,233,94.3,233,58,24.9,48,20.6,58,24.9,69,29.6,127,54.5
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","F",105,105,100.0,105,"*","*","*","*",35,33.3,53,50.5,88,83.8
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","M",125,125,100.0,125,"*","*","*","*",40,32.0,67,53.6,107,85.6
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","F",101,101,100.0,101,7,6.9,27,26.7,33,32.7,34,33.7,67,66.3
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","M",115,115,100.0,115,8,7.0,26,22.6,34,29.6,47,40.9,81,70.4
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","F",115,115,100.0,115,18,15.7,32,27.8,34,29.6,31,27.0,65,56.5
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","M",97,97,100.0,97,17,17.5,22,22.7,32,33.0,26,26.8,58,59.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","F",155,149,96.1,149,8,5.4,27,18.1,43,28.9,71,47.7,114,76.5
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","M",131,131,100.0,131,7,5.3,27,20.6,29,22.1,68,51.9,97,74.0
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","F",509,506,99.4,506,50,9.9,109,21.5,173,34.2,174,34.4,347,68.6
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","M",530,530,100.0,530,72,13.6,120,22.6,139,26.2,199,37.5,338,63.8
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","F",84,61,72.6,61,6,9.8,18,29.5,30,49.2,7,11.5,37,60.7
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","M",106,74,69.8,74,16,21.6,15,20.3,26,35.1,17,23.0,43,58.1
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","F",160,151,94.4,151,18,11.9,38,25.2,47,31.1,48,31.8,95,62.9
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","M",168,160,95.2,160,26,16.3,42,26.3,47,29.4,45,28.1,92,57.5
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","F",142,142,100.0,142,7,4.9,33,23.2,51,35.9,51,35.9,102,71.8
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","M",142,141,99.3,141,10,7.1,35,24.8,43,30.5,53,37.6,96,68.1
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","F",137,134,97.8,134,15,11.2,43,32.1,52,38.8,24,17.9,76,56.7
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","M",140,140,100.0,140,20,14.3,49,35.0,46,32.9,25,17.9,71,50.7
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","F",63,62,98.4,62,43,69.4,"*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","M",53,52,98.1,52,34,65.4,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","F",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","M",13,11,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","F",269,269,100.0,269,41,15.2,78,29.0,83,30.9,67,24.9,150,55.8
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","M",302,300,99.3,300,33,11.0,74,24.7,77,25.7,116,38.7,193,64.3
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","F",106,106,100.0,106,18,17.0,38,35.8,37,34.9,13,12.3,50,47.2
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","M",104,104,100.0,104,15,14.4,24,23.1,34,32.7,31,29.8,65,62.5
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","F",398,397,99.7,397,28,7.1,86,21.7,109,27.5,174,43.8,283,71.3
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","M",416,416,100.0,416,35,8.4,59,14.2,94,22.6,228,54.8,322,77.4
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","F",107,107,100.0,107,13,12.1,25,23.4,33,30.8,36,33.6,69,64.5
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","M",97,97,100.0,97,14,14.4,29,29.9,28,28.9,26,26.8,54,55.7
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","F",295,285,96.6,285,43,15.1,49,17.2,83,29.1,110,38.6,193,67.7
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","M",308,306,99.4,305,52,17.0,55,18.0,72,23.6,126,41.3,198,64.9
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","F",93,93,100.0,93,36,38.7,30,32.3,20,21.5,7,7.5,27,29.0
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","M",84,84,100.0,84,34,40.5,27,32.1,15,17.9,8,9.5,23,27.4
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","F",102,101,99.0,101,"*","*","*","*",37,36.6,44,43.6,81,80.2
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","M",92,92,100.0,92,"*","*","*","*",23,25.0,57,62.0,80,87.0
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","F",92,92,100.0,92,22,23.9,22,23.9,29,31.5,19,20.7,48,52.2
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","M",96,96,100.0,96,18,18.8,28,29.2,28,29.2,22,22.9,50,52.1
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","F",55,55,100.0,55,20,36.4,19,34.5,"*","*","*","*",16,29.1
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","M",60,59,98.3,59,20,33.9,18,30.5,"*","*","*","*",21,35.6
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","F",124,124,100.0,124,"*","*","*","*",36,29.0,67,54.0,103,83.1
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","M",114,114,100.0,114,"*","*","*","*",34,29.8,54,47.4,88,77.2
"Greenwich School District","=""0570011""","North Street School","=""0570811""","F",87,87,100.0,87,"*","*","*","*",30,34.5,42,48.3,72,82.8
"Greenwich School District","=""0570011""","North Street School","=""0570811""","M",97,97,100.0,97,"*","*","*","*",22,22.7,61,62.9,83,85.6
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","F",103,103,100.0,103,7,6.8,20,19.4,43,41.7,33,32.0,76,73.8
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","M",94,94,100.0,94,6,6.4,11,11.7,38,40.4,39,41.5,77,81.9
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","F",47,47,100.0,47,"*","*","*","*",14,29.8,20,42.6,34,72.3
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","M",49,49,100.0,49,"*","*","*","*",12,24.5,23,46.9,35,71.4
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","F",112,112,100.0,112,"*","*","*","*",36,32.1,51,45.5,87,77.7
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","M",137,137,100.0,137,"*","*","*","*",34,24.8,85,62.0,119,86.9
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","F",261,261,100.0,261,70,26.8,82,31.4,57,21.8,52,19.9,109,41.8
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","M",275,275,100.0,275,84,30.5,77,28.0,58,21.1,56,20.4,114,41.5
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","F",121,120,99.2,120,30,25.0,43,35.8,33,27.5,14,11.7,47,39.2
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","M",136,135,99.3,135,30,22.2,46,34.1,45,33.3,14,10.4,59,43.7
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","F",60,59,98.3,59,25,42.4,16,27.1,"*","*","*","*",18,30.5
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","M",74,71,95.9,71,32,45.1,25,35.2,"*","*","*","*",14,19.7
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","F",281,278,98.9,278,60,21.6,104,37.4,71,25.5,43,15.5,114,41.0
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","M",271,265,97.8,265,87,32.8,64,24.2,65,24.5,49,18.5,114,43.0
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","F",235,233,99.1,233,54,23.2,84,36.1,55,23.6,40,17.2,95,40.8
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","M",225,224,99.6,224,52,23.2,71,31.7,45,20.1,56,25.0,101,45.1
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","F",74,74,100.0,74,28,37.8,23,31.1,13,17.6,10,13.5,23,31.1
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","M",91,89,97.8,89,32,36.0,26,29.2,19,21.3,12,13.5,31,34.8
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","F",64,63,98.4,63,"*","*",16,25.4,31,49.2,"*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","M",60,58,96.7,57,"*","*",18,31.6,18,31.6,"*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","F",91,89,97.8,89,38,42.7,29,32.6,16,18.0,6,6.7,22,24.7
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","M",80,80,100.0,80,28,35.0,22,27.5,23,28.8,7,8.8,30,37.5
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","F",60,60,100.0,60,"*","*",22,36.7,18,30.0,"*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","M",56,56,100.0,56,16,28.6,25,44.6,"*","*","*","*",15,26.8
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","F",90,90,100.0,90,16,17.8,24,26.7,30,33.3,20,22.2,50,55.6
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","M",105,105,100.0,105,15,14.3,26,24.8,37,35.2,27,25.7,64,61.0
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","F",57,57,100.0,57,"*","*",18,31.6,21,36.8,11,19.3,32,56.1
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","M",68,68,100.0,68,"*","*",28,41.2,20,29.4,15,22.1,35,51.5
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","F",122,49,40.2,49,22,44.9,19,38.8,"*","*","*","*",8,16.3
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","M",123,49,39.8,49,35,71.4,6,12.2,"*","*","*","*",8,16.3
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","F",67,65,97.0,65,16,24.6,20,30.8,22,33.8,7,10.8,29,44.6
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","M",74,74,100.0,74,14,18.9,23,31.1,25,33.8,12,16.2,37,50.0
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","F",241,240,99.6,240,88,36.7,79,32.9,51,21.3,22,9.2,73,30.4
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","M",231,229,99.1,229,100,43.7,86,37.6,28,12.2,15,6.6,43,18.8
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","F",253,253,100.0,253,43,17.0,85,33.6,69,27.3,56,22.1,125,49.4
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","M",270,267,98.9,267,20,7.5,81,30.3,83,31.1,83,31.1,166,62.2
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","F",61,61,100.0,61,8,13.1,18,29.5,18,29.5,17,27.9,35,57.4
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","M",72,70,97.2,70,15,21.4,11,15.7,21,30.0,23,32.9,44,62.9
