"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Gender"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",06,"F",68,68,100.0,68,"*","*","*","*",27,39.7,29,42.6,56,82.4,2596
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",06,"M",69,69,100.0,69,"*","*","*","*",30,43.5,23,33.3,53,76.8,2573
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",07,"F",74,72,97.3,72,"*","*","*","*",29,40.3,25,34.7,54,75.0,2611
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",07,"M",67,67,100.0,67,"*","*","*","*",28,41.8,19,28.4,47,70.1,2594
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"F",77,76,98.7,76,"*","*","*","*",31,40.8,25,32.9,56,73.7,2625
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"M",64,64,100.0,64,"*","*","*","*",23,35.9,21,32.8,44,68.8,2617
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""",03,"F",59,59,100.0,59,"*","*","*","*",22,37.3,25,42.4,47,79.7,2477
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""",03,"M",58,55,94.8,55,"*","*","*","*",15,27.3,24,43.6,39,70.9,2473
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",06,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",06,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",07,"F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2512
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",07,"M",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",08,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",08,"M",21,21,100.0,21,"*","*","*","*","*","*",0,0.0,"*","*",2510
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",06,"F",40,40,100.0,40,"*","*",8,20.0,22,55.0,"*","*","*","*",2562
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",06,"M",81,80,98.8,80,"*","*",23,28.8,23,28.8,"*","*","*","*",2516
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",07,"F",25,25,100.0,25,"*","*","*","*",11,44.0,"*","*","*","*",2565
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",07,"M",82,81,98.8,81,"*","*","*","*",29,35.8,"*","*","*","*",2550
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",08,"F",28,27,96.4,27,9,33.3,"*","*",11,40.7,"*","*","*","*",2572
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",08,"M",81,80,98.8,80,18,22.5,"*","*",26,32.5,"*","*","*","*",2583
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""",03,"F",32,31,96.9,31,"*","*",12,38.7,10,32.3,"*","*","*","*",2416
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""",03,"M",31,30,96.8,30,"*","*",10,33.3,7,23.3,"*","*","*","*",2422
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",03,"F",25,23,92.0,23,"*","*",9,39.1,"*","*",9,39.1,"*","*",2447
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",03,"M",38,37,97.4,37,"*","*",7,18.9,"*","*",10,27.0,"*","*",2443
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",04,"F",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",04,"M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2472
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",03,"F",27,26,96.3,26,7,26.9,"*","*","*","*",7,26.9,"*","*",2421
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",03,"M",38,36,94.7,36,12,33.3,"*","*","*","*",12,33.3,"*","*",2431
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",04,"F",29,29,100.0,29,"*","*","*","*",8,27.6,13,44.8,21,72.4,2511
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",04,"M",36,36,100.0,36,14,38.9,"*","*","*","*",10,27.8,"*","*",2459
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",05,"F",28,28,100.0,28,"*","*","*","*",7,25.0,8,28.6,15,53.6,2520
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",05,"M",35,35,100.0,35,"*","*","*","*",15,42.9,9,25.7,24,68.6,2529
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",06,"F",73,71,97.3,71,"*","*",27,38.0,26,36.6,"*","*","*","*",2530
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",06,"M",33,32,97.0,32,11,34.4,10,31.3,"*","*","*","*",11,34.4,2492
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",07,"F",69,68,98.6,68,14,20.6,13,19.1,29,42.6,12,17.6,41,60.3,2564
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",07,"M",36,36,100.0,36,11,30.6,9,25.0,9,25.0,7,19.4,16,44.4,2537
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",08,"F",71,70,98.6,70,14,20.0,"*","*",28,40.0,"*","*","*","*",2581
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",08,"M",33,32,97.0,32,"*","*",11,34.4,11,34.4,"*","*","*","*",2553
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",03,"F",33,32,97.0,32,8,25.0,10,31.3,"*","*","*","*",14,43.8,2419
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",03,"M",26,26,100.0,26,10,38.5,8,30.8,"*","*","*","*",8,30.8,2393
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",04,"F",28,28,100.0,28,6,21.4,9,32.1,"*","*","*","*",13,46.4,2485
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",04,"M",35,35,100.0,35,13,37.1,10,28.6,"*","*","*","*",12,34.3,2433
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",05,"F",26,26,100.0,26,"*","*","*","*",13,50.0,7,26.9,20,76.9,2533
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",05,"M",33,33,100.0,33,"*","*","*","*",11,33.3,7,21.2,18,54.5,2503
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",06,"F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2512
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",06,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",07,"F",62,62,100.0,62,"*","*",22,35.5,18,29.0,"*","*","*","*",2527
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",07,"M",30,30,100.0,30,11,36.7,"*","*",9,30.0,"*","*","*","*",2517
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",08,"F",47,46,97.9,46,"*","*","*","*","*","*","*","*","*","*",2589
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",08,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",06,"F",54,53,98.1,53,"*","*",14,26.4,19,35.8,"*","*","*","*",2529
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",06,"M",45,44,97.8,44,17,38.6,"*","*",13,29.5,"*","*","*","*",2492
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",07,"F",53,52,98.1,52,"*","*",13,25.0,21,40.4,"*","*","*","*",2587
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",07,"M",50,50,100.0,50,"*","*",10,20.0,16,32.0,"*","*","*","*",2513
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",08,"F",60,59,98.3,59,10,16.9,20,33.9,19,32.2,10,16.9,29,49.2,2575
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",08,"M",46,46,100.0,46,13,28.3,6,13.0,19,41.3,8,17.4,27,58.7,2565
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",03,"F",22,19,86.4,19,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",03,"M",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",04,"F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",04,"M",25,23,92.0,23,"*","*","*","*","*","*","*","*","*","*",2420
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",05,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",05,"M",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2505
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",03,"F",39,38,97.4,38,10,26.3,"*","*",10,26.3,"*","*","*","*",2438
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",03,"M",25,25,100.0,25,9,36.0,"*","*",6,24.0,"*","*","*","*",2407
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",04,"F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2482
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",04,"M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",05,"F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2487
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",05,"M",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",06,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",06,"M",20,20,100.0,20,"*","*","*","*","*","*",0,0.0,"*","*",2473
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",07,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",07,"M",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2488
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",08,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",08,"M",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2536
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",03,"F",20,20,100.0,20,"*","*","*","*",7,35.0,"*","*","*","*",2433
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",03,"M",32,30,93.8,30,"*","*","*","*",7,23.3,"*","*","*","*",2425
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",04,"F",27,26,96.3,26,9,34.6,"*","*","*","*","*","*","*","*",2469
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",04,"M",25,25,100.0,25,11,44.0,"*","*","*","*","*","*","*","*",2445
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",05,"F",22,22,100.0,22,6,27.3,"*","*","*","*","*","*","*","*",2518
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",05,"M",31,31,100.0,31,16,51.6,"*","*","*","*","*","*","*","*",2454
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",06,"F",86,86,100.0,86,26,30.2,22,25.6,27,31.4,11,12.8,38,44.2,2515
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",06,"M",133,130,97.7,129,55,42.6,27,20.9,31,24.0,16,12.4,47,36.4,2490
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",07,"F",79,79,100.0,79,16,20.3,16,20.3,31,39.2,16,20.3,47,59.5,2561
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",07,"M",141,141,100.0,141,30,21.3,37,26.2,57,40.4,17,12.1,74,52.5,2548
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",08,"F",72,72,100.0,72,18,25.0,18,25.0,19,26.4,17,23.6,36,50.0,2568
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",08,"M",126,126,100.0,126,35,27.8,22,17.5,45,35.7,24,19.0,69,54.8,2571
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",03,"F",28,28,100.0,28,8,28.6,"*","*","*","*",7,25.0,"*","*",2418
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",03,"M",29,29,100.0,29,7,24.1,"*","*","*","*",10,34.5,"*","*",2437
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",04,"F",33,33,100.0,33,"*","*","*","*",10,30.3,14,42.4,24,72.7,2505
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",04,"M",23,23,100.0,23,"*","*","*","*",10,43.5,7,30.4,17,73.9,2503
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",05,"F",29,28,96.6,28,"*","*",6,21.4,13,46.4,"*","*","*","*",2507
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",05,"M",28,28,100.0,28,"*","*",6,21.4,7,25.0,"*","*","*","*",2501
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",03,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",03,"M",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",04,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",04,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",05,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",05,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",03,"F",23,23,100.0,23,0,0.0,"*","*","*","*",13,56.5,"*","*",2488
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",03,"M",29,29,100.0,29,"*","*","*","*","*","*",11,37.9,"*","*",2465
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",04,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2547
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",04,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",05,"F",31,31,100.0,31,"*","*","*","*",10,32.3,19,61.3,29,93.5,2604
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",05,"M",21,21,100.0,21,"*","*","*","*",8,38.1,7,33.3,15,71.4,2552
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",06,"F",31,28,90.3,28,"*","*","*","*",10,35.7,15,53.6,25,89.3,2610
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",06,"M",33,33,100.0,33,"*","*","*","*",14,42.4,13,39.4,27,81.8,2600
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",07,"F",188,188,100.0,188,16,8.5,22,11.7,85,45.2,65,34.6,150,79.8,2609
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",07,"M",177,176,99.4,176,18,10.2,27,15.3,82,46.6,49,27.8,131,74.4,2596
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",08,"F",189,188,99.5,188,"*","*","*","*",87,46.3,65,34.6,152,80.9,2635
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",08,"M",166,165,99.4,165,"*","*","*","*",62,37.6,51,30.9,113,68.5,2611
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",03,"F",38,36,94.7,36,"*","*","*","*",11,30.6,18,50.0,29,80.6,2494
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",03,"M",29,29,100.0,29,"*","*","*","*",7,24.1,14,48.3,21,72.4,2491
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",04,"F",47,47,100.0,47,"*","*","*","*",8,17.0,29,61.7,37,78.7,2535
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",04,"M",40,39,97.5,39,"*","*","*","*",19,48.7,14,35.9,33,84.6,2526
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",05,"F",50,50,100.0,50,"*","*","*","*",14,28.0,25,50.0,39,78.0,2573
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",05,"M",43,43,100.0,43,"*","*","*","*",15,34.9,17,39.5,32,74.4,2555
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",06,"F",52,52,100.0,52,"*","*","*","*",25,48.1,20,38.5,45,86.5,2605
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",06,"M",52,52,100.0,52,"*","*","*","*",22,42.3,17,32.7,39,75.0,2578
"Cheshire School District","=""0250011""","Highland School","=""0250411""",03,"F",52,52,100.0,52,"*","*","*","*",10,19.2,33,63.5,43,82.7,2508
"Cheshire School District","=""0250011""","Highland School","=""0250411""",03,"M",57,57,100.0,57,"*","*","*","*",11,19.3,37,64.9,48,84.2,2504
"Cheshire School District","=""0250011""","Highland School","=""0250411""",04,"F",50,50,100.0,50,"*","*","*","*",10,20.0,31,62.0,41,82.0,2552
"Cheshire School District","=""0250011""","Highland School","=""0250411""",04,"M",59,59,100.0,59,"*","*","*","*",21,35.6,27,45.8,48,81.4,2534
"Cheshire School District","=""0250011""","Highland School","=""0250411""",05,"F",72,72,100.0,72,"*","*","*","*",24,33.3,40,55.6,64,88.9,2588
"Cheshire School District","=""0250011""","Highland School","=""0250411""",05,"M",59,58,98.3,58,"*","*","*","*",18,31.0,33,56.9,51,87.9,2583
"Cheshire School District","=""0250011""","Highland School","=""0250411""",06,"F",64,64,100.0,64,"*","*","*","*",18,28.1,31,48.4,49,76.6,2596
"Cheshire School District","=""0250011""","Highland School","=""0250411""",06,"M",76,76,100.0,76,"*","*","*","*",28,36.8,23,30.3,51,67.1,2554
"Cheshire School District","=""0250011""","Norton School","=""0250511""",03,"F",38,38,100.0,38,"*","*","*","*",16,42.1,12,31.6,28,73.7,2469
"Cheshire School District","=""0250011""","Norton School","=""0250511""",03,"M",31,31,100.0,31,"*","*","*","*",8,25.8,15,48.4,23,74.2,2475
"Cheshire School District","=""0250011""","Norton School","=""0250511""",04,"F",28,27,96.4,27,"*","*","*","*",6,22.2,15,55.6,21,77.8,2539
"Cheshire School District","=""0250011""","Norton School","=""0250511""",04,"M",25,25,100.0,25,"*","*","*","*",10,40.0,8,32.0,18,72.0,2514
"Cheshire School District","=""0250011""","Norton School","=""0250511""",05,"F",37,35,94.6,35,"*","*","*","*",8,22.9,25,71.4,33,94.3,2618
"Cheshire School District","=""0250011""","Norton School","=""0250511""",05,"M",35,35,100.0,35,0,0.0,"*","*","*","*",22,62.9,"*","*",2605
"Cheshire School District","=""0250011""","Norton School","=""0250511""",06,"F",44,44,100.0,44,"*","*","*","*",13,29.5,22,50.0,35,79.5,2610
"Cheshire School District","=""0250011""","Norton School","=""0250511""",06,"M",41,39,95.1,39,"*","*","*","*",12,30.8,16,41.0,28,71.8,2589
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",03,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",03,"M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",04,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",04,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",05,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",06,"F",29,28,96.6,28,0,0.0,"*","*","*","*","*","*","*","*",2610
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",06,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",04,"F",72,72,100.0,72,10,13.9,11,15.3,23,31.9,28,38.9,51,70.8,2504
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",04,"M",69,69,100.0,69,10,14.5,10,14.5,23,33.3,26,37.7,49,71.0,2503
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",05,"F",87,87,100.0,87,"*","*","*","*",31,35.6,35,40.2,66,75.9,2560
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",05,"M",88,86,97.7,86,"*","*","*","*",29,33.7,32,37.2,61,70.9,2542
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",06,"F",52,50,96.2,49,"*","*","*","*",27,55.1,12,24.5,39,79.6,2586
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",06,"M",84,83,98.8,83,"*","*","*","*",29,34.9,24,28.9,53,63.9,2555
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",07,"F",76,75,98.7,75,6,8.0,10,13.3,37,49.3,22,29.3,59,78.7,2605
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",07,"M",72,69,95.8,69,14,20.3,21,30.4,20,29.0,14,20.3,34,49.3,2553
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",08,"F",85,85,100.0,83,8,9.6,15,18.1,33,39.8,27,32.5,60,72.3,2616
