"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Y",45,41,91.1,39,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y",32,32,100.0,32,"*","*",11,34.4,7,21.9,"*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",54,54,100.0,54,"*","*",18,33.3,16,29.6,"*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y",40,38,95.0,38,18,47.4,11,28.9,"*","*","*","*",9,23.7
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",262,251,95.8,251,"*","*",48,19.1,82,32.7,"*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y",48,45,93.8,45,"*","*",15,33.3,11,24.4,"*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",280,274,97.9,274,"*","*","*","*",81,29.6,159,58.0,240,87.6
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Y",7,6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Y",34,34,100.0,34,8,23.5,14,41.2,9,26.5,"*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","N",92,92,100.0,92,0,0.0,14,15.2,39,42.4,"*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y",21,20,95.2,20,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",63,61,96.8,61,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",74,73,98.6,73,29,39.7,33,45.2,"*","*","*","*",11,15.1
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",346,344,99.4,344,"*","*",95,27.6,126,36.6,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",77,77,100.0,77,29,37.7,26,33.8,16,20.8,6,7.8,22,28.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",360,357,99.2,357,10,2.8,84,23.5,120,33.6,143,40.1,263,73.7
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",45,45,100.0,45,"*","*",16,35.6,12,26.7,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",150,150,100.0,150,"*","*",10,6.7,62,41.3,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",314,314,100.0,314,88,28.0,99,31.5,65,20.7,62,19.7,127,40.4
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",62,62,100.0,62,7,11.3,13,21.0,13,21.0,29,46.8,42,67.7
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",152,151,99.3,151,48,31.8,50,33.1,42,27.8,11,7.3,53,35.1
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",175,175,100.0,175,26,14.9,54,30.9,65,37.1,30,17.1,95,54.3
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",199,198,99.5,198,50,25.3,65,32.8,63,31.8,20,10.1,83,41.9
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",214,212,99.1,212,10,4.7,68,32.1,89,42.0,45,21.2,134,63.2
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",475,467,98.3,467,193,41.3,176,37.7,76,16.3,22,4.7,98,21.0
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",593,591,99.7,591,93,15.7,245,41.5,164,27.7,89,15.1,253,42.8
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",201,200,99.5,200,67,33.5,79,39.5,44,22.0,10,5.0,54,27.0
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",210,210,100.0,210,20,9.5,77,36.7,74,35.2,39,18.6,113,53.8
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",46,43,93.5,43,"*","*",11,25.6,15,34.9,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",183,179,97.8,179,"*","*",40,22.3,67,37.4,"*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",27,26,96.3,26,"*","*",8,30.8,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",176,171,97.2,171,"*","*",36,21.1,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y",26,26,100.0,26,"*","*",7,26.9,10,38.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",131,130,99.2,130,0,0.0,"*","*",52,40.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",143,140,97.9,140,66,47.1,47,33.6,17,12.1,10,7.1,27,19.3
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",734,721,98.2,721,25,3.5,186,25.8,230,31.9,280,38.8,510,70.7
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",55,55,100.0,55,16,29.1,20,36.4,13,23.6,6,10.9,19,34.5
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",155,153,98.7,153,11,7.2,38,24.8,56,36.6,48,31.4,104,68.0
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",34,33,97.1,33,"*","*",11,33.3,6,18.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",135,134,99.3,134,"*","*",35,26.1,51,38.1,"*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",97,96,99.0,96,29,30.2,33,34.4,28,29.2,6,6.3,34,35.4
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",121,120,99.2,120,7,5.8,32,26.7,52,43.3,29,24.2,81,67.5
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",37,37,100.0,37,"*","*",6,16.2,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",178,178,100.0,178,"*","*",41,23.0,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",29,29,100.0,29,9,31.0,10,34.5,"*","*","*","*",10,34.5
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",201,197,98.0,197,"*","*",53,26.9,72,36.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",38,38,100.0,38,"*","*",17,44.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",226,226,100.0,226,"*","*",39,17.3,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",28,27,96.4,27,"*","*",8,29.6,7,25.9,"*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",182,181,99.5,181,"*","*","*","*",76,42.0,74,40.9,150,82.9
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",110,109,99.1,109,33,30.3,44,40.4,17,15.6,15,13.8,32,29.4
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",688,680,98.8,680,24,3.5,128,18.8,228,33.5,300,44.1,528,77.6
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",26,26,100.0,26,"*","*",11,42.3,"*","*",6,23.1,"*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",215,214,99.5,214,"*","*",33,15.4,"*","*",99,46.3,"*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",30,30,100.0,30,"*","*",8,26.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",213,213,100.0,213,"*","*",58,27.2,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",173,169,97.7,169,81,47.9,53,31.4,23,13.6,12,7.1,35,20.7
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",514,503,97.9,503,51,10.1,135,26.8,143,28.4,174,34.6,317,63.0
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",30,30,100.0,30,"*","*",10,33.3,11,36.7,"*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",182,182,100.0,182,0,0.0,12,6.6,50,27.5,120,65.9,170,93.4
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",123,121,98.4,121,37,30.6,40,33.1,23,19.0,21,17.4,44,36.4
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",495,493,99.6,493,16,3.2,73,14.8,136,27.6,268,54.4,404,81.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",29,29,100.0,29,"*","*",13,44.8,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",118,118,100.0,118,"*","*",17,14.4,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",44,44,100.0,44,"*","*",19,43.2,10,22.7,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",94,94,100.0,94,"*","*",15,16.0,33,35.1,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",27,27,100.0,27,"*","*",9,33.3,9,33.3,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",106,106,100.0,106,"*","*","*","*",38,35.8,58,54.7,96,90.6
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",140,138,98.6,138,54,39.1,44,31.9,27,19.6,13,9.4,40,29.0
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",511,508,99.4,508,12,2.4,105,20.7,148,29.1,243,47.8,391,77.0
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",26,26,100.0,26,16,61.5,"*","*","*","*",0,0.0,"*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",84,82,97.6,82,"*","*",27,32.9,"*","*",20,24.4,"*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",52,52,100.0,52,16,30.8,21,40.4,"*","*","*","*",15,28.8
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",201,201,100.0,201,"*","*",22,10.9,60,29.9,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",116,116,100.0,116,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",77,77,100.0,77,21,27.3,27,35.1,18,23.4,11,14.3,29,37.7
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",404,403,99.8,403,6,1.5,50,12.4,119,29.5,228,56.6,347,86.1
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",206,205,99.5,205,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",31,31,100.0,31,"*","*",8,25.8,6,19.4,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",193,193,100.0,193,"*","*",24,12.4,56,29.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",75,75,100.0,75,"*","*",24,32.0,22,29.3,"*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",117,117,100.0,117,"*","*","*","*",42,35.9,42,35.9,84,71.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",41,40,97.6,40,"*","*",9,22.5,14,35.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",235,232,98.7,232,"*","*",14,6.0,76,32.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",164,163,99.4,163,70,42.9,53,32.5,25,15.3,15,9.2,40,24.5
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",866,864,99.8,864,30,3.5,151,17.5,260,30.1,423,49.0,683,79.1
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",59,59,100.0,59,21,35.6,19,32.2,13,22.0,6,10.2,19,32.2
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",249,244,98.0,244,18,7.4,66,27.0,79,32.4,81,33.2,160,65.6
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Y",56,55,98.2,55,"*","*",23,41.8,10,18.2,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",215,213,99.1,213,"*","*","*","*",63,29.6,107,50.2,170,79.8
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",54,54,100.0,54,17,31.5,20,37.0,9,16.7,8,14.8,17,31.5
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",206,205,99.5,205,6,2.9,50,24.4,72,35.1,77,37.6,149,72.7
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",183,180,98.4,180,122,67.8,43,23.9,"*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",27,27,100.0,27,11,40.7,12,44.4,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",118,117,99.2,117,57,48.7,36,30.8,"*","*","*","*",24,20.5
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",434,429,98.8,429,"*","*",111,25.9,129,30.1,"*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",59,59,100.0,59,21,35.6,14,23.7,16,27.1,8,13.6,24,40.7
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",177,176,99.4,176,11,6.3,36,20.5,68,38.6,61,34.7,129,73.3
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",120,119,99.2,119,39,32.8,38,31.9,19,16.0,23,19.3,42,35.3
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",699,698,99.9,698,15,2.1,82,11.7,143,20.5,458,65.6,601,86.1
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",36,36,100.0,36,17,47.2,10,27.8,"*","*","*","*",9,25.0
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",199,198,99.5,198,"*","*",33,16.7,62,31.3,"*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",107,107,100.0,107,38,35.5,39,36.4,21,19.6,9,8.4,30,28.0
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",56,56,100.0,56,10,17.9,15,26.8,19,33.9,12,21.4,31,55.4
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",34,34,100.0,34,11,32.4,7,20.6,10,29.4,6,17.6,16,47.1
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",155,155,100.0,155,0,0.0,18,11.6,39,25.2,98,63.2,137,88.4
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",65,65,100.0,65,"*","*",28,43.1,8,12.3,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",102,102,100.0,102,"*","*",25,24.5,33,32.4,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",90,90,100.0,90,23,25.6,40,44.4,18,20.0,9,10.0,27,30.0
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",37,37,100.0,37,0,0.0,9,24.3,11,29.7,17,45.9,28,75.7
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",52,52,100.0,52,"*","*",22,42.3,"*","*",12,23.1,"*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",182,182,100.0,182,"*","*","*","*",56,30.8,102,56.0,158,86.8
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",21,20,95.2,20,"*","*",14,70.0,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",150,150,100.0,150,"*","*",23,15.3,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",26,26,100.0,26,"*","*",8,30.8,"*","*",9,34.6,"*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",181,181,100.0,181,"*","*","*","*",48,26.5,110,60.8,158,87.3
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",89,87,97.8,87,0,0.0,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",26,26,100.0,26,"*","*","*","*",12,46.2,"*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",203,203,100.0,203,"*","*","*","*",52,25.6,"*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",233,233,100.0,233,103,44.2,69,29.6,31,13.3,30,12.9,61,26.2
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",302,301,99.7,301,31,10.3,71,23.6,80,26.6,119,39.5,199,66.1
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",113,112,99.1,112,36,32.1,38,33.9,32,28.6,6,5.4,38,33.9
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",168,166,98.8,166,23,13.9,51,30.7,50,30.1,42,25.3,92,55.4
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",260,257,98.8,257,91,35.4,88,34.2,47,18.3,31,12.1,78,30.4
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",279,278,99.6,278,27,9.7,67,24.1,82,29.5,102,36.7,184,66.2
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",195,193,99.0,193,71,36.8,64,33.2,36,18.7,22,11.4,58,30.1
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",295,295,100.0,295,30,10.2,83,28.1,90,30.5,92,31.2,182,61.7
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",114,114,100.0,114,"*","*",37,32.5,18,15.8,"*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",51,51,100.0,51,"*","*",19,37.3,16,31.4,"*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",50,50,100.0,50,"*","*",17,34.0,"*","*",12,24.0,"*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",71,71,100.0,71,"*","*","*","*",30,42.3,23,32.4,53,74.6
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",119,119,100.0,119,"*","*",38,31.9,23,19.3,"*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",50,50,100.0,50,"*","*",15,30.0,19,38.0,"*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",79,79,100.0,79,"*","*",27,34.2,22,27.8,"*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",45,45,100.0,45,"*","*",15,33.3,"*","*",15,33.3,"*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",61,61,100.0,61,"*","*",23,37.7,16,26.2,"*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",125,125,100.0,125,"*","*",28,22.4,44,35.2,"*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",81,81,100.0,81,"*","*",30,37.0,20,24.7,12,14.8,32,39.5
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",58,58,100.0,58,"*","*",10,17.2,25,43.1,20,34.5,45,77.6
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",36,35,97.2,35,"*","*",9,25.7,12,34.3,"*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",78,77,98.7,77,"*","*",12,15.6,37,48.1,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",275,272,98.9,272,140,51.5,92,33.8,29,10.7,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",160,159,99.4,159,31,19.5,52,32.7,59,37.1,"*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",104,104,100.0,104,37,35.6,39,37.5,20,19.2,8,7.7,28,26.9
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",453,451,99.6,451,13,2.9,93,20.6,151,33.5,194,43.0,345,76.5
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y",30,30,100.0,30,17,56.7,"*","*","*","*",0,0.0,"*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N",111,111,100.0,108,"*","*",20,18.5,"*","*",48,44.4,"*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",98,98,100.0,98,26,26.5,32,32.7,23,23.5,17,17.3,40,40.8
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",450,448,99.6,448,14,3.1,93,20.8,121,27.0,220,49.1,341,76.1
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Y",22,22,100.0,22,"*","*","*","*","*","*",11,50.0,"*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","N",97,97,100.0,97,"*","*","*","*","*","*",63,64.9,"*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Y",22,22,100.0,22,"*","*",7,31.8,"*","*",6,27.3,"*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","N",128,128,100.0,128,"*","*",20,15.6,"*","*",62,48.4,"*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",88,86,97.7,86,43,50.0,32,37.2,"*","*","*","*",11,12.8
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",172,170,98.8,170,"*","*",45,26.5,68,40.0,"*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y",144,144,100.0,144,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",89,89,100.0,89,38,42.7,29,32.6,13,14.6,9,10.1,22,24.7
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",64,64,100.0,64,12,18.8,24,37.5,16,25.0,12,18.8,28,43.8
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",402,390,97.0,390,223,57.2,104,26.7,45,11.5,18,4.6,63,16.2
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",399,391,98.0,391,94,24.0,116,29.7,105,26.9,76,19.4,181,46.3
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",135,135,100.0,135,63,46.7,50,37.0,"*","*","*","*",22,16.3
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",49,49,100.0,49,"*","*",23,46.9,12,24.5,"*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",122,121,99.2,121,"*","*",36,29.8,22,18.2,"*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",58,58,100.0,58,"*","*",19,32.8,23,39.7,"*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",123,121,98.4,121,48,39.7,32,26.4,24,19.8,17,14.0,41,33.9
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",66,66,100.0,66,11,16.7,25,37.9,12,18.2,18,27.3,30,45.5
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",77,75,97.4,75,"*","*",24,32.0,11,14.7,"*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",165,160,97.0,160,"*","*",39,24.4,49,30.6,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",63,63,100.0,63,"*","*",19,30.2,18,28.6,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",171,170,99.4,170,"*","*","*","*",69,40.6,59,34.7,128,75.3
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",369,333,90.2,333,"*","*","*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",100,98,98.0,98,"*","*",24,24.5,13,13.3,"*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",24,24,100.0,24,"*","*",10,41.7,7,29.2,"*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",124,124,100.0,124,57,46.0,43,34.7,17,13.7,7,5.6,24,19.4
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",72,71,98.6,71,8,11.3,22,31.0,28,39.4,13,18.3,41,57.7
