"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Bristol School District","=""0170011""","Chms Goal","=""0173411""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",03,"Y",23,23,100.0,23,"*","*","*","*",6,26.1,"*","*","*","*",2391
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",03,"N",33,33,100.0,33,"*","*","*","*",14,42.4,"*","*","*","*",2493
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",04,"Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2439
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",04,"N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2528
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"Y",21,21,100.0,21,"*","*","*","*",7,33.3,0,0.0,7,33.3,2449
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"N",46,45,97.8,45,"*","*","*","*",10,22.2,23,51.1,33,73.3,2563
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",03,"Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2407
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",03,"N",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2458
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",04,"Y",34,33,97.1,33,"*","*",8,24.2,6,18.2,"*","*","*","*",2439
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",04,"N",26,26,100.0,26,"*","*",8,30.8,6,23.1,"*","*","*","*",2490
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"Y",42,42,100.0,42,"*","*","*","*",20,47.6,"*","*","*","*",2502
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"N",23,23,100.0,23,"*","*","*","*",8,34.8,"*","*","*","*",2562
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",03,"Y",54,54,100.0,54,28,51.9,15,27.8,"*","*","*","*",11,20.4,2372
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",03,"N",43,43,100.0,43,"*","*",10,23.3,11,25.6,"*","*","*","*",2452
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",04,"Y",50,50,100.0,50,"*","*",14,28.0,11,22.0,"*","*","*","*",2440
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",04,"N",30,30,100.0,30,"*","*",8,26.7,"*","*",11,36.7,"*","*",2496
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"Y",72,72,100.0,72,28,38.9,10,13.9,26,36.1,8,11.1,34,47.2,2481
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"N",43,43,100.0,43,8,18.6,14,32.6,8,18.6,13,30.2,21,48.8,2522
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",06,"Y",59,59,100.0,59,"*","*",15,25.4,18,30.5,"*","*","*","*",2499
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",06,"N",37,37,100.0,37,"*","*",8,21.6,18,48.6,"*","*","*","*",2549
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",07,"Y",56,56,100.0,56,"*","*",23,41.1,18,32.1,"*","*","*","*",2542
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",07,"N",43,43,100.0,43,"*","*",8,18.6,26,60.5,"*","*","*","*",2603
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"Y",53,53,100.0,53,"*","*",13,24.5,22,41.5,"*","*","*","*",2545
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"N",40,40,100.0,40,"*","*",8,20.0,24,60.0,"*","*","*","*",2594
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",03,"Y",31,31,100.0,31,"*","*","*","*","*","*",7,22.6,"*","*",2406
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",03,"N",34,34,100.0,34,"*","*","*","*","*","*",19,55.9,"*","*",2487
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",04,"Y",28,28,100.0,28,"*","*",7,25.0,"*","*",7,25.0,"*","*",2463
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",04,"N",40,40,100.0,40,"*","*",9,22.5,"*","*",24,60.0,"*","*",2538
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"Y",29,29,100.0,29,"*","*","*","*",8,27.6,"*","*","*","*",2450
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"N",41,41,100.0,41,"*","*","*","*",15,36.6,"*","*","*","*",2566
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",03,"Y",27,27,100.0,27,"*","*",12,44.4,"*","*",7,25.9,"*","*",2441
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",03,"N",29,29,100.0,29,"*","*",10,34.5,"*","*",8,27.6,"*","*",2448
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",04,"Y",29,29,100.0,29,"*","*","*","*",6,20.7,7,24.1,13,44.8,2456
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",04,"N",35,35,100.0,35,"*","*","*","*",10,28.6,18,51.4,28,80.0,2524
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"Y",35,35,100.0,35,"*","*","*","*",16,45.7,"*","*","*","*",2470
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"N",24,24,100.0,24,"*","*","*","*",13,54.2,"*","*","*","*",2534
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",06,"Y",52,52,100.0,52,16,30.8,"*","*",17,32.7,"*","*","*","*",2503
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",06,"N",84,84,100.0,84,"*","*",20,23.8,30,35.7,"*","*","*","*",2568
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",07,"Y",62,62,100.0,62,"*","*",14,22.6,26,41.9,"*","*","*","*",2553
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",07,"N",84,83,98.8,83,"*","*","*","*",44,53.0,20,24.1,64,77.1,2600
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"Y",60,60,100.0,60,"*","*",21,35.0,23,38.3,"*","*","*","*",2567
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"N",69,69,100.0,69,"*","*","*","*",39,56.5,16,23.2,55,79.7,2619
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""",03,"Y",39,39,100.0,39,"*","*",14,35.9,11,28.2,"*","*","*","*",2413
"Bristol School District","=""0170011""","South Side School","=""0171111""",03,"N",40,40,100.0,40,"*","*",12,30.0,11,27.5,"*","*","*","*",2462
"Bristol School District","=""0170011""","South Side School","=""0171111""",04,"Y",34,34,100.0,34,10,29.4,"*","*",13,38.2,"*","*","*","*",2455
"Bristol School District","=""0170011""","South Side School","=""0171111""",04,"N",24,24,100.0,24,0,0.0,"*","*",8,33.3,"*","*","*","*",2539
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"Y",35,35,100.0,35,"*","*","*","*",13,37.1,7,20.0,20,57.1,2507
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"N",39,39,100.0,39,"*","*","*","*",20,51.3,13,33.3,33,84.6,2553
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""",03,"Y",45,45,100.0,45,12,26.7,16,35.6,"*","*","*","*",17,37.8,2414
"Bristol School District","=""0170011""","Stafford School","=""0171211""",03,"N",30,30,100.0,30,"*","*",7,23.3,"*","*",13,43.3,"*","*",2450
"Bristol School District","=""0170011""","Stafford School","=""0171211""",04,"Y",50,49,98.0,49,"*","*","*","*",13,26.5,6,12.2,19,38.8,2447
"Bristol School District","=""0170011""","Stafford School","=""0171211""",04,"N",29,29,100.0,29,"*","*","*","*",10,34.5,15,51.7,25,86.2,2529
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"Y",43,43,100.0,43,"*","*","*","*",15,34.9,"*","*","*","*",2496
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"N",28,28,100.0,28,"*","*","*","*",15,53.6,"*","*","*","*",2543
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",03,"Y",72,72,100.0,72,"*","*",20,27.8,19,26.4,"*","*","*","*",2409
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",03,"N",33,33,100.0,33,"*","*","*","*",7,21.2,16,48.5,23,69.7,2470
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",04,"Y",78,77,98.7,77,"*","*","*","*",18,23.4,6,7.8,24,31.2,2428
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",04,"N",29,29,100.0,29,"*","*","*","*",13,44.8,10,34.5,23,79.3,2522
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"Y",65,65,100.0,65,"*","*",15,23.1,19,29.2,"*","*","*","*",2476
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"N",50,48,96.0,48,"*","*","*","*",20,41.7,18,37.5,38,79.2,2560
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",06,"Y",61,61,100.0,61,"*","*",23,37.7,14,23.0,"*","*","*","*",2500
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",06,"N",38,38,100.0,38,"*","*",13,34.2,13,34.2,"*","*","*","*",2564
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",07,"Y",56,55,98.2,55,"*","*",17,30.9,12,21.8,"*","*","*","*",2525
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",07,"N",35,35,100.0,35,"*","*","*","*",18,51.4,8,22.9,26,74.3,2587
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"Y",64,63,98.4,63,"*","*",18,28.6,28,44.4,"*","*","*","*",2540
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"N",42,42,100.0,42,0,0.0,"*","*",28,66.7,"*","*","*","*",2617
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",03,"Y",34,31,91.2,31,15,48.4,8,25.8,"*","*","*","*",8,25.8,2385
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",03,"N",151,146,96.7,146,11,7.5,28,19.2,"*","*","*","*",107,73.3,2480
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",04,"Y",50,46,92.0,46,18,39.1,11,23.9,7,15.2,10,21.7,17,37.0,2446
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",04,"N",176,170,96.6,170,8,4.7,28,16.5,58,34.1,76,44.7,134,78.8,2523
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"Y",39,35,89.7,35,"*","*",8,22.9,"*","*",7,20.0,"*","*",2478
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"N",151,147,97.4,147,"*","*","*","*",60,40.8,62,42.2,122,83.0,2562
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",06,"Y",42,33,78.6,33,11,33.3,"*","*",11,33.3,"*","*","*","*",2492
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",06,"N",182,163,89.6,163,"*","*",40,24.5,57,35.0,"*","*","*","*",2580
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",07,"Y",43,38,88.4,38,15,39.5,13,34.2,"*","*","*","*",10,26.3,2504
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",07,"N",197,190,96.4,190,"*","*",42,22.1,79,41.6,"*","*","*","*",2597
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"Y",52,46,88.5,46,14,30.4,11,23.9,15,32.6,6,13.0,21,45.7,2549
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"N",149,149,100.0,149,0,0.0,22,14.8,71,47.7,56,37.6,127,85.2,2641
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",03,"Y",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2383
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",03,"N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2476
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",04,"Y",30,30,100.0,30,"*","*","*","*",6,20.0,12,40.0,18,60.0,2478
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",04,"N",48,48,100.0,48,"*","*","*","*",8,16.7,32,66.7,40,83.3,2548
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"Y",32,32,100.0,32,"*","*",8,25.0,9,28.1,"*","*","*","*",2494
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"N",72,72,100.0,72,"*","*","*","*",30,41.7,29,40.3,59,81.9,2562
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",06,"Y",28,27,96.4,27,"*","*","*","*",13,48.1,"*","*","*","*",2532
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",06,"N",51,51,100.0,51,"*","*","*","*",23,45.1,"*","*","*","*",2609
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",07,"Y",24,23,95.8,23,"*","*",6,26.1,9,39.1,"*","*","*","*",2568
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",07,"N",56,56,100.0,56,"*","*",10,17.9,26,46.4,"*","*","*","*",2604
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"Y",38,37,97.4,37,"*","*",15,40.5,13,35.1,"*","*","*","*",2567
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"N",70,70,100.0,70,"*","*",10,14.3,39,55.7,"*","*","*","*",2626
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",03,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",03,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",03,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2439
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",04,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2507
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"Y",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2492
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"N",29,28,96.6,28,"*","*","*","*","*","*","*","*","*","*",2542
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",06,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",06,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2552
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",07,"Y",25,25,100.0,25,"*","*",7,28.0,10,40.0,"*","*","*","*",2547
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",07,"N",51,50,98.0,50,"*","*",16,32.0,17,34.0,"*","*","*","*",2567
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"Y",21,21,100.0,21,"*","*",6,28.6,6,28.6,"*","*","*","*",2566
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"N",42,42,100.0,42,"*","*",11,26.2,19,45.2,"*","*","*","*",2586
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",04,"Y",27,26,96.3,26,"*","*",7,26.9,"*","*",7,26.9,"*","*",2466
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",04,"N",90,89,98.9,89,"*","*",7,7.9,"*","*",47,52.8,"*","*",2540
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",05,"Y",25,25,100.0,25,"*","*",7,28.0,"*","*","*","*","*","*",2466
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",05,"N",113,113,100.0,113,"*","*",17,15.0,"*","*","*","*","*","*",2574
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",06,"Y",25,25,100.0,25,"*","*",7,28.0,8,32.0,"*","*","*","*",2502
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",06,"N",112,112,100.0,112,"*","*",12,10.7,49,43.8,"*","*","*","*",2603
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",07,"Y",29,29,100.0,29,"*","*","*","*",13,44.8,0,0.0,13,44.8,2524
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",07,"N",112,110,98.2,110,"*","*","*","*",44,40.0,44,40.0,88,80.0,2624
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"Y",34,34,100.0,34,"*","*",17,50.0,10,29.4,"*","*","*","*",2561
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"N",107,106,99.1,106,"*","*",19,17.9,44,41.5,"*","*","*","*",2641
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""",03,"Y",21,20,95.2,20,"*","*","*","*",6,30.0,"*","*","*","*",2395
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""",03,"N",96,94,97.9,94,"*","*","*","*",31,33.0,"*","*","*","*",2492
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",06,"Y",22,22,100.0,22,"*","*","*","*","*","*",0,0.0,"*","*",2452
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",06,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",07,"Y",27,27,100.0,27,"*","*","*","*","*","*",0,0.0,"*","*",2502
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",07,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",08,"Y",22,22,100.0,22,"*","*","*","*","*","*",0,0.0,"*","*",2516
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""",08,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",06,"Y",70,69,98.6,69,"*","*",14,20.3,29,42.0,"*","*","*","*",2501
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",06,"N",51,51,100.0,51,"*","*",17,33.3,16,31.4,"*","*","*","*",2572
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",07,"Y",62,61,98.4,61,"*","*",15,24.6,21,34.4,"*","*","*","*",2524
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",07,"N",45,45,100.0,45,"*","*",10,22.2,19,42.2,"*","*","*","*",2594
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",08,"Y",43,42,97.7,42,"*","*","*","*",11,26.2,"*","*","*","*",2500
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",08,"N",66,65,98.5,65,"*","*","*","*",26,40.0,"*","*","*","*",2632
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""",03,"Y",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*",2402
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""",03,"N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",03,"Y",31,30,96.8,30,"*","*","*","*",7,23.3,"*","*","*","*",2407
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",03,"N",32,30,93.8,30,"*","*","*","*",8,26.7,"*","*","*","*",2483
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",04,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",04,"N",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",03,"Y",33,33,100.0,33,13,39.4,"*","*","*","*",8,24.2,"*","*",2408
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",03,"N",32,29,90.6,29,6,20.7,"*","*","*","*",11,37.9,"*","*",2449
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",04,"Y",30,30,100.0,30,"*","*","*","*","*","*",6,20.0,"*","*",2417
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",04,"N",35,35,100.0,35,"*","*","*","*","*","*",17,48.6,"*","*",2538
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",05,"Y",27,27,100.0,27,"*","*","*","*",8,29.6,"*","*","*","*",2463
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",05,"N",36,36,100.0,36,"*","*","*","*",14,38.9,"*","*","*","*",2571
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",06,"Y",69,69,100.0,69,"*","*",27,39.1,18,26.1,"*","*","*","*",2495
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",06,"N",37,34,91.9,34,"*","*",10,29.4,17,50.0,"*","*","*","*",2565
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",07,"Y",74,74,100.0,74,"*","*","*","*",26,35.1,8,10.8,34,45.9,2533
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",07,"N",31,30,96.8,30,"*","*","*","*",12,40.0,11,36.7,23,76.7,2607
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",08,"Y",62,60,96.8,60,"*","*","*","*",18,30.0,"*","*","*","*",2533
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",08,"N",42,42,100.0,42,"*","*","*","*",21,50.0,"*","*","*","*",2629
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",03,"Y",25,24,96.0,24,"*","*",9,37.5,"*","*",0,0.0,"*","*",2340
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",03,"N",34,34,100.0,34,"*","*",9,26.5,"*","*",12,35.3,"*","*",2455
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",04,"Y",38,38,100.0,38,"*","*",13,34.2,"*","*","*","*","*","*",2412
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",04,"N",25,25,100.0,25,"*","*",6,24.0,"*","*","*","*","*","*",2523
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",05,"Y",35,35,100.0,35,"*","*","*","*",15,42.9,6,17.1,21,60.0,2496
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",05,"N",24,24,100.0,24,"*","*","*","*",9,37.5,8,33.3,17,70.8,2547
