"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,"N",23,23,100.0,23,"*","*","*","*",9,39.1,"*","*","*","*",2573
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"Y",185,185,100.0,185,63,34.1,73,39.5,42,22.7,7,3.8,49,26.5,2482
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"N",102,102,100.0,102,36,35.3,26,25.5,30,29.4,10,9.8,40,39.2,2490
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"Y",198,197,99.5,197,70,35.5,71,36.0,50,25.4,6,3.0,56,28.4,2508
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"N",119,119,100.0,119,39,32.8,22,18.5,44,37.0,14,11.8,58,48.7,2531
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"Y",220,219,99.5,219,82,37.4,69,31.5,55,25.1,13,5.9,68,31.1,2521
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"N",132,129,97.7,129,35,27.1,32,24.8,43,33.3,19,14.7,62,48.1,2559
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"Y",44,44,100.0,44,"*","*",13,29.5,12,27.3,"*","*","*","*",2419
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"N",39,39,100.0,39,"*","*","*","*",13,33.3,14,35.9,27,69.2,2466
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"Y",37,37,100.0,37,11,29.7,"*","*",11,29.7,"*","*","*","*",2468
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"N",39,39,100.0,39,14,35.9,"*","*","*","*",11,28.2,"*","*",2459
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"Y",57,57,100.0,56,"*","*","*","*",18,32.1,10,17.9,28,50.0,2499
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"N",29,29,100.0,29,"*","*","*","*",11,37.9,9,31.0,20,69.0,2531
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"Y",44,43,97.7,43,"*","*","*","*","*","*","*","*","*","*",2404
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"Y",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2465
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2489
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"Y",50,50,100.0,50,14,28.0,18,36.0,11,22.0,7,14.0,18,36.0,2406
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"N",40,40,100.0,40,10,25.0,7,17.5,9,22.5,14,35.0,23,57.5,2446
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"Y",40,39,97.5,39,17,43.6,"*","*","*","*",7,17.9,"*","*",2433
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"N",43,42,97.7,42,10,23.8,"*","*","*","*",15,35.7,"*","*",2486
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"Y",41,41,100.0,41,13,31.7,12,29.3,10,24.4,6,14.6,16,39.0,2476
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"N",50,50,100.0,50,14,28.0,8,16.0,16,32.0,12,24.0,28,56.0,2497
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"Y",23,23,100.0,23,"*","*","*","*",9,39.1,"*","*","*","*",2440
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"N",45,44,97.8,44,"*","*","*","*",15,34.1,"*","*","*","*",2482
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"N",48,46,95.8,46,"*","*","*","*","*","*","*","*","*","*",2518
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2572
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"Y",89,89,100.0,89,"*","*",34,38.2,29,32.6,"*","*","*","*",2509
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"N",111,110,99.1,110,"*","*",27,24.5,42,38.2,"*","*","*","*",2545
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"Y",74,74,100.0,74,"*","*",29,39.2,23,31.1,"*","*","*","*",2538
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"N",123,122,99.2,122,"*","*",23,18.9,55,45.1,"*","*","*","*",2593
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"Y",25,25,100.0,25,"*","*",8,32.0,8,32.0,"*","*","*","*",2549
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"N",75,74,98.7,73,"*","*",19,26.0,34,46.6,"*","*","*","*",2604
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,"N",404,400,99.0,400,"*","*","*","*","*","*","*","*","*","*",2613
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,"N",367,361,98.4,361,"*","*","*","*","*","*","*","*","*","*",2638
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"N",366,361,98.6,361,"*","*","*","*","*","*","*","*","*","*",2657
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",04,"N",77,77,100.0,77,"*","*","*","*",18,23.4,45,58.4,63,81.8,2547
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",05,"N",69,69,100.0,69,"*","*","*","*",23,33.3,41,59.4,64,92.8,2596
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,"N",57,57,100.0,57,0,0.0,"*","*","*","*","*","*","*","*",2584
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",04,"N",76,76,100.0,76,"*","*","*","*",12,15.8,60,78.9,72,94.7,2565
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",05,"N",60,60,100.0,60,"*","*","*","*",12,20.0,45,75.0,57,95.0,2613
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,"N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2455
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,"N",40,39,97.5,39,"*","*","*","*","*","*","*","*","*","*",2504
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2556
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2571
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,"Y",25,25,100.0,25,"*","*","*","*",13,52.0,"*","*","*","*",2422
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,"N",36,36,100.0,36,"*","*","*","*",11,30.6,"*","*","*","*",2464
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,"Y",25,25,100.0,25,11,44.0,"*","*",7,28.0,"*","*","*","*",2428
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,"N",45,45,100.0,45,13,28.9,"*","*",9,20.0,"*","*","*","*",2473
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"Y",25,25,100.0,25,"*","*","*","*",13,52.0,"*","*","*","*",2515
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"N",31,31,100.0,31,"*","*","*","*",12,38.7,"*","*","*","*",2527
"Derby School District","=""0370011""","Derby Alternative Education Center","=""0370511""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,"Y",58,58,100.0,58,31,53.4,14,24.1,"*","*","*","*",13,22.4,2448
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,"N",54,54,100.0,54,20,37.0,18,33.3,"*","*","*","*",16,29.6,2482
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,"Y",57,57,100.0,57,27,47.4,20,35.1,"*","*","*","*",10,17.5,2477
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,"N",52,52,100.0,52,17,32.7,"*","*",17,32.7,"*","*","*","*",2522
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"Y",55,55,100.0,55,"*","*",16,29.1,21,38.2,"*","*","*","*",2534
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"N",42,42,100.0,42,"*","*",13,31.0,14,33.3,"*","*","*","*",2538
"Derby School District","=""0370011""","Irving School","=""0370411""",03,"Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2376
"Derby School District","=""0370011""","Irving School","=""0370411""",03,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",04,"Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2430
"Derby School District","=""0370011""","Irving School","=""0370411""",04,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2468
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2557
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2578
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2625
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2488
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2512
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2587
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"N",59,58,98.3,58,"*","*","*","*","*","*","*","*","*","*",2483
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"N",58,56,96.6,56,"*","*","*","*","*","*","*","*","*","*",2493
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"N",63,62,98.4,62,"*","*","*","*","*","*","*","*","*","*",2571
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"N",66,65,98.5,65,"*","*","*","*","*","*","*","*","*","*",2579
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"N",93,86,92.5,86,"*","*","*","*","*","*","*","*","*","*",2598
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"N",87,81,93.1,81,"*","*","*","*","*","*","*","*","*","*",2589
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"N",139,133,95.7,133,"*","*","*","*","*","*","*","*","*","*",2496
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"N",114,107,93.9,107,"*","*","*","*","*","*","*","*","*","*",2526
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"Y",22,21,95.5,21,8,38.1,8,38.1,"*","*","*","*","*","*",2484
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"N",130,125,96.2,125,19,15.2,28,22.4,"*","*","*","*","*","*",2553
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"N",113,101,89.4,101,"*","*","*","*","*","*","*","*","*","*",2564
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"N",128,112,87.5,112,"*","*","*","*","*","*","*","*","*","*",2596
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"Y",25,23,92.0,23,"*","*",10,43.5,"*","*",6,26.1,"*","*",2415
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"N",135,134,99.3,134,"*","*",37,27.6,"*","*",44,32.8,"*","*",2445
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2362
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"Y",39,39,100.0,39,24,61.5,9,23.1,"*","*","*","*","*","*",2390
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"N",20,20,100.0,20,9,45.0,"*","*","*","*",0,0.0,"*","*",2406
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"Y",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2427
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"Y",43,43,100.0,43,31,72.1,"*","*","*","*",0,0.0,"*","*",2338
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"N",20,20,100.0,20,10,50.0,6,30.0,"*","*","*","*","*","*",2377
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2376
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"Y",35,35,100.0,35,15,42.9,"*","*",10,28.6,"*","*","*","*",2453
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"N",23,23,100.0,23,11,47.8,"*","*","*","*",0,0.0,"*","*",2448
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2385
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2420
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"N",13,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2437
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"Y",44,44,100.0,44,18,40.9,12,27.3,"*","*","*","*",14,31.8,2394
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"N",35,35,100.0,35,12,34.3,12,34.3,"*","*","*","*",11,31.4,2397
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,"Y",51,51,100.0,51,25,49.0,12,23.5,"*","*","*","*",14,27.5,2427
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,"N",37,37,100.0,37,10,27.0,15,40.5,"*","*","*","*",12,32.4,2455
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"Y",49,49,100.0,49,16,32.7,"*","*",23,46.9,"*","*","*","*",2475
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"N",42,42,100.0,42,"*","*",11,26.2,17,40.5,"*","*","*","*",2514
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,"Y",184,182,98.9,182,80,44.0,57,31.3,37,20.3,8,4.4,45,24.7,2470
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,"N",60,59,98.3,59,19,32.2,17,28.8,10,16.9,13,22.0,23,39.0,2503
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,"Y",254,253,99.6,251,117,46.6,67,26.7,54,21.5,13,5.2,67,26.7,2491
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,"N",113,111,98.2,110,34,30.9,29,26.4,33,30.0,14,12.7,47,42.7,2536
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"Y",334,330,98.8,330,149,45.2,106,32.1,66,20.0,9,2.7,75,22.7,2503
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"N",143,141,98.6,141,49,34.8,39,27.7,47,33.3,6,4.3,53,37.6,2530
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,"Y",26,26,100.0,26,"*","*",10,38.5,"*","*","*","*","*","*",2404
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,"N",33,33,100.0,33,"*","*",7,21.2,"*","*","*","*","*","*",2456
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,"Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2453
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2519
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"Y",27,27,100.0,27,"*","*","*","*",7,25.9,7,25.9,14,51.9,2501
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"N",36,36,100.0,36,"*","*","*","*",14,38.9,14,38.9,28,77.8,2543
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,"Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2411
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2465
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2423
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,"Y",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2471
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"Y",24,24,100.0,24,10,41.7,"*","*",6,25.0,"*","*","*","*",2473
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"N",25,25,100.0,25,7,28.0,"*","*",11,44.0,"*","*","*","*",2519
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,"Y",49,49,100.0,49,30,61.2,12,24.5,"*","*","*","*","*","*",2344
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,"N",22,22,100.0,21,13,61.9,"*","*","*","*",0,0.0,"*","*",2344
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,"Y",43,43,100.0,43,23,53.5,"*","*","*","*","*","*","*","*",2416
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,"N",21,21,100.0,21,11,52.4,"*","*","*","*","*","*","*","*",2426
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"Y",43,43,100.0,43,22,51.2,13,30.2,"*","*","*","*",8,18.6,2434
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"N",33,33,100.0,33,"*","*",10,30.3,10,30.3,"*","*","*","*",2490
