"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2430
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"N",48,45,93.8,45,13,28.9,9,20.0,11,24.4,12,26.7,23,51.1,2474
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"F",34,33,97.1,33,"*","*",10,30.3,10,30.3,"*","*","*","*",2489
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"N","*","*","*","*","*","*","*","*","*","*",7,28.0,"*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"N",58,57,98.3,57,8,14.0,10,17.5,12,21.1,27,47.4,39,68.4,2467
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"N",55,54,98.2,54,"*","*","*","*",22,40.7,22,40.7,44,81.5,2528
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"N",53,53,100.0,53,"*","*","*","*",16,30.2,30,56.6,46,86.8,2582
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"F",46,45,97.8,45,"*","*",16,35.6,11,24.4,"*","*","*","*",2521
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"N",131,130,99.2,130,"*","*","*","*",63,48.5,33,25.4,96,73.8,2575
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"R",22,22,100.0,22,"*","*",7,31.8,9,40.9,"*","*","*","*",2528
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"N",76,76,100.0,76,10,13.2,16,21.1,32,42.1,18,23.7,50,65.8,2584
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"N",71,70,98.6,70,"*","*","*","*",28,40.0,20,28.6,48,68.6,2611
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"N",91,90,98.9,90,"*","*","*","*",25,27.8,49,54.4,74,82.2,2497
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,"N",374,370,98.9,368,9,2.4,48,13.0,147,39.9,164,44.6,311,84.5,2603
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,"N",367,360,98.1,360,"*","*","*","*",163,45.3,169,46.9,332,92.2,2642
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"N",358,351,98.0,350,6,1.7,26,7.4,156,44.6,162,46.3,318,90.9,2657
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",03,"N",74,74,100.0,74,"*","*","*","*",21,28.4,37,50.0,58,78.4,2489
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",03,"N",82,82,100.0,82,"*","*","*","*",19,23.2,56,68.3,75,91.5,2514
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",04,"N",64,63,98.4,63,"*","*","*","*",13,20.6,45,71.4,58,92.1,2556
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,"N",38,38,100.0,38,"*","*","*","*",9,23.7,17,44.7,26,68.4,2471
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,"N",39,39,100.0,38,"*","*","*","*",10,26.3,19,50.0,29,76.3,2519
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2537
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,"N",35,35,100.0,35,"*","*","*","*",15,42.9,9,25.7,24,68.6,2572
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,"F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2419
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,"N",44,44,100.0,44,10,22.7,13,29.5,12,27.3,9,20.5,21,47.7,2424
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,"F","*","*","*","*",6,23.1,"*","*",7,26.9,"*","*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,"N",32,32,100.0,32,"*","*",9,28.1,"*","*",15,46.9,"*","*",2497
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"F",21,21,100.0,21,"*","*","*","*",9,42.9,0,0.0,9,42.9,2476
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"N",34,34,100.0,34,"*","*",11,32.4,16,47.1,"*","*","*","*",2505
"Derby School District","=""0370011""","Derby High School","=""0376111""",11,"F",40,38,95.0,38,20,52.6,"*","*","*","*",0,0.0,"*","*",2489
"Derby School District","=""0370011""","Derby High School","=""0376111""",11,"N",30,30,100.0,30,"*","*","*","*",13,43.3,"*","*","*","*",2596
"Derby School District","=""0370011""","Derby High School","=""0376111""",11,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,"F",56,56,100.0,55,24,43.6,20,36.4,"*","*","*","*","*","*",2469
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,"N",50,49,98.0,49,"*","*","*","*",16,32.7,6,12.2,22,44.9,2512
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,"F",54,52,96.3,51,19,37.3,15,29.4,"*","*","*","*","*","*",2507
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,"N",36,36,100.0,36,"*","*","*","*",19,52.8,"*","*","*","*",2545
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"F",60,59,98.3,59,26,44.1,17,28.8,"*","*","*","*","*","*",2515
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"N",43,41,95.3,41,"*","*","*","*",19,46.3,8,19.5,27,65.9,2597
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"R",17,17,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",03,"F",51,51,100.0,51,19,37.3,11,21.6,12,23.5,9,17.6,21,41.2,2403
"Derby School District","=""0370011""","Irving School","=""0370411""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",04,"F",36,36,100.0,36,14,38.9,16,44.4,"*","*","*","*",6,16.7,2427
"Derby School District","=""0370011""","Irving School","=""0370411""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"F",35,35,100.0,35,15,42.9,"*","*",11,31.4,"*","*","*","*",2462
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""",11,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""",11,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2639
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2565
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2542
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"N",56,55,98.2,55,"*","*","*","*",16,29.1,27,49.1,43,78.2,2485
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""",11,"N",65,58,89.2,58,"*","*","*","*",27,46.6,19,32.8,46,79.3,2645
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"N",63,63,100.0,63,"*","*","*","*",25,39.7,28,44.4,53,84.1,2530
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"N",72,70,97.2,70,14,20.0,6,8.6,24,34.3,26,37.1,50,71.4,2544
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"N",87,83,95.4,83,8,9.6,10,12.0,39,47.0,26,31.3,65,78.3,2576
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"N",88,85,96.6,84,12,14.3,20,23.8,39,46.4,13,15.5,52,61.9,2567
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"N",80,79,98.8,79,12,15.2,20,25.3,33,41.8,14,17.7,47,59.5,2586
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"N",116,112,96.6,112,15,13.4,27,24.1,27,24.1,43,38.4,70,62.5,2500
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"N",129,125,96.9,125,11,8.8,17,13.6,50,40.0,47,37.6,97,77.6,2554
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""",11,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""",11,"N",130,125,96.2,125,"*","*","*","*","*","*","*","*","*","*",2628
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"N",113,105,92.9,105,10,9.5,33,31.4,44,41.9,18,17.1,62,59.0,2545
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"N",119,116,97.5,116,14,12.1,25,21.6,50,43.1,27,23.3,77,66.4,2582
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"N",141,141,100.0,141,13,9.2,36,25.5,68,48.2,24,17.0,92,65.2,2594
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"N",144,139,96.5,139,10,7.2,37,26.6,38,27.3,54,38.8,92,66.2,2466
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"F",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2339
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"F",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2416
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2458
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"N",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",11,"N",28,28,100.0,28,0,0.0,"*","*",15,53.6,"*","*","*","*",2688
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"F",40,39,97.5,39,"*","*","*","*",0,0.0,"*","*","*","*",2361
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"N",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"F",42,41,97.6,41,24,58.5,7,17.1,"*","*","*","*","*","*",2405
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"N",21,21,100.0,21,"*","*",10,47.6,"*","*",0,0.0,"*","*",2427
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"F",34,32,94.1,32,"*","*","*","*","*","*","*","*","*","*",2453
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"F",43,43,100.0,43,19,44.2,18,41.9,"*","*","*","*",6,14.0,2374
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"F",41,40,97.6,40,20,50.0,11,27.5,9,22.5,0,0.0,9,22.5,2411
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"F",29,29,100.0,29,9,31.0,"*","*",11,37.9,"*","*","*","*",2482
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",06,"F",21,21,100.0,21,13,61.9,"*","*","*","*",0,0.0,"*","*",2446
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"F",37,37,100.0,37,17,45.9,8,21.6,"*","*","*","*","*","*",2376
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"N",39,39,100.0,39,"*","*","*","*",11,28.2,11,28.2,22,56.4,2425
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,"F",45,45,100.0,45,24,53.3,8,17.8,"*","*","*","*","*","*",2407
