"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","N",92,92,100.0,92,"*","*","*","*",23,25.0,41,44.6,64,69.6
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","F",82,82,100.0,82,27,32.9,16,19.5,30,36.6,9,11.0,39,47.6
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","F",63,63,100.0,63,"*","*",17,27.0,23,36.5,"*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N",52,52,100.0,52,"*","*","*","*","*","*",15,28.8,"*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","F",155,155,100.0,155,88,56.8,36,23.2,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",102,102,100.0,101,"*","*","*","*","*","*",10,9.9,"*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","F",97,97,100.0,97,45,46.4,30,30.9,"*","*","*","*",22,22.7
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N",28,28,100.0,27,12,44.4,"*","*",7,25.9,"*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","F",124,124,100.0,124,46,37.1,36,29.0,36,29.0,6,4.8,42,33.9
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","F",52,50,96.2,46,"*","*","*","*",0,0.0,0,0.0,0,0.0
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","F",55,55,100.0,55,"*","*","*","*",24,43.6,11,20.0,35,63.6
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",173,173,100.0,173,18,10.4,45,26.0,72,41.6,38,22.0,110,63.6
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","R",27,27,100.0,27,"*","*","*","*",9,33.3,8,29.6,17,63.0
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","F",73,73,100.0,73,28,38.4,"*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N",103,103,100.0,103,"*","*","*","*",29,28.2,27,26.2,56,54.4
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","F",70,70,100.0,70,32,45.7,"*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",63,63,100.0,63,"*","*",27,42.9,16,25.4,"*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","F",255,252,98.8,252,84,33.3,74,29.4,73,29.0,21,8.3,94,37.3
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",239,238,99.6,238,44,18.5,67,28.2,92,38.7,35,14.7,127,53.4
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","R",81,80,98.8,80,18,22.5,28,35.0,23,28.8,11,13.8,34,42.5
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","F",77,77,100.0,77,24,31.2,16,20.8,22,28.6,15,19.5,37,48.1
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","F",117,115,98.3,115,"*","*",27,23.5,48,41.7,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",702,679,96.7,679,55,8.1,114,16.8,252,37.1,258,38.0,510,75.1
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","R",23,22,95.7,22,"*","*",7,31.8,7,31.8,"*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",130,129,99.2,129,7,5.4,15,11.6,40,31.0,67,51.9,107,82.9
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N",96,94,97.9,94,"*","*","*","*",17,18.1,61,64.9,78,83.0
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",59,59,100.0,59,"*","*","*","*",17,28.8,34,57.6,51,86.4
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","F","*","*","*","*",14,37.8,"*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N",44,44,100.0,44,"*","*",14,31.8,16,36.4,"*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","F",145,143,98.6,143,40,28.0,52,36.4,43,30.1,8,5.6,51,35.7
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",201,200,99.5,200,"*","*","*","*",85,42.5,38,19.0,123,61.5
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","R",28,26,92.9,26,7,26.9,"*","*",8,30.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","F",27,26,96.3,26,24,92.3,"*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",287,280,97.6,280,18,6.4,47,16.8,113,40.4,102,36.4,215,76.8
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",313,306,97.8,306,6,2.0,21,6.9,84,27.5,195,63.7,279,91.2
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","N",109,109,100.0,109,6,5.5,16,14.7,28,25.7,59,54.1,87,79.8
"Ellington School District","=""0480011""","Center School","=""0480111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",74,71,95.9,71,9,12.7,12,16.9,16,22.5,34,47.9,50,70.4
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","F",34,33,97.1,33,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",379,377,99.5,377,16,4.2,73,19.4,163,43.2,125,33.2,288,76.4
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",392,389,99.2,389,20,5.1,79,20.3,108,27.8,182,46.8,290,74.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",174,174,100.0,174,16,9.2,15,8.6,38,21.8,105,60.3,143,82.2
"Ellington School District","=""0480011""","Windermere School","=""0480611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","F",268,268,100.0,268,63,23.5,61,22.8,90,33.6,54,20.1,144,53.7
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",66,66,100.0,66,11,16.7,8,12.1,24,36.4,23,34.8,47,71.2
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","R",42,42,100.0,42,7,16.7,9,21.4,17,40.5,9,21.4,26,61.9
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","F",115,114,99.1,114,33,28.9,34,29.8,"*","*","*","*",47,41.2
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",191,191,100.0,191,"*","*","*","*",58,30.4,62,32.5,120,62.8
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","R",21,21,100.0,21,"*","*",8,38.1,"*","*",7,33.3,"*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","F",146,145,99.3,145,30,20.7,30,20.7,"*","*","*","*",85,58.6
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",244,241,98.8,241,"*","*",49,20.3,80,33.2,91,37.8,171,71.0
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","R",23,23,100.0,23,"*","*",8,34.8,"*","*","*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","F",341,337,98.8,337,112,33.2,102,30.3,104,30.9,19,5.6,123,36.5
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",643,640,99.5,640,71,11.1,168,26.3,285,44.5,116,18.1,401,62.7
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","R",87,87,100.0,87,14,16.1,34,39.1,31,35.6,8,9.2,39,44.8
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","F",149,148,99.3,148,34,23.0,48,32.4,46,31.1,20,13.5,66,44.6
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",231,231,100.0,231,"*","*","*","*",79,34.2,84,36.4,163,70.6
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","R",31,31,100.0,31,"*","*",11,35.5,"*","*",8,25.8,"*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",209,202,96.7,202,12,5.9,32,15.8,66,32.7,92,45.5,158,78.2
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",194,188,96.9,188,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",151,150,99.3,150,8,5.3,11,7.3,48,32.0,83,55.3,131,87.3
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","F",62,62,100.0,62,"*","*",21,33.9,22,35.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",796,785,98.6,783,46,5.9,131,16.7,334,42.7,272,34.7,606,77.4
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","R",21,21,100.0,21,"*","*",7,33.3,7,33.3,"*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",167,165,98.8,165,13,7.9,34,20.6,51,30.9,67,40.6,118,71.5
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",150,148,98.7,148,16,10.8,23,15.5,39,26.4,70,47.3,109,73.6
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","F",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",147,145,98.6,145,28,19.3,37,25.5,41,28.3,39,26.9,80,55.2
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",203,203,100.0,203,25,12.3,31,15.3,60,29.6,87,42.9,147,72.4
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",217,213,98.2,213,19,8.9,26,12.2,61,28.6,107,50.2,168,78.9
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",256,256,100.0,256,25,9.8,32,12.5,82,32.0,117,45.7,199,77.7
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",200,198,99.0,198,6,3.0,25,12.6,50,25.3,117,59.1,167,84.3
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",760,751,98.8,751,35,4.7,115,15.3,351,46.7,250,33.3,601,80.0
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",233,233,100.0,233,21,9.0,45,19.3,70,30.0,97,41.6,167,71.7
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","F",97,95,97.9,95,24,25.3,"*","*",31,32.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",571,564,98.8,564,32,5.7,101,17.9,230,40.8,201,35.6,431,76.4
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","R",20,20,100.0,20,6,30.0,"*","*",9,45.0,"*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","F",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",553,549,99.3,549,30,5.5,86,15.7,229,41.7,204,37.2,433,78.9
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",131,131,100.0,131,6,4.6,15,11.5,38,29.0,72,55.0,110,84.0
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",111,111,100.0,111,9,8.1,17,15.3,30,27.0,55,49.5,85,76.6
"Farmington School District","=""0520011""","Union School","=""0520111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",118,118,100.0,118,6,5.1,11,9.3,29,24.6,72,61.0,101,85.6
"Farmington School District","=""0520011""","West District School","=""0520311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","F",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",577,573,99.3,573,30,5.2,84,14.7,181,31.6,278,48.5,459,80.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",92,90,97.8,90,11,12.2,18,20.0,37,41.1,24,26.7,61,67.8
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",227,227,100.0,227,14,6.2,32,14.1,54,23.8,127,55.9,181,79.7
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",437,436,99.8,436,12,2.8,50,11.5,164,37.6,210,48.2,374,85.8
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",214,213,99.5,213,9,4.2,25,11.7,51,23.9,128,60.1,179,84.0
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",214,214,100.0,214,9,4.2,28,13.1,52,24.3,125,58.4,177,82.7
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","F",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",130,130,100.0,130,13,10.0,21,16.2,37,28.5,59,45.4,96,73.8
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",254,251,98.8,251,11,4.4,20,8.0,66,26.3,154,61.4,220,87.6
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","F",67,67,100.0,67,21,31.3,"*","*",18,26.9,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",941,938,99.7,938,44,4.7,137,14.6,443,47.2,314,33.5,757,80.7
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","R",22,22,100.0,22,8,36.4,"*","*",8,36.4,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",273,268,98.2,268,20,7.5,41,15.3,116,43.3,91,34.0,207,77.2
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",247,244,98.8,244,10,4.1,33,13.5,80,32.8,121,49.6,201,82.4
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",231,230,99.6,230,14,6.1,28,12.2,66,28.7,122,53.0,188,81.7
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","F",143,143,100.0,143,77,53.8,40,28.0,"*","*","*","*",26,18.2
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",38,38,100.0,38,18,47.4,"*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","R",29,29,100.0,29,"*","*",12,41.4,"*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","F",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*"
