"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",218,209,95.9,209,59,28.2,63,30.1,65,31.1,22,10.5,87,41.6
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",631,624,98.9,624,27,4.3,89,14.3,300,48.1,208,33.3,508,81.4
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Y",41,41,100.0,41,9,22.0,8,19.5,15,36.6,9,22.0,24,58.5
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",120,119,99.2,119,0,0.0,9,7.6,31,26.1,79,66.4,110,92.4
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Y",35,35,100.0,35,"*","*","*","*",6,17.1,12,34.3,18,51.4
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N",94,94,100.0,94,"*","*","*","*",24,25.5,62,66.0,86,91.5
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Y",20,20,100.0,20,"*","*","*","*",6,30.0,9,45.0,15,75.0
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",59,59,100.0,59,"*","*","*","*",13,22.0,42,71.2,55,93.2
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Y",78,77,98.7,77,30,39.0,19,24.7,18,23.4,10,13.0,28,36.4
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N",81,80,98.8,80,10,12.5,22,27.5,23,28.8,25,31.3,48,60.0
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Y",23,23,100.0,23,"*","*","*","*",8,34.8,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","N",45,44,97.8,44,"*","*","*","*",20,45.5,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",154,154,100.0,154,51,33.1,54,35.1,42,27.3,7,4.5,49,31.8
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",152,152,100.0,150,12,8.0,35,23.3,69,46.0,34,22.7,103,68.7
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","N",20,13,65.0,13,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","N",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y",21,21,100.0,21,"*","*",7,33.3,7,33.3,"*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",63,63,100.0,63,"*","*",6,9.5,28,44.4,"*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y",32,30,93.8,30,"*","*",13,43.3,9,30.0,"*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",287,281,97.9,281,"*","*",54,19.2,135,48.0,"*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y",50,49,98.0,49,16,32.7,12,24.5,9,18.4,12,24.5,21,42.9
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",265,265,100.0,265,7,2.6,34,12.8,81,30.6,143,54.0,224,84.5
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","Y",13,8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Y",21,21,100.0,21,"*","*","*","*",7,33.3,7,33.3,14,66.7
"Ellington School District","=""0480011""","Center School","=""0480111""","N",118,118,100.0,118,"*","*","*","*",32,27.1,65,55.1,97,82.2
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",69,69,100.0,69,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Y",26,23,88.5,22,19,86.4,0,0.0,"*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","N",153,142,92.8,127,55,43.3,27,21.3,"*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",86,86,100.0,86,"*","*",31,36.0,35,40.7,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",344,341,99.1,341,"*","*","*","*",167,49.0,134,39.3,301,88.3
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",71,70,98.6,70,"*","*",25,35.7,25,35.7,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",359,355,98.9,354,"*","*",43,12.1,154,43.5,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",43,43,100.0,43,"*","*",10,23.3,13,30.2,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",146,146,100.0,146,"*","*",14,9.6,38,26.0,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",295,295,100.0,295,"*","*",78,26.4,107,36.3,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",61,61,100.0,61,"*","*","*","*",28,45.9,16,26.2,44,72.1
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",143,143,100.0,143,61,42.7,36,25.2,33,23.1,13,9.1,46,32.2
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",183,183,100.0,183,14,7.7,49,26.8,70,38.3,50,27.3,120,65.6
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",192,189,98.4,189,55,29.1,59,31.2,54,28.6,21,11.1,75,39.7
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",192,192,100.0,192,17,8.9,38,19.8,81,42.2,56,29.2,137,71.4
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Y",65,63,96.9,62,"*","*",18,29.0,25,40.3,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","N",96,95,99.0,95,"*","*","*","*",47,49.5,24,25.3,71,74.7
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Y",78,73,93.6,73,"*","*","*","*",32,43.8,16,21.9,48,65.8
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","N",154,150,97.4,150,"*","*","*","*",68,45.3,67,44.7,135,90.0
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",447,431,96.4,429,134,31.2,155,36.1,120,28.0,20,4.7,140,32.6
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",639,638,99.8,638,66,10.3,189,29.6,300,47.0,83,13.0,383,60.0
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",184,181,98.4,181,45,24.9,58,32.0,57,31.5,21,11.6,78,43.1
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",200,200,100.0,200,18,9.0,55,27.5,73,36.5,54,27.0,127,63.5
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",58,55,94.8,55,"*","*",13,23.6,15,27.3,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",209,205,98.1,204,"*","*","*","*",77,37.7,110,53.9,187,91.7
"Explorations District","=""2720013""","Explorations","=""2726113""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",25,24,96.0,24,"*","*",7,29.2,6,25.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",174,174,100.0,173,"*","*",17,9.8,46,26.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",128,125,97.7,125,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Y",58,53,91.4,53,8,15.1,20,37.7,19,35.8,6,11.3,25,47.2
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","N",312,303,97.1,303,0,0.0,19,6.3,117,38.6,167,55.1,284,93.7
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Y",96,81,84.4,81,25,30.9,23,28.4,23,28.4,10,12.3,33,40.7
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","N",287,268,93.4,267,27,10.1,37,13.9,129,48.3,74,27.7,203,76.0
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",157,151,96.2,151,36,23.8,57,37.7,47,31.1,11,7.3,58,38.4
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",755,733,97.1,733,17,2.3,107,14.6,367,50.1,242,33.0,609,83.1
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",50,50,100.0,50,19,38.0,9,18.0,16,32.0,6,12.0,22,44.0
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",155,155,100.0,155,15,9.7,26,16.8,44,28.4,70,45.2,114,73.5
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",31,31,100.0,31,10,32.3,13,41.9,"*","*","*","*",8,25.8
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",151,151,100.0,151,9,6.0,25,16.6,"*","*","*","*",117,77.5
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",107,106,99.1,105,31,29.5,37,35.2,26,24.8,11,10.5,37,35.2
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",124,124,100.0,124,13,10.5,27,21.8,38,30.6,46,37.1,84,67.7
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",34,34,100.0,34,13,38.2,13,38.2,"*","*","*","*",8,23.5
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",193,193,100.0,193,"*","*",36,18.7,69,35.8,"*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",40,39,97.5,39,19,48.7,11,28.2,"*","*","*","*",9,23.1
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",196,191,97.4,191,"*","*",22,11.5,68,35.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",32,31,96.9,31,11,35.5,9,29.0,"*","*","*","*",11,35.5
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",236,235,99.6,235,"*","*",32,13.6,77,32.8,"*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",27,27,100.0,27,9,33.3,"*","*","*","*",9,33.3,"*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",180,179,99.4,179,8,4.5,"*","*","*","*",102,57.0,"*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",113,111,98.2,111,29,26.1,34,30.6,37,33.3,11,9.9,48,43.2
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",692,689,99.6,689,6,0.9,77,11.2,376,54.6,230,33.4,606,88.0
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",31,31,100.0,31,"*","*",7,22.6,10,32.3,11,35.5,21,67.7
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",206,205,99.5,205,"*","*",22,10.7,54,26.3,123,60.0,177,86.3
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",29,29,100.0,29,15,51.7,8,27.6,"*","*","*","*",6,20.7
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",213,212,99.5,212,13,6.1,35,16.5,"*","*","*","*",164,77.4
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",196,194,99.0,193,61,31.6,75,38.9,45,23.3,12,6.2,57,29.5
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",519,511,98.5,511,13,2.5,79,15.5,238,46.6,181,35.4,419,82.0
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",34,30,88.2,30,"*","*","*","*",7,23.3,10,33.3,17,56.7
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",162,160,98.8,160,"*","*","*","*",35,21.9,113,70.6,148,92.5
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Y",60,52,86.7,50,"*","*",15,30.0,20,40.0,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N",261,238,91.2,238,"*","*",37,15.5,77,32.4,"*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",104,103,99.0,103,24,23.3,28,27.2,39,37.9,12,11.7,51,49.5
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",458,454,99.1,454,10,2.2,49,10.8,224,49.3,171,37.7,395,87.0
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",27,27,100.0,27,17,63.0,"*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",116,116,100.0,116,7,6.0,"*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",27,27,100.0,27,"*","*",10,37.0,6,22.2,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",103,103,100.0,103,"*","*",16,15.5,24,23.3,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",33,32,97.0,32,"*","*",6,18.8,"*","*",12,37.5,"*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",109,109,100.0,109,"*","*",9,8.3,"*","*",71,65.1,"*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",112,107,95.5,107,29,27.1,31,29.0,37,34.6,10,9.3,47,43.9
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",556,555,99.8,555,15,2.7,59,10.6,236,42.5,245,44.1,481,86.7
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",33,33,100.0,33,"*","*","*","*",11,33.3,0,0.0,11,33.3
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",78,76,97.4,76,"*","*","*","*",34,44.7,29,38.2,63,82.9
"Glastonbury School District","=""0540011""","Alternate Program","=""0541311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",48,48,100.0,48,"*","*",14,29.2,11,22.9,"*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",211,211,100.0,211,"*","*","*","*",57,27.0,121,57.3,178,84.4
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",82,80,97.6,80,"*","*",29,36.3,27,33.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",432,431,99.8,431,"*","*","*","*",172,39.9,206,47.8,378,87.7
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Y",86,81,94.2,81,"*","*",33,40.7,26,32.1,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N",445,430,96.6,430,"*","*",41,9.5,182,42.3,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",215,215,100.0,215,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",31,31,100.0,31,"*","*",10,32.3,6,19.4,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",185,185,100.0,185,"*","*",17,9.2,55,29.7,"*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y",12,11,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",83,83,100.0,83,"*","*",23,27.7,24,28.9,"*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",130,130,100.0,130,"*","*","*","*",38,29.2,66,50.8,104,80.0
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",43,43,100.0,43,15,34.9,"*","*",12,27.9,"*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",241,238,98.8,237,"*","*",25,10.5,64,27.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",163,162,99.4,162,52,32.1,59,36.4,41,25.3,10,6.2,51,31.5
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",875,873,99.8,873,27,3.1,133,15.2,424,48.6,289,33.1,713,81.7
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Y",24,21,87.5,21,"*","*",7,33.3,"*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","N",166,120,72.3,120,"*","*",14,11.7,"*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",69,65,94.2,64,11,17.2,21,32.8,26,40.6,6,9.4,32,50.0
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",259,245,94.6,245,9,3.7,38,15.5,118,48.2,80,32.7,198,80.8
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","Y",55,55,100.0,55,8,14.5,20,36.4,20,36.4,7,12.7,27,49.1
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","N",229,228,99.6,228,0,0.0,22,9.6,81,35.5,125,54.8,206,90.4
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",54,53,98.1,53,22,41.5,"*","*",17,32.1,"*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",223,221,99.1,221,"*","*",42,19.0,103,46.6,"*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",100,98,98.0,98,"*","*","*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",115,110,95.7,110,26,23.6,36,32.7,37,33.6,11,10.0,48,43.6
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",456,455,99.8,455,8,1.8,38,8.4,198,43.5,211,46.4,409,89.9
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",45,40,88.9,40,11,27.5,17,42.5,"*","*","*","*",12,30.0
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",165,165,100.0,165,"*","*",26,15.8,56,33.9,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",126,119,94.4,119,24,20.2,41,34.5,39,32.8,15,12.6,54,45.4
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",688,688,100.0,687,9,1.3,39,5.7,281,40.9,358,52.1,639,93.0
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",43,37,86.0,37,14,37.8,"*","*",12,32.4,"*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",161,160,99.4,160,"*","*",16,10.0,46,28.8,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Y",140,134,95.7,132,"*","*",51,38.6,43,32.6,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",463,456,98.5,456,"*","*","*","*",153,33.6,279,61.2,432,94.7
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",110,107,97.3,107,29,27.1,26,24.3,33,30.8,19,17.8,52,48.6
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",68,66,97.1,66,9,13.6,16,24.2,15,22.7,26,39.4,41,62.1
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",29,28,96.6,28,"*","*",11,39.3,"*","*",7,25.0,"*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",165,164,99.4,164,0,0.0,8,4.9,43,26.2,113,68.9,156,95.1
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",71,71,100.0,71,"*","*",28,39.4,17,23.9,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",117,117,100.0,117,"*","*",20,17.1,41,35.0,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",81,80,98.8,80,20,25.0,"*","*",30,37.5,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",34,34,100.0,34,0,0.0,"*","*","*","*",17,50.0,"*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",52,48,92.3,48,12,25.0,13,27.1,11,22.9,12,25.0,23,47.9
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",186,186,100.0,186,0,0.0,11,5.9,32,17.2,143,76.9,175,94.1
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",23,22,95.7,22,"*","*","*","*",9,40.9,8,36.4,17,77.3
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",161,161,100.0,161,"*","*","*","*",40,24.8,111,68.9,151,93.8
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",28,23,82.1,23,"*","*","*","*",9,39.1,"*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",169,169,100.0,169,"*","*","*","*",47,27.8,"*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",33,29,87.9,29,"*","*",8,27.6,11,37.9,"*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",216,215,99.5,215,"*","*","*","*",52,24.2,143,66.5,195,90.7
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",235,232,98.7,232,69,29.7,67,28.9,79,34.1,17,7.3,96,41.4
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",301,300,99.7,300,12,4.0,65,21.7,127,42.3,96,32.0,223,74.3
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",106,105,99.1,105,32,30.5,32,30.5,27,25.7,14,13.3,41,39.0
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",151,150,99.3,150,9,6.0,26,17.3,56,37.3,59,39.3,115,76.7
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Y",44,42,95.5,41,"*","*",12,29.3,15,36.6,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","N",90,89,98.9,89,"*","*",14,15.7,46,51.7,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",255,250,98.0,249,60,24.1,85,34.1,81,32.5,23,9.2,104,41.8
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",295,293,99.3,293,21,7.2,53,18.1,139,47.4,80,27.3,219,74.7
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",163,161,98.8,161,50,31.1,54,33.5,50,31.1,7,4.3,57,35.4
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",296,295,99.7,295,27,9.2,66,22.4,130,44.1,72,24.4,202,68.5
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",119,118,99.2,118,"*","*",29,24.6,23,19.5,"*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",44,44,100.0,44,"*","*","*","*",12,27.3,16,36.4,28,63.6
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",70,68,97.1,68,"*","*","*","*",18,26.5,19,27.9,37,54.4
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",54,53,98.1,53,"*","*","*","*",25,47.2,17,32.1,42,79.2
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",127,126,99.2,126,"*","*","*","*",32,25.4,14,11.1,46,36.5
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",44,43,97.7,42,"*","*","*","*",17,40.5,18,42.9,35,83.3
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",80,78,97.5,78,34,43.6,13,16.7,25,32.1,6,7.7,31,39.7
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",36,36,100.0,36,7,19.4,10,27.8,11,30.6,8,22.2,19,52.8
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",55,54,98.2,54,"*","*",12,22.2,15,27.8,"*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",140,138,98.6,138,"*","*","*","*",59,42.8,59,42.8,118,85.5
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",63,62,98.4,62,13,21.0,12,19.4,22,35.5,15,24.2,37,59.7
