"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Bristol School District","=""0170011""","South Side School","=""0171111""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""",04,"N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2475
"Bristol School District","=""0170011""","South Side School","=""0171111""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"N",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*",2503
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""",03,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2450
"Bristol School District","=""0170011""","Stafford School","=""0171211""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""",04,"N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2464
"Bristol School District","=""0170011""","Stafford School","=""0171211""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2510
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",03,"N",77,76,98.7,76,"*","*","*","*","*","*","*","*","*","*",2425
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",03,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",04,"N",103,103,100.0,103,"*","*","*","*","*","*","*","*","*","*",2474
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"N",88,88,100.0,88,"*","*","*","*","*","*","*","*","*","*",2490
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",06,"N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2508
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",06,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",07,"N",89,88,98.9,88,"*","*","*","*","*","*","*","*","*","*",2530
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",07,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"N",77,76,98.7,76,"*","*","*","*","*","*","*","*","*","*",2538
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""",11,"N",193,180,93.3,179,50,27.9,"*","*","*","*",24,13.4,"*","*",2606
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""",11,"Y",23,22,95.7,22,18,81.8,"*","*","*","*",0,0.0,"*","*",2452
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",03,"N",193,187,96.9,187,"*","*",31,16.6,78,41.7,"*","*","*","*",2478
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",03,"Y",27,26,96.3,26,8,30.8,"*","*",9,34.6,"*","*","*","*",2395
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",04,"N",165,164,99.4,164,"*","*","*","*","*","*","*","*","*","*",2518
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""",04,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"N",189,177,93.7,177,"*","*",66,37.3,"*","*",37,20.9,"*","*",2532
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"Y",33,32,97.0,31,19,61.3,"*","*","*","*",0,0.0,"*","*",2432
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",06,"N",209,200,95.7,200,"*","*",61,30.5,"*","*",66,33.0,"*","*",2572
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",06,"Y",31,26,83.9,26,12,46.2,"*","*","*","*",0,0.0,"*","*",2470
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",07,"N",172,172,100.0,172,12,7.0,47,27.3,"*","*","*","*",113,65.7,2598
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",07,"Y",26,25,96.2,25,12,48.0,7,28.0,"*","*","*","*",6,24.0,2472
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"N",205,203,99.0,203,25,12.3,54,26.6,"*","*","*","*","*","*",2609
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"Y",23,23,100.0,23,12,52.2,9,39.1,"*","*","*","*","*","*",2464
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",03,"N",69,68,98.6,68,"*","*","*","*","*","*","*","*","*","*",2436
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",04,"N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*",2504
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",07,"N",98,97,99.0,97,"*","*","*","*","*","*","*","*","*","*",2524
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",07,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"N",86,84,97.7,84,"*","*","*","*","*","*","*","*","*","*",2523
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",04,"N",44,43,97.7,43,"*","*","*","*","*","*","*","*","*","*",2478
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",06,"N",64,63,98.4,63,"*","*","*","*","*","*","*","*","*","*",2490
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Academy","=""0230411""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""",11,"N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*",2660
"Canton School District","=""0230011""","Canton High School","=""0236111""",11,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",04,"N",123,123,100.0,123,"*","*","*","*","*","*","*","*","*","*",2501
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",05,"N",122,122,100.0,122,"*","*","*","*","*","*","*","*","*","*",2539
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",06,"N",126,124,98.4,124,"*","*","*","*","*","*","*","*","*","*",2564
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",07,"N",127,126,99.2,126,"*","*","*","*","*","*","*","*","*","*",2576
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",07,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"N",118,115,97.5,115,"*","*","*","*","*","*","*","*","*","*",2625
"Canton School District","=""0230011""","Canton Middle School","=""0235111""",08,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""",03,"N",110,109,99.1,109,"*","*","*","*","*","*","*","*","*","*",2486
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",06,"N",95,93,97.9,92,"*","*","*","*","*","*","*","*","*","*",2521
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",06,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",07,"N",94,93,98.9,93,"*","*","*","*","*","*","*","*","*","*",2573
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",07,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",08,"N",93,93,100.0,92,"*","*","*","*","*","*","*","*","*","*",2571
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",08,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",11,"N",44,42,95.5,42,"*","*","*","*","*","*","*","*","*","*",2672
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""",11,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",03,"N",62,60,96.8,60,"*","*","*","*","*","*","*","*","*","*",2456
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""",11,"N",91,57,62.6,57,"*","*","*","*","*","*","*","*","*","*",2504
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""",11,"Y",13,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",06,"N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*",2510
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",07,"N",88,86,97.7,86,"*","*","*","*","*","*","*","*","*","*",2530
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",07,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",08,"N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2505
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",03,"N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*",2422
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""",08,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""",11,"Y",13,7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",06,"N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2475
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",06,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",08,"N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2550
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",06,"N",98,98,100.0,97,"*","*","*","*","*","*","*","*","*","*",2502
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",07,"N",101,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",07,"Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",08,"N",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*",2531
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",08,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",11,"N",90,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",11,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",03,"N",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2440
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",03,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",04,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2473
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",05,"N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2503
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",06,"N",55,55,100.0,54,"*","*","*","*","*","*","*","*","*","*",2470
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",07,"N",52,48,92.3,45,"*","*","*","*","*","*","*","*","*","*",2488
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",07,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",08,"N",59,53,89.8,53,"*","*","*","*","*","*","*","*","*","*",2468
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",08,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",11,"N",40,37,92.5,37,"*","*","*","*",0,0.0,"*","*","*","*",2469
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",11,"Y",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",03,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2424
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",04,"N",36,35,97.2,35,"*","*","*","*","*","*","*","*","*","*",2470
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",05,"N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2495
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",08,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Silas Deane Middle School","=""2410914""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
