"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,"ELA","F",49,49,100.0,49,25,51.0,20,40.8,"*","*","*","*","*","*",2490
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,"Math","F",49,49,100.0,49,43,87.8,6,12.2,0,0.0,0,0.0,0,0.0,2436
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,"ELA","F",47,47,100.0,47,34,72.3,"*","*","*","*",0,0.0,"*","*",2329
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,"Math","F",47,47,100.0,47,37,78.7,"*","*","*","*",0,0.0,"*","*",2337
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,"ELA","F",33,33,100.0,33,22,66.7,6,18.2,"*","*","*","*","*","*",2391
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,"Math","F",33,32,97.0,32,19,59.4,"*","*","*","*",0,0.0,"*","*",2405
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,"ELA","F",40,40,100.0,40,22,55.0,11,27.5,7,17.5,0,0.0,7,17.5,2428
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,"Math","F",40,40,100.0,40,34,85.0,"*","*","*","*",0,0.0,"*","*",2396
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,"ELA","F",27,27,100.0,27,19,70.4,"*","*","*","*",0,0.0,"*","*",2395
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,"Math","F",27,27,100.0,27,24,88.9,"*","*","*","*",0,0.0,"*","*",2351
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,"ELA","F",32,32,100.0,32,20,62.5,"*","*","*","*",0,0.0,"*","*",2453
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,"Math","F",32,32,100.0,32,22,68.8,"*","*","*","*",0,0.0,"*","*",2424
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,"ELA","F",43,43,100.0,43,29,67.4,7,16.3,7,16.3,0,0.0,7,16.3,2457
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,"Math","F",43,43,100.0,43,39,90.7,"*","*",0,0.0,"*","*","*","*",2413
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,"ELA","F",77,77,100.0,77,57,74.0,13,16.9,7,9.1,0,0.0,7,9.1,2337
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,"Math","F",77,77,100.0,77,65,84.4,"*","*","*","*",0,0.0,"*","*",2324
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,"ELA","F",75,75,100.0,75,50,66.7,"*","*",11,14.7,"*","*","*","*",2384
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,"Math","F",74,74,100.0,74,51,68.9,"*","*","*","*",0,0.0,"*","*",2389
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,"ELA","F",68,68,100.0,68,45,66.2,14,20.6,"*","*","*","*",9,13.2,2410
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,"Math","F",68,68,100.0,68,57,83.8,"*","*","*","*",0,0.0,"*","*",2404
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,"ELA","F",73,73,100.0,73,44,60.3,22,30.1,"*","*","*","*",7,9.6,2432
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,"Math","F",73,73,100.0,73,58,79.5,"*","*","*","*",0,0.0,"*","*",2409
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,"ELA","F",103,103,100.0,103,71,68.9,21,20.4,"*","*","*","*",11,10.7,2451
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,"Math","F",102,101,99.0,101,76,75.2,21,20.8,"*","*","*","*","*","*",2416
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,"ELA","F",100,99,99.0,99,55,55.6,27,27.3,"*","*","*","*",17,17.2,2480
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,"Math","F",100,99,99.0,99,87,87.9,"*","*","*","*",0,0.0,"*","*",2422
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,"ELA","F",41,41,100.0,41,28,68.3,"*","*","*","*",0,0.0,"*","*",2335
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,"Math","F",41,41,100.0,41,29,70.7,"*","*","*","*",0,0.0,"*","*",2345
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,"ELA","F",43,43,100.0,43,35,81.4,"*","*","*","*",0,0.0,"*","*",2365
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,"Math","F",43,43,100.0,43,28,65.1,"*","*","*","*",0,0.0,"*","*",2384
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,"ELA","F",34,34,100.0,34,24,70.6,"*","*","*","*",0,0.0,"*","*",2390
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,"Math","F",34,34,100.0,34,"*","*","*","*",0,0.0,0,0.0,0,0.0,2370
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,"ELA","F",20,20,100.0,20,12,60.0,"*","*","*","*",0,0.0,"*","*",2435
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,"Math","F",20,20,100.0,20,"*","*","*","*",0,0.0,0,0.0,0,0.0,2398
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,"ELA","F",36,36,100.0,36,26,72.2,7,19.4,"*","*","*","*","*","*",2456
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,"Math","F",36,36,100.0,36,32,88.9,"*","*","*","*",0,0.0,"*","*",2384
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,"ELA","F",46,46,100.0,46,23,50.0,14,30.4,9,19.6,0,0.0,9,19.6,2480
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,"Math","F",46,46,100.0,46,"*","*","*","*",0,0.0,0,0.0,0,0.0,2407
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,"ELA","F",41,41,100.0,41,15,36.6,16,39.0,"*","*","*","*",10,24.4,2394
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,"Math","F",42,42,100.0,42,26,61.9,12,28.6,"*","*","*","*","*","*",2359
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,"ELA","F",53,53,100.0,53,39,73.6,"*","*","*","*",0,0.0,"*","*",2370
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,"Math","F",53,53,100.0,53,39,73.6,"*","*","*","*",0,0.0,"*","*",2374
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,"ELA","F",35,35,100.0,35,15,42.9,11,31.4,"*","*","*","*",9,25.7,2436
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,"Math","F",35,35,100.0,35,27,77.1,8,22.9,0,0.0,0,0.0,0,0.0,2398
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,"ELA","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,"Math","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,"ELA","F",85,85,100.0,85,38,44.7,29,34.1,11,12.9,7,8.2,18,21.2,2376
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,"Math","F",85,85,100.0,85,48,56.5,27,31.8,"*","*","*","*",10,11.8,2374
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,"ELA","F",83,83,100.0,83,51,61.4,17,20.5,"*","*","*","*",15,18.1,2406
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,"Math","F",83,83,100.0,83,46,55.4,30,36.1,"*","*","*","*",7,8.4,2408
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,"ELA","F",78,78,100.0,78,43,55.1,25,32.1,"*","*","*","*",10,12.8,2430
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,"Math","F",78,78,100.0,78,64,82.1,"*","*","*","*",0,0.0,"*","*",2404
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,"ELA","F",75,75,100.0,75,36,48.0,22,29.3,"*","*","*","*",17,22.7,2470
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,"Math","F",75,75,100.0,75,44,58.7,22,29.3,"*","*","*","*",9,12.0,2462
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,"ELA","F",77,77,100.0,77,39,50.6,19,24.7,"*","*","*","*",19,24.7,2491
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,"Math","F",77,77,100.0,77,48,62.3,22,28.6,7,9.1,0,0.0,7,9.1,2453
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,"ELA","F",77,77,100.0,77,"*","*",26,33.8,25,32.5,"*","*","*","*",2527
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,"Math","F",77,77,100.0,77,48,62.3,21,27.3,"*","*","*","*",8,10.4,2469
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,"ELA","F",40,40,100.0,40,26,65.0,8,20.0,"*","*","*","*",6,15.0,2353
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,"Math","F",40,40,100.0,40,22,55.0,13,32.5,"*","*","*","*","*","*",2371
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,"ELA","F",42,42,100.0,42,29,69.0,"*","*","*","*",0,0.0,"*","*",2391
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,"Math","F",42,42,100.0,42,21,50.0,"*","*","*","*",0,0.0,"*","*",2402
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,"ELA","F",30,30,100.0,30,20,66.7,"*","*","*","*",0,0.0,"*","*",2417
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,"Math","F",30,30,100.0,30,18,60.0,8,26.7,"*","*","*","*","*","*",2439
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,"ELA","F",20,20,100.0,20,6,30.0,9,45.0,"*","*","*","*","*","*",2488
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,"Math","F",20,20,100.0,20,12,60.0,"*","*","*","*",0,0.0,"*","*",2441
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,"ELA","F",46,46,100.0,46,24,52.2,13,28.3,"*","*","*","*",9,19.6,2370
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,"Math","F",46,46,100.0,46,25,54.3,14,30.4,7,15.2,0,0.0,7,15.2,2374
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,"ELA","F",49,49,100.0,49,32,65.3,10,20.4,"*","*","*","*",7,14.3,2390
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,"Math","F",49,49,100.0,49,35,71.4,11,22.4,"*","*","*","*","*","*",2389
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,"ELA","F",28,27,96.4,27,15,55.6,6,22.2,"*","*","*","*",6,22.2,2440
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,"Math","F",28,27,96.4,27,21,77.8,6,22.2,0,0.0,0,0.0,0,0.0,2401
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,"ELA","F",29,29,100.0,29,8,27.6,15,51.7,6,20.7,0,0.0,6,20.7,2481
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,"Math","F",29,29,100.0,29,19,65.5,"*","*","*","*",0,0.0,"*","*",2443
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",03,"ELA","F",47,47,100.0,47,9,19.1,14,29.8,14,29.8,10,21.3,24,51.1,2429
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",03,"Math","F",47,47,100.0,47,18,38.3,"*","*",14,29.8,"*","*","*","*",2405
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",04,"ELA","F",46,46,100.0,46,13,28.3,9,19.6,12,26.1,12,26.1,24,52.2,2462
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",04,"Math","F",46,46,100.0,46,14,30.4,23,50.0,"*","*","*","*",9,19.6,2439
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"ELA","F",42,42,100.0,42,9,21.4,12,28.6,13,31.0,8,19.0,21,50.0,2497
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"Math","F",42,42,100.0,42,27,64.3,8,19.0,7,16.7,0,0.0,7,16.7,2445
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",06,"ELA","F",41,41,100.0,41,"*","*","*","*",14,34.1,12,29.3,26,63.4,2567
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",06,"Math","F",41,41,100.0,41,11,26.8,20,48.8,"*","*","*","*",10,24.4,2505
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",07,"ELA","F",42,42,100.0,42,"*","*",14,33.3,19,45.2,"*","*","*","*",2549
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",07,"Math","F",42,42,100.0,42,23,54.8,15,35.7,"*","*","*","*","*","*",2474
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,"ELA","F",50,50,100.0,50,"*","*",13,26.0,25,50.0,"*","*","*","*",2575
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,"Math","F",50,50,100.0,50,23,46.0,20,40.0,"*","*","*","*",7,14.0,2505
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",03,"ELA","F",39,39,100.0,39,15,38.5,14,35.9,"*","*","*","*",10,25.6,2392
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",03,"Math","F",39,39,100.0,39,20,51.3,"*","*",9,23.1,"*","*","*","*",2380
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",04,"ELA","F",49,49,100.0,49,"*","*",16,32.7,15,30.6,"*","*","*","*",2447
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",04,"Math","F",48,48,100.0,48,20,41.7,18,37.5,"*","*","*","*",10,20.8,2434
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,"ELA","F",41,40,97.6,37,18,48.6,"*","*",9,24.3,"*","*","*","*",2446
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,"Math","F",41,37,90.2,37,28,75.7,"*","*",0,0.0,"*","*","*","*",2426
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",06,"ELA","F",30,29,96.7,29,11,37.9,11,37.9,7,24.1,0,0.0,7,24.1,2473
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",06,"Math","F",30,28,93.3,28,18,64.3,"*","*","*","*",0,0.0,"*","*",2439
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",07,"ELA","F",41,37,90.2,36,19,52.8,9,25.0,"*","*","*","*",8,22.2,2479
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",07,"Math","F",41,36,87.8,36,23,63.9,"*","*","*","*",0,0.0,"*","*",2429
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,"ELA","F",42,40,95.2,40,18,45.0,"*","*",10,25.0,"*","*","*","*",2509
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,"Math","F",42,38,90.5,38,28,73.7,"*","*",0,0.0,"*","*","*","*",2442
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",03,"ELA","F",48,46,95.8,46,17,37.0,15,32.6,"*","*","*","*",14,30.4,2394
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",03,"Math","F",48,46,95.8,46,28,60.9,12,26.1,"*","*","*","*",6,13.0,2382
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",04,"ELA","F",44,44,100.0,44,12,27.3,11,25.0,11,25.0,10,22.7,21,47.7,2475
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",04,"Math","F",44,44,100.0,44,"*","*",23,52.3,8,18.2,"*","*","*","*",2462
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,"ELA","F",45,45,100.0,45,18,40.0,12,26.7,9,20.0,6,13.3,15,33.3,2470
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,"Math","F",45,45,100.0,45,33,73.3,7,15.6,"*","*","*","*","*","*",2431
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",06,"ELA","F",44,44,100.0,44,15,34.1,14,31.8,"*","*","*","*",15,34.1,2503
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",06,"Math","F",44,44,100.0,44,24,54.5,14,31.8,6,13.6,0,0.0,6,13.6,2457
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",07,"ELA","F",48,48,100.0,48,"*","*",20,41.7,14,29.2,"*","*","*","*",2526
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",07,"Math","F",48,48,100.0,48,"*","*",22,45.8,12,25.0,"*","*","*","*",2527
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",08,"ELA","F",45,45,100.0,45,"*","*",12,26.7,18,40.0,"*","*","*","*",2564
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",08,"Math","F",45,45,100.0,45,14,31.1,22,48.9,"*","*","*","*",9,20.0,2531
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",03,"ELA","F",55,55,100.0,55,30,54.5,15,27.3,"*","*","*","*",10,18.2,2372
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",03,"Math","F",54,54,100.0,54,37,68.5,"*","*","*","*",0,0.0,"*","*",2354
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",04,"ELA","F",49,49,100.0,49,36,73.5,"*","*",6,12.2,"*","*","*","*",2379
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",04,"Math","F",49,49,100.0,49,31,63.3,"*","*","*","*",0,0.0,"*","*",2389
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",05,"ELA","F",50,50,100.0,50,29,58.0,14,28.0,"*","*","*","*",7,14.0,2433
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",05,"Math","F",50,50,100.0,50,42,84.0,"*","*","*","*",0,0.0,"*","*",2400
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",06,"ELA","F",55,55,100.0,55,27,49.1,16,29.1,"*","*","*","*",12,21.8,2472
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",06,"Math","F",55,55,100.0,55,33,60.0,"*","*","*","*",0,0.0,"*","*",2447
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",07,"ELA","F",71,71,100.0,71,30,42.3,23,32.4,"*","*","*","*",18,25.4,2495
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",07,"Math","F",71,71,100.0,71,46,64.8,16,22.5,"*","*","*","*",9,12.7,2444
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",08,"ELA","F",80,80,100.0,80,40,50.0,25,31.3,"*","*","*","*",15,18.8,2492
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",08,"Math","F",80,80,100.0,80,45,56.3,22,27.5,"*","*","*","*",13,16.3,2488
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",03,"ELA","F",101,101,100.0,101,87,86.1,8,7.9,"*","*","*","*",6,5.9,2307
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",03,"Math","F",101,101,100.0,101,76,75.2,20,19.8,"*","*","*","*","*","*",2330
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",04,"ELA","F",101,101,100.0,101,86,85.1,"*","*","*","*",0,0.0,"*","*",2337
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",04,"Math","F",101,101,100.0,101,94,93.1,7,6.9,0,0.0,0,0.0,0,0.0,2341
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",05,"ELA","F",91,91,100.0,91,76,83.5,"*","*","*","*",0,0.0,"*","*",2372
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",05,"Math","F",91,91,100.0,91,"*","*","*","*",0,0.0,0,0.0,0,0.0,2362
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,"ELA","F",94,94,100.0,94,80,85.1,"*","*","*","*",0,0.0,"*","*",2383
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,"Math","F",94,94,100.0,94,86,91.5,8,8.5,0,0.0,0,0.0,0,0.0,2348
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,"ELA","F",114,114,100.0,114,92,80.7,14,12.3,"*","*","*","*",8,7.0,2418
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,"Math","F",114,113,99.1,113,100,88.5,"*","*","*","*",0,0.0,"*","*",2384
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,"ELA","F",118,118,100.0,118,90,76.3,20,16.9,"*","*","*","*",8,6.8,2431
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,"Math","F",118,118,100.0,118,109,92.4,"*","*","*","*",0,0.0,"*","*",2397
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,"ELA","F",75,75,100.0,73,24,32.9,23,31.5,17,23.3,9,12.3,26,35.6,2405
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,"Math","F",75,75,100.0,74,28,37.8,19,25.7,21,28.4,6,8.1,27,36.5,2403
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",04,"ELA","F",81,81,100.0,81,40,49.4,16,19.8,14,17.3,11,13.6,25,30.9,2423
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",04,"Math","F",81,81,100.0,81,39,48.1,26,32.1,"*","*","*","*",16,19.8,2421
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,"ELA","F",74,73,98.6,72,32,44.4,"*","*",20,27.8,"*","*","*","*",2453
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,"Math","F",74,73,98.6,72,57,79.2,12,16.7,"*","*","*","*","*","*",2421
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",06,"ELA","F",65,65,100.0,65,19,29.2,24,36.9,"*","*","*","*",22,33.8,2502
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",06,"Math","F",65,65,100.0,65,44,67.7,18,27.7,"*","*","*","*","*","*",2428
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",03,"ELA","F",50,50,100.0,50,0,0.0,11,22.0,17,34.0,22,44.0,39,78.0,2481
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",03,"Math","F",50,50,100.0,50,"*","*","*","*",24,48.0,19,38.0,43,86.0,2490
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",04,"ELA","F",49,49,100.0,49,9,18.4,13,26.5,16,32.7,11,22.4,27,55.1,2491
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",04,"Math","F",49,49,100.0,49,10,20.4,16,32.7,16,32.7,7,14.3,23,46.9,2476
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"ELA","F",48,48,100.0,48,9,18.8,10,20.8,22,45.8,7,14.6,29,60.4,2504
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"Math","F",48,48,100.0,48,13,27.1,25,52.1,"*","*","*","*",10,20.8,2478
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",06,"ELA","F",51,46,90.2,46,"*","*",18,39.1,20,43.5,"*","*","*","*",2543
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",06,"Math","F",51,46,90.2,46,"*","*",24,52.2,13,28.3,"*","*","*","*",2529
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",07,"ELA","F",49,49,100.0,49,"*","*","*","*",24,49.0,13,26.5,37,75.5,2598
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",07,"Math","F",49,49,100.0,49,7,14.3,16,32.7,20,40.8,6,12.2,26,53.1,2560
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"ELA","F",48,48,100.0,48,0,0.0,14,29.2,26,54.2,8,16.7,34,70.8,2606
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"Math","F",48,48,100.0,48,"*","*",15,31.3,24,50.0,"*","*","*","*",2592
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",03,"ELA","F",50,50,100.0,50,11,22.0,8,16.0,16,32.0,15,30.0,31,62.0,2445
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",03,"Math","F",50,50,100.0,50,23,46.0,20,40.0,"*","*","*","*",7,14.0,2388
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",04,"ELA","F",49,49,100.0,49,15,30.6,16,32.7,"*","*","*","*",18,36.7,2454
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",04,"Math","F",49,49,100.0,49,10,20.4,27,55.1,12,24.5,0,0.0,12,24.5,2446
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",05,"ELA","F",42,42,100.0,42,8,19.0,10,23.8,15,35.7,9,21.4,24,57.1,2510
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",05,"Math","F",42,42,100.0,42,12,28.6,22,52.4,"*","*","*","*",8,19.0,2479
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",06,"ELA","F",37,37,100.0,37,"*","*",14,37.8,14,37.8,"*","*","*","*",2554
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",06,"Math","F",37,37,100.0,37,"*","*",20,54.1,7,18.9,"*","*","*","*",2524
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",07,"ELA","F",44,44,100.0,44,6,13.6,13,29.5,19,43.2,6,13.6,25,56.8,2567
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",07,"Math","F",44,44,100.0,44,8,18.2,19,43.2,11,25.0,6,13.6,17,38.6,2544
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",08,"ELA","F",39,39,100.0,39,"*","*",10,25.6,21,53.8,"*","*","*","*",2580
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",08,"Math","F",39,39,100.0,39,15,38.5,13,33.3,"*","*","*","*",11,28.2,2530
"Bridgeport School District","=""0150011""","Read School","=""0152511""",03,"ELA","F",112,112,100.0,112,67,59.8,26,23.2,12,10.7,7,6.3,19,17.0,2363
"Bridgeport School District","=""0150011""","Read School","=""0152511""",03,"Math","F",112,112,100.0,112,71,63.4,23,20.5,"*","*","*","*",18,16.1,2361
"Bridgeport School District","=""0150011""","Read School","=""0152511""",04,"ELA","F",78,78,100.0,78,39,50.0,23,29.5,"*","*","*","*",16,20.5,2413
"Bridgeport School District","=""0150011""","Read School","=""0152511""",04,"Math","F",79,79,100.0,79,42,53.2,29,36.7,"*","*","*","*",8,10.1,2411
