"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Y",90,90,100.0,90,37,41.1,37,41.1,"*","*","*","*",16,17.8
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","N",384,384,100.0,384,"*","*",114,29.7,119,31.0,"*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Y",506,438,86.6,434,236,54.4,136,31.3,53,12.2,9,2.1,62,14.3
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","N",561,466,83.1,463,197,42.5,137,29.6,91,19.7,38,8.2,129,27.9
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Y",218,39,17.9,39,28,71.8,8,20.5,"*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","N",415,60,14.5,60,28,46.7,15,25.0,"*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Y",140,140,100.0,140,50,35.7,65,46.4,"*","*","*","*",25,17.9
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","N",55,52,94.5,52,14,26.9,25,48.1,"*","*","*","*",13,25.0
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Y",69,69,100.0,69,41,59.4,17,24.6,"*","*","*","*",11,15.9
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","N",82,80,97.6,80,20,25.0,25,31.3,"*","*","*","*",35,43.8
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Y",122,122,100.0,122,45,36.9,45,36.9,22,18.0,10,8.2,32,26.2
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","N",66,66,100.0,66,15,22.7,16,24.2,25,37.9,10,15.2,35,53.0
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Y",158,158,100.0,158,75,47.5,55,34.8,21,13.3,7,4.4,28,17.7
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","N",213,210,98.6,210,42,20.0,63,30.0,64,30.5,41,19.5,105,50.0
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","Y",47,47,100.0,47,19,40.4,12,25.5,"*","*","*","*",16,34.0
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","N",53,52,98.1,52,"*","*",12,23.1,17,32.7,"*","*","*","*"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","Y",39,39,100.0,39,16,41.0,14,35.9,9,23.1,0,0.0,9,23.1
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","N",44,43,97.7,43,6,14.0,11,25.6,18,41.9,8,18.6,26,60.5
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","Y",131,131,100.0,131,39,29.8,60,45.8,"*","*","*","*",32,24.4
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","N",38,38,100.0,38,16,42.1,12,31.6,"*","*","*","*",10,26.3
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","Y",186,186,100.0,186,73,39.2,70,37.6,36,19.4,7,3.8,43,23.1
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","N",68,68,100.0,68,19,27.9,22,32.4,17,25.0,10,14.7,27,39.7
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","Y",93,92,98.9,92,31,33.7,31,33.7,"*","*","*","*",30,32.6
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","N",82,82,100.0,82,"*","*",27,32.9,31,37.8,"*","*","*","*"
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","Y",604,586,97.0,585,311,53.2,190,32.5,72,12.3,12,2.1,84,14.4
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","N",330,318,96.4,318,122,38.4,109,34.3,64,20.1,23,7.2,87,27.4
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","Y",141,141,100.0,141,45,31.9,65,46.1,23,16.3,8,5.7,31,22.0
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","N",103,102,99.0,102,23,22.5,30,29.4,29,28.4,20,19.6,49,48.0
"Danbury School District","=""0340011""","South Street School","=""0341011""","Y",150,150,100.0,150,66,44.0,55,36.7,"*","*","*","*",29,19.3
"Danbury School District","=""0340011""","South Street School","=""0341011""","N",23,23,100.0,23,"*","*",6,26.1,7,30.4,"*","*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","Y",122,122,100.0,122,59,48.4,45,36.9,"*","*","*","*",18,14.8
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","N",113,110,97.3,109,"*","*",33,30.3,39,35.8,"*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Y",42,42,100.0,42,15,35.7,19,45.2,"*","*","*","*",8,19.0
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","N",166,163,98.2,163,"*","*",48,29.4,60,36.8,"*","*","*","*"
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","Y",120,118,98.3,118,40,33.9,44,37.3,21,17.8,13,11.0,34,28.8
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","N",278,276,99.3,276,40,14.5,93,33.7,78,28.3,65,23.6,143,51.8
"Darien School District","=""0350011""","Darien High School","=""0356111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","N",291,289,99.3,289,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","Y",24,24,100.0,24,6,25.0,9,37.5,"*","*","*","*",9,37.5
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","N",1099,1079,98.2,1079,52,4.8,132,12.2,"*","*","*","*",895,82.9
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","N",191,190,99.5,190,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","Y",35,35,100.0,35,"*","*",10,28.6,12,34.3,"*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","N",162,162,100.0,162,"*","*",43,26.5,63,38.9,"*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""","Y",79,78,98.7,78,31,39.7,23,29.5,16,20.5,8,10.3,24,30.8
"Derby School District","=""0370011""","Bradley School","=""0370611""","N",110,110,100.0,110,21,19.1,49,44.5,32,29.1,8,7.3,40,36.4
"Derby School District","=""0370011""","Derby High School","=""0376111""","Y",52,49,94.2,49,42,85.7,"*","*","*","*",0,0.0,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","N",30,30,100.0,30,16,53.3,"*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","Y",203,201,99.0,201,113,56.2,60,29.9,"*","*","*","*",28,13.9
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","N",129,124,96.1,124,44,35.5,45,36.3,"*","*","*","*",35,28.2
"Derby School District","=""0370011""","Irving School","=""0370411""","Y",137,136,99.3,135,59,43.7,46,34.1,"*","*","*","*",30,22.2
"Derby School District","=""0370011""","Irving School","=""0370411""","N",35,34,97.1,34,"*","*",15,44.1,11,32.4,"*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","N",195,193,99.0,193,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","N",169,169,100.0,169,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","N",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","N",65,58,89.2,58,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Y",60,60,100.0,60,20,33.3,19,31.7,14,23.3,7,11.7,21,35.0
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","N",390,379,97.2,379,69,18.2,121,31.9,108,28.5,81,21.4,189,49.9
"East Hampton School District","=""0420011""","Center School","=""0420311""","Y",37,36,97.3,36,13,36.1,14,38.9,7,19.4,"*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""","N",245,236,96.3,236,29,12.3,81,34.3,74,31.4,"*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","N",130,125,96.2,125,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Y",56,56,100.0,56,27,48.2,14,25.0,"*","*","*","*",15,26.8
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","N",373,362,97.1,362,"*","*",133,36.7,101,27.9,"*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","N",144,137,95.1,137,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","Y",101,100,99.0,100,55,55.0,32,32.0,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","N",26,26,100.0,26,15,57.7,7,26.9,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","Y",111,111,100.0,111,67,60.4,29,26.1,"*","*","*","*",15,13.5
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","N",51,51,100.0,51,23,45.1,18,35.3,"*","*","*","*",10,19.6
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","Y",144,144,100.0,144,69,47.9,50,34.7,"*","*","*","*",25,17.4
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","N",43,43,100.0,43,19,44.2,16,37.2,"*","*","*","*",8,18.6
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","Y",159,159,100.0,159,80,50.3,53,33.3,"*","*","*","*",26,16.4
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","N",147,147,100.0,147,34,23.1,60,40.8,"*","*","*","*",53,36.1
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Y",239,239,100.0,239,165,69.0,44,18.4,"*","*","*","*",30,12.6
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","N",149,148,99.3,148,77,52.0,39,26.4,"*","*","*","*",32,21.6
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","Y",826,808,97.8,807,534,66.2,195,24.2,66,8.2,12,1.5,78,9.7
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","N",310,307,99.0,306,155,50.7,100,32.7,36,11.8,15,4.9,51,16.7
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","Y",74,74,100.0,74,25,33.8,28,37.8,"*","*","*","*",21,28.4
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","N",76,76,100.0,76,"*","*",20,26.3,22,28.9,"*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","Y",90,89,98.9,89,35,39.3,26,29.2,"*","*","*","*",28,31.5
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","N",26,26,100.0,26,8,30.8,10,38.5,"*","*","*","*",8,30.8
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Y",88,88,100.0,88,35,39.8,34,38.6,"*","*","*","*",19,21.6
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N",53,53,100.0,53,"*","*",21,39.6,14,26.4,"*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Y",224,222,99.1,222,131,59.0,71,32.0,20,9.0,0,0.0,20,9.0
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",48,48,100.0,48,16,33.3,22,45.8,"*","*","*","*",10,20.8
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Y",113,113,100.0,113,68,60.2,32,28.3,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N",21,21,100.0,21,10,47.6,9,42.9,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Y",27,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Y",108,108,100.0,108,74,68.5,24,22.2,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","N",32,32,100.0,32,11,34.4,16,50.0,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Y",68,61,89.7,59,55,93.2,"*","*","*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N",33,23,69.7,23,23,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Y",90,89,98.9,89,19,21.3,41,46.1,21,23.6,8,9.0,29,32.6
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",169,169,100.0,169,40,23.7,61,36.1,40,23.7,28,16.6,68,40.2
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Y",82,81,98.8,81,"*","*",36,44.4,21,25.9,"*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N",103,103,100.0,103,"*","*",32,31.1,39,37.9,"*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Y",86,82,95.3,82,59,72.0,13,15.9,"*","*","*","*",10,12.2
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","N",124,121,97.6,121,72,59.5,26,21.5,"*","*","*","*",23,19.0
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Y",97,97,100.0,97,45,46.4,36,37.1,"*","*","*","*",16,16.5
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",87,87,100.0,87,33,37.9,27,31.0,"*","*","*","*",27,31.0
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Y",335,326,97.3,326,205,62.9,90,27.6,"*","*","*","*",31,9.5
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",244,242,99.2,241,103,42.7,92,38.2,"*","*","*","*",46,19.1
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Y",86,86,100.0,86,43,50.0,27,31.4,"*","*","*","*",16,18.6
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",64,64,100.0,64,23,35.9,20,31.3,"*","*","*","*",21,32.8
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Y",22,21,95.5,21,"*","*",6,28.6,8,38.1,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","N",222,212,95.5,212,"*","*",47,22.2,54,25.5,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",133,128,96.2,128,41,32.0,43,33.6,28,21.9,16,12.5,44,34.4
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",716,704,98.3,704,97,13.8,180,25.6,200,28.4,227,32.2,427,60.7
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Y",25,25,100.0,25,"*","*",9,36.0,7,28.0,"*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",136,134,98.5,134,"*","*",27,20.1,57,42.5,"*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Y",22,22,100.0,22,"*","*",8,36.4,10,45.5,"*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N",107,107,100.0,107,"*","*",19,17.8,37,34.6,"*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Y",70,69,98.6,69,26,37.7,25,36.2,"*","*","*","*",18,26.1
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N",89,89,100.0,89,"*","*",21,23.6,30,33.7,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",127,127,100.0,127,64,50.4,51,40.2,"*","*","*","*",12,9.4
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",179,179,100.0,177,58,32.8,64,36.2,"*","*","*","*",55,31.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","N",20,13,65.0,13,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Y",32,29,90.6,28,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","N",23,19,82.6,18,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","N",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",309,302,97.7,301,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",300,300,100.0,300,"*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","N",127,127,100.0,127,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",79,78,98.7,78,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","N",169,159,94.1,140,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",48,48,100.0,47,18,38.3,15,31.9,"*","*","*","*",14,29.8
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",382,379,99.2,379,"*","*",99,26.1,115,30.3,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",39,38,97.4,38,16,42.1,12,31.6,"*","*","*","*",10,26.3
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",390,386,99.0,386,"*","*",125,32.4,124,32.1,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",24,24,100.0,24,10,41.7,"*","*",7,29.2,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",165,165,100.0,165,11,6.7,"*","*",64,38.8,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",291,291,100.0,291,80,27.5,98,33.7,76,26.1,37,12.7,113,38.8
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",65,65,100.0,65,6,9.2,22,33.8,23,35.4,14,21.5,37,56.9
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",120,120,100.0,120,35,29.2,56,46.7,"*","*","*","*",29,24.2
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",206,206,100.0,206,"*","*",79,38.3,69,33.5,"*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",154,153,99.4,152,36,23.7,62,40.8,42,27.6,"*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",229,229,100.0,229,"*","*",76,33.2,87,38.0,36,15.7,123,53.7
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Y",56,53,94.6,53,23,43.4,"*","*",14,26.4,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","N",105,104,99.0,104,31,29.8,36,34.6,"*","*","*","*",37,35.6
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Y",63,58,92.1,58,24,41.4,23,39.7,"*","*","*","*",11,19.0
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","N",169,165,97.6,165,"*","*",60,36.4,38,23.0,"*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",394,375,95.2,374,184,49.2,123,32.9,53,14.2,14,3.7,67,17.9
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",689,684,99.3,681,184,27.0,274,40.2,156,22.9,67,9.8,223,32.7
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",163,160,98.2,160,45,28.1,65,40.6,40,25.0,10,6.3,50,31.3
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",224,224,100.0,224,34,15.2,78,34.8,79,35.3,33,14.7,112,50.0
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",22,22,100.0,22,"*","*",7,31.8,8,36.4,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",245,238,97.1,238,"*","*",75,31.5,65,27.3,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",193,191,99.0,191,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Y",26,21,80.8,21,"*","*",7,33.3,7,33.3,"*","*","*","*"
