"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Free/Reduced Price Meal"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Y",88,87,98.9,87,35,40.2,24,27.6,17,19.5,11,12.6,28,32.2
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N",53,53,100.0,53,11,20.8,12,22.6,21,39.6,9,17.0,30,56.6
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Y",227,223,98.2,223,109,48.9,67,30.0,"*","*","*","*",47,21.1
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",50,50,100.0,50,19,38.0,"*","*",13,26.0,"*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Y",115,114,99.1,114,68,59.6,25,21.9,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N",21,21,100.0,21,11,52.4,"*","*","*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Y",27,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Y",109,109,100.0,109,"*","*",43,39.4,28,25.7,"*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","N",32,32,100.0,32,"*","*",12,37.5,14,43.8,"*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Y",68,59,86.8,57,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N",32,24,75.0,23,21,91.3,"*","*","*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Y",90,89,98.9,89,20,22.5,17,19.1,35,39.3,17,19.1,52,58.4
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",169,169,100.0,169,21,12.4,33,19.5,78,46.2,37,21.9,115,68.0
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Y",82,80,97.6,80,31,38.8,25,31.3,14,17.5,10,12.5,24,30.0
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N",103,103,100.0,103,24,23.3,17,16.5,40,38.8,22,21.4,62,60.2
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Y",86,83,96.5,82,19,23.2,30,36.6,26,31.7,7,8.5,33,40.2
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","N",124,121,97.6,120,12,10.0,38,31.7,48,40.0,22,18.3,70,58.3
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Y",97,96,99.0,96,28,29.2,27,28.1,30,31.3,11,11.5,41,42.7
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",87,87,100.0,87,16,18.4,19,21.8,32,36.8,20,23.0,52,59.8
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Y",335,325,97.0,325,143,44.0,98,30.2,75,23.1,9,2.8,84,25.8
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",244,242,99.2,242,62,25.6,87,36.0,73,30.2,20,8.3,93,38.4
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Y",86,85,98.8,85,34,40.0,24,28.2,15,17.6,12,14.1,27,31.8
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",64,62,96.9,62,15,24.2,16,25.8,17,27.4,14,22.6,31,50.0
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Y",22,21,95.5,21,"*","*","*","*",8,38.1,10,47.6,18,85.7
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","N",222,213,95.9,213,"*","*","*","*",66,31.0,119,55.9,185,86.9
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",133,129,97.0,129,27,20.9,37,28.7,47,36.4,18,14.0,65,50.4
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",716,704,98.3,704,59,8.4,115,16.3,318,45.2,212,30.1,530,75.3
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Y",25,25,100.0,25,"*","*","*","*",10,40.0,6,24.0,16,64.0
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",136,135,99.3,135,"*","*","*","*",36,26.7,82,60.7,118,87.4
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Y",22,22,100.0,22,6,27.3,"*","*","*","*",9,40.9,"*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N",107,107,100.0,107,7,6.5,"*","*","*","*",65,60.7,"*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Y",70,69,98.6,69,26,37.7,18,26.1,17,24.6,8,11.6,25,36.2
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N",89,88,98.9,88,14,15.9,23,26.1,24,27.3,27,30.7,51,58.0
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",127,127,100.0,127,37,29.1,44,34.6,39,30.7,7,5.5,46,36.2
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",179,179,100.0,177,26,14.7,45,25.4,72,40.7,34,19.2,106,59.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","N",20,13,65.0,13,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Y",32,30,93.8,28,25,89.3,"*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","N",23,21,91.3,20,20,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","N",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",309,301,97.4,301,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",300,299,99.7,299,"*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","N",127,127,100.0,127,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",79,77,97.5,77,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","N",169,156,92.3,140,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",48,48,100.0,48,"*","*",15,31.3,19,39.6,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",382,379,99.2,379,"*","*",52,13.7,183,48.3,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",39,38,97.4,38,"*","*",13,34.2,14,36.8,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",391,387,99.0,386,"*","*",55,14.2,165,42.7,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",24,24,100.0,24,9,37.5,"*","*",8,33.3,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",165,165,100.0,165,11,6.7,"*","*",43,26.1,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",291,291,100.0,291,"*","*",77,26.5,107,36.8,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",65,65,100.0,65,"*","*","*","*",28,43.1,18,27.7,46,70.8
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",120,120,100.0,120,44,36.7,33,27.5,30,25.0,13,10.8,43,35.8
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",206,206,100.0,206,31,15.0,52,25.2,73,35.4,50,24.3,123,59.7
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",155,152,98.1,152,36,23.7,50,32.9,46,30.3,20,13.2,66,43.4
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",229,229,100.0,229,36,15.7,47,20.5,89,38.9,57,24.9,146,63.8
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Y",56,54,96.4,53,"*","*",16,30.2,22,41.5,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","N",105,104,99.0,104,"*","*","*","*",50,48.1,25,24.0,75,72.1
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Y",63,58,92.1,58,"*","*","*","*",27,46.6,15,25.9,42,72.4
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","N",169,165,97.6,165,"*","*","*","*",73,44.2,68,41.2,141,85.5
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",396,383,96.7,381,114,29.9,137,36.0,113,29.7,17,4.5,130,34.1
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",690,686,99.4,686,86,12.5,207,30.2,307,44.8,86,12.5,393,57.3
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",160,157,98.1,157,36,22.9,48,30.6,54,34.4,19,12.1,73,46.5
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",224,224,100.0,224,27,12.1,65,29.0,76,33.9,56,25.0,132,58.9
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",22,22,100.0,22,"*","*","*","*",7,31.8,7,31.8,14,63.6
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",245,238,97.1,237,"*","*","*","*",85,35.9,113,47.7,198,83.5
"Explorations District","=""2720013""","Explorations","=""2726113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",193,192,99.5,191,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Y",26,23,88.5,23,"*","*",7,30.4,10,43.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","N",344,333,96.8,333,"*","*",32,9.6,126,37.8,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Y",58,48,82.8,48,8,16.7,12,25.0,19,39.6,9,18.8,28,58.3
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","N",325,301,92.6,300,44,14.7,48,16.0,133,44.3,75,25.0,208,69.3
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",79,78,98.7,78,12,15.4,24,30.8,34,43.6,8,10.3,42,53.8
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",833,806,96.8,806,41,5.1,140,17.4,380,47.1,245,30.4,625,77.5
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",35,35,100.0,35,9,25.7,"*","*",13,37.1,"*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",170,170,100.0,170,"*","*",27,15.9,47,27.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",165,165,100.0,165,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",87,87,100.0,86,24,27.9,28,32.6,23,26.7,11,12.8,34,39.5
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",144,143,99.3,143,20,14.0,36,25.2,41,28.7,46,32.2,87,60.8
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",218,218,100.0,218,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",20,20,100.0,20,10,50.0,"*","*","*","*",0,0.0,"*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",216,210,97.2,210,"*","*",27,12.9,"*","*",92,43.8,"*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",257,256,99.6,256,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",198,197,99.5,197,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",40,40,100.0,40,"*","*",13,32.5,14,35.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",765,760,99.3,760,"*","*",98,12.9,399,52.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",222,221,99.5,221,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",235,234,99.6,234,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",129,127,98.4,126,37,29.4,44,34.9,36,28.6,9,7.1,45,35.7
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",586,578,98.6,578,37,6.4,110,19.0,247,42.7,184,31.8,431,74.6
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",186,181,97.3,181,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Y",33,27,81.8,27,8,29.6,"*","*",10,37.0,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N",288,263,91.3,261,"*","*",46,17.6,87,33.3,"*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",56,55,98.2,55,9,16.4,13,23.6,23,41.8,10,18.2,33,60.0
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",506,502,99.2,502,25,5.0,64,12.7,240,47.8,173,34.5,413,82.3
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",129,129,100.0,129,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",129,128,99.2,128,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",54,54,100.0,54,11,20.4,12,22.2,25,46.3,6,11.1,31,57.4
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",614,608,99.0,608,33,5.4,78,12.8,248,40.8,249,41.0,497,81.7
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",23,23,100.0,23,10,43.5,6,26.1,7,30.4,0,0.0,7,30.4
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",88,86,97.7,86,6,7.0,13,15.1,38,44.2,29,33.7,67,77.9
"Glastonbury School District","=""0540011""","Alternate Program","=""0541311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",22,22,100.0,22,7,31.8,6,27.3,"*","*","*","*",9,40.9
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",237,237,100.0,237,15,6.3,36,15.2,"*","*","*","*",186,78.5
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",44,44,100.0,44,11,25.0,11,25.0,15,34.1,7,15.9,22,50.0
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",470,467,99.4,467,10,2.1,66,14.1,184,39.4,207,44.3,391,83.7
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Y",51,47,92.2,47,"*","*",17,36.2,17,36.2,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N",480,464,96.7,464,"*","*",57,12.3,191,41.2,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",222,222,100.0,222,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",209,209,100.0,209,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",68,68,100.0,68,15,22.1,17,25.0,22,32.4,14,20.6,36,52.9
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",145,145,100.0,145,9,6.2,29,20.0,40,27.6,67,46.2,107,73.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",23,23,100.0,23,9,39.1,7,30.4,"*","*","*","*",7,30.4
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",261,258,98.9,257,14,5.4,30,11.7,"*","*","*","*",213,82.9
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",89,88,98.9,88,20,22.7,30,34.1,30,34.1,8,9.1,38,43.2
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",949,947,99.8,947,59,6.2,162,17.1,435,45.9,291,30.7,726,76.7
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Y",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","N",177,130,73.4,130,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",40,37,92.5,37,"*","*",13,35.1,14,37.8,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",288,273,94.8,272,"*","*",46,16.9,130,47.8,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","Y",30,30,100.0,30,"*","*",10,33.3,11,36.7,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","N",254,253,99.6,253,"*","*","*","*",90,35.6,126,49.8,216,85.4
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",33,32,97.0,32,9,28.1,"*","*",12,37.5,"*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",244,242,99.2,242,"*","*",45,18.6,108,44.6,"*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",97,95,97.9,95,"*","*","*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","Y",16,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",70,68,97.1,68,11,16.2,21,30.9,28,41.2,8,11.8,36,52.9
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",501,497,99.2,497,23,4.6,53,10.7,207,41.6,214,43.1,421,84.7
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",190,185,97.4,185,"*","*",36,19.5,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",35,35,100.0,35,"*","*","*","*",18,51.4,8,22.9,26,74.3
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",779,772,99.1,771,"*","*","*","*",302,39.2,365,47.3,667,86.5
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",188,181,96.3,181,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Y",75,73,97.3,71,12,16.9,23,32.4,27,38.0,9,12.7,36,50.7
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",528,517,97.9,517,16,3.1,49,9.5,169,32.7,283,54.7,452,87.4
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",97,95,97.9,95,24,25.3,20,21.1,32,33.7,19,20.0,51,53.7
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",81,78,96.3,78,14,17.9,22,28.2,16,20.5,26,33.3,42,53.8
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",181,179,98.9,179,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",56,56,100.0,56,16,28.6,21,37.5,"*","*","*","*",19,33.9
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",132,132,100.0,132,"*","*",27,20.5,43,32.6,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",71,71,100.0,71,"*","*","*","*",28,39.4,14,19.7,42,59.2
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",44,43,97.7,43,"*","*","*","*",16,37.2,17,39.5,33,76.7
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",227,223,98.2,223,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",178,177,99.4,177,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
