"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",07,"N",219,214,97.7,214,28,13.1,60,28.0,"*","*","*","*",126,58.9,2583
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"Y",46,44,95.7,44,21,47.7,12,27.3,"*","*","*","*",11,25.0,2506
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"N",180,174,96.7,174,"*","*",54,31.0,41,23.6,"*","*","*","*",2591
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,"N",99,99,100.0,99,"*","*","*","*","*","*","*","*","*","*",2525
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,"N",98,98,100.0,98,"*","*","*","*","*","*","*","*","*","*",2565
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,"Y",32,32,100.0,32,6,18.8,10,31.3,9,28.1,7,21.9,16,50.0,2556
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,"N",293,292,99.7,292,15,5.1,53,18.2,88,30.1,136,46.6,224,76.7,2624
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"Y",33,33,100.0,33,11,33.3,12,36.4,"*","*","*","*",10,30.3,2555
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"N",260,257,98.8,257,"*","*",38,14.8,"*","*",139,54.1,"*","*",2654
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2488
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,"N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2528
"Farmington School District","=""0520011""","Union School","=""0520111""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""",03,"N",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2466
"Farmington School District","=""0520011""","Union School","=""0520111""",04,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""",04,"N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2533
"Farmington School District","=""0520011""","West District School","=""0520311""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",03,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2503
"Farmington School District","=""0520011""","West District School","=""0520311""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",04,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2551
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"Y",33,33,100.0,33,9,27.3,14,42.4,"*","*","*","*",10,30.3,2496
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"N",277,276,99.6,276,"*","*",50,18.1,78,28.3,"*","*","*","*",2568
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,"Y",41,41,100.0,41,12,29.3,16,39.0,7,17.1,6,14.6,13,31.7,2509
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,"N",300,296,98.7,296,25,8.4,69,23.3,83,28.0,119,40.2,202,68.2,2589
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",04,"N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*",2545
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2566
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",03,"N",40,40,100.0,40,"*","*","*","*",8,20.0,28,70.0,36,90.0,2519
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""",06,"Y",44,44,100.0,44,12,27.3,17,38.6,"*","*","*","*",15,34.1,2521
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""",06,"N",437,436,99.8,436,"*","*",60,13.8,127,29.1,"*","*","*","*",2614
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",03,"N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2474
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",04,"Y",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*",2483
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",04,"N",48,48,100.0,48,"*","*",14,29.2,"*","*","*","*","*","*",2499
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"Y",26,26,100.0,26,"*","*",7,26.9,7,26.9,"*","*","*","*",2500
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"N",42,42,100.0,42,"*","*",10,23.8,11,26.2,"*","*","*","*",2565
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",04,"N",81,78,96.3,78,"*","*","*","*","*","*","*","*","*","*",2548
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",05,"N",86,85,98.8,85,"*","*","*","*","*","*","*","*","*","*",2608
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""",07,"Y",45,45,100.0,45,19,42.2,11,24.4,9,20.0,6,13.3,15,33.3,2510
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""",07,"N",470,468,99.6,468,30,6.4,105,22.4,143,30.6,190,40.6,333,71.2,2612
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""",08,"Y",44,44,100.0,44,14,31.8,15,34.1,"*","*","*","*",15,34.1,2544
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""",08,"N",471,470,99.8,470,"*","*",73,15.5,123,26.2,"*","*","*","*",2641
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""",07,"Y",20,20,100.0,20,"*","*",9,45.0,"*","*","*","*","*","*",2534
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""",07,"N",131,129,98.5,129,"*","*",31,24.0,"*","*","*","*","*","*",2598
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""",08,"N",142,139,97.9,139,"*","*","*","*","*","*","*","*","*","*",2594
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",04,"N",57,56,98.2,56,"*","*","*","*","*","*","*","*","*","*",2516
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",05,"N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*",2573
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",06,"N",80,78,97.5,78,"*","*","*","*","*","*","*","*","*","*",2619
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",03,"N",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*",2477
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",05,"N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2556
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",06,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2574
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""",06,"Y",87,87,100.0,87,"*","*","*","*","*","*",0,0.0,"*","*",2425
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""",06,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""",07,"Y",85,83,97.6,83,"*","*","*","*","*","*","*","*","*","*",2445
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""",07,"N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",06,"Y",28,28,100.0,28,18,64.3,"*","*","*","*",0,0.0,"*","*",2446
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",06,"N",153,150,98.0,150,"*","*",44,29.3,"*","*",42,28.0,"*","*",2554
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",07,"Y",25,25,100.0,25,8,32.0,12,48.0,"*","*","*","*","*","*",2506
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",07,"N",158,155,98.1,155,20,12.9,34,21.9,"*","*","*","*","*","*",2591
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",08,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",08,"N",169,169,100.0,169,"*","*","*","*","*","*","*","*","*","*",2615
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",03,"N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2477
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",04,"N",68,67,98.5,67,"*","*","*","*","*","*","*","*","*","*",2509
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",05,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2533
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",06,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",06,"N",268,267,99.6,267,"*","*","*","*","*","*","*","*","*","*",2617
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",07,"N",269,269,100.0,269,"*","*","*","*","*","*","*","*","*","*",2636
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",08,"N",252,252,100.0,252,"*","*","*","*","*","*","*","*","*","*",2668
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",05,"N",71,70,98.6,70,"*","*","*","*","*","*","*","*","*","*",2558
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",03,"Y",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2431
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",03,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",04,"Y",39,39,100.0,39,12,30.8,17,43.6,"*","*","*","*",10,25.6,2435
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",04,"N",31,31,100.0,31,"*","*",10,32.3,10,32.3,"*","*","*","*",2479
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",05,"Y",31,31,100.0,31,13,41.9,"*","*","*","*","*","*","*","*",2484
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",05,"N",23,23,100.0,23,10,43.5,"*","*","*","*","*","*","*","*",2486
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",03,"N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2493
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",03,"N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2478
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",04,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2514
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",05,"Y",21,21,100.0,21,"*","*",7,33.3,"*","*","*","*","*","*",2459
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",05,"N",35,35,100.0,35,"*","*",8,22.9,"*","*","*","*","*","*",2548
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",03,"Y",30,30,100.0,30,9,30.0,"*","*",8,26.7,"*","*","*","*",2423
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",03,"N",21,21,100.0,21,0,0.0,"*","*",9,42.9,"*","*","*","*",2503
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",04,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2449
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",04,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",05,"Y",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2492
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",05,"N",69,69,100.0,69,"*","*","*","*","*","*","*","*","*","*",2570
"Greenwich School District","=""0570011""","North Street School","=""0570811""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",04,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""",03,"N",42,41,97.6,41,"*","*","*","*",17,41.5,15,36.6,32,78.0,2483
"Greenwich School District","=""0570011""","Parkway School","=""0571111""",04,"N",26,26,100.0,26,0,0.0,"*","*","*","*",18,69.2,"*","*",2573
"Greenwich School District","=""0570011""","Parkway School","=""0571111""",05,"N",33,32,97.0,32,"*","*",8,25.0,"*","*",14,43.8,"*","*",2563
"Greenwich School District","=""0570011""","Riverside School","=""0571011""",03,"N",76,76,100.0,76,"*","*","*","*",16,21.1,55,72.4,71,93.4,2530
"Greenwich School District","=""0570011""","Riverside School","=""0571011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""",05,"N",81,81,100.0,81,"*","*","*","*",27,33.3,39,48.1,66,81.5,2580
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",06,"Y",64,64,100.0,64,23,35.9,27,42.2,"*","*","*","*",14,21.9,2495
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",06,"N",103,103,100.0,103,"*","*",31,30.1,25,24.3,"*","*","*","*",2558
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",07,"Y",59,59,100.0,59,21,35.6,18,30.5,9,15.3,11,18.6,20,33.9,2522
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",07,"N",121,121,100.0,121,29,24.0,27,22.3,23,19.0,42,34.7,65,53.7,2569
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",08,"Y",62,62,100.0,62,26,41.9,15,24.2,9,14.5,12,19.4,21,33.9,2529
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",08,"N",126,125,99.2,125,20,16.0,22,17.6,33,26.4,50,40.0,83,66.4,2611
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""",03,"Y",47,47,100.0,47,"*","*",14,29.8,21,44.7,"*","*","*","*",2421
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""",03,"N",92,91,98.9,91,"*","*",29,31.9,31,34.1,"*","*","*","*",2460
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""",04,"Y",54,54,100.0,54,19,35.2,20,37.0,"*","*","*","*",15,27.8,2446
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""",04,"N",88,86,97.7,86,22,25.6,26,30.2,"*","*","*","*",38,44.2,2474
