"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",192,192,100.0,192,"*","*",61,31.8,82,42.7,35,18.2,117,60.9
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Y",65,62,95.4,62,30,48.4,15,24.2,"*","*","*","*",17,27.4
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","N",96,95,99.0,95,"*","*",34,35.8,27,28.4,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Y",78,73,93.6,73,34,46.6,27,37.0,"*","*","*","*",12,16.4
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","N",154,150,97.4,150,"*","*",56,37.3,37,24.7,"*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",444,422,95.0,421,217,51.5,132,31.4,58,13.8,14,3.3,72,17.1
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",639,637,99.7,634,151,23.8,265,41.8,151,23.8,67,10.6,218,34.4
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",187,184,98.4,184,56,30.4,73,39.7,43,23.4,12,6.5,55,29.9
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",200,200,100.0,200,23,11.5,70,35.0,76,38.0,31,15.5,107,53.5
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",58,56,96.6,56,23,41.1,19,33.9,"*","*","*","*",14,25.0
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",209,204,97.6,204,"*","*",63,30.9,63,30.9,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",25,24,96.0,24,"*","*",10,41.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",174,173,99.4,173,"*","*",33,19.1,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",128,125,97.7,125,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Y",58,48,82.8,48,22,45.8,13,27.1,"*","*","*","*",13,27.1
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","N",312,296,94.9,296,"*","*",66,22.3,105,35.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Y",96,69,71.9,69,41,59.4,18,26.1,"*","*","*","*",10,14.5
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","N",287,233,81.2,232,"*","*",72,31.0,66,28.4,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",157,151,96.2,151,71,47.0,36,23.8,30,19.9,14,9.3,44,29.1
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",754,728,96.6,728,52,7.1,200,27.5,217,29.8,259,35.6,476,65.4
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",50,50,100.0,50,18,36.0,18,36.0,8,16.0,6,12.0,14,28.0
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",155,154,99.4,154,12,7.8,33,21.4,65,42.2,44,28.6,109,70.8
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",31,31,100.0,31,10,32.3,13,41.9,"*","*",6,19.4,"*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",151,151,100.0,151,11,7.3,43,28.5,"*","*",43,28.5,"*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",107,106,99.1,106,41,38.7,40,37.7,"*","*","*","*",25,23.6
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",124,124,100.0,124,"*","*",39,31.5,46,37.1,"*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",34,34,100.0,34,14,41.2,13,38.2,"*","*","*","*",7,20.6
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",193,193,100.0,193,9,4.7,40,20.7,"*","*","*","*",144,74.6
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",40,39,97.5,39,12,30.8,21,53.8,"*","*","*","*",6,15.4
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",196,191,97.4,191,8,4.2,55,28.8,"*","*","*","*",128,67.0
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",32,31,96.9,31,13,41.9,10,32.3,"*","*","*","*",8,25.8
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",236,235,99.6,235,7,3.0,52,22.1,"*","*","*","*",176,74.9
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",27,27,100.0,27,8,29.6,12,44.4,"*","*","*","*",7,25.9
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",180,179,99.4,179,6,3.4,42,23.5,"*","*","*","*",131,73.2
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",113,110,97.3,110,44,40.0,40,36.4,19,17.3,7,6.4,26,23.6
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",692,689,99.6,689,32,4.6,153,22.2,239,34.7,265,38.5,504,73.1
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",31,31,100.0,31,"*","*",14,45.2,8,25.8,"*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",206,205,99.5,205,"*","*",37,18.0,82,40.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",29,29,100.0,29,13,44.8,14,48.3,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",213,212,99.5,212,13,6.1,55,25.9,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",195,192,98.5,191,98,51.3,59,30.9,26,13.6,8,4.2,34,17.8
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",519,511,98.5,511,44,8.6,142,27.8,171,33.5,154,30.1,325,63.6
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",34,34,100.0,34,"*","*","*","*",14,41.2,9,26.5,23,67.6
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",163,162,99.4,162,"*","*","*","*",63,38.9,83,51.2,146,90.1
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Y",60,44,73.3,41,21,51.2,12,29.3,"*","*","*","*",8,19.5
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N",261,222,85.1,222,42,18.9,55,24.8,"*","*","*","*",125,56.3
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",104,104,100.0,104,44,42.3,25,24.0,18,17.3,17,16.3,35,33.7
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",458,454,99.1,453,33,7.3,68,15.0,107,23.6,245,54.1,352,77.7
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",27,27,100.0,27,9,33.3,10,37.0,"*","*","*","*",8,29.6
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",118,118,100.0,118,"*","*",22,18.6,43,36.4,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",27,27,100.0,27,"*","*",10,37.0,7,25.9,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",103,103,100.0,103,"*","*",18,17.5,47,45.6,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",33,32,97.0,32,"*","*",8,25.0,"*","*",6,18.8,"*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",109,109,100.0,109,"*","*","*","*",39,35.8,48,44.0,87,79.8
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",112,109,97.3,109,51,46.8,32,29.4,20,18.3,6,5.5,26,23.9
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",556,554,99.6,554,30,5.4,187,33.8,142,25.6,195,35.2,337,60.8
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",33,32,97.0,32,17,53.1,12,37.5,"*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",78,76,97.4,76,9,11.8,22,28.9,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Alternate Program","=""0541311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",48,48,100.0,48,17,35.4,15,31.3,"*","*","*","*",16,33.3
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",211,211,100.0,211,"*","*",31,14.7,73,34.6,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",82,81,98.8,81,39,48.1,24,29.6,10,12.3,8,9.9,18,22.2
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",432,430,99.5,430,20,4.7,110,25.6,140,32.6,160,37.2,300,69.8
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Y",86,80,93.0,80,50,62.5,15,18.8,"*","*","*","*",15,18.8
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N",445,431,96.9,431,"*","*",98,22.7,121,28.1,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",215,215,100.0,215,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",31,31,100.0,31,8,25.8,16,51.6,"*","*","*","*",7,22.6
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",185,185,100.0,185,7,3.8,37,20.0,"*","*","*","*",141,76.2
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y",12,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",83,83,100.0,83,29,34.9,21,25.3,20,24.1,13,15.7,33,39.8
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",129,129,100.0,129,6,4.7,33,25.6,46,35.7,44,34.1,90,69.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",43,43,100.0,43,"*","*",16,37.2,14,32.6,"*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",243,237,97.5,237,"*","*",38,16.0,58,24.5,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",164,163,99.4,163,71,43.6,57,35.0,27,16.6,8,4.9,35,21.5
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",875,873,99.8,873,51,5.8,172,19.7,285,32.6,365,41.8,650,74.5
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Y",24,18,75.0,18,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","N",166,117,70.5,117,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",69,65,94.2,65,23,35.4,20,30.8,14,21.5,8,12.3,22,33.8
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",259,246,95.0,246,21,8.5,60,24.4,80,32.5,85,34.6,165,67.1
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","Y",55,55,100.0,55,"*","*",24,43.6,12,21.8,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","N",229,228,99.6,228,"*","*","*","*",82,36.0,97,42.5,179,78.5
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",54,53,98.1,53,21,39.6,19,35.8,"*","*","*","*",13,24.5
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",223,221,99.1,221,"*","*",73,33.0,86,38.9,"*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",100,98,98.0,98,"*","*","*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",115,114,99.1,114,42,36.8,46,40.4,12,10.5,14,12.3,26,22.8
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",456,455,99.8,455,32,7.0,106,23.3,148,32.5,169,37.1,317,69.7
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",45,45,100.0,45,14,31.1,14,31.1,8,17.8,9,20.0,17,37.8
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",165,165,100.0,165,19,11.5,48,29.1,63,38.2,35,21.2,98,59.4
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",126,126,100.0,126,45,35.7,40,31.7,19,15.1,22,17.5,41,32.5
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",688,687,99.9,687,18,2.6,105,15.3,184,26.8,380,55.3,564,82.1
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",43,43,100.0,43,14,32.6,20,46.5,"*","*","*","*",9,20.9
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",161,161,100.0,161,13,8.1,34,21.1,"*","*","*","*",114,70.8
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Y",140,135,96.4,134,73,54.5,33,24.6,19,14.2,9,6.7,28,20.9
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",463,456,98.5,456,22,4.8,71,15.6,136,29.8,227,49.8,363,79.6
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",110,110,100.0,110,47,42.7,40,36.4,15,13.6,8,7.3,23,20.9
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",67,67,100.0,67,23,34.3,17,25.4,20,29.9,7,10.4,27,40.3
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",29,29,100.0,29,"*","*",10,34.5,"*","*",8,27.6,"*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",165,164,99.4,164,"*","*","*","*",53,32.3,93,56.7,146,89.0
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",71,71,100.0,71,31,43.7,25,35.2,"*","*","*","*",15,21.1
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",117,117,100.0,117,"*","*",25,21.4,46,39.3,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",81,80,98.8,80,34,42.5,28,35.0,"*","*","*","*",18,22.5
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",34,34,100.0,34,"*","*",9,26.5,9,26.5,"*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",52,52,100.0,52,"*","*",13,25.0,14,26.9,"*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",186,186,100.0,186,"*","*","*","*",56,30.1,110,59.1,166,89.2
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",23,23,100.0,23,"*","*",7,30.4,"*","*",10,43.5,"*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",161,161,100.0,161,"*","*",17,10.6,"*","*",93,57.8,"*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",28,28,100.0,28,"*","*",7,25.0,12,42.9,"*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",169,169,100.0,169,"*","*",24,14.2,69,40.8,"*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",33,33,100.0,33,"*","*",11,33.3,11,33.3,"*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",216,216,100.0,216,"*","*","*","*",59,27.3,130,60.2,189,87.5
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",235,235,100.0,235,108,46.0,74,31.5,32,13.6,21,8.9,53,22.6
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",301,301,100.0,301,46,15.3,85,28.2,83,27.6,87,28.9,170,56.5
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",106,105,99.1,105,45,42.9,32,30.5,22,21.0,6,5.7,28,26.7
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",151,150,99.3,150,15,10.0,57,38.0,56,37.3,22,14.7,78,52.0
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Y",44,41,93.2,41,29,70.7,8,19.5,"*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","N",90,89,98.9,89,28,31.5,33,37.1,"*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",256,249,97.3,249,98,39.4,86,34.5,43,17.3,22,8.8,65,26.1
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",296,294,99.3,294,49,16.7,82,27.9,93,31.6,70,23.8,163,55.4
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",164,162,98.8,162,62,38.3,61,37.7,26,16.0,13,8.0,39,24.1
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",296,295,99.7,295,44,14.9,94,31.9,74,25.1,83,28.1,157,53.2
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",121,119,98.3,119,"*","*",33,27.7,21,17.6,"*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",44,44,100.0,44,"*","*",16,36.4,"*","*",12,27.3,"*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",70,68,97.1,67,10,14.9,19,28.4,22,32.8,16,23.9,38,56.7
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",54,53,98.1,53,0,0.0,15,28.3,27,50.9,11,20.8,38,71.7
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",127,126,99.2,126,"*","*",38,30.2,21,16.7,"*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",44,43,97.7,43,"*","*",13,30.2,18,41.9,"*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",80,80,100.0,80,31,38.8,29,36.3,"*","*","*","*",20,25.0
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",36,36,100.0,36,0,0.0,18,50.0,"*","*","*","*",18,50.0
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",55,55,100.0,55,23,41.8,20,36.4,6,10.9,6,10.9,12,21.8
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",140,140,100.0,140,8,5.7,30,21.4,61,43.6,41,29.3,102,72.9
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",63,63,100.0,63,"*","*",22,34.9,19,30.2,11,17.5,30,47.6
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",62,62,100.0,62,"*","*",24,38.7,22,35.5,15,24.2,37,59.7
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Y",104,46,44.2,46,38,82.6,6,13.0,"*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","N",141,52,36.9,52,19,36.5,19,36.5,"*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",44,43,97.7,43,21,48.8,13,30.2,"*","*","*","*",9,20.9
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",97,96,99.0,96,"*","*",30,31.3,41,42.7,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",313,310,99.0,310,154,49.7,103,33.2,37,11.9,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",159,159,100.0,159,34,21.4,62,39.0,42,26.4,"*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",105,103,98.1,103,35,34.0,42,40.8,17,16.5,9,8.7,26,25.2
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",418,417,99.8,417,28,6.7,124,29.7,135,32.4,130,31.2,265,63.5
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y",31,30,96.8,30,17,56.7,9,30.0,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N",102,101,99.0,101,6,5.9,20,19.8,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y",20,20,100.0,20,"*","*",8,40.0,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N",113,113,100.0,113,"*","*",15,13.3,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",106,105,99.1,105,29,27.6,41,39.0,20,19.0,15,14.3,35,33.3
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",452,449,99.3,449,18,4.0,104,23.2,147,32.7,180,40.1,327,72.8
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Y",50,50,100.0,50,22,44.0,12,24.0,"*","*","*","*",16,32.0
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","N",189,189,100.0,189,"*","*",41,21.7,58,30.7,"*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","N",125,125,100.0,125,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Y",29,29,100.0,29,"*","*","*","*",7,24.1,7,24.1,14,48.3
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","N",108,108,100.0,108,"*","*","*","*",30,27.8,54,50.0,84,77.8
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",67,67,100.0,67,31,46.3,21,31.3,"*","*","*","*",15,22.4
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",193,191,99.0,191,"*","*",56,29.3,74,38.7,"*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y",146,146,100.0,146,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",90,90,100.0,90,50,55.6,24,26.7,10,11.1,6,6.7,16,17.8
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",69,68,98.6,68,13,19.1,21,30.9,16,23.5,18,26.5,34,50.0
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Y",157,126,80.3,125,83,66.4,30,24.0,"*","*","*","*",12,9.6
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","N",252,230,91.3,230,80,34.8,75,32.6,"*","*","*","*",75,32.6
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",374,363,97.1,363,232,63.9,93,25.6,31,8.5,7,1.9,38,10.5
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",420,407,96.9,406,108,26.6,115,28.3,98,24.1,85,20.9,183,45.1
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",115,115,100.0,115,52,45.2,45,39.1,"*","*","*","*",18,15.7
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",60,60,100.0,60,15,25.0,22,36.7,"*","*","*","*",23,38.3
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",122,119,97.5,118,52,44.1,34,28.8,23,19.5,9,7.6,32,27.1
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",46,46,100.0,46,6,13.0,13,28.3,18,39.1,9,19.6,27,58.7
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",115,109,94.8,109,42,38.5,30,27.5,23,21.1,14,12.8,37,33.9
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",68,63,92.6,63,9,14.3,23,36.5,18,28.6,13,20.6,31,49.2
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",64,62,96.9,62,30,48.4,20,32.3,"*","*","*","*",12,19.4
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",170,167,98.2,167,"*","*",37,22.2,47,28.1,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",56,56,100.0,56,21,37.5,22,39.3,6,10.7,7,12.5,13,23.2
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",200,199,99.5,199,18,9.0,38,19.1,80,40.2,63,31.7,143,71.9
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N",29,26,89.7,26,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",348,336,96.6,336,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
