"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,50,50,100.0,50,10,20.0,10,20.0,22,44.0,8,16.0,30,60.0,2440
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,45,45,100.0,45,0,0.0,9,20.0,20,44.4,16,35.6,36,80.0,2525
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,58,58,100.0,58,12,20.7,23,39.7,16,27.6,7,12.1,23,39.7,2509
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,44,44,100.0,44,"*","*",11,25.0,17,38.6,"*","*","*","*",2528
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,73,72,98.6,72,21,29.2,24,33.3,21,29.2,6,8.3,27,37.5,2415
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,61,61,100.0,61,8,13.1,25,41.0,19,31.1,9,14.8,28,45.9,2480
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,55,55,100.0,55,23,41.8,23,41.8,"*","*","*","*",9,16.4,2462
"Derby School District","=""0370011""","Derby High School","=""0376111""",11,82,79,96.3,79,58,73.4,13,16.5,"*","*","*","*",8,10.1,2483
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,113,112,99.1,112,58,51.8,33,29.5,"*","*","*","*",21,18.8,2468
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,99,99,100.0,99,47,47.5,29,29.3,"*","*","*","*",23,23.2,2484
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,120,114,95.0,114,52,45.6,43,37.7,13,11.4,6,5.3,19,16.7,2506
"Derby School District","=""0370011""","Irving School","=""0370411""",03,60,60,100.0,60,23,38.3,"*","*",21,35.0,"*","*","*","*",2408
"Derby School District","=""0370011""","Irving School","=""0370411""",04,50,49,98.0,49,"*","*",28,57.1,"*","*",0,0.0,"*","*",2418
"Derby School District","=""0370011""","Irving School","=""0370411""",05,62,61,98.4,60,25,41.7,22,36.7,"*","*","*","*",13,21.7,2470
"East Granby School District","=""0400011""","East Granby High School","=""0406111""",11,71,71,100.0,71,18,25.4,17,23.9,18,25.4,18,25.4,36,50.7,2610
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,73,73,100.0,73,12,16.4,25,34.2,22,30.1,14,19.2,36,49.3,2543
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,62,61,98.4,61,14,23.0,18,29.5,18,29.5,11,18.0,29,47.5,2552
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,76,74,97.4,74,8,10.8,20,27.0,23,31.1,23,31.1,46,62.2,2608
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,50,50,100.0,50,7,14.0,14,28.0,15,30.0,14,28.0,29,58.0,2454
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,74,74,100.0,74,"*","*","*","*",23,31.1,33,44.6,56,75.7,2529
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,60,60,100.0,60,6,10.0,13,21.7,16,26.7,25,41.7,41,68.3,2551
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,72,71,98.6,71,8,11.3,9,12.7,32,45.1,22,31.0,54,76.1,2469
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""",11,75,68,90.7,68,24,35.3,25,36.8,10,14.7,9,13.2,19,27.9,2584
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,72,72,100.0,72,"*","*",25,34.7,29,40.3,"*","*","*","*",2503
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,83,81,97.6,81,16,19.8,25,30.9,17,21.0,23,28.4,40,49.4,2520
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,101,97,96.0,97,17,17.5,38,39.2,23,23.7,19,19.6,42,43.3,2537
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,102,98,96.1,98,26,26.5,31,31.6,28,28.6,13,13.3,41,41.8,2539
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,92,91,98.9,91,27,29.7,21,23.1,25,27.5,18,19.8,43,47.3,2561
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,132,126,95.5,126,16,12.7,43,34.1,47,37.3,20,15.9,67,53.2,2483
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,150,146,97.3,146,26,17.8,52,35.6,34,23.3,34,23.3,68,46.6,2518
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""",11,145,140,96.6,140,46,32.9,41,29.3,39,27.9,14,10.0,53,37.9,2587
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,134,126,94.0,126,24,19.0,54,42.9,35,27.8,13,10.3,48,38.1,2519
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,139,136,97.8,136,31,22.8,42,30.9,43,31.6,20,14.7,63,46.3,2547
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,156,156,100.0,156,51,32.7,51,32.7,35,22.4,19,12.2,54,34.6,2544
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,161,154,95.7,154,22,14.3,56,36.4,58,37.7,18,11.7,76,49.4,2438
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,55,55,100.0,55,33,60.0,17,30.9,"*","*","*","*","*","*",2358
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,35,34,97.1,34,10,29.4,15,44.1,"*","*","*","*",9,26.5,2444
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,37,37,100.0,37,27,73.0,"*","*","*","*",0,0.0,"*","*",2419
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",11,47,47,100.0,47,7,14.9,14,29.8,19,40.4,7,14.9,26,55.3,2637
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,57,57,100.0,57,32,56.1,14,24.6,"*","*","*","*",11,19.3,2382
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,61,61,100.0,61,28,45.9,21,34.4,"*","*","*","*",12,19.7,2431
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,44,44,100.0,44,30,68.2,12,27.3,"*","*","*","*","*","*",2428
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,58,58,100.0,58,24,41.4,20,34.5,"*","*","*","*",14,24.1,2396
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,54,54,100.0,54,18,33.3,25,46.3,"*","*","*","*",11,20.4,2437
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,41,41,100.0,41,24,58.5,11,26.8,"*","*","*","*",6,14.6,2444
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",06,34,34,100.0,34,22,64.7,"*","*","*","*",0,0.0,"*","*",2426
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,90,90,100.0,90,34,37.8,26,28.9,23,25.6,7,7.8,30,33.3,2403
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,96,96,100.0,96,23,24.0,44,45.8,22,22.9,7,7.3,29,30.2,2451
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,65,65,100.0,65,31,47.7,25,38.5,"*","*","*","*",9,13.8,2457
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",06,55,55,100.0,55,26,47.3,18,32.7,"*","*","*","*",11,20.0,2477
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",11,388,387,99.7,387,242,62.5,83,21.4,47,12.1,15,3.9,62,16.0,2520
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,186,182,97.8,182,97,53.3,62,34.1,"*","*","*","*",23,12.6,2459
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,458,454,99.1,454,263,57.9,136,30.0,49,10.8,6,1.3,55,12.1,2459
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,492,479,97.4,477,329,69.0,97,20.3,32,6.7,19,4.0,51,10.7,2470
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,55,55,100.0,55,"*","*",16,29.1,19,34.5,"*","*","*","*",2424
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,57,57,100.0,57,8,14.0,20,35.1,18,31.6,11,19.3,29,50.9,2480
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,38,38,100.0,38,20,52.6,12,31.6,"*","*","*","*",6,15.8,2456
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,45,44,97.8,44,"*","*",13,29.5,16,36.4,"*","*","*","*",2423
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,37,37,100.0,37,11,29.7,14,37.8,"*","*","*","*",12,32.4,2449
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,34,34,100.0,34,21,61.8,"*","*","*","*",0,0.0,"*","*",2439
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,35,35,100.0,35,"*","*",11,31.4,12,34.3,"*","*","*","*",2428
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,48,48,100.0,48,14,29.2,21,43.8,"*","*","*","*",13,27.1,2442
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,38,38,100.0,38,22,57.9,10,26.3,"*","*","*","*",6,15.8,2450
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",06,20,20,100.0,20,"*","*",13,65.0,"*","*","*","*","*","*",2517
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,62,62,100.0,62,34,54.8,14,22.6,14,22.6,0,0.0,14,22.6,2373
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,76,75,98.7,75,"*","*",43,57.3,"*","*",0,0.0,"*","*",2417
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,69,68,98.6,68,42,61.8,19,27.9,"*","*","*","*",7,10.3,2424
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",06,65,65,100.0,65,43,66.2,17,26.2,"*","*","*","*","*","*",2425
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",03,43,43,100.0,43,28,65.1,"*","*","*","*",0,0.0,"*","*",2352
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",04,44,44,100.0,44,22,50.0,15,34.1,"*","*","*","*",7,15.9,2408
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",05,47,47,100.0,47,28,59.6,13,27.7,"*","*","*","*",6,12.8,2428
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",11,33,18,54.5,18,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""",05,60,60,100.0,60,37,61.7,18,30.0,"*","*","*","*","*","*",2437
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""",06,80,80,100.0,80,48,60.0,22,27.5,"*","*","*","*",10,12.5,2454
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",03,12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",04,11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",06,17,16,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",07,13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",08,19,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",11,17,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",03,43,43,100.0,43,8,18.6,11,25.6,14,32.6,10,23.3,24,55.8,2441
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",04,41,41,100.0,41,13,31.7,18,43.9,"*","*","*","*",10,24.4,2445
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,44,44,100.0,44,14,31.8,14,31.8,10,22.7,6,13.6,16,36.4,2492
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",06,44,44,100.0,44,7,15.9,20,45.5,9,20.5,8,18.2,17,38.6,2539
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",07,47,47,100.0,47,6,12.8,23,48.9,10,21.3,8,17.0,18,38.3,2551
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,40,39,97.5,39,"*","*",16,41.0,11,28.2,"*","*","*","*",2537
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",03,68,68,100.0,68,14,20.6,30,44.1,18,26.5,6,8.8,24,35.3,2423
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",04,63,62,98.4,62,15,24.2,"*","*",31,50.0,"*","*","*","*",2473
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,54,54,100.0,54,13,24.1,25,46.3,"*","*","*","*",16,29.6,2494
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",11,210,203,96.7,203,131,64.5,39,19.2,"*","*","*","*",33,16.3,2523
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",03,62,62,100.0,62,27,43.5,17,27.4,"*","*","*","*",18,29.0,2402
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",04,55,55,100.0,55,21,38.2,20,36.4,14,25.5,0,0.0,14,25.5,2431
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,67,67,100.0,67,30,44.8,26,38.8,"*","*","*","*",11,16.4,2462
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",06,203,199,98.0,198,84,42.4,77,38.9,28,14.1,9,4.5,37,18.7,2475
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",07,196,191,97.4,191,119,62.3,55,28.8,17,8.9,0,0.0,17,8.9,2457
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,180,178,98.9,178,105,59.0,50,28.1,"*","*","*","*",23,12.9,2474
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",03,52,52,100.0,52,23,44.2,13,25.0,10,19.2,6,11.5,16,30.8,2396
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",04,46,46,100.0,46,16,34.8,16,34.8,"*","*","*","*",14,30.4,2441
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,52,52,100.0,52,27,51.9,18,34.6,"*","*","*","*",7,13.5,2450
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",11,244,233,95.5,233,42,18.0,53,22.7,62,26.6,76,32.6,138,59.2,2656
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,204,201,98.5,201,39,19.4,65,32.3,49,24.4,48,23.9,97,48.3,2522
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",06,214,212,99.1,212,27,12.7,49,23.1,64,30.2,72,34.0,136,64.2,2575
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",07,224,216,96.4,216,34,15.7,60,27.8,62,28.7,60,27.8,122,56.5,2578
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,207,203,98.1,203,38,18.7,49,24.1,53,26.1,63,31.0,116,57.1,2601
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",03,86,86,100.0,86,"*","*","*","*",37,43.0,23,26.7,60,69.8,2466
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",04,75,73,97.3,73,6,8.2,15,20.5,27,37.0,25,34.2,52,71.2,2516
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",03,55,55,100.0,55,10,18.2,11,20.0,15,27.3,19,34.5,34,61.8,2455
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",04,74,74,100.0,74,"*","*","*","*",32,43.2,24,32.4,56,75.7,2524
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",03,39,39,100.0,39,"*","*","*","*",9,23.1,23,59.0,32,82.1,2507
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",04,40,40,100.0,40,"*","*","*","*",17,42.5,14,35.0,31,77.5,2525
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",03,78,77,98.7,77,22,28.6,21,27.3,23,29.9,11,14.3,34,44.2,2423
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",04,81,81,100.0,81,15,18.5,25,30.9,20,24.7,21,25.9,41,50.6,2486
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",11,68,67,98.5,67,25,37.3,22,32.8,"*","*","*","*",20,29.9,2565
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,86,86,100.0,85,34,40.0,33,38.8,11,12.9,7,8.2,18,21.2,2470
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",06,68,68,100.0,68,32,47.1,25,36.8,"*","*","*","*",11,16.2,2482
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",07,78,78,100.0,78,25,32.1,34,43.6,13,16.7,6,7.7,19,24.4,2514
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,74,74,100.0,73,31,42.5,23,31.5,13,17.8,6,8.2,19,26.0,2515
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",11,34,24,70.6,24,16,66.7,"*","*","*","*","*","*","*","*",2531
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""",03,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""",05,11,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""",06,9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""",08,15,14,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""",11,8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",11,27,23,85.2,23,"*","*","*","*",0,0.0,0,0.0,0,0.0,2431
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",03,13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",04,20,20,100.0,20,"*","*","*","*",11,55.0,0,0.0,11,55.0,2478
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",06,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",07,13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",06,"*","*","*","*",12,12.4,28,28.9,31,32.0,26,26.8,57,58.8,"*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",07,104,102,98.1,101,"*","*",28,27.7,41,40.6,"*","*","*","*",2588
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,118,113,95.8,113,"*","*","*","*",25,22.1,50,44.2,75,66.4,2627
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",03,102,102,100.0,102,"*","*","*","*",34,33.3,36,35.3,70,68.6,2471
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",04,114,114,100.0,114,"*","*",33,28.9,44,38.6,"*","*","*","*",2512
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,99,99,100.0,99,"*","*",33,33.3,"*","*",27,27.3,"*","*",2528
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""",03,59,59,100.0,59,"*","*",13,22.0,27,45.8,12,20.3,39,66.1,2456
"Ellington School District","=""0480011""","Center School","=""0480111""",04,80,80,100.0,80,"*","*",17,21.3,31,38.8,31,38.8,62,77.5,2531
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",03,46,46,100.0,46,"*","*",15,32.6,14,30.4,"*","*","*","*",2450
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",04,41,40,97.6,40,"*","*","*","*",12,30.0,18,45.0,30,75.0,2530
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",11,179,168,93.9,149,59,39.6,28,18.8,34,22.8,28,18.8,62,41.6,2581
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",07,209,208,99.5,207,33,15.9,60,29.0,67,32.4,47,22.7,114,55.1,2570
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,221,219,99.1,219,34,15.5,54,24.7,58,26.5,73,33.3,131,59.8,2605
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,223,221,99.1,221,28,12.7,54,24.4,73,33.0,66,29.9,139,62.9,2537
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",06,206,203,98.5,203,31,15.3,83,40.9,57,28.1,32,15.8,89,43.8,2544
"Ellington School District","=""0480011""","Windermere School","=""0480611""",03,95,95,100.0,95,8,8.4,17,17.9,40,42.1,30,31.6,70,73.7,2470
"Ellington School District","=""0480011""","Windermere School","=""0480611""",04,94,94,100.0,94,13,13.8,21,22.3,31,33.0,29,30.9,60,63.8,2511
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",03,58,58,100.0,58,"*","*","*","*",20,34.5,21,36.2,41,70.7,2461
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",04,57,57,100.0,57,"*","*",22,38.6,24,42.1,"*","*","*","*",2486
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",05,57,57,100.0,57,20,35.1,22,38.6,"*","*","*","*",15,26.3,2480
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",06,59,59,100.0,59,22,37.3,27,45.8,"*","*","*","*","*","*",2491
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",07,58,58,100.0,58,14,24.1,17,29.3,17,29.3,10,17.2,27,46.6,2549
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",08,49,49,100.0,49,11,22.4,16,32.7,14,28.6,8,16.3,22,44.9,2568
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",11,18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",03,116,116,100.0,116,25,21.6,50,43.1,35,30.2,6,5.2,41,35.3,2420
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",04,114,114,100.0,114,20,17.5,49,43.0,36,31.6,9,7.9,45,39.5,2468
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",05,96,96,100.0,96,26,27.1,36,37.5,24,25.0,10,10.4,34,35.4,2495
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",03,135,134,99.3,134,24,17.9,46,34.3,56,41.8,"*","*","*","*",2426
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",04,133,133,100.0,132,15,11.4,54,40.9,45,34.1,18,13.6,63,47.7,2480
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",05,115,115,100.0,115,27,23.5,38,33.0,28,24.3,22,19.1,50,43.5,2513
"Enfield School District","=""0490011""","Enfield High School","=""0496111""",11,161,157,97.5,157,54,34.4,49,31.2,41,26.1,13,8.3,54,34.4,2583
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""",11,232,223,96.1,223,59,26.5,83,37.2,45,20.2,36,16.1,81,36.3,2600
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",06,372,367,98.7,365,88,24.1,147,40.3,90,24.7,40,11.0,130,35.6,2523
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",07,337,330,97.9,330,96,29.1,131,39.7,72,21.8,31,9.4,103,31.2,2526
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",08,374,362,96.8,360,184,51.1,119,33.1,47,13.1,10,2.8,57,15.8,2503
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",03,117,116,99.1,116,18,15.5,38,32.8,42,36.2,18,15.5,60,51.7,2438
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",04,141,141,100.0,141,27,19.1,49,34.8,49,34.8,16,11.3,65,46.1,2469
