"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"Math","N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2595
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"ELA","N",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*",2576
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"Math","N",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*",2589
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"ELA","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2624
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"ELA","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"Math","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2593
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"Math","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"ELA","N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2491
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"Math","N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2503
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"ELA","N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2586
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"Math","N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2586
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"ELA","N",61,59,96.7,59,"*","*","*","*","*","*","*","*","*","*",2490
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"Math","N",61,59,96.7,59,"*","*","*","*","*","*","*","*","*","*",2475
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"ELA","N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2508
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"ELA","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"Math","N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2503
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"Math","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"ELA","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2584
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"ELA","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"Math","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2552
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"Math","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"ELA","N",90,84,93.3,84,"*","*","*","*","*","*","*","*","*","*",2608
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"ELA","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"Math","N",90,84,93.3,84,"*","*","*","*","*","*","*","*","*","*",2570
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"Math","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"ELA","N",91,85,93.4,85,"*","*","*","*","*","*","*","*","*","*",2589
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"Math","N",90,84,93.3,84,"*","*","*","*","*","*","*","*","*","*",2532
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"Math","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"ELA","N",148,142,95.9,142,"*","*","*","*","*","*","*","*","*","*",2494
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"ELA","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"Math","N",148,142,95.9,142,"*","*","*","*","*","*","*","*","*","*",2496
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"Math","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"ELA","N",118,113,95.8,113,"*","*","*","*","*","*","*","*","*","*",2528
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"ELA","Y",15,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"Math","N",118,113,95.8,113,"*","*","*","*","*","*","*","*","*","*",2523
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"Math","Y",15,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"ELA","N",137,131,95.6,131,"*","*","*","*","*","*","*","*","*","*",2549
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"Math","N",137,131,95.6,131,"*","*","*","*","*","*","*","*","*","*",2530
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"ELA","N",123,111,90.2,111,"*","*","*","*","*","*","*","*","*","*",2565
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"Math","N",123,110,89.4,110,"*","*","*","*","*","*","*","*","*","*",2537
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"ELA","N",134,118,88.1,118,"*","*","*","*","*","*","*","*","*","*",2599
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"ELA","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"Math","N",134,118,88.1,118,"*","*","*","*","*","*","*","*","*","*",2565
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"Math","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"ELA","N",145,142,97.9,142,"*","*","*","*","*","*","*","*","*","*",2450
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"Math","N",145,142,97.9,142,"*","*","*","*","*","*","*","*","*","*",2445
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"ELA","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2372
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"Math","N",46,46,100.0,46,"*","*","*","*","*","*",0,0.0,"*","*",2345
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"ELA","N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2414
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"Math","N",48,48,100.0,48,"*","*","*","*","*","*",0,0.0,"*","*",2434
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"ELA","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2455
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"Math","N",34,34,100.0,34,"*","*","*","*","*","*",0,0.0,"*","*",2416
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"ELA","N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2351
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"Math","N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2382
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"ELA","N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2406
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"Math","N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2431
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"Math","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"ELA","N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2458
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"Math","N",52,52,100.0,52,"*","*","*","*","*","*",0,0.0,"*","*",2433
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"ELA","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2403
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"Math","N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2423
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"ELA","N",44,44,100.0,43,"*","*","*","*","*","*","*","*","*","*",2449
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"Math","N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2438
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"ELA","N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2446
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"Math","N",42,41,97.6,41,"*","*","*","*","*","*",0,0.0,"*","*",2439
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"ELA","N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2404
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"Math","N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2408
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,"ELA","N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2451
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,"Math","N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2465
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"ELA","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2505
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"Math","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2471
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,"ELA","N",205,203,99.0,203,70,34.5,67,33.0,"*","*","*","*","*","*",2493
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,"ELA","Y",39,38,97.4,38,29,76.3,"*","*","*","*",0,0.0,"*","*",2401
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,"Math","N",205,203,99.0,203,100,49.3,"*","*",26,12.8,"*","*","*","*",2470
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,"Math","Y",39,37,94.9,37,"*","*","*","*",0,0.0,0,0.0,0,0.0,2348
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,"ELA","N",307,305,99.3,304,105,34.5,87,28.6,"*","*","*","*","*","*",2520
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,"ELA","Y",60,59,98.3,57,46,80.7,"*","*","*","*",0,0.0,"*","*",2421
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,"Math","N",308,306,99.4,306,157,51.3,"*","*",33,10.8,"*","*","*","*",2482
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,"Math","Y",59,58,98.3,57,"*","*","*","*",0,0.0,0,0.0,0,0.0,2363
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"ELA","N",404,399,98.8,399,140,35.1,136,34.1,"*","*","*","*","*","*",2524
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"ELA","Y",73,72,98.6,72,58,80.6,"*","*","*","*",0,0.0,"*","*",2438
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"Math","N",405,395,97.5,395,241,61.0,"*","*","*","*",10,2.5,"*","*",2483
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"Math","Y",73,71,97.3,71,65,91.5,"*","*","*","*",0,0.0,"*","*",2402
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"ELA","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2499
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"Math","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2476
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"ELA","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2519
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"Math","N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2482
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"Math","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,"ELA","N",61,61,100.0,60,"*","*","*","*","*","*","*","*","*","*",2354
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,"Math","N",61,61,100.0,60,"*","*","*","*","*","*",0,0.0,"*","*",2377
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,"ELA","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2434
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,"Math","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2421
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"ELA","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2479
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"Math","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2416
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",06,"ELA","N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2497
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",06,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
