"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Gender"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,"F",44,35,79.5,35,28,80.0,"*","*","*","*",0,0.0,"*","*",2393
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,"M",35,34,97.1,34,26,76.5,"*","*","*","*",0,0.0,"*","*",2405
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,"F",54,49,90.7,48,42,87.5,"*","*","*","*",0,0.0,"*","*",2422
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,"M",58,51,87.9,50,"*","*","*","*",0,0.0,0,0.0,0,0.0,2409
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,"F",66,60,90.9,60,44,73.3,"*","*","*","*",0,0.0,"*","*",2438
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,"M",64,58,90.6,58,46,79.3,"*","*","*","*",0,0.0,"*","*",2432
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,"F",38,38,100.0,38,13,34.2,9,23.7,9,23.7,7,18.4,16,42.1,2412
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,"M",44,44,100.0,44,16,36.4,11,25.0,11,25.0,6,13.6,17,38.6,2402
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",04,"F",43,43,100.0,43,17,39.5,13,30.2,"*","*","*","*",13,30.2,2438
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",04,"M",44,42,95.5,42,23,54.8,"*","*",10,23.8,"*","*","*","*",2426
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,"F",31,31,100.0,31,12,38.7,13,41.9,"*","*","*","*",6,19.4,2455
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,"M",42,42,100.0,42,26,61.9,9,21.4,"*","*","*","*",7,16.7,2432
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",06,"F",24,24,100.0,24,"*","*",12,50.0,"*","*","*","*","*","*",2523
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",06,"M",26,26,100.0,26,"*","*",15,57.7,"*","*",0,0.0,"*","*",2483
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",03,"F",32,32,100.0,32,0,0.0,"*","*","*","*","*","*","*","*",2495
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",03,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",04,"F",27,26,96.3,26,"*","*","*","*","*","*","*","*","*","*",2488
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",04,"M",22,21,95.5,21,"*","*","*","*","*","*","*","*","*","*",2448
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"F",24,17,70.8,17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"M",25,24,96.0,24,"*","*","*","*","*","*","*","*","*","*",2519
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",06,"F",27,27,100.0,27,0,0.0,"*","*",19,70.4,"*","*","*","*",2586
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",06,"M",22,22,100.0,22,"*","*","*","*",10,45.5,"*","*","*","*",2560
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",07,"F",32,32,100.0,32,0,0.0,"*","*","*","*","*","*","*","*",2612
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",07,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"F",25,25,100.0,25,0,0.0,"*","*",17,68.0,"*","*","*","*",2629
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"M",21,21,100.0,21,0,0.0,"*","*",15,71.4,"*","*","*","*",2626
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",03,"F",26,26,100.0,26,"*","*",15,57.7,"*","*","*","*","*","*",2420
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",03,"M",21,21,100.0,21,"*","*",13,61.9,"*","*","*","*","*","*",2400
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",04,"F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2459
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",04,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",05,"F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2506
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",06,"F",20,20,100.0,20,"*","*","*","*",8,40.0,"*","*","*","*",2568
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",06,"M",22,22,100.0,22,0,0.0,"*","*",11,50.0,"*","*","*","*",2562
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",07,"F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2598
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",07,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",08,"F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2578
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",08,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Read School","=""0152511""",03,"F",42,42,100.0,42,17,40.5,11,26.2,"*","*","*","*",14,33.3,2388
"Bridgeport School District","=""0150011""","Read School","=""0152511""",03,"M",44,44,100.0,44,23,52.3,15,34.1,"*","*","*","*",6,13.6,2365
"Bridgeport School District","=""0150011""","Read School","=""0152511""",04,"F",35,34,97.1,34,17,50.0,7,20.6,"*","*","*","*","*","*",2432
"Bridgeport School District","=""0150011""","Read School","=""0152511""",04,"M",51,51,100.0,51,37,72.5,10,19.6,"*","*","*","*","*","*",2375
"Bridgeport School District","=""0150011""","Read School","=""0152511""",05,"F",38,38,100.0,38,14,36.8,13,34.2,11,28.9,0,0.0,11,28.9,2457
"Bridgeport School District","=""0150011""","Read School","=""0152511""",05,"M",49,49,100.0,49,29,59.2,12,24.5,"*","*","*","*",8,16.3,2420
"Bridgeport School District","=""0150011""","Read School","=""0152511""",06,"F",35,35,100.0,35,15,42.9,"*","*","*","*",0,0.0,"*","*",2477
"Bridgeport School District","=""0150011""","Read School","=""0152511""",06,"M",48,48,100.0,48,35,72.9,"*","*","*","*",0,0.0,"*","*",2421
"Bridgeport School District","=""0150011""","Read School","=""0152511""",07,"F",36,36,100.0,36,17,47.2,12,33.3,"*","*","*","*",7,19.4,2487
"Bridgeport School District","=""0150011""","Read School","=""0152511""",07,"M",48,46,95.8,46,33,71.7,7,15.2,"*","*","*","*",6,13.0,2452
"Bridgeport School District","=""0150011""","Read School","=""0152511""",08,"F",53,51,96.2,51,17,33.3,22,43.1,12,23.5,0,0.0,12,23.5,2509
"Bridgeport School District","=""0150011""","Read School","=""0152511""",08,"M",41,40,97.6,40,19,47.5,12,30.0,9,22.5,0,0.0,9,22.5,2494
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",03,"F",34,32,94.1,32,19,59.4,"*","*","*","*",0,0.0,"*","*",2340
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",03,"M",29,29,100.0,29,20,69.0,6,20.7,"*","*","*","*","*","*",2347
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",04,"F",30,29,96.7,29,"*","*","*","*",0,0.0,0,0.0,0,0.0,2357
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",04,"M",24,23,95.8,23,"*","*",0,0.0,"*","*",0,0.0,"*","*",2331
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",05,"F",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",05,"M",23,23,100.0,22,"*","*","*","*","*","*",0,0.0,"*","*",2364
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",06,"F",26,25,96.2,25,15,60.0,"*","*","*","*","*","*","*","*",2449
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",06,"M",26,26,100.0,26,20,76.9,"*","*","*","*",0,0.0,"*","*",2417
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",07,"F",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",07,"M",27,27,100.0,27,"*","*","*","*","*","*",0,0.0,"*","*",2435
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",08,"F",21,20,95.2,20,7,35.0,"*","*","*","*",0,0.0,"*","*",2520
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",08,"M",30,30,100.0,30,19,63.3,"*","*","*","*",0,0.0,"*","*",2472
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",03,"F",26,25,96.2,24,11,45.8,"*","*","*","*",0,0.0,"*","*",2369
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",03,"M",22,22,100.0,22,13,59.1,"*","*","*","*","*","*","*","*",2365
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",04,"F",22,22,100.0,22,12,54.5,"*","*","*","*",0,0.0,"*","*",2405
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",04,"M",25,25,100.0,25,16,64.0,"*","*","*","*","*","*","*","*",2383
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",05,"F",24,23,95.8,23,13,56.5,"*","*","*","*",0,0.0,"*","*",2426
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",05,"M",27,27,100.0,27,21,77.8,"*","*","*","*",0,0.0,"*","*",2403
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",06,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2492
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",06,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",07,"F",29,29,100.0,29,8,27.6,14,48.3,"*","*","*","*","*","*",2512
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",07,"M",26,26,100.0,26,"*","*",15,57.7,"*","*",0,0.0,"*","*",2473
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",08,"F",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",08,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",03,"F",40,40,100.0,40,"*","*",15,37.5,10,25.0,"*","*","*","*",2413
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",03,"M",43,43,100.0,43,14,32.6,13,30.2,"*","*","*","*",16,37.2,2413
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",04,"F",37,37,100.0,37,"*","*",11,29.7,10,27.0,"*","*","*","*",2478
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",04,"M",39,39,100.0,39,17,43.6,9,23.1,"*","*","*","*",13,33.3,2443
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",05,"F",35,35,100.0,35,"*","*",12,34.3,11,31.4,"*","*","*","*",2487
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",05,"M",33,32,97.0,32,14,43.8,"*","*",10,31.3,"*","*","*","*",2457
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",06,"F",27,27,100.0,27,"*","*",8,29.6,11,40.7,"*","*","*","*",2537
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",06,"M",40,40,100.0,40,"*","*",14,35.0,12,30.0,"*","*","*","*",2507
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",07,"F",36,36,100.0,36,"*","*",13,36.1,12,33.3,"*","*","*","*",2559
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",07,"M",37,37,100.0,37,"*","*",13,35.1,14,37.8,"*","*","*","*",2536
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",08,"F",34,34,100.0,34,"*","*",16,47.1,12,35.3,"*","*","*","*",2564
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",08,"M",40,40,100.0,40,"*","*",19,47.5,11,27.5,"*","*","*","*",2549
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""",11,"F",138,138,100.0,138,24,17.4,37,26.8,56,40.6,21,15.2,77,55.8,2585
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""",11,"M",141,134,95.0,134,42,31.3,40,29.9,37,27.6,15,11.2,52,38.8,2548
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""",11,"F",146,143,97.9,142,15,10.6,38,26.8,58,40.8,31,21.8,89,62.7,2604
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""",11,"M",162,159,98.1,159,40,25.2,50,31.4,48,30.2,21,13.2,69,43.4,2559
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",06,"F",119,119,100.0,119,20,16.8,35,29.4,42,35.3,22,18.5,64,53.8,2541
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",06,"M",135,134,99.3,133,42,31.6,53,39.8,31,23.3,7,5.3,38,28.6,2489
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",07,"F",99,97,98.0,97,12,12.4,17,17.5,47,48.5,21,21.6,68,70.1,2586
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",07,"M",115,114,99.1,114,26,22.8,23,20.2,47,41.2,18,15.8,65,57.0,2556
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",08,"F",125,123,98.4,123,15,12.2,43,35.0,36,29.3,29,23.6,65,52.8,2581
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",08,"M",152,150,98.7,150,39,26.0,40,26.7,60,40.0,11,7.3,71,47.3,2552
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",03,"F",35,35,100.0,35,10,28.6,"*","*","*","*",7,20.0,"*","*",2414
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",03,"M",27,27,100.0,27,8,29.6,"*","*","*","*",9,33.3,"*","*",2437
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",04,"F",31,31,100.0,31,"*","*","*","*",10,32.3,15,48.4,25,80.6,2533
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",04,"M",35,34,97.1,34,"*","*","*","*",9,26.5,8,23.5,17,50.0,2465
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"F",23,23,100.0,23,"*","*","*","*",10,43.5,"*","*","*","*",2480
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"M",22,22,100.0,22,"*","*","*","*",10,45.5,"*","*","*","*",2517
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",03,"F",33,31,93.9,31,"*","*",13,41.9,9,29.0,"*","*","*","*",2430
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",03,"M",33,33,100.0,33,"*","*",11,33.3,9,27.3,"*","*","*","*",2417
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",04,"F",38,37,97.4,37,"*","*","*","*",13,35.1,17,45.9,30,81.1,2520
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",04,"M",31,31,100.0,31,"*","*","*","*",9,29.0,7,22.6,16,51.6,2466
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"F",26,26,100.0,26,"*","*",6,23.1,11,42.3,"*","*","*","*",2507
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"M",30,30,100.0,29,"*","*",11,37.9,11,37.9,"*","*","*","*",2501
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",03,"F",55,54,98.2,54,"*","*",15,27.8,14,25.9,"*","*","*","*",2428
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",03,"M",30,30,100.0,30,11,36.7,9,30.0,"*","*","*","*",10,33.3,2402
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",04,"F",53,53,100.0,53,11,20.8,14,26.4,13,24.5,15,28.3,28,52.8,2474
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",04,"M",56,55,98.2,55,25,45.5,11,20.0,11,20.0,8,14.5,19,34.5,2430
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"F",50,50,100.0,50,10,20.0,11,22.0,18,36.0,11,22.0,29,58.0,2514
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"M",46,46,100.0,46,10,21.7,15,32.6,11,23.9,10,21.7,21,45.7,2504
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",06,"F",42,42,100.0,42,"*","*",7,16.7,21,50.0,"*","*","*","*",2562
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",06,"M",53,53,100.0,53,"*","*",20,37.7,20,37.7,"*","*","*","*",2510
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",07,"F",48,47,97.9,47,"*","*",14,29.8,22,46.8,"*","*","*","*",2536
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",07,"M",54,52,96.3,52,"*","*",18,34.6,19,36.5,"*","*","*","*",2528
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"F",46,46,100.0,46,"*","*",11,23.9,24,52.2,"*","*","*","*",2612
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"M",50,50,100.0,50,"*","*",16,32.0,18,36.0,"*","*","*","*",2585
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",03,"F",25,25,100.0,25,"*","*",10,40.0,"*","*",10,40.0,"*","*",2463
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",03,"M",37,35,94.6,35,"*","*",10,28.6,"*","*",9,25.7,"*","*",2430
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",04,"F",40,39,97.5,39,"*","*","*","*","*","*",24,61.5,"*","*",2533
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",04,"M",34,34,100.0,34,"*","*","*","*","*","*",11,32.4,"*","*",2468
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"F",32,32,100.0,32,"*","*",6,18.8,11,34.4,"*","*","*","*",2552
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"M",32,32,100.0,32,"*","*",7,21.9,12,37.5,"*","*","*","*",2498
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",03,"F",37,36,97.3,36,"*","*","*","*",12,33.3,9,25.0,21,58.3,2442
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",03,"M",28,28,100.0,28,"*","*","*","*",6,21.4,14,50.0,20,71.4,2470
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",04,"F",32,32,100.0,32,"*","*",16,50.0,10,31.3,"*","*","*","*",2459
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",04,"M",30,30,100.0,30,"*","*",8,26.7,10,33.3,"*","*","*","*",2456
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"F",25,25,100.0,25,"*","*",6,24.0,11,44.0,"*","*","*","*",2519
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"M",25,25,100.0,25,"*","*",7,28.0,7,28.0,"*","*","*","*",2484
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",06,"F",71,70,98.6,70,6,8.6,15,21.4,43,61.4,6,8.6,49,70.0,2551
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",06,"M",81,79,97.5,79,19,24.1,28,35.4,25,31.6,7,8.9,32,40.5,2514
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",07,"F",69,68,98.6,68,"*","*","*","*",32,47.1,18,26.5,50,73.5,2597
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",07,"M",59,59,100.0,59,"*","*",11,18.6,25,42.4,"*","*","*","*",2541
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"F",73,68,93.2,68,"*","*",23,33.8,30,44.1,"*","*","*","*",2584
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"M",64,63,98.4,63,"*","*",17,27.0,31,49.2,"*","*","*","*",2574
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""",03,"F",27,27,100.0,27,"*","*","*","*",7,25.9,9,33.3,16,59.3,2442
"Bristol School District","=""0170011""","South Side School","=""0171111""",03,"M",39,39,100.0,39,13,33.3,"*","*",9,23.1,"*","*","*","*",2419
"Bristol School District","=""0170011""","South Side School","=""0171111""",04,"F",39,39,100.0,39,"*","*","*","*",11,28.2,12,30.8,23,59.0,2491
"Bristol School District","=""0170011""","South Side School","=""0171111""",04,"M",44,44,100.0,44,16,36.4,"*","*",13,29.5,"*","*","*","*",2451
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"F",42,41,97.6,41,7,17.1,8,19.5,13,31.7,13,31.7,26,63.4,2533
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"M",47,47,100.0,47,11,23.4,7,14.9,17,36.2,12,25.5,29,61.7,2518
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""",03,"F",37,37,100.0,37,"*","*","*","*",13,35.1,12,32.4,25,67.6,2448
"Bristol School District","=""0170011""","Stafford School","=""0171211""",03,"M",40,40,100.0,40,"*","*","*","*",15,37.5,9,22.5,24,60.0,2445
"Bristol School District","=""0170011""","Stafford School","=""0171211""",04,"F",42,42,100.0,42,"*","*",12,28.6,16,38.1,"*","*","*","*",2464
"Bristol School District","=""0170011""","Stafford School","=""0171211""",04,"M",28,27,96.4,27,"*","*",10,37.0,6,22.2,"*","*","*","*",2462
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"F",32,32,100.0,32,7,21.9,"*","*",11,34.4,"*","*","*","*",2518
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"M",30,30,100.0,30,9,30.0,"*","*",6,20.0,"*","*","*","*",2484
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",03,"F",43,41,95.3,41,6,14.6,13,31.7,16,39.0,6,14.6,22,53.7,2434
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",03,"M",54,54,100.0,54,20,37.0,15,27.8,11,20.4,8,14.8,19,35.2,2408
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",04,"F",54,51,94.4,51,13,25.5,14,27.5,15,29.4,9,17.6,24,47.1,2466
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",04,"M",64,64,100.0,64,20,31.3,15,23.4,23,35.9,6,9.4,29,45.3,2456
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"F",46,45,97.8,45,13,28.9,"*","*",18,40.0,"*","*","*","*",2503
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"M",58,58,100.0,58,"*","*",17,29.3,23,39.7,"*","*","*","*",2491
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",06,"F",44,43,97.7,43,"*","*",14,32.6,14,32.6,"*","*","*","*",2535
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",06,"M",44,44,100.0,44,14,31.8,"*","*",16,36.4,"*","*","*","*",2502
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",07,"F",50,49,98.0,49,"*","*",10,20.4,28,57.1,"*","*","*","*",2571
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",07,"M",53,52,98.1,52,12,23.1,"*","*",29,55.8,"*","*","*","*",2552
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"F",48,48,100.0,48,"*","*",24,50.0,16,33.3,"*","*","*","*",2570
