"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",233,233,100.0,233,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",117,115,98.3,115,30,26.1,35,30.4,40,34.8,10,8.7,50,43.5
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",571,564,98.8,564,32,5.7,101,17.9,230,40.8,201,35.6,431,76.4
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",65,65,100.0,65,13,20.0,19,29.2,25,38.5,8,12.3,33,50.8
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",553,549,99.3,549,30,5.5,86,15.7,229,41.7,204,37.2,433,78.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",131,131,100.0,131,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",27,27,100.0,27,"*","*",8,29.6,8,29.6,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",111,111,100.0,111,"*","*","*","*",30,27.0,55,49.5,85,76.6
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",74,74,100.0,74,15,20.3,16,21.6,29,39.2,14,18.9,43,58.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",577,573,99.3,573,30,5.2,84,14.7,181,31.6,278,48.5,459,80.1
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",26,26,100.0,26,8,30.8,7,26.9,"*","*","*","*",11,42.3
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",227,227,100.0,227,"*","*",32,14.1,54,23.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",44,44,100.0,44,10,22.7,8,18.2,19,43.2,7,15.9,26,59.1
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",437,436,99.8,436,12,2.8,50,11.5,164,37.6,210,48.2,374,85.8
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",214,213,99.5,213,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",214,214,100.0,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",62,62,100.0,62,14,22.6,16,25.8,20,32.3,12,19.4,32,51.6
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",130,130,100.0,130,13,10.0,21,16.2,37,28.5,59,45.4,96,73.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",22,22,100.0,22,6,27.3,"*","*",6,27.3,"*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",254,251,98.8,251,11,4.4,"*","*",66,26.3,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",89,89,100.0,89,29,32.6,23,25.8,26,29.2,11,12.4,37,41.6
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",941,938,99.7,938,44,4.7,137,14.6,443,47.2,314,33.5,757,80.7
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",35,35,100.0,35,"*","*",12,34.3,14,40.0,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",273,268,98.2,268,"*","*",41,15.3,116,43.3,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Y",24,24,100.0,24,"*","*","*","*",12,50.0,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",247,244,98.8,244,"*","*","*","*",80,32.8,"*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",29,29,100.0,29,7,24.1,7,24.1,8,27.6,7,24.1,15,51.7
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",231,230,99.6,230,14,6.1,28,12.2,66,28.7,122,53.0,188,81.7
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",172,172,100.0,172,89,51.7,52,30.2,"*","*","*","*",31,18.0
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",38,38,100.0,38,18,47.4,11,28.9,9,23.7,0,0.0,9,23.7
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",72,72,100.0,72,20,27.8,20,27.8,25,34.7,7,9.7,32,44.4
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",480,474,98.8,474,39,8.2,72,15.2,201,42.4,162,34.2,363,76.6
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",27,27,100.0,27,9,33.3,8,29.6,"*","*","*","*",10,37.0
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",209,208,99.5,208,"*","*",27,13.0,"*","*",101,48.6,"*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",30,30,100.0,30,"*","*",10,33.3,14,46.7,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",789,788,99.9,788,"*","*",81,10.3,318,40.4,"*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",221,220,99.5,220,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",96,96,100.0,96,27,28.1,26,27.1,24,25.0,19,19.8,43,44.8
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",67,67,100.0,67,10,14.9,15,22.4,24,35.8,18,26.9,42,62.7
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",178,178,100.0,178,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",46,46,100.0,46,18,39.1,14,30.4,"*","*","*","*",14,30.4
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",121,121,100.0,121,"*","*",26,21.5,29,24.0,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",80,80,100.0,80,"*","*",22,27.5,26,32.5,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",47,47,100.0,47,"*","*","*","*",13,27.7,22,46.8,35,74.5
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",223,223,100.0,223,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",101,99,98.0,99,7,7.1,11,11.1,34,34.3,47,47.5,81,81.8
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",185,185,100.0,185,40,21.6,52,28.1,67,36.2,26,14.1,93,50.3
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",350,349,99.7,349,36,10.3,71,20.3,123,35.2,119,34.1,242,69.3
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",101,101,100.0,101,33,32.7,26,25.7,22,21.8,20,19.8,42,41.6
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",180,177,98.3,177,25,14.1,42,23.7,48,27.1,62,35.0,110,62.1
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",233,229,98.3,229,58,25.3,71,31.0,82,35.8,18,7.9,100,43.7
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",306,305,99.7,305,25,8.2,55,18.0,139,45.6,86,28.2,225,73.8
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",159,157,98.7,157,37,23.6,59,37.6,45,28.7,16,10.2,61,38.9
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",330,330,100.0,330,48,14.5,69,20.9,128,38.8,85,25.8,213,64.5
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",109,109,100.0,109,50,45.9,18,16.5,31,28.4,10,9.2,41,37.6
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",56,56,100.0,56,8,14.3,16,28.6,11,19.6,21,37.5,32,57.1
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",41,41,100.0,41,7,17.1,9,22.0,11,26.8,14,34.1,25,61.0
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",80,80,100.0,80,7,8.8,11,13.8,30,37.5,32,40.0,62,77.5
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",118,118,100.0,118,53,44.9,28,23.7,26,22.0,11,9.3,37,31.4
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",51,51,100.0,51,7,13.7,7,13.7,25,49.0,12,23.5,37,72.5
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",70,70,100.0,70,20,28.6,17,24.3,19,27.1,14,20.0,33,47.1
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",55,55,100.0,55,12,21.8,13,23.6,16,29.1,14,25.5,30,54.5
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",50,50,100.0,50,10,20.0,12,24.0,16,32.0,12,24.0,28,56.0
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",136,136,100.0,136,9,6.6,17,12.5,45,33.1,65,47.8,110,80.9
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",71,71,100.0,71,12,16.9,17,23.9,24,33.8,18,25.4,42,59.2
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",70,70,100.0,70,"*","*",14,20.0,24,34.3,25,35.7,49,70.0
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",25,25,100.0,25,"*","*","*","*",7,28.0,7,28.0,14,56.0
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",89,87,97.8,87,"*","*","*","*",30,34.5,41,47.1,71,81.6
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",245,242,98.8,242,106,43.8,72,29.8,50,20.7,14,5.8,64,26.4
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",187,186,99.5,186,28,15.1,56,30.1,77,41.4,25,13.4,102,54.8
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",50,50,100.0,50,12,24.0,8,16.0,19,38.0,11,22.0,30,60.0
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",507,505,99.6,505,34,6.7,59,11.7,184,36.4,228,45.1,412,81.6
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N",129,129,100.0,127,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",50,50,100.0,50,"*","*",14,28.0,20,40.0,"*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",498,496,99.6,496,"*","*","*","*",208,41.9,222,44.8,430,86.7
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","N",106,106,100.0,106,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","N",135,135,100.0,135,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",52,52,100.0,52,23,44.2,15,28.8,"*","*","*","*",14,26.9
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",208,205,98.6,205,"*","*",43,21.0,63,30.7,"*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y",137,137,100.0,137,57,41.6,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N",23,23,100.0,23,13,56.5,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",75,75,100.0,75,26,34.7,12,16.0,22,29.3,15,20.0,37,49.3
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",78,78,100.0,78,13,16.7,19,24.4,21,26.9,25,32.1,46,59.0
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",346,339,98.0,339,138,40.7,99,29.2,87,25.7,15,4.4,102,30.1
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",456,450,98.7,450,69,15.3,117,26.0,170,37.8,94,20.9,264,58.7
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",128,128,100.0,128,54,42.2,34,26.6,27,21.1,13,10.2,40,31.3
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",55,55,100.0,55,11,20.0,14,25.5,20,36.4,10,18.2,30,54.5
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",114,114,100.0,114,45,39.5,34,29.8,23,20.2,12,10.5,35,30.7
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",66,66,100.0,66,11,16.7,7,10.6,22,33.3,26,39.4,48,72.7
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",104,103,99.0,103,37,35.9,18,17.5,33,32.0,15,14.6,48,46.6
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",85,84,98.8,84,26,31.0,15,17.9,26,31.0,17,20.2,43,51.2
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",57,55,96.5,55,22,40.0,20,36.4,"*","*","*","*",13,23.6
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",185,183,98.9,183,"*","*",18,9.8,55,30.1,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",32,32,100.0,32,6,18.8,8,25.0,11,34.4,7,21.9,18,56.3
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",202,201,99.5,201,19,9.5,25,12.4,66,32.8,91,45.3,157,78.1
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",356,344,96.6,342,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y",284,284,100.0,284,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",95,94,98.9,94,37,39.4,34,36.2,"*","*","*","*",23,24.5
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",29,29,100.0,29,10,34.5,8,27.6,"*","*","*","*",11,37.9
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",115,115,100.0,115,43,37.4,42,36.5,24,20.9,6,5.2,30,26.1
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",81,80,98.8,80,13,16.3,12,15.0,28,35.0,27,33.8,55,68.8
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",308,306,99.4,306,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",376,376,100.0,376,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",188,185,98.4,185,101,54.6,44,23.8,34,18.4,6,3.2,40,21.6
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",88,88,100.0,88,17,19.3,22,25.0,36,40.9,13,14.8,49,55.7
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",160,160,100.0,160,69,43.1,51,31.9,"*","*","*","*",40,25.0
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",128,128,100.0,128,42,32.8,42,32.8,"*","*","*","*",44,34.4
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y",384,383,99.7,383,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Y",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Y","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Y",10,10,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Y",338,336,99.4,336,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Y",256,256,100.0,256,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Y",167,167,100.0,167,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",306,304,99.3,304,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",367,366,99.7,366,159,43.4,88,24.0,92,25.1,27,7.4,119,32.5
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",249,249,100.0,249,50,20.1,54,21.7,96,38.6,49,19.7,145,58.2
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Y",356,353,99.2,353,185,52.4,94,26.6,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","N",32,32,100.0,32,21,65.6,7,21.9,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","LC - Moylan","=""0649811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Y",334,334,100.0,334,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Y",190,190,100.0,190,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Y",219,218,99.5,218,131,60.1,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","N",26,26,100.0,26,23,88.5,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Y",201,201,100.0,201,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","Y",49,49,100.0,49,19,38.8,15,30.6,"*","*","*","*",15,30.6
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N",56,56,100.0,56,"*","*",12,21.4,21,37.5,"*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Y",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Y",214,213,99.5,213,88,41.3,49,23.0,58,27.2,18,8.5,76,35.7
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N",136,136,100.0,136,32,23.5,34,25.0,32,23.5,38,27.9,70,51.5
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Y",232,231,99.6,231,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",391,391,100.0,391,123,31.5,104,26.6,117,29.9,47,12.0,164,41.9
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",56,56,100.0,56,8,14.3,19,33.9,17,30.4,12,21.4,29,51.8
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Y",83,65,78.3,65,"*","*","*","*",30,46.2,11,16.9,41,63.1
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N",29,24,82.8,24,"*","*","*","*",10,41.7,10,41.7,20,83.3
"Hartford School District","=""0640011""","SAND School","=""0640111""","Y",217,213,98.2,213,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Y",113,107,94.7,107,26,24.3,24,22.4,46,43.0,11,10.3,57,53.3
