"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,"ELA","Y",175,174,99.4,174,39,22.4,57,32.8,70,40.2,8,4.6,78,44.8,2549
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,"ELA","N",176,174,98.9,174,34,19.5,54,31.0,68,39.1,18,10.3,86,49.4,2566
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,"Math","Y",174,170,97.7,170,83,48.8,53,31.2,"*","*","*","*",34,20.0,2505
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,"Math","N",176,173,98.3,173,73,42.2,52,30.1,"*","*","*","*",48,27.7,2530
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",03,"ELA","Y",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2412
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",03,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",03,"Math","Y",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2421
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",03,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",04,"ELA","Y",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2456
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",04,"ELA","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",04,"Math","Y",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2453
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",04,"Math","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",05,"ELA","Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2508
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",05,"ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",05,"Math","Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2506
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",05,"Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",03,"ELA","Y",27,27,100.0,27,"*","*",9,33.3,"*","*","*","*","*","*",2412
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",03,"ELA","N",23,23,100.0,23,"*","*",9,39.1,"*","*","*","*","*","*",2442
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",03,"Math","Y",27,27,100.0,27,"*","*",7,25.9,6,22.2,"*","*","*","*",2416
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",03,"Math","N",23,23,100.0,23,"*","*",6,26.1,9,39.1,"*","*","*","*",2442
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",04,"ELA","Y",24,24,100.0,24,12,50.0,6,25.0,"*","*","*","*",6,25.0,2423
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",04,"ELA","N",27,27,100.0,27,6,22.2,6,22.2,"*","*","*","*",15,55.6,2493
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",04,"Math","Y",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2450
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",04,"Math","N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2511
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",05,"ELA","Y",28,27,96.4,27,14,51.9,"*","*","*","*","*","*","*","*",2455
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",05,"ELA","N",27,27,100.0,27,10,37.0,"*","*","*","*","*","*","*","*",2490
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",05,"Math","Y",28,27,96.4,27,12,44.4,9,33.3,"*","*","*","*",6,22.2,2450
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",05,"Math","N",27,27,100.0,27,9,33.3,6,22.2,"*","*","*","*",12,44.4,2503
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",03,"ELA","Y",54,54,100.0,54,"*","*","*","*",8,14.8,9,16.7,17,31.5,2418
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",03,"ELA","N",21,21,100.0,21,"*","*","*","*",9,42.9,7,33.3,16,76.2,2456
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",03,"Math","Y",54,54,100.0,54,"*","*","*","*",18,33.3,"*","*","*","*",2417
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",03,"Math","N",21,21,100.0,21,"*","*","*","*",12,57.1,"*","*","*","*",2431
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",04,"ELA","Y",37,37,100.0,37,"*","*","*","*","*","*",8,21.6,"*","*",2462
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",04,"ELA","N",21,21,100.0,21,"*","*","*","*","*","*",11,52.4,"*","*",2525
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",04,"Math","Y",37,37,100.0,37,"*","*","*","*",10,27.0,"*","*","*","*",2453
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",04,"Math","N",21,21,100.0,21,"*","*","*","*",12,57.1,"*","*","*","*",2489
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",05,"ELA","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2502
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",05,"ELA","N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",05,"Math","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2513
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",05,"Math","N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,"ELA","Y",86,86,100.0,86,32,37.2,25,29.1,15,17.4,14,16.3,29,33.7,2443
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,"ELA","N",90,89,98.9,89,16,18.0,12,13.5,30,33.7,31,34.8,61,68.5,2502
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,"Math","Y",86,85,98.8,85,34,40.0,31,36.5,"*","*","*","*",20,23.5,2426
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,"Math","N",90,89,98.9,89,"*","*",27,30.3,29,32.6,"*","*","*","*",2488
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,"ELA","Y",78,77,98.7,77,26,33.8,20,26.0,23,29.9,8,10.4,31,40.3,2477
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,"ELA","N",113,111,98.2,111,26,23.4,17,15.3,33,29.7,35,31.5,68,61.3,2525
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,"Math","Y",78,77,98.7,77,42,54.5,24,31.2,"*","*","*","*",11,14.3,2452
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,"Math","N",113,111,98.2,111,"*","*",41,36.9,24,21.6,"*","*","*","*",2518
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,"ELA","Y",47,47,100.0,47,21,44.7,"*","*",11,23.4,"*","*","*","*",2379
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,"ELA","N",50,49,98.0,48,11,22.9,"*","*",13,27.1,"*","*","*","*",2432
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,"Math","Y",47,47,100.0,47,17,36.2,"*","*",16,34.0,"*","*","*","*",2395
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,"Math","N",50,49,98.0,49,"*","*",12,24.5,20,40.8,"*","*","*","*",2441
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,"ELA","Y",40,40,100.0,40,"*","*",16,40.0,10,25.0,"*","*","*","*",2422
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,"ELA","N",40,38,95.0,38,"*","*",8,21.1,"*","*",20,52.6,"*","*",2484
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,"Math","Y",40,40,100.0,40,"*","*",10,25.0,16,40.0,"*","*","*","*",2419
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,"Math","N",40,38,95.0,38,"*","*",6,15.8,7,18.4,"*","*","*","*",2492
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,"ELA","Y",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2422
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,"ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,"Math","Y",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2427
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,"Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"ELA","Y",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2495
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"Math","Y",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2497
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,"ELA","Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2513
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,"Math","Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2506
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,"ELA","Y",77,77,100.0,77,22,28.6,23,29.9,21,27.3,11,14.3,32,41.6,2413
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,"ELA","N",26,26,100.0,26,6,23.1,8,30.8,6,23.1,6,23.1,12,46.2,2423
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,"Math","Y",77,77,100.0,77,"*","*",27,35.1,25,32.5,"*","*","*","*",2431
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,"Math","N",26,26,100.0,26,"*","*",6,23.1,11,42.3,"*","*","*","*",2441
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,"ELA","Y",68,68,100.0,68,24,35.3,22,32.4,"*","*","*","*",22,32.4,2440
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,"ELA","N",29,29,100.0,29,"*","*",8,27.6,10,34.5,"*","*","*","*",2460
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,"Math","Y",68,68,100.0,68,"*","*",28,41.2,19,27.9,"*","*","*","*",2457
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,"Math","N",29,29,100.0,29,"*","*",11,37.9,9,31.0,"*","*","*","*",2468
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,"ELA","Y",65,65,100.0,65,"*","*","*","*",28,43.1,9,13.8,37,56.9,2507
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,"ELA","N",22,22,100.0,22,"*","*","*","*",6,27.3,8,36.4,14,63.6,2520
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,"Math","Y",65,65,100.0,65,18,27.7,"*","*","*","*",11,16.9,"*","*",2499
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,"Math","N",22,22,100.0,22,7,31.8,"*","*","*","*",12,54.5,"*","*",2525
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",03,"ELA","Y",23,23,100.0,23,7,30.4,"*","*","*","*",8,34.8,"*","*",2437
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",03,"ELA","N",29,29,100.0,29,6,20.7,"*","*","*","*",8,27.6,"*","*",2429
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",03,"Math","Y",23,23,100.0,23,"*","*",6,26.1,7,30.4,"*","*","*","*",2436
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",03,"Math","N",29,29,100.0,29,"*","*",6,20.7,13,44.8,"*","*","*","*",2424
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",04,"ELA","Y",36,35,97.2,35,"*","*","*","*",10,28.6,"*","*","*","*",2440
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",04,"ELA","N",24,23,95.8,23,"*","*","*","*",10,43.5,"*","*","*","*",2488
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",04,"Math","Y",36,35,97.2,35,"*","*",15,42.9,8,22.9,"*","*","*","*",2448
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",04,"Math","N",24,23,95.8,23,"*","*",10,43.5,7,30.4,"*","*","*","*",2491
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,"ELA","Y",35,34,97.1,34,"*","*","*","*",12,35.3,"*","*","*","*",2505
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,"ELA","N",23,23,100.0,23,"*","*","*","*",9,39.1,"*","*","*","*",2573
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,"Math","Y",35,34,97.1,34,"*","*","*","*",6,17.6,"*","*","*","*",2490
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,"Math","N",23,23,100.0,23,"*","*","*","*",11,47.8,"*","*","*","*",2535
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"ELA","Y",185,185,100.0,185,63,34.1,73,39.5,42,22.7,7,3.8,49,26.5,2482
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"ELA","N",102,102,100.0,102,36,35.3,26,25.5,30,29.4,10,9.8,40,39.2,2490
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"Math","Y",185,185,100.0,185,87,47.0,64,34.6,"*","*","*","*",34,18.4,2472
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"Math","N",102,102,100.0,102,44,43.1,27,26.5,"*","*","*","*",31,30.4,2489
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"ELA","Y",198,197,99.5,197,70,35.5,71,36.0,50,25.4,6,3.0,56,28.4,2508
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"ELA","N",119,119,100.0,119,39,32.8,22,18.5,44,37.0,14,11.8,58,48.7,2531
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"Math","Y",198,195,98.5,195,91,46.7,74,37.9,"*","*","*","*",30,15.4,2489
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"Math","N",119,119,100.0,119,39,32.8,49,41.2,"*","*","*","*",31,26.1,2509
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"ELA","Y",220,219,99.5,219,82,37.4,69,31.5,55,25.1,13,5.9,68,31.1,2521
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"ELA","N",132,129,97.7,129,35,27.1,32,24.8,43,33.3,19,14.7,62,48.1,2559
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"Math","Y",220,217,98.6,217,128,59.0,57,26.3,22,10.1,10,4.6,32,14.7,2491
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"Math","N",132,129,97.7,129,45,34.9,47,36.4,20,15.5,17,13.2,37,28.7,2537
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"ELA","Y",44,44,100.0,44,"*","*",13,29.5,12,27.3,"*","*","*","*",2419
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"ELA","N",39,39,100.0,39,"*","*","*","*",13,33.3,14,35.9,27,69.2,2466
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"Math","Y",44,44,100.0,44,"*","*",16,36.4,15,34.1,"*","*","*","*",2418
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"Math","N",39,39,100.0,39,"*","*",13,33.3,9,23.1,"*","*","*","*",2447
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"ELA","Y",37,37,100.0,37,11,29.7,"*","*",11,29.7,"*","*","*","*",2468
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"ELA","N",39,39,100.0,39,14,35.9,"*","*","*","*",11,28.2,"*","*",2459
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"Math","Y",37,37,100.0,37,"*","*",21,56.8,12,32.4,"*","*","*","*",2476
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"Math","N",39,39,100.0,39,"*","*",11,28.2,9,23.1,"*","*","*","*",2476
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"ELA","Y",57,57,100.0,56,"*","*","*","*",18,32.1,10,17.9,28,50.0,2499
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"ELA","N",29,29,100.0,29,"*","*","*","*",11,37.9,9,31.0,20,69.0,2531
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"Math","Y",57,56,98.2,55,"*","*",18,32.7,11,20.0,"*","*","*","*",2493
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"Math","N",29,29,100.0,29,"*","*",14,48.3,8,27.6,"*","*","*","*",2525
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"ELA","Y",44,43,97.7,43,"*","*","*","*","*","*","*","*","*","*",2404
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"Math","Y",44,43,97.7,43,"*","*","*","*","*","*","*","*","*","*",2399
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"ELA","Y",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2465
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"Math","Y",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2456
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"ELA","Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2489
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"Math","Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2483
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"ELA","Y",50,50,100.0,50,14,28.0,18,36.0,11,22.0,7,14.0,18,36.0,2406
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"ELA","N",40,40,100.0,40,10,25.0,7,17.5,9,22.5,14,35.0,23,57.5,2446
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"Math","Y",50,50,100.0,50,19,38.0,19,38.0,"*","*","*","*",12,24.0,2404
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"Math","N",40,40,100.0,40,"*","*",9,22.5,13,32.5,"*","*","*","*",2439
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"ELA","Y",40,39,97.5,39,17,43.6,"*","*","*","*",7,17.9,"*","*",2433
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"ELA","N",43,42,97.7,42,10,23.8,"*","*","*","*",15,35.7,"*","*",2486
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"Math","Y",40,39,97.5,39,14,35.9,15,38.5,"*","*","*","*",10,25.6,2437
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"Math","N",43,42,97.7,42,"*","*",11,26.2,16,38.1,"*","*","*","*",2477
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"ELA","Y",41,41,100.0,41,13,31.7,12,29.3,10,24.4,6,14.6,16,39.0,2476
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"ELA","N",50,50,100.0,50,14,28.0,8,16.0,16,32.0,12,24.0,28,56.0,2497
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"Math","Y",41,41,100.0,41,20,48.8,13,31.7,"*","*","*","*",8,19.5,2457
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"Math","N",50,50,100.0,50,21,42.0,14,28.0,"*","*","*","*",15,30.0,2472
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"ELA","Y",23,23,100.0,23,"*","*","*","*",9,39.1,"*","*","*","*",2440
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"ELA","N",45,44,97.8,44,"*","*","*","*",15,34.1,"*","*","*","*",2482
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"Math","Y",23,23,100.0,23,"*","*",7,30.4,8,34.8,"*","*","*","*",2424
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"Math","N",45,44,97.8,44,"*","*",8,18.2,19,43.2,"*","*","*","*",2459
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"ELA","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"ELA","N",48,46,95.8,46,"*","*","*","*","*","*","*","*","*","*",2518
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"Math","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"Math","N",48,46,95.8,46,"*","*","*","*","*","*","*","*","*","*",2520
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"ELA","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"ELA","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2572
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"Math","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"Math","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2576
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"ELA","Y",89,89,100.0,89,"*","*",34,38.2,29,32.6,"*","*","*","*",2509
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"ELA","N",111,110,99.1,110,"*","*",27,24.5,42,38.2,"*","*","*","*",2545
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"Math","Y",89,89,100.0,89,34,38.2,34,38.2,14,15.7,7,7.9,21,23.6,2497
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"Math","N",111,110,99.1,110,24,21.8,37,33.6,25,22.7,24,21.8,49,44.5,2537
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"ELA","Y",74,74,100.0,74,"*","*",29,39.2,23,31.1,"*","*","*","*",2538
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"ELA","N",123,122,99.2,122,"*","*",23,18.9,55,45.1,"*","*","*","*",2593
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"Math","Y",74,74,100.0,74,22,29.7,28,37.8,"*","*","*","*",24,32.4,2525
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"Math","N",123,122,99.2,122,"*","*",39,32.0,36,29.5,"*","*","*","*",2575
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"ELA","Y",25,25,100.0,25,"*","*",8,32.0,8,32.0,"*","*","*","*",2549
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"ELA","N",75,74,98.7,73,"*","*",19,26.0,34,46.6,"*","*","*","*",2604
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"Math","Y",25,25,100.0,25,9,36.0,11,44.0,"*","*","*","*","*","*",2530
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"Math","N",75,72,96.0,72,12,16.7,24,33.3,"*","*","*","*","*","*",2585
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
