"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, English Learner Status"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","N",203,198,97.5,196,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",163,163,100.0,163,34,20.9,"*","*","*","*",31,19.0,"*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Y",21,20,95.2,20,10,50.0,"*","*","*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",527,518,98.3,518,172,33.2,171,33.0,"*","*","*","*","*","*"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Y",52,49,94.2,49,33,67.3,"*","*","*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",132,132,100.0,132,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Y",18,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",839,823,98.1,823,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",154,153,99.4,153,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",79,79,100.0,79,"*","*","*","*",19,24.1,51,64.6,70,88.6
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",300,300,100.0,298,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","N",34,24,70.6,24,"*","*","*","*",11,45.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",84,84,100.0,84,6,7.1,13,15.5,35,41.7,30,35.7,65,77.4
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","N",13,8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","N",139,139,100.0,139,"*","*",23,16.5,39,28.1,72,51.8,111,79.9
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",424,419,98.8,418,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",340,340,100.0,340,"*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",317,317,100.0,317,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",375,373,99.5,373,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","N",161,158,98.1,157,9,5.7,41,26.1,72,45.9,35,22.3,107,68.2
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",1072,1055,98.4,1053,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",147,144,98.0,144,6,4.2,21,14.6,44,30.6,73,50.7,117,81.3
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","N",364,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","N",375,342,91.2,341,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",900,872,96.9,872,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",196,196,100.0,196,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",210,210,100.0,209,34,16.3,58,27.8,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",21,20,95.2,20,10,50.0,6,30.0,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",207,206,99.5,206,17,8.3,25,12.1,53,25.7,111,53.9,164,79.6
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",676,667,98.7,666,"*","*",141,21.2,"*","*",193,29.0,"*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",39,38,97.4,38,23,60.5,"*","*","*","*",0,0.0,"*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",185,183,98.9,183,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",11,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",556,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",130,130,100.0,130,11,8.5,26,20.0,30,23.1,63,48.5,93,71.5
"Farmington School District","=""0520011""","West District School","=""0520311""","N",136,135,99.3,135,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",111,109,98.2,109,16,14.7,19,17.4,45,41.3,29,26.6,74,67.9
"Glastonbury School District","=""0540011""","Alternate Program","=""0541311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",137,137,100.0,137,"*","*","*","*",45,32.8,77,56.2,122,89.1
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N",12,11,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",1027,1024,99.7,1024,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","N",190,141,74.2,141,12,8.5,21,14.9,63,44.7,45,31.9,108,76.6
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",101,99,98.0,99,"*","*","*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Alternative High School Programs","=""0571411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",550,548,99.6,548,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",189,189,100.0,189,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",21,16,76.2,16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",789,789,100.0,788,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",25,18,72.0,18,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",190,189,99.5,189,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",14,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",578,566,97.9,566,"*","*",63,11.1,188,33.2,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Y",25,24,96.0,22,"*","*",9,40.9,8,36.4,"*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",154,151,98.1,151,30,19.9,"*","*",41,27.2,"*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",24,22,91.7,22,8,36.4,"*","*",7,31.8,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",167,167,100.0,167,"*","*",38,22.8,"*","*",55,32.9,"*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",21,21,100.0,21,"*","*",10,47.6,"*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",89,89,100.0,89,14,15.7,"*","*",35,39.3,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",26,25,96.2,25,"*","*",9,36.0,9,36.0,"*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",226,226,100.0,226,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",12,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",175,175,100.0,175,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",190,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",96,96,100.0,96,"*","*","*","*",30,31.3,51,53.1,81,84.4
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",19,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",492,491,99.8,491,62,12.6,116,23.6,200,40.7,113,23.0,313,63.7
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",44,41,93.2,41,19,46.3,16,39.0,6,14.6,0,0.0,6,14.6
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","N",134,131,97.8,130,16,12.3,26,20.0,61,46.9,27,20.8,88,67.7
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",449,447,99.6,447,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",154,153,99.4,153,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",124,121,97.6,121,19,15.7,23,19.0,43,35.5,36,29.8,79,65.3
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",165,163,98.8,162,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",106,106,100.0,106,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",444,441,99.3,441,120,27.2,"*","*","*","*",42,9.5,"*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",28,22,78.6,22,18,81.8,"*","*","*","*",0,0.0,"*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",511,508,99.4,508,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","N",239,239,100.0,239,17,7.1,40,16.7,89,37.2,93,38.9,182,76.2
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","N",139,139,100.0,139,9,6.5,15,10.8,27,19.4,88,63.3,115,82.7
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","N",137,137,100.0,137,14,10.2,17,12.4,39,28.5,67,48.9,106,77.4
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",253,251,99.2,251,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
