"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","F",177,176,99.4,176,6,3.4,36,20.5,84,47.7,50,28.4,134,76.1
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","M",221,219,99.1,219,40,18.3,62,28.3,78,35.6,39,17.8,117,53.4
"Darien School District","=""0350011""","Darien High School","=""0356111""","F",153,132,86.3,128,6,4.7,14,10.9,58,45.3,50,39.1,108,84.4
"Darien School District","=""0350011""","Darien High School","=""0356111""","M",175,150,85.7,143,20,14.0,20,14.0,56,39.2,47,32.9,103,72.0
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","F",148,147,99.3,147,"*","*","*","*",31,21.1,100,68.0,131,89.1
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","M",151,150,99.3,150,"*","*","*","*",46,30.7,78,52.0,124,82.7
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","F",112,112,100.0,112,"*","*","*","*",29,25.9,71,63.4,100,89.3
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","M",103,103,100.0,103,"*","*","*","*",30,29.1,48,46.6,78,75.7
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","F",527,521,98.9,520,"*","*","*","*",211,40.6,267,51.3,478,91.9
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","M",596,584,98.0,582,"*","*","*","*",265,45.5,232,39.9,497,85.4
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","F",99,99,100.0,99,"*","*","*","*",20,20.2,68,68.7,88,88.9
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","M",135,134,99.3,134,"*","*","*","*",43,32.1,57,42.5,100,74.6
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","F",96,96,100.0,96,7,7.3,8,8.3,26,27.1,55,57.3,81,84.4
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","M",103,102,99.0,102,9,8.8,23,22.5,26,25.5,44,43.1,70,68.6
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","F",117,117,100.0,117,"*","*","*","*",24,20.5,89,76.1,113,96.6
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","M",100,99,99.0,99,"*","*","*","*",28,28.3,59,59.6,87,87.9
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","F",106,106,100.0,105,"*","*","*","*",35,33.3,51,48.6,86,81.9
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","M",91,91,100.0,91,"*","*",26,28.6,26,28.6,"*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""","F",95,95,100.0,95,16,16.8,29,30.5,29,30.5,21,22.1,50,52.6
"Derby School District","=""0370011""","Bradley School","=""0370611""","M",94,94,100.0,94,21,22.3,31,33.0,25,26.6,17,18.1,42,44.7
"Derby School District","=""0370011""","Derby High School","=""0376111""","F",43,43,100.0,43,11,25.6,"*","*",18,41.9,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","M",39,37,94.9,37,16,43.2,13,35.1,"*","*","*","*",8,21.6
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","F",167,164,98.2,162,43,26.5,43,26.5,62,38.3,14,8.6,76,46.9
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","M",165,162,98.2,161,64,39.8,44,27.3,42,26.1,11,6.8,53,32.9
"Derby School District","=""0370011""","Irving School","=""0370411""","F",92,92,100.0,91,24,26.4,27,29.7,26,28.6,14,15.4,40,44.0
"Derby School District","=""0370011""","Irving School","=""0370411""","M",80,79,98.8,79,31,39.2,20,25.3,18,22.8,10,12.7,28,35.4
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","F",31,31,100.0,31,"*","*","*","*",10,32.3,14,45.2,24,77.4
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","M",40,40,100.0,40,"*","*","*","*",15,37.5,10,25.0,25,62.5
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","F",114,114,100.0,114,"*","*","*","*",50,43.9,40,35.1,90,78.9
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","M",97,95,97.9,95,"*","*",25,26.3,43,45.3,"*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","F",77,77,100.0,77,"*","*","*","*",28,36.4,37,48.1,65,84.4
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","M",108,108,100.0,108,"*","*","*","*",34,31.5,41,38.0,75,69.4
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","F",34,33,97.1,33,"*","*","*","*",7,21.2,17,51.5,24,72.7
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","M",38,38,100.0,38,"*","*","*","*",15,39.5,15,39.5,30,78.9
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","F",38,36,94.7,36,"*","*","*","*",17,47.2,14,38.9,31,86.1
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","M",37,32,86.5,32,"*","*","*","*",14,43.8,8,25.0,22,68.8
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","F",211,206,97.6,205,22,10.7,31,15.1,88,42.9,64,31.2,152,74.1
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","M",239,234,97.9,234,37,15.8,48,20.5,94,40.2,55,23.5,149,63.7
"East Hampton School District","=""0420011""","Center School","=""0420311""","F",129,124,96.1,124,16,12.9,17,13.7,39,31.5,52,41.9,91,73.4
"East Hampton School District","=""0420011""","Center School","=""0420311""","M",153,149,97.4,149,23,15.4,36,24.2,49,32.9,41,27.5,90,60.4
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","F",77,74,96.1,74,"*","*","*","*",32,43.2,28,37.8,60,81.1
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","M",68,66,97.1,66,"*","*","*","*",23,34.8,16,24.2,39,59.1
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","F",202,195,96.5,195,12,6.2,45,23.1,91,46.7,47,24.1,138,70.8
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","M",227,223,98.2,223,47,21.1,59,26.5,91,40.8,26,11.7,117,52.5
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","F",81,77,95.1,77,"*","*",20,26.0,"*","*",35,45.5,"*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","M",80,79,98.8,79,"*","*",25,31.6,24,30.4,"*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","F",65,65,100.0,65,38,58.5,"*","*",13,20.0,"*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","M",63,62,98.4,61,33,54.1,16,26.2,"*","*","*","*",12,19.7
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","F",28,28,100.0,28,0,0.0,"*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","F",78,76,97.4,76,33,43.4,22,28.9,"*","*","*","*",21,27.6
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","M",90,87,96.7,87,44,50.6,24,27.6,"*","*","*","*",19,21.8
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","F",85,84,98.8,84,35,41.7,"*","*",27,32.1,"*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","M",105,105,100.0,105,46,43.8,41,39.0,"*","*","*","*",18,17.1
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","F",136,136,100.0,136,33,24.3,24,17.6,47,34.6,32,23.5,79,58.1
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","M",172,172,100.0,172,86,50.0,34,19.8,38,22.1,14,8.1,52,30.2
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","F",205,205,100.0,205,26,12.7,55,26.8,94,45.9,30,14.6,124,60.5
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","M",184,184,100.0,184,50,27.2,61,33.2,58,31.5,15,8.2,73,39.7
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","F",543,530,97.6,530,172,32.5,178,33.6,151,28.5,29,5.5,180,34.0
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","M",594,577,97.1,575,263,45.7,180,31.3,117,20.3,15,2.6,132,23.0
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","F",77,77,100.0,77,11,14.3,18,23.4,32,41.6,16,20.8,48,62.3
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","M",73,73,100.0,73,21,28.8,19,26.0,23,31.5,10,13.7,33,45.2
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","F",59,58,98.3,58,15,25.9,18,31.0,"*","*","*","*",25,43.1
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","M",57,56,98.2,56,27,48.2,17,30.4,"*","*","*","*",12,21.4
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","F",64,64,100.0,64,19,29.7,15,23.4,17,26.6,13,20.3,30,46.9
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","M",77,76,98.7,76,27,35.5,21,27.6,21,27.6,7,9.2,28,36.8
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","F",127,125,98.4,125,53,42.4,37,29.6,"*","*","*","*",35,28.0
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","M",150,148,98.7,148,75,50.7,43,29.1,"*","*","*","*",30,20.3
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","F",75,74,98.7,74,42,56.8,16,21.6,"*","*","*","*",16,21.6
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","M",61,61,100.0,61,37,60.7,17,27.9,"*","*","*","*",7,11.5
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","F",11,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","M",22,10,45.5,10,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","F",89,89,100.0,89,"*","*",32,36.0,32,36.0,"*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","M",52,52,100.0,52,18,34.6,23,44.2,"*","*","*","*",11,21.2
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","F",13,11,"*",10,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","M",87,72,82.8,70,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","F",132,132,100.0,132,14,10.6,19,14.4,72,54.5,27,20.5,99,75.0
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","M",127,126,99.2,126,27,21.4,31,24.6,41,32.5,27,21.4,68,54.0
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","F",99,97,98.0,97,21,21.6,26,26.8,25,25.8,25,25.8,50,51.5
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","M",86,86,100.0,86,34,39.5,16,18.6,29,33.7,7,8.1,36,41.9
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","F",112,112,100.0,111,"*","*",32,28.8,47,42.3,"*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","M",98,92,93.9,91,"*","*",36,39.6,27,29.7,"*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","F",107,106,99.1,106,20,18.9,29,27.4,37,34.9,20,18.9,57,53.8
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","M",77,77,100.0,77,24,31.2,17,22.1,25,32.5,11,14.3,36,46.8
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","F",252,248,98.4,248,67,27.0,80,32.3,83,33.5,18,7.3,101,40.7
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","M",327,319,97.6,319,138,43.3,105,32.9,65,20.4,11,3.4,76,23.8
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","F",76,74,97.4,74,22,29.7,17,23.0,18,24.3,17,23.0,35,47.3
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","M",74,73,98.6,73,27,37.0,23,31.5,14,19.2,9,12.3,23,31.5
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","F",138,132,95.7,132,"*","*","*","*",46,34.8,73,55.3,119,90.2
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","M",106,102,96.2,102,"*","*","*","*",28,27.5,56,54.9,84,82.4
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","F",407,400,98.3,400,30,7.5,57,14.3,188,47.0,125,31.3,313,78.3
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","M",442,433,98.0,433,56,12.9,95,21.9,177,40.9,105,24.2,282,65.1
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","F",69,68,98.6,68,"*","*","*","*",18,26.5,42,61.8,60,88.2
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","M",92,92,100.0,92,"*","*","*","*",28,30.4,46,50.0,74,80.4
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","F",68,68,100.0,68,"*","*","*","*",17,25.0,43,63.2,60,88.2
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","M",61,61,100.0,61,"*","*","*","*",13,21.3,31,50.8,44,72.1
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","F",47,47,100.0,47,"*","*","*","*",12,25.5,30,63.8,42,89.4
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","M",32,32,100.0,32,"*","*","*","*",7,21.9,21,65.6,28,87.5
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","F",75,73,97.3,73,12,16.4,26,35.6,18,24.7,17,23.3,35,47.9
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","M",84,84,100.0,84,28,33.3,15,17.9,23,27.4,18,21.4,41,48.8
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","F",32,32,100.0,32,"*","*",12,37.5,15,46.9,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","M",36,35,97.2,35,"*","*",9,25.7,13,37.1,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","F",139,139,100.0,138,23,16.7,37,26.8,52,37.7,26,18.8,78,56.5
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","M",167,167,100.0,166,40,24.1,52,31.3,59,35.5,15,9.0,74,44.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","F",28,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","M",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","F",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","M",46,42,91.3,40,"*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","F",21,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","M",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","F",40,40,100.0,40,"*","*","*","*",17,42.5,16,40.0,33,82.5
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","M",44,44,100.0,44,"*","*","*","*",18,40.9,14,31.8,32,72.7
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","F",135,134,99.3,134,"*","*","*","*",62,46.3,53,39.6,115,85.8
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","M",184,177,96.2,177,"*","*",51,28.8,82,46.3,"*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","F",149,149,100.0,149,9,6.0,17,11.4,36,24.2,87,58.4,123,82.6
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","M",166,165,99.4,165,14,8.5,29,17.6,54,32.7,68,41.2,122,73.9
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","M",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","F",74,74,100.0,74,"*","*",9,12.2,18,24.3,44,59.5,62,83.8
"Ellington School District","=""0480011""","Center School","=""0480111""","M",65,65,100.0,65,"*","*",14,21.5,21,32.3,28,43.1,49,75.4
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","F",45,43,95.6,43,"*","*","*","*",9,20.9,23,53.5,32,74.4
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","M",42,42,100.0,42,"*","*",13,31.0,"*","*",17,40.5,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","F",105,96,91.4,88,43,48.9,18,20.5,9,10.2,18,20.5,27,30.7
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","M",74,69,93.2,61,31,50.8,9,14.8,13,21.3,8,13.1,21,34.4
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","F",211,208,98.6,208,"*","*","*","*",102,49.0,76,36.5,178,85.6
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","M",219,219,100.0,219,"*","*","*","*",100,45.7,64,29.2,164,74.9
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","F",213,208,97.7,208,12,5.8,22,10.6,85,40.9,89,42.8,174,83.7
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","M",217,217,100.0,216,8,3.7,46,21.3,94,43.5,68,31.5,162,75.0
"Ellington School District","=""0480011""","Windermere School","=""0480611""","F",85,85,100.0,85,"*","*","*","*",27,31.8,48,56.5,75,88.2
"Ellington School District","=""0480011""","Windermere School","=""0480611""","M",104,104,100.0,104,"*","*","*","*",24,23.1,46,44.2,70,67.3
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","F",208,208,100.0,208,32,15.4,54,26.0,83,39.9,39,18.8,122,58.7
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","M",148,148,100.0,148,34,23.0,39,26.4,52,35.1,23,15.5,75,50.7
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","F",168,168,100.0,168,31,18.5,39,23.2,58,34.5,40,23.8,98,58.3
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","M",158,158,100.0,158,44,27.8,46,29.1,45,28.5,23,14.6,68,43.0
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","F",190,189,99.5,189,30,15.9,46,24.3,70,37.0,43,22.8,113,59.8
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","M",194,192,99.0,192,42,21.9,51,26.6,65,33.9,34,17.7,99,51.6
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","F",87,85,97.7,84,"*","*","*","*",36,42.9,22,26.2,58,69.0
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","M",74,73,98.6,73,"*","*",21,28.8,36,49.3,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","F",115,111,96.5,111,"*","*","*","*",49,44.1,46,41.4,95,85.6
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","M",117,112,95.7,112,"*","*","*","*",51,45.5,37,33.0,88,78.6
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","F",528,523,99.1,522,64,12.3,152,29.1,245,46.9,61,11.7,306,58.6
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","M",558,546,97.8,545,136,25.0,192,35.2,175,32.1,42,7.7,217,39.8
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","F",193,192,99.5,192,20,10.4,51,26.6,80,41.7,41,21.4,121,63.0
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","M",191,189,99.0,189,43,22.8,62,32.8,50,26.5,34,18.0,84,44.4
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","F",125,123,98.4,123,7,5.7,11,8.9,42,34.1,63,51.2,105,85.4
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","M",142,137,96.5,136,14,10.3,15,11.0,50,36.8,57,41.9,107,78.7
"Explorations District","=""2720013""","Explorations","=""2726113""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","F",97,97,100.0,96,"*","*","*","*",21,21.9,59,61.5,80,83.3
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","M",102,101,99.0,101,"*","*","*","*",31,30.7,52,51.5,83,82.2
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","F",72,70,97.2,70,"*","*","*","*",19,27.1,38,54.3,57,81.4
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","M",75,74,98.7,74,"*","*","*","*",25,33.8,35,47.3,60,81.1
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","F",198,190,96.0,190,"*","*","*","*",66,34.7,110,57.9,176,92.6
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","M",172,166,96.5,166,"*","*","*","*",70,42.2,63,38.0,133,80.1
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","F",198,182,91.9,182,20,11.0,27,14.8,87,47.8,48,26.4,135,74.2
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","M",185,167,90.3,166,32,19.3,33,19.9,65,39.2,36,21.7,101,60.8
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","F",437,424,97.0,424,22,5.2,54,12.7,202,47.6,146,34.4,348,82.1
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","M",475,460,96.8,460,31,6.7,110,23.9,212,46.1,107,23.3,319,69.3
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","F",110,110,100.0,110,16,14.5,15,13.6,36,32.7,43,39.1,79,71.8
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","M",95,95,100.0,95,18,18.9,20,21.1,24,25.3,33,34.7,57,60.0
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","F",72,72,100.0,72,"*","*",12,16.7,25,34.7,31,43.1,56,77.8
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","M",110,110,100.0,110,"*","*",26,23.6,30,27.3,39,35.5,69,62.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","F",121,121,100.0,121,16,13.2,34,28.1,38,31.4,33,27.3,71,58.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","M",110,109,99.1,108,28,25.9,30,27.8,26,24.1,24,22.2,50,46.3
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","F",111,111,100.0,111,9,8.1,22,19.8,40,36.0,40,36.0,80,72.1
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","M",116,116,100.0,116,14,12.1,27,23.3,36,31.0,39,33.6,75,64.7
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","F",116,116,100.0,116,9,7.8,13,11.2,41,35.3,53,45.7,94,81.0
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","M",120,114,95.0,114,21,18.4,20,17.5,34,29.8,39,34.2,73,64.0
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","F",139,138,99.3,138,9,6.5,19,13.8,44,31.9,66,47.8,110,79.7
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","M",129,128,99.2,128,13,10.2,22,17.2,41,32.0,52,40.6,93,72.7
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","F",107,106,99.1,106,"*","*","*","*",27,25.5,65,61.3,92,86.8
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","M",100,100,100.0,100,"*","*","*","*",26,26.0,46,46.0,72,72.0
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","F",395,392,99.2,392,10,2.6,45,11.5,203,51.8,134,34.2,337,86.0
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","M",410,408,99.5,408,25,6.1,66,16.2,210,51.5,107,26.2,317,77.7
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","F",121,120,99.2,120,"*","*",11,9.2,30,25.0,76,63.3,106,88.3
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","M",116,116,100.0,116,"*","*",18,15.5,34,29.3,58,50.0,92,79.3
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","F",107,106,99.1,106,14,13.2,19,17.9,32,30.2,41,38.7,73,68.9
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","M",135,135,100.0,135,14,10.4,24,17.8,53,39.3,44,32.6,97,71.9
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","F",358,351,98.0,350,21,6.0,67,19.1,156,44.6,106,30.3,262,74.9
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","M",357,354,99.2,354,53,15.0,87,24.6,127,35.9,87,24.6,214,60.5
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","F",91,88,96.7,88,"*","*","*","*",17,19.3,63,71.6,80,90.9
"Farmington School District","=""0520011""","East Farms School","=""0520411""","M",105,102,97.1,102,"*","*","*","*",25,24.5,60,58.8,85,83.3
